rk,player,nation,pos,squad,age,born,mp,starts,min,90s,gls,ast,g_plus_a,g_pk,pk,pkatt,crdy,crdr,gls_per90,ast_per90,g_plus_a_per90,g_pk_per90,g_plus_a_pk_per90,matches
157,Uğur Çiftçi,tr TUR,DF,Sivasspor,30,1992,23,20,1793,19.9,0,4,4,0,0,0,5,1,0.00,0.20,0.20,0.00,0.20,Matches
158,Sadık Çiftpınar,tr TUR,DF,Kasımpaşa,29,1993,12,11,1018,11.3,1,0,1,1,0,0,4,0,0.09,0.00,0.09,0.09,0.09,Matches
159,Tolga Ciğerci,tr TUR,MF,Ankaragücü,30,1992,16,16,1428,15.9,2,3,5,0,2,2,5,0,0.13,0.19,0.32,0.00,0.19,Matches
160,Mirza Cihan,,MF,Gaziantep FK,21,2000,10,1,147,1.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
161,Sokol Cikalleshi,al ALB,FW,Konyaspor,32,1990,2,1,103,1.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
162,Ramazan Civelek,tr TUR,MF,Kayserispor,26,1996,29,12,1151,12.8,2,2,4,2,0,0,2,0,0.16,0.16,0.31,0.16,0.31,Matches
163,Isaac Cofie,gh GHA,MF,Sivasspor,30,1991,15,9,860,9.6,2,0,2,2,0,0,2,0,0.21,0.00,0.21,0.21,0.21,Matches
164,İsmail Çokçalış,tr TUR,DF,Adana Demirspor,22,2000,6,5,404,4.5,0,2,2,0,0,0,1,0,0.00,0.45,0.45,0.00,0.45,Matches
165,Ebrima Colley,gm GAM,"FW,MF",Fatih Karagümrük,22,2000,27,18,1474,16.4,1,6,7,1,0,0,5,1,0.06,0.37,0.43,0.06,0.43,Matches
166,Omar Colley,gm GAM,DF,Beşiktaş,29,1992,10,10,900,10.0,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches
167,Kamil Çörekçi,tr TUR,DF,Hatayspor,30,1992,17,16,1432,15.9,0,1,1,0,0,0,5,0,0.00,0.06,0.06,0.00,0.06,Matches
168,Andreas Cornelius,dk DEN,FW,Trabzonspor,29,1993,4,4,344,3.8,1,1,2,1,0,0,0,0,0.26,0.26,0.52,0.26,0.52,Matches
169,Crespo,pt POR,MF,Fenerbahçe,25,1996,23,14,1163,12.9,3,2,5,3,0,0,6,1,0.23,0.15,0.39,0.23,0.39,Matches
170,Enzo Crivelli,fr FRA,FW,Başakşehir,27,1995,1,0,18,0.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
171,Mehmet Dadakdeniz,tr TUR,GK,Antalyaspor,22,1999,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
172,Brahim Darri,nl NED,"FW,MF",Fatih Karagümrük,27,1994,1,0,11,0.1,0,1,1,0,0,0,0,0,0.00,8.18,8.18,0.00,8.18,Matches
173,Doğan Davas,,MF,Giresunspor,24,1997,24,4,517,5.7,1,2,3,1,0,0,1,0,0.17,0.35,0.52,0.17,0.52,Matches
174,Sergio Antonio De Luiz Junior,br BRA,MF,Giresunspor,27,1995,29,29,2345,26.1,2,6,8,2,0,0,6,1,0.08,0.23,0.31,0.08,0.31,Matches
175,Yonathan Del Valle,ve VEN,"FW,MF",Ümraniyespor,32,1990,18,8,723,8.0,1,1,2,1,0,0,2,0,0.12,0.12,0.25,0.12,0.25,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
176,Simon Deli,ci CIV,DF,İstanbulspor,30,1991,10,8,706,7.8,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,Matches
177,Anıl Demir,,GK,Ümraniyespor,25,1996,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
178,Muhammet Demir,tr TUR,FW,Konyaspor,30,1992,21,17,1403,15.6,6,0,6,5,1,1,2,0,0.38,0.00,0.38,0.32,0.32,Matches
179,Yusuf Demir,at AUT,MF,Galatasaray,19,2003,5,0,71,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
180,Adil Demirbağ,tr TUR,DF,Konyaspor,24,1997,27,27,2393,26.6,0,0,0,0,0,0,11,1,0.00,0.00,0.00,0.00,0.00,Matches
181,Kahraman Demirtapa,tr TUR,DF,Konyaspor,28,1994,7,2,249,2.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
182,Stefano Denswil,sr SUR,DF,Trabzonspor,29,1993,19,12,1190,13.2,1,0,1,1,0,0,2,0,0.08,0.00,0.08,0.08,0.08,Matches
183,Eren Derdiyok,ch SUI,FW,Ankaragücü,34,1988,1,0,23,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
184,Ersin Destanoğlu,tr TUR,GK,Beşiktaş,21,2001,9,9,810,9.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
185,Lamine Diack,sn SEN,MF,Ankaragücü,21,2000,26,14,1384,15.4,2,0,2,2,0,0,7,0,0.13,0.00,0.13,0.13,0.13,Matches
186,Mbaye Diagne,sn SEN,FW,Fatih Karagümrük,30,1991,33,28,2502,27.8,23,5,28,21,2,2,6,0,0.83,0.18,1.01,0.76,0.94,Matches
187,Famara Diedhiou,sn SEN,FW,Alanyaspor,29,1992,2,0,24,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
188,Soner Dikmen,tr TUR,MF,Konyaspor,28,1993,32,29,2516,28.0,5,1,6,5,0,0,3,0,0.18,0.04,0.21,0.18,0.21,Matches
189,Selim Dilli,,DF,Kasımpaşa,24,1998,1,0,5,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
190,Deniz Dilmen,,GK,Başakşehir,17,2005,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
191,Djaniny,cv CPV,"MF,FW",Trabzonspor,31,1991,17,8,776,8.6,0,2,2,0,0,0,0,0,0.00,0.23,0.23,0.00,0.23,Matches
192,Papy Djilobodji,sn SEN,DF,Gaziantep FK,33,1988,19,18,1629,18.1,1,1,2,1,0,0,8,0,0.06,0.06,0.11,0.06,0.11,Matches
193,Papy Djilobodji,sn SEN,DF,Kasımpaşa,33,1988,10,10,899,10.0,1,0,1,1,0,0,2,1,0.10,0.00,0.10,0.10,0.10,Matches
194,Ryan Donk,sr SUR,DF,Kasımpaşa,36,1986,20,19,1711,19.0,1,1,2,1,0,0,2,0,0.05,0.05,0.11,0.05,0.11,Matches
195,Idrissa Doumbia,ci CIV,MF,Alanyaspor,24,1998,25,15,1443,16.0,2,1,3,2,0,0,9,0,0.12,0.06,0.19,0.12,0.19,Matches
196,Ibrahim Drešević,xk KVX,DF,Fatih Karagümrük,25,1997,32,32,2880,32.0,1,0,1,1,0,0,4,0,0.03,0.00,0.03,0.03,0.03,Matches
197,Léo Duarte,br BRA,DF,Başakşehir,26,1996,30,28,2507,27.9,0,1,1,0,0,0,3,0,0.00,0.04,0.04,0.00,0.04,Matches
198,Leo Dubois,fr FRA,DF,Galatasaray,27,1994,21,9,986,11.0,1,1,2,1,0,0,0,0,0.09,0.09,0.18,0.09,0.18,Matches
199,Jeremy Dudziak,tn TUN,MF,Hatayspor,26,1995,3,1,89,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
200,Tuncer Duhan Aksu,,DF,İstanbulspor,24,1997,28,25,2123,23.6,0,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
201,Demeaco Duhaney,eng ENG,DF,İstanbulspor,23,1998,18,18,1609,17.9,1,0,1,1,0,0,5,0,0.06,0.00,0.06,0.06,0.06,Matches
202,Abdullah Durak,tr TUR,MF,Ankaragücü,35,1987,3,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
203,Jimmy Durmaz,se SWE,MF,Fatih Karagümrük,33,1989,13,11,962,10.7,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
204,Abdurrahim Dursun,tr TUR,DF,Adana Demirspor,23,1998,8,1,324,3.6,0,1,1,0,0,0,0,0,0.00,0.28,0.28,0.00,0.28,Matches
205,Salih Dursun,tr TUR,DF,Fatih Karagümrük,31,1991,22,9,870,9.7,1,1,2,1,0,0,4,0,0.10,0.10,0.21,0.10,0.21,Matches
206,Serdar Dursun,tr TUR,FW,Fenerbahçe,30,1991,18,3,364,4.0,1,3,4,1,0,0,1,0,0.25,0.74,0.99,0.25,0.99,Matches
207,Artem Dzyuba,ru RUS,FW,Adana Demirspor,33,1988,4,2,166,1.8,1,0,1,1,0,0,1,0,0.54,0.00,0.54,0.54,0.54,Matches
208,Patrick Ebert,de GER,"FW,MF",İstanbulspor,35,1987,7,0,156,1.7,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
209,Houssam Eddine Ghacha,dz ALG,MF,Antalyaspor,26,1995,25,10,1203,13.4,0,1,1,0,0,0,4,0,0.00,0.07,0.07,0.00,0.07,Matches
210,Wilson Eduardo,ao ANG,"FW,MF",Alanyaspor,32,1990,16,7,706,7.8,4,1,5,4,0,0,2,0,0.51,0.13,0.64,0.51,0.64,Matches
211,Eren Elmalı,tr TUR,DF,Trabzonspor,22,2000,33,31,2770,30.8,0,3,3,0,0,0,8,0,0.00,0.10,0.10,0.00,0.10,Matches
212,Yunus Emre Mertoğlu,,MF,Ümraniyespor,21,2001,2,1,63,0.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
213,Hasan Emre Yeşilyurt,,DF,Kasımpaşa,21,2000,1,1,15,0.2,0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,Matches
214,Ahmet Engin,de GER,MF,Kasımpaşa,25,1996,27,6,723,8.0,1,3,4,1,0,0,2,0,0.12,0.37,0.50,0.12,0.50,Matches
215,Alexandru Epureanu,md MDA,DF,Ümraniyespor,35,1986,13,13,1170,13.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
216,Alexandru Epureanu,md MDA,DF,Başakşehir,35,1986,4,4,306,3.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
217,Çagan Erciyas,tr TUR,DF,Alanyaspor,19,2003,1,1,58,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
218,Ziya Erdal,tr TUR,DF,Sivasspor,34,1988,17,12,1043,11.6,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
219,Mustafa Erdilman,,MF,Antalyaspor,18,2004,5,0,46,0.5,0,1,1,0,0,0,0,0,0.00,1.96,1.96,0.00,1.96,Matches
220,Okan Erdogan,de GER,DF,İstanbulspor,23,1998,30,30,2618,29.1,0,1,1,0,0,0,7,0,0.00,0.03,0.03,0.00,0.03,Matches
221,Osman Erdogan,,FW,Ümraniyespor,18,2004,1,0,5,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
222,Yusuf Erdoğan,tr TUR,"DF,MF",Trabzonspor,29,1992,4,0,52,0.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
223,Yusuf Erdoğan,tr TUR,MF,Adana Demirspor,29,1992,5,2,156,1.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
224,Erhan Erentürk,tr TUR,GK,Konyaspor,27,1995,5,5,450,5.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
225,Onur Ergün,tr TUR,MF,Hatayspor,29,1992,20,14,1226,13.6,1,0,1,1,0,0,4,0,0.07,0.00,0.07,0.07,0.07,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
226,Onur Ergün,tr TUR,MF,İstanbulspor,29,1992,10,6,605,6.7,1,0,1,1,0,0,3,0,0.15,0.00,0.15,0.15,0.15,Matches
227,Caner Erkin,tr TUR,DF,Fatih Karagümrük,33,1988,12,12,1080,12.0,0,6,6,0,0,0,2,0,0.00,0.50,0.50,0.00,0.50,Matches
228,Caner Erkin,tr TUR,DF,Başakşehir,33,1988,7,3,331,3.7,0,1,1,0,0,0,1,0,0.00,0.27,0.27,0.00,0.27,Matches
229,Ertuğrul Ersoy,tr TUR,DF,İstanbulspor,25,1997,5,0,55,0.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
230,Ertuğrul Ersoy,tr TUR,DF,Gaziantep FK,25,1997,18,18,1605,17.8,2,0,2,2,0,0,6,1,0.11,0.00,0.11,0.11,0.11,Matches
231,Mustafa Eser,tr TUR,DF,Ümraniyespor,20,2001,11,8,665,7.4,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
232,Mustafa Eskihellaç,tr TUR,MF,Gaziantep FK,25,1997,14,11,871,9.7,1,0,1,1,0,0,2,0,0.10,0.00,0.10,0.10,0.10,Matches
233,Mustafa Eskihellaç,tr TUR,MF,Kasımpaşa,25,1997,5,3,234,2.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
234,Berat Eskin,,MF,Kayserispor,17,2004,2,0,14,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
235,Valon Ethemi,mk MKD,MF,İstanbulspor,24,1997,30,27,2215,24.6,12,4,16,9,3,3,6,0,0.49,0.16,0.65,0.37,0.53,Matches
236,Jean Evrard Kouassi,ci CIV,"FW,MF",Fatih Karagümrük,27,1994,12,9,799,8.9,3,1,4,3,0,0,1,0,0.34,0.11,0.45,0.34,0.45,Matches
237,Jean Evrard Kouassi,ci CIV,"FW,MF",Trabzonspor,27,1994,5,0,115,1.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
238,Erkan Eyibil,tr TUR,MF,Antalyaspor,21,2001,1,0,15,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
239,Valentin Eysseric,fr FRA,MF,Kasımpaşa,30,1992,32,30,2575,28.6,3,3,6,1,2,2,10,0,0.10,0.10,0.21,0.03,0.14,Matches
240,Simon Falette,gn GUI,DF,Hatayspor,30,1992,8,6,579,6.4,0,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,Matches
241,Mamadou Fall,sn SEN,"MF,FW",Kasımpaşa,30,1991,34,34,2955,32.8,8,3,11,8,0,0,6,0,0.24,0.09,0.34,0.24,0.34,Matches
242,Zouhair Feddal,ma MAR,DF,Alanyaspor,33,1989,5,5,441,4.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
243,Sofiane Feghouli,dz ALG,MF,Fatih Karagümrük,32,1989,9,3,314,3.5,0,1,1,0,0,0,1,0,0.00,0.29,0.29,0.00,0.29,Matches
244,Leroy Fer,nl NED,"MF,DF",Alanyaspor,32,1990,30,26,2325,25.8,1,2,3,1,0,0,9,1,0.04,0.08,0.12,0.04,0.12,Matches
245,Zinedine Ferhat,dz ALG,MF,Alanyaspor,29,1993,23,12,1052,11.7,1,2,3,1,0,0,2,0,0.09,0.17,0.26,0.09,0.26,Matches
246,Gedson Fernandes,pt POR,MF,Beşiktaş,23,1999,33,29,2664,29.6,3,5,8,3,0,0,7,0,0.10,0.17,0.27,0.10,0.27,Matches
247,Fernando,br BRA,MF,Antalyaspor,30,1992,30,30,2582,28.7,5,2,7,4,1,1,10,1,0.17,0.07,0.24,0.14,0.21,Matches
248,Mehmet Feyzi Yıldırım,tr TUR,MF,Kasımpaşa,26,1996,2,0,92,1.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
249,João Figueiredo,my MAS,"FW,MF",Gaziantep FK,26,1996,22,21,1746,19.4,7,1,8,7,0,0,3,0,0.36,0.05,0.41,0.36,0.41,Matches
250,João Figueiredo,my MAS,FW,Başakşehir,26,1996,12,10,820,9.1,3,0,3,3,0,0,2,0,0.33,0.00,0.33,0.33,0.33,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
251,Sherel Floranus,cw CUW,DF,Antalyaspor,23,1998,12,5,479,5.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
252,Fredy,ao ANG,MF,Antalyaspor,32,1990,26,18,1485,16.5,3,2,5,3,0,0,5,1,0.18,0.12,0.30,0.18,0.30,Matches
253,Kerim Frei,tr TUR,"FW,MF",Fatih Karagümrük,28,1993,18,5,541,6.0,3,0,3,3,0,0,0,0,0.50,0.00,0.50,0.50,0.50,Matches
254,Emeka Friday Eze,ng NGA,FW,İstanbulspor,25,1996,15,13,1115,12.4,4,2,6,4,0,0,3,0,0.32,0.16,0.48,0.32,0.48,Matches
255,Nika Gagnidze,ge GEO,MF,Ümraniyespor,21,2001,2,0,48,0.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
256,Mario Gavranović,ch SUI,FW,Kayserispor,32,1989,22,14,1212,13.5,5,0,5,4,1,1,2,0,0.37,0.00,0.37,0.30,0.30,Matches
257,Jean-Philippe Gbamin,ci CIV,"MF,DF",Trabzonspor,26,1995,19,8,929,10.3,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches
258,Turgay Gemicibaşi,,MF,Kasımpaşa,26,1996,6,3,299,3.3,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
259,Geraldo,ao ANG,"MF,FW",Ümraniyespor,30,1991,29,22,1854,20.6,1,4,5,1,0,0,5,0,0.05,0.19,0.24,0.05,0.24,Matches
260,Amar Gerxhaliu,xk KVX,DF,Antalyaspor,20,2002,4,2,207,2.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
261,Baran Gezek,tr TUR,MF,Kayserispor,16,2005,5,1,116,1.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
262,Valentin Gheorghe,ro ROU,"MF,DF",Ümraniyespor,25,1997,24,11,986,11.0,1,0,1,1,0,0,4,0,0.09,0.00,0.09,0.09,0.09,Matches
263,Rachid Ghezzal,dz ALG,MF,Beşiktaş,30,1992,11,7,492,5.5,2,3,5,1,1,1,0,0,0.37,0.55,0.91,0.18,0.73,Matches
264,Ali Gholizadeh,ir IRN,MF,Kasımpaşa,26,1996,4,1,142,1.6,0,1,1,0,0,0,0,0,0.00,0.63,0.63,0.00,0.63,Matches
265,Tomislav Glumac,hr CRO,DF,Ümraniyespor,31,1991,27,27,2366,26.3,2,0,2,2,0,0,8,1,0.08,0.00,0.08,0.08,0.08,Matches
266,Okechukwu Godson Azubuike,ng NGA,MF,Başakşehir,25,1997,1,0,7,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
267,Emre Gökay,tr TUR,FW,Sivasspor,16,2006,3,1,94,1.0,1,0,1,1,0,0,0,0,0.96,0.00,0.96,0.96,0.96,Matches
268,Serkan Göksu,tr TUR,"MF,DF",Ümraniyespor,29,1993,29,23,1888,21.0,0,0,0,0,0,0,8,0,0.00,0.00,0.00,0.00,0.00,Matches
269,Maxi Gómez,uy URU,FW,Trabzonspor,25,1996,26,23,1913,21.3,5,3,8,5,0,0,4,0,0.24,0.14,0.38,0.24,0.38,Matches
270,Bafétimbi Gomis,fr FRA,FW,Galatasaray,36,1985,23,7,685,7.6,8,0,8,8,0,1,1,0,1.05,0.00,1.05,1.05,1.05,Matches
271,Cenk Gönen,tr TUR,GK,Kayserispor,34,1988,5,4,367,4.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
272,Dimitris Goutas,gr GRE,DF,Sivasspor,28,1994,31,30,2685,29.8,0,2,2,0,0,0,4,0,0.00,0.07,0.07,0.00,0.07,Matches
273,Max Gradel,ci CIV,"MF,FW",Sivasspor,34,1987,30,25,2257,25.1,7,5,12,3,4,4,5,1,0.28,0.20,0.48,0.12,0.32,Matches
274,Daniel Graovac,ba BIH,DF,Kasımpaşa,28,1993,14,11,1037,11.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
275,Ahmet Gülay,tr TUR,DF,Alanyaspor,19,2003,1,0,14,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
276,Fredrik Gulbrandsen,no NOR,"FW,MF",Adana Demirspor,29,1992,23,6,622,6.9,2,3,5,2,0,0,3,0,0.29,0.43,0.72,0.29,0.72,Matches
277,Arda Güler,tr TUR,MF,Fenerbahçe,17,2005,20,11,905,10.1,4,3,7,4,0,0,1,0,0.40,0.30,0.70,0.40,0.70,Matches
278,Semih Güler,,DF,Adana Demirspor,27,1994,30,22,2184,24.3,0,1,1,0,0,0,4,0,0.00,0.04,0.04,0.00,0.04,Matches
279,Sinan Gümüş,de GER,"MF,FW",Antalyaspor,28,1994,14,4,476,5.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
280,Umut Güneş,tr TUR,MF,Alanyaspor,22,2000,27,22,1819,20.2,2,1,3,2,0,0,4,1,0.10,0.05,0.15,0.10,0.15,Matches
281,Bahadır Güngördü,,GK,Ankaragücü,24,1997,14,11,1049,11.7,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
282,Mert Günok,tr TUR,GK,Beşiktaş,33,1989,23,23,2070,23.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
283,Oğuz Gürbulak,,MF,Ümraniyespor,29,1992,28,20,1711,19.0,1,3,4,1,0,0,7,0,0.05,0.16,0.21,0.05,0.21,Matches
284,Yasin Güreler,,DF,Ankaragücü,31,1991,14,10,836,9.3,1,0,1,1,0,0,4,0,0.11,0.00,0.11,0.11,0.11,Matches
285,Sindri Guri,al ALB,FW,İstanbulspor,28,1993,12,2,251,2.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
286,Serdar Gürler,tr TUR,"MF,FW",Başakşehir,30,1991,31,20,1873,20.8,6,3,9,6,0,0,3,0,0.29,0.14,0.43,0.29,0.43,Matches
287,Günay Güvenç,tr TUR,GK,Gaziantep FK,31,1991,22,22,1980,22.0,0,2,2,0,0,0,4,0,0.00,0.09,0.09,0.00,0.09,Matches
288,Günay Güvenç,tr TUR,GK,Kasımpaşa,31,1991,8,8,719,8.0,0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,Matches
289,Günes Güventürk,,FW,Ümraniyespor,17,2005,1,0,6,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
290,Florent Hadergjonaj,xk KVX,DF,Kasımpaşa,28,1994,25,23,2022,22.5,3,1,4,0,3,3,3,0,0.13,0.04,0.18,0.00,0.04,Matches
291,Amir Hadžiahmetović,ba BIH,MF,Beşiktaş,25,1997,12,12,967,10.7,1,2,3,1,0,0,4,0,0.09,0.19,0.28,0.09,0.28,Matches
292,Amir Hadžiahmetović,ba BIH,MF,Konyaspor,25,1997,18,18,1620,18.0,3,2,5,0,3,3,2,0,0.17,0.11,0.28,0.00,0.11,Matches
293,Haris Hajradinović,ba BIH,MF,Kasımpaşa,28,1994,33,27,2225,24.7,2,2,4,2,0,0,8,0,0.08,0.08,0.16,0.08,0.16,Matches
294,Marek Hamšík,sk SVK,MF,Trabzonspor,35,1987,23,11,1070,11.9,3,2,5,2,1,1,0,0,0.25,0.17,0.42,0.17,0.34,Matches
295,Matěj Hanousek,cz CZE,"DF,MF",Gaziantep FK,29,1993,20,13,1264,14.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
296,Matěj Hanousek,cz CZE,"MF,DF",Ankaragücü,29,1993,11,8,817,9.1,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
297,Dogucan Haspolat,tr TUR,"MF,DF",Trabzonspor,22,2000,19,10,752,8.4,1,1,2,1,0,0,2,0,0.12,0.12,0.24,0.12,0.24,Matches
298,Gustavo Henrique,br BRA,DF,Fenerbahçe,29,1993,13,12,1036,11.5,2,1,3,2,0,0,2,0,0.17,0.09,0.26,0.17,0.26,Matches
299,Majid Hosseini,ir IRN,DF,Kayserispor,26,1996,25,24,2019,22.4,2,1,3,2,0,0,6,1,0.09,0.04,0.13,0.09,0.13,Matches
300,Vitor Hugo,br BRA,DF,Trabzonspor,31,1991,20,19,1583,17.6,1,0,1,1,0,0,4,0,0.06,0.00,0.06,0.06,0.06,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
301,Atiba Hutchinson,ca CAN,MF,Beşiktaş,39,1983,5,1,82,0.9,1,0,1,0,1,1,0,0,1.10,0.00,1.10,0.00,0.00,Matches
302,Mauro Icardi,ar ARG,FW,Galatasaray,29,1993,24,21,1885,20.9,22,7,29,16,6,9,3,0,1.05,0.33,1.38,0.76,1.10,Matches
303,Edgar Ié,gw GNB,DF,Başakşehir,28,1994,3,2,198,2.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
304,Uche Ikpeazu,ug UGA,FW,Konyaspor,27,1995,15,0,198,2.2,0,1,1,0,0,0,5,1,0.00,0.45,0.45,0.00,0.45,Matches
305,Gökhan Inler,ch SUI,MF,Adana Demirspor,38,1984,28,10,1123,12.5,2,3,5,2,0,0,2,0,0.16,0.24,0.40,0.16,0.40,Matches
306,Hamza Jaganjac,ba BIH,FW,Adana Demirspor,18,2004,1,0,7,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
307,Leke James,ng NGA,FW,Sivasspor,29,1992,14,7,604,6.7,3,0,3,3,0,0,0,0,0.45,0.00,0.45,0.45,0.45,Matches
308,Adnan Januzaj,be BEL,"MF,FW",Başakşehir,27,1995,11,6,618,6.9,2,3,5,2,0,0,1,1,0.29,0.44,0.73,0.29,0.73,Matches
309,David Jensen,dk DEN,GK,İstanbulspor,30,1992,32,32,2880,32.0,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches
310,Jesé,es ESP,"MF,FW",Ankaragücü,29,1993,14,6,581,6.5,2,1,3,1,1,1,1,0,0.31,0.15,0.46,0.15,0.31,Matches
311,Marko Jevtović,rs SRB,MF,Gaziantep FK,29,1993,21,21,1879,20.9,3,0,3,3,0,0,5,0,0.14,0.00,0.14,0.14,0.14,Matches
312,Ayoub El Kaabi,ma MAR,"FW,MF",Hatayspor,29,1993,21,20,1797,20.0,8,3,11,6,2,2,3,0,0.40,0.15,0.55,0.30,0.45,Matches
313,Emir Kaan Gültekin,tr TUR,"MF,FW",İstanbulspor,21,2000,27,11,1073,11.9,2,2,4,2,0,0,2,0,0.17,0.17,0.34,0.17,0.34,Matches
