rk,player,nation,pos,squad,age,born,90s,gls,sh,sot,sot_standa,sh_90,sot_90,g_sh,g_sot,dist,pk,pkatt,matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,PK,PKatt,Matches
376,Arnaud Lusamba,cd COD,MF,Alanyaspor,25,1997,16.1,1,7,2,28.6,0.43,0.12,0.14,0.50,,0,0,Matches
377,Christian Luyindama,cd COD,DF,Antalyaspor,28,1994,4.3,0,2,1,50.0,0.47,0.23,0.00,0.00,,0,0,Matches
378,Federico Macheda,it ITA,"FW,MF",Ankaragücü,30,1991,3.9,0,3,1,33.3,0.78,0.26,0.00,0.00,,0,0,Matches
379,Mahir Madatov,az AZE,"MF,FW",Konyaspor,25,1997,6.9,2,18,6,33.3,2.62,0.87,0.11,0.33,,0,0,Matches
380,Ahmet Malatyali,,MF,Kayserispor,19,2003,0.0,0,0,0,,0.00,0.00,,,,0,0,Matches
381,Kévin Malcuit,ma MAR,DF,Ankaragücü,31,1991,18.5,1,15,3,20.0,0.81,0.16,0.07,0.33,,0,0,Matches
382,Salih Malkoçoglu,,MF,Trabzonspor,17,2005,0.1,0,0,0,,0.00,0.00,,,,0,0,Matches
383,Yunus Mallı,tr TUR,"FW,MF",Kasımpaşa,30,1992,1.7,0,2,1,50.0,1.15,0.58,0.00,0.00,,0,0,Matches
384,Mickael Malsa,mq MTQ,MF,Kasımpaşa,26,1995,9.5,1,10,4,40.0,1.06,0.42,0.10,0.25,,0,0,Matches
385,Carlos Mané,gw GNB,"MF,FW",Kayserispor,28,1994,16.3,4,24,8,33.3,1.48,0.49,0.17,0.50,,0,0,Matches
386,Jovan Manev,mk MKD,DF,Adana Demirspor,21,2001,5.0,0,5,0,0.0,1.01,0.00,0.00,,,0,0,Matches
387,Lazar Marković,rs SRB,MF,Gaziantep FK,28,1994,10.5,4,18,6,33.3,1.72,0.57,0.22,0.67,,0,0,Matches
388,Lazar Marković,rs SRB,MF,Trabzonspor,28,1994,3.9,1,7,3,42.9,1.78,0.76,0.14,0.33,,0,0,Matches
389,Marlon,br BRA,DF,Ankaragücü,25,1997,11.1,0,5,1,20.0,0.45,0.09,0.00,0.00,,0,0,Matches
390,Arthur Masuaku,cd COD,DF,Beşiktaş,28,1993,28.9,2,11,4,36.4,0.38,0.14,0.18,0.50,,0,0,Matches
391,Juan Mata,es ESP,MF,Galatasaray,34,1988,3.8,3,12,6,50.0,3.17,1.58,0.25,0.50,,0,0,Matches
392,Alexandru Maxim,ro ROU,MF,Beşiktaş,32,1990,3.1,0,4,1,25.0,1.29,0.32,0.00,0.00,,0,0,Matches
393,Alexandru Maxim,ro ROU,"MF,FW",Gaziantep FK,32,1990,20.9,4,51,18,35.3,2.44,0.86,0.06,0.17,,1,1,Matches
394,Admir Mehmedi,ch SUI,MF,Antalyaspor,31,1991,3.1,0,3,0,0.0,0.98,0.00,0.00,,,0,0,Matches
395,Adi Mehremić,ba BIH,DF,İstanbulspor,30,1992,7.2,1,4,1,25.0,0.56,0.14,0.25,1.00,,0,0,Matches
396,Robert Mejía,co COL,MF,Giresunspor,21,2000,24.4,1,16,3,18.8,0.66,0.12,0.06,0.33,,0,0,Matches
397,Bernard Mensah,gh GHA,MF,Kayserispor,27,1994,19.9,5,47,14,29.8,2.37,0.70,0.02,0.07,,4,4,Matches
398,Umut Meraş,tr TUR,DF,Beşiktaş,26,1995,4.8,0,3,0,0.0,0.63,0.00,0.00,,,0,0,Matches
399,Levent Mercan,de GER,DF,Fatih Karagümrük,21,2000,23.3,2,10,4,40.0,0.43,0.17,0.20,0.50,,0,0,Matches
400,Alexander Merkel,kz KAZ,MF,Gaziantep FK,30,1992,8.4,2,8,5,62.5,0.95,0.60,0.25,0.40,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,PK,PKatt,Matches
401,Yıldırım Mert Çetin,tr TUR,DF,Adana Demirspor,25,1997,6.6,0,1,1,100.0,0.15,0.15,0.00,0.00,,0,0,Matches
402,Muhammed Mert,be BEL,MF,Hatayspor,27,1995,0.7,0,1,0,0.0,1.41,0.00,0.00,,,0,0,Matches
403,Dries Mertens,be BEL,MF,Galatasaray,35,1987,22.7,6,76,36,47.4,3.35,1.59,0.08,0.17,,0,0,Matches
404,Konrad Michalak,pl POL,MF,Konyaspor,24,1997,17.9,0,22,2,9.1,1.23,0.11,0.00,0.00,,0,0,Matches
405,Fredrik Midtsjø,no NOR,MF,Galatasaray,28,1993,6.9,1,6,2,33.3,0.87,0.29,0.17,0.50,,0,0,Matches
406,Milson,ao ANG,"MF,FW",Ankaragücü,22,1999,5.2,5,18,10,55.6,3.48,1.93,0.28,0.50,,0,0,Matches
407,Metehan Mimaroğlu,,FW,Ümraniyespor,28,1994,3.1,0,9,3,33.3,2.92,0.97,0.00,0.00,,0,0,Matches
408,Efecan Mızrakçı,,DF,Fatih Karagümrük,18,2004,0.1,0,0,0,,0.00,0.00,,,,0,0,Matches
409,Javi Montero,es ESP,DF,Beşiktaş,23,1999,2.5,0,1,0,0.0,0.40,0.00,0.00,,,0,0,Matches
410,Emre Mor,tr TUR,MF,Fenerbahçe,25,1997,12.5,2,33,12,36.4,2.63,0.96,0.06,0.17,,0,0,Matches
411,Pedro Filipe Barbosa Moreira,pt POR,MF,Ankaragücü,29,1992,14.9,0,22,4,18.2,1.48,0.27,0.00,0.00,,0,1,Matches
412,Jorge Morel,py PAR,DF,Adana Demirspor,24,1998,10.1,1,8,2,25.0,0.79,0.20,0.13,0.50,,0,0,Matches
413,Marlos Moreno,co COL,MF,Konyaspor,25,1996,9.7,1,21,3,14.3,2.17,0.31,0.05,0.33,,0,0,Matches
414,Bevic Moussiti-Oko,cg CGO,FW,Ankaragücü,27,1995,0.7,0,5,0,0.0,7.26,0.00,0.00,,,0,0,Matches
415,Antonio Mršić,hr CRO,MF,Ümraniyespor,35,1987,11.1,6,25,11,44.0,2.26,0.99,0.08,0.18,,4,5,Matches
416,Nihad Mujakić,ba BIH,DF,Ankaragücü,24,1998,32.0,0,5,2,40.0,0.16,0.06,0.00,0.00,,0,0,Matches
417,Jackson Muleka,cd COD,"MF,FW",Beşiktaş,22,1999,12.9,5,44,18,40.9,3.42,1.40,0.11,0.28,,0,0,Matches
418,Robert Murić,hr CRO,MF,Konyaspor,26,1996,8.8,0,17,6,35.3,1.92,0.68,0.00,0.00,,0,0,Matches
419,Ahmed Musa,ng NGA,MF,Fatih Karagümrük,29,1992,1.2,0,0,0,,0.00,0.00,,,,0,0,Matches
420,Ahmed Musa,ng NGA,"FW,MF",Sivasspor,29,1992,3.6,0,2,0,0.0,0.55,0.00,0.00,,,0,0,Matches
421,Fernando Muslera,uy URU,GK,Galatasaray,36,1986,32.9,0,0,0,,0.00,0.00,,,,0,0,Matches
422,Clinton N'Jie,cm CMR,"MF,FW",Sivasspor,28,1993,16.6,2,34,17,50.0,2.05,1.02,0.06,0.12,,0,0,Matches
423,Georges-Kévin N'Koudou,cm CMR,"MF,FW",Beşiktaş,27,1995,12.2,4,22,8,36.4,1.80,0.65,0.14,0.38,,1,1,Matches
424,Shoya Nakajima,jp JPN,MF,Antalyaspor,27,1994,7.0,0,19,4,21.1,2.71,0.57,0.00,0.00,,0,0,Matches
425,Umut Nayir,tr TUR,FW,Ümraniyespor,29,1993,29.4,17,76,32,42.1,2.58,1.09,0.16,0.38,,5,5,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,PK,PKatt,Matches
426,Alassane Ndao,sn SEN,MF,Antalyaspor,25,1996,12.8,1,12,2,16.7,0.94,0.16,0.08,0.50,,0,0,Matches
427,Youssouf Ndayishimiye,bi BDI,"DF,MF",Başakşehir,23,1998,16.6,4,17,8,47.1,1.03,0.48,0.24,0.50,,0,0,Matches
428,Badou Ndiaye,sn SEN,MF,Adana Demirspor,31,1990,30.5,8,57,22,38.6,1.87,0.72,0.12,0.32,,1,1,Matches
429,Cherif Ndiaye,sn SEN,FW,Adana Demirspor,26,1996,9.0,8,29,16,55.2,3.22,1.78,0.21,0.38,,2,3,Matches
430,Emre Nefiz,tr TUR,MF,Ümraniyespor,27,1994,0.3,0,0,0,,0.00,0.00,,,,0,0,Matches
431,Victor Nelsson,dk DEN,DF,Galatasaray,23,1998,32.9,0,14,3,21.4,0.43,0.09,0.00,0.00,,0,0,Matches
432,Samuel Nongoh,cm CMR,MF,Adana Demirspor,18,2004,0.6,0,1,0,0.0,1.58,0.00,0.00,,,0,0,Matches
433,Francis Nzaba,cg CGO,DF,Başakşehir,20,2002,0.3,0,0,0,,0.00,0.00,,,,0,0,Matches
434,Ahmet Oğuz,tr TUR,DF,Konyaspor,29,1993,29.1,0,9,0,0.0,0.31,0.00,0.00,,,0,0,Matches
435,Stefano Okaka,it ITA,FW,Başakşehir,32,1989,12.0,1,14,7,50.0,1.16,0.58,0.07,0.14,,0,0,Matches
436,Burak Öksüz,,DF,Hatayspor,26,1996,9.9,1,3,1,33.3,0.30,0.10,0.33,1.00,,0,0,Matches
437,Alaaddin Okumuş,,DF,Sivasspor,26,1995,6.8,0,1,0,0.0,0.15,0.00,0.00,,,0,0,Matches
438,Sérgio Oliveira,pt POR,MF,Galatasaray,30,1992,25.8,4,86,27,31.4,3.34,1.05,0.03,0.11,,1,1,Matches
439,Michael Ologo,ng NGA,DF,İstanbulspor,19,2003,4.6,0,2,0,0.0,0.43,0.00,0.00,,,0,0,Matches
440,Abdülkadir Ömür,tr TUR,MF,Trabzonspor,23,1999,19.7,2,35,13,37.1,1.78,0.66,0.06,0.15,,0,0,Matches
441,Samed Onur,tr TUR,FW,Fatih Karagümrük,20,2002,0.8,0,2,2,100.0,2.54,2.54,0.00,0.00,,0,0,Matches
442,Henry Onyekuru,ng NGA,MF,Adana Demirspor,25,1997,21.6,8,46,29,63.0,2.13,1.34,0.15,0.24,,1,1,Matches
443,Jayden Oosterwolde,nl NED,DF,Fenerbahçe,21,2001,0.9,0,0,0,,0.00,0.00,,,,0,0,Matches
444,Bright Osayi-Samuel,ng NGA,"DF,MF",Fenerbahçe,24,1997,13.4,0,5,3,60.0,0.37,0.22,0.00,0.00,,0,0,Matches
445,Sinan Osmanoğlu,tr TUR,DF,Ankaragücü,32,1990,1.1,0,2,0,0.0,1.87,0.00,0.00,,,0,0,Matches
446,Caner Osmanpaşa,tr TUR,DF,Sivasspor,34,1988,22.1,2,11,2,18.2,0.50,0.09,0.18,1.00,,0,0,Matches
447,Raymond Owusu Frimpong,gh GHA,FW,İstanbulspor,20,2002,0.3,0,0,0,,0.00,0.00,,,,0,0,Matches
448,Şener Özbayraklı,tr TUR,DF,Başakşehir,32,1990,6.6,0,0,0,,0.00,0.00,,,,0,0,Matches
449,Ertaç Özbir,tr TUR,GK,Adana Demirspor,32,1989,32.0,0,0,0,,0.00,0.00,,,,0,0,Matches
450,Berkay Özcan,tr TUR,MF,Başakşehir,24,1998,24.9,3,27,12,44.4,1.08,0.48,0.11,0.25,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,PK,PKatt,Matches
451,Yasin Özcan,tr TUR,DF,Kasımpaşa,16,2006,14.0,2,8,3,37.5,0.57,0.21,0.25,0.67,,0,0,Matches
452,Berat Özdemir,tr TUR,MF,Trabzonspor,24,1998,0.1,0,0,0,,0.00,0.00,,,,0,0,Matches
453,Orkun Özdemir,,GK,Ümraniyespor,27,1995,18.8,0,0,0,,0.00,0.00,,,,0,0,Matches
454,Yusuf Özdemir,tr TUR,"DF,MF",Alanyaspor,21,2001,18.4,2,14,5,35.7,0.76,0.27,0.14,0.40,,0,0,Matches
455,Magomed Ozdoyev,ru RUS,MF,Fatih Karagümrük,29,1992,30.4,5,39,18,46.2,1.28,0.59,0.13,0.28,,0,0,Matches
456,Berke Özer,tr TUR,GK,Ümraniyespor,22,2000,5.0,0,0,0,,0.00,0.00,,,,0,0,Matches
457,Mesut Özil,de GER,MF,Başakşehir,33,1988,0.8,0,0,0,,0.00,0.00,,,,0,0,Matches
458,Hakan Özmert,tr TUR,MF,Antalyaspor,37,1985,2.4,0,2,2,100.0,0.84,0.84,0.00,0.00,,0,0,Matches
459,Erhun Oztumer,,"FW,MF",Adana Demirspor,31,1991,0.4,0,0,0,,0.00,0.00,,,,0,0,Matches
460,Eslem Öztürk,tr TUR,MF,İstanbulspor,24,1997,0.0,0,0,0,,0.00,0.00,,,,0,0,Matches
461,Murat Paluli,tr TUR,DF,Sivasspor,27,1994,16.9,0,2,1,50.0,0.12,0.06,0.00,0.00,,0,0,Matches
462,İlhan Parlak,tr TUR,FW,Kayserispor,35,1987,6.2,2,17,3,17.6,2.74,0.48,0.12,0.67,,0,0,Matches
463,Abdülkadir Parmak,tr TUR,MF,Gaziantep FK,27,1994,4.4,0,1,1,100.0,0.23,0.23,0.00,0.00,,0,0,Matches
464,Domagoj Pavičić,hr CRO,"MF,FW",Konyaspor,28,1994,2.4,0,3,0,0.0,1.27,0.00,0.00,,,0,0,Matches
465,Bruno Paz,ao ANG,MF,Konyaspor,24,1998,14.3,1,11,4,36.4,0.77,0.28,0.09,0.25,,0,0,Matches
466,João Pedro,it ITA,FW,Fenerbahçe,30,1992,10.7,4,22,8,36.4,2.06,0.75,0.18,0.50,,0,1,Matches
467,Halil Pehlivan,tr TUR,DF,Gaziantep FK,28,1993,5.5,0,3,0,0.0,0.54,0.00,0.00,,,0,0,Matches
468,Tomáš Pekhart,cz CZE,FW,Gaziantep FK,33,1989,5.0,1,5,3,60.0,1.01,0.61,0.20,0.33,,0,0,Matches
469,Mustafa Pektemek,tr TUR,FW,Kayserispor,33,1988,2.7,0,6,2,33.3,2.24,0.75,0.00,0.00,,0,0,Matches
470,Pedro Pereira,pt POR,"DF,MF",Alanyaspor,24,1998,17.2,0,0,0,,0.00,0.00,,,,0,0,Matches
471,Bruno Peres,br BRA,"DF,MF",Trabzonspor,32,1990,6.3,0,4,1,25.0,0.64,0.16,0.00,0.00,,0,0,Matches
472,Luan Peres Petroni,br BRA,DF,Fenerbahçe,28,1994,8.7,1,4,2,50.0,0.46,0.23,0.25,0.50,,0,0,Matches
473,Alexis Pérez,co COL,DF,Giresunspor,28,1994,23.4,0,31,8,25.8,1.33,0.34,0.00,0.00,,0,0,Matches
474,Raoul Petretta,it ITA,DF,Kasımpaşa,25,1997,5.8,1,2,1,50.0,0.35,0.17,0.50,1.00,,0,0,Matches
475,Sergen Piçinciol,tr TUR,DF,Giresunspor,26,1995,3.0,0,0,0,,0.00,0.00,,,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,PK,PKatt,Matches
476,Onurcan Piri,tr TUR,GK,Giresunspor,27,1994,21.8,0,0,0,,0.00,0.00,,,,0,0,Matches
477,Strahil Popov,bg BUL,DF,Ümraniyespor,31,1990,20.0,0,6,1,16.7,0.30,0.05,0.00,0.00,,0,0,Matches
478,Alejandro Pozuelo,es ESP,MF,Konyaspor,30,1991,9.0,4,11,7,63.6,1.23,0.78,0.36,0.57,,0,0,Matches
479,Uroš Radaković,rs SRB,DF,Ankaragücü,28,1994,21.8,1,11,5,45.5,0.51,0.23,0.09,0.20,,0,0,Matches
480,Amar Rahmanović,ba BIH,"FW,MF",Konyaspor,28,1994,2.4,0,3,1,33.3,1.24,0.41,0.00,0.00,,0,0,Matches
481,Niko Rak,hr CRO,DF,Konyaspor,19,2003,0.2,0,0,0,,0.00,0.00,,,,0,0,Matches
482,Erdal Rakip,mk MKD,"MF,DF",Antalyaspor,26,1996,9.4,0,4,1,25.0,0.42,0.11,0.00,0.00,,0,0,Matches
483,Yaroslav Rakitskiy,ua UKR,DF,Adana Demirspor,32,1989,6.5,0,2,0,0.0,0.31,0.00,0.00,,,0,0,Matches
484,Milot Rashica,xk KVX,MF,Galatasaray,26,1996,18.8,4,38,18,47.4,2.02,0.96,0.11,0.22,,0,0,Matches
485,Joher Rassoul,sn SEN,"DF,MF",Alanyaspor,26,1995,8.6,0,1,0,0.0,0.12,0.00,0.00,,,0,0,Matches
486,Nathan Redmond,eng ENG,MF,Beşiktaş,28,1994,17.5,5,47,18,38.3,2.68,1.03,0.11,0.28,,0,0,Matches
487,Rúben Tiago Rodrigues Ribeiro,pt POR,MF,Hatayspor,34,1987,14.1,0,15,2,13.3,1.07,0.14,0.00,0.00,,0,0,Matches
488,Matteo Ricci,it ITA,MF,Fatih Karagümrük,28,1994,13.6,1,13,3,23.1,0.95,0.22,0.08,0.33,,0,0,Matches
489,Bruno Rodrigues,pt POR,DF,Fatih Karagümrük,21,2001,3.2,0,0,0,,0.00,0.00,,,,0,0,Matches
490,Kévin Rodrigues,pt POR,DF,Adana Demirspor,28,1994,31.2,2,44,6,13.6,1.41,0.19,0.05,0.33,,0,0,Matches
491,Pedro Rodrigues,pt POR,MF,Ankaragücü,25,1997,1.4,0,0,0,,0.00,0.00,,,,0,0,Matches
492,Valentin Rosier,fr FRA,DF,Beşiktaş,25,1996,24.1,1,13,3,23.1,0.54,0.12,0.08,0.33,,0,0,Matches
493,Diego Rossi,uy URU,MF,Fenerbahçe,24,1998,17.4,4,35,13,37.1,2.02,0.75,0.11,0.31,,0,0,Matches
494,Eduard Rroca,al ALB,MF,İstanbulspor,29,1993,19.0,3,20,8,40.0,1.05,0.42,0.15,0.38,,0,0,Matches
495,Dia Saba,il ISR,MF,Sivasspor,29,1992,11.4,5,25,11,44.0,2.20,0.97,0.16,0.36,,1,1,Matches
496,Isaac Sackey,gh GHA,"MF,DF",Ümraniyespor,28,1994,23.5,0,13,2,15.4,0.55,0.09,0.00,0.00,,0,0,Matches
497,Ángelo Sagal,cl CHI,"MF,FW",Gaziantep FK,29,1993,10.4,2,18,10,55.6,1.73,0.96,0.11,0.20,,0,0,Matches
498,Görkem Sağlam,de GER,"MF,DF",Giresunspor,24,1998,22.7,1,24,8,33.3,1.06,0.35,0.00,0.00,,1,1,Matches
499,Dylan Saint-Louis,cg CGO,FW,Hatayspor,27,1995,3.2,0,4,0,0.0,1.26,0.00,0.00,,,0,0,Matches
500,Borja Sainz,es ESP,MF,Giresunspor,21,2001,29.4,9,68,22,32.4,2.31,0.75,0.13,0.41,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,PK,PKatt,Matches
501,Romain Saïss,ma MAR,DF,Beşiktaş,32,1990,21.4,1,15,1,6.7,0.70,0.05,0.07,1.00,,0,0,Matches
502,Yusuf Saitoğlu,,DF,Ümraniyespor,19,2003,0.9,0,0,0,,0.00,0.00,,,,0,0,Matches
503,Samuel Sáiz,es ESP,"MF,FW",Sivasspor,31,1991,10.9,4,17,7,41.2,1.56,0.64,0.12,0.29,,2,2,Matches
504,Allyson Aires dos Santos,br BRA,DF,Ümraniyespor,31,1990,14.3,0,5,0,0.0,0.35,0.00,0.00,,,0,0,Matches
505,Dogukan Saral,,MF,Ümraniyespor,19,2003,0.4,0,0,0,,0.00,0.00,,,,0,0,Matches
506,Veysel Sarı,tr TUR,DF,Antalyaspor,34,1988,27.3,2,16,6,37.5,0.59,0.22,0.13,0.33,,0,0,Matches
507,Yusuf Sari,tr TUR,MF,Adana Demirspor,23,1998,17.5,5,64,32,50.0,3.66,1.83,0.08,0.16,,0,0,Matches
508,Talha Sarıarslan,tr TUR,FW,Kayserispor,18,2004,0.7,0,2,1,50.0,2.81,1.41,0.00,0.00,,0,0,Matches
509,Muammer Sarıkaya,,MF,İstanbulspor,24,1998,24.4,1,22,5,22.7,0.90,0.20,0.05,0.20,,0,0,Matches
510,Ali Şaşal Vural,tr TUR,GK,Sivasspor,32,1990,29.5,0,0,0,,0.00,0.00,,,,0,0,Matches
511,Vukan Savićević,me MNE,MF,Giresunspor,28,1994,14.3,1,30,10,33.3,2.09,0.70,0.03,0.10,,0,0,Matches
512,Gökhan Sazdağı,tr TUR,"DF,MF",Kayserispor,27,1994,22.2,1,23,2,8.7,1.04,0.09,0.04,0.50,,0,0,Matches
513,Haris Seferović,ch SUI,FW,Galatasaray,30,1992,4.2,0,13,6,46.2,3.07,1.42,0.00,0.00,,0,0,Matches
514,Ibrahim Šehić,ba BIH,GK,Konyaspor,33,1988,29.0,0,0,0,,0.00,0.00,,,,0,0,Matches
515,Jesse Sekidika,ng NGA,"FW,MF",Ümraniyespor,26,1996,8.9,1,18,6,33.3,2.03,0.68,0.06,0.17,,0,0,Matches
516,Ahmet Şen,tr TUR,GK,Fatih Karagümrük,23,1999,17.3,0,0,0,,0.00,0.00,,,,0,0,Matches
517,Kerem Şen,,MF,İstanbulspor,20,2002,2.6,1,5,4,80.0,1.92,1.54,0.20,0.25,,0,0,Matches
518,Muhammed Şengezer,tr TUR,GK,Başakşehir,25,1997,12.0,0,0,0,,0.00,0.00,,,,0,0,Matches
519,Faustin Senghor,sn SEN,DF,Giresunspor,28,1994,0.8,0,0,0,,0.00,0.00,,,,0,0,Matches
520,Tarkan Serbest,tr TUR,DF,Kasımpaşa,28,1994,7.2,0,0,0,,0.00,0.00,,,,0,0,Matches
521,Cemalil Sertel,tr TUR,DF,Antalyaspor,22,2000,8.0,0,4,0,0.0,0.50,0.00,0.00,,,0,0,Matches
522,Kadir Seven,,DF,Giresunspor,19,2003,7.3,0,3,0,0.0,0.41,0.00,0.00,,,0,0,Matches
523,Wu Shaocong,cn CHN,DF,Başakşehir,22,2000,1.1,0,1,0,0.0,0.88,0.00,0.00,,,0,0,Matches
524,Otabek Shukurov,uz UZB,MF,Fatih Karagümrük,26,1996,21.9,1,18,5,27.8,0.82,0.23,0.06,0.20,,0,0,Matches
525,Doğukan Sınık,tr TUR,MF,Antalyaspor,23,1999,7.6,3,15,7,46.7,1.97,0.92,0.20,0.43,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,PK,PKatt,Matches
526,Emmanouil Siopis,gr GRE,MF,Trabzonspor,28,1994,23.0,0,13,1,7.7,0.57,0.04,0.00,0.00,,0,0,Matches
527,Guilherme Sityá,pt POR,DF,Konyaspor,32,1990,34.0,2,14,4,28.6,0.41,0.12,0.07,0.25,,1,2,Matches
528,Kévin Soni,cm CMR,MF,Hatayspor,24,1998,0.9,0,3,1,33.3,3.21,1.07,0.00,0.00,,0,0,Matches
529,Fabiano Souza,br BRA,DF,Kasımpaşa,22,2000,8.8,0,3,0,0.0,0.34,0.00,0.00,,,0,0,Matches
530,Josef de Souza,br BRA,MF,Beşiktaş,33,1989,9.1,1,9,3,33.3,0.99,0.33,0.11,0.33,,0,0,Matches
531,Ali Sowe,gm GAM,FW,Ankaragücü,28,1994,30.5,12,73,29,39.7,2.39,0.95,0.16,0.41,,0,1,Matches
532,Furkan Soyalp,tr TUR,MF,Gaziantep FK,27,1995,14.0,1,25,2,8.0,1.78,0.14,0.04,0.50,,0,0,Matches
533,Furkan Soyalp,tr TUR,MF,Adana Demirspor,27,1995,1.1,0,7,4,57.1,6.18,3.53,0.00,0.00,,0,0,Matches
534,Benjamin Stambouli,fr FRA,MF,Adana Demirspor,31,1990,23.4,1,12,1,8.3,0.51,0.04,0.08,1.00,,0,0,Matches
535,Luka Stankovski,mk MKD,MF,Gaziantep FK,19,2002,0.2,0,0,0,,0.00,0.00,,,,0,0,Matches
536,Jens Stryger Larsen,dk DEN,DF,Trabzonspor,31,1991,26.3,1,11,3,27.3,0.42,0.11,0.09,0.33,,0,0,Matches
537,Ali Sühan Demirel,tr TUR,FW,Kasımpaşa,19,2003,1.8,0,1,0,0.0,0.56,0.00,0.00,,,0,0,Matches
538,Jonas Svensson,no NOR,DF,Adana Demirspor,29,1993,28.7,0,12,2,16.7,0.42,0.07,0.00,0.00,,0,0,Matches
539,Bálint Szabó,hu HUN,MF,Antalyaspor,21,2001,0.4,0,0,0,,0.00,0.00,,,,0,0,Matches
540,Attila Szalai,hu HUN,DF,Fenerbahçe,24,1998,32.0,2,21,5,23.8,0.66,0.16,0.10,0.40,,0,0,Matches
541,Patryk Szysz,pl POL,"MF,FW",Başakşehir,24,1998,10.0,3,15,7,46.7,1.51,0.70,0.20,0.43,,0,0,Matches
542,Deniz Tabak,,DF,Ümraniyespor,18,2004,0.1,0,0,0,,0.00,0.00,,,,0,0,Matches
543,Muhammet Taha Tepe,tr TUR,GK,Trabzonspor,21,2001,4.3,0,0,0,,0.00,0.00,,,,0,0,Matches
544,Tayyib Talha Sanuç,tr TUR,DF,Beşiktaş,22,1999,17.0,2,14,5,35.7,0.83,0.29,0.14,0.40,,0,0,Matches
545,Tayyib Talha Sanuç,tr TUR,DF,Adana Demirspor,22,1999,2.2,1,2,1,50.0,0.92,0.46,0.50,1.00,,0,0,Matches
546,Oussama Targhalline,ma MAR,"MF,FW",Alanyaspor,20,2002,2.1,0,0,0,,0.00,0.00,,,,0,0,Matches
547,Emre Taşdemir,tr TUR,DF,Galatasaray,26,1995,3.5,1,3,2,66.7,0.86,0.57,0.33,0.50,,0,0,Matches
548,Ertuğrul Taşkıran,tr TUR,GK,Kasımpaşa,32,1989,18.0,0,0,0,,0.00,0.00,,,,0,0,Matches
549,Mahmut Tekdemir,tr TUR,MF,Başakşehir,34,1988,20.4,0,11,1,9.1,0.54,0.05,0.00,0.00,,0,0,Matches
550,Vefa Temel,fr FRA,MF,İstanbulspor,19,2002,0.2,0,0,0,,0.00,0.00,,,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,PK,PKatt,Matches
551,Emir Tintiş,tr TUR,DF,Fatih Karagümrük,18,2004,0.9,0,0,0,,0.00,0.00,,,,0,0,Matches
552,Mickaël Tirpan,be BEL,"MF,DF",Kasımpaşa,28,1993,20.8,0,23,7,30.4,1.11,0.34,0.00,0.00,,0,0,Matches
553,Dorukhan Toköz,tr TUR,"MF,DF",Trabzonspor,26,1996,3.7,0,3,0,0.0,0.80,0.00,0.00,,,0,0,Matches
554,Jetmir Topalli,xk KVX,MF,İstanbulspor,24,1998,19.3,5,39,14,35.9,2.02,0.73,0.13,0.36,,0,0,Matches
555,Ömer Toprak,tr TUR,DF,Antalyaspor,33,1989,19.5,1,11,3,27.3,0.56,0.15,0.09,0.33,,0,0,Matches
556,Gökhan Töre,tr TUR,FW,Ankaragücü,30,1992,1.2,0,2,1,50.0,1.71,0.86,0.00,0.00,,0,0,Matches
557,Gökhan Töre,tr TUR,"FW,MF",Adana Demirspor,30,1992,0.4,1,1,1,100.0,2.73,2.73,1.00,1.00,,0,0,Matches
558,Lucas Torreira,uy URU,MF,Galatasaray,26,1996,26.7,0,20,3,15.0,0.75,0.11,0.00,0.00,,0,0,Matches
559,Tunay Torun,tr TUR,"FW,MF",Kasımpaşa,32,1990,0.6,0,1,0,0.0,1.73,0.00,0.00,,,0,0,Matches
560,Alin Toșca,ro ROU,DF,Gaziantep FK,30,1992,6.0,0,0,0,,0.00,0.00,,,,0,0,Matches
561,Cenk Tosun,tr TUR,"MF,FW",Beşiktaş,31,1991,21.6,15,83,34,41.0,3.84,1.57,0.14,0.35,,3,4,Matches
562,Ahmed Touba,dz ALG,DF,Başakşehir,24,1998,20.7,0,6,0,0.0,0.29,0.00,0.00,,,0,0,Matches
