rk,player,nation,pos,squad,age,born,90s,gls,sh,sot,sot_standa,sh_90,sot_90,g_sh,g_sot,dist,fk,pk,pkatt,xg,npxg,npxg_sh,g_xg,np_g_xg,matches
611,Paolo Yrizar,mx MEX,MF,Querétaro,25,1997,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
612,Diego Zago,mx MEX,MF,Puebla,21,2002,1.0,0,2,0,0.0,1.98,0.00,0.00,,34.1,0,0,0,0.0,0.0,0.01,0.0,0.0,Matches
613,Ángel Zaldívar,mx MEX,FW,FC Juárez,29,1994,7.9,3,18,7,38.9,2.27,0.88,0.11,0.29,18.0,0,1,1,2.5,1.7,0.10,+0.5,+0.3,Matches
614,Ángel Zaldívar,mx MEX,FW,Atlético,29,1994,2.6,2,6,3,50.0,2.31,1.15,0.17,0.33,16.4,0,1,2,2.5,1.0,0.16,-0.5,0.0,Matches
615,Edgar Zaldívar,mx MEX,MF,Atlas,26,1996,10.1,1,10,5,50.0,0.99,0.50,0.10,0.20,19.2,0,0,0,0.6,0.6,0.06,+0.4,+0.4,Matches
616,Mauro Zaleta,mx MEX,MF,Cruz Azul,21,2002,0.4,0,1,0,0.0,2.31,0.00,0.00,,24.3,0,0,0,0.0,0.0,0.01,0.0,0.0,Matches
617,Ángel Zapata,mx MEX,MF,FC Juárez,22,2001,3.3,1,5,1,20.0,1.50,0.30,0.20,1.00,29.1,0,0,0,0.1,0.1,0.02,+0.9,+0.9,Matches
618,Juan Zapata,co COL,MF,Atlas,23,2000,14.9,4,47,14,29.8,3.15,0.94,0.09,0.29,22.8,3,0,0,3.2,3.2,0.07,+0.8,+0.8,Matches
619,Alejandro Zendejas,us USA,"FW,MF",América,25,1998,19.6,9,41,21,51.2,2.09,1.07,0.22,0.43,18.0,0,0,0,4.4,4.4,0.11,+4.6,+4.6,Matches
620,Alan Zubiri,mx MEX,DF,Cruz Azul,22,2001,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
621,José Zúñiga,co COL,"FW,MF",Tijuana,29,1994,8.1,3,21,8,38.1,2.60,0.99,0.14,0.38,11.9,0,0,0,2.8,2.8,0.13,+0.2,+0.2,Matches
622,José Zúñiga,co COL,FW,Querétaro,29,1994,9.5,6,22,10,45.5,2.31,1.05,0.27,0.60,10.7,0,0,0,4.3,4.3,0.20,+1.7,+1.7,Matches
