rk,player,nation,pos,squad,age,born,90s,crdy,crdr,2crdy,fls,fld,off,crs,int,tklw,pkwon,pkcon,og,matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
401,Rafea Al-Ruwaili,sa KSA,GK,Al-Orobah,34,1990,2.2,2,0,0,0,1,0,0,0,0,,,0,Matches
402,Marwane Saâdane,ma MAR,DF,Al-Fateh,32,1992,28.0,11,0,0,28,15,2,4,36,27,,,2,Matches
403,Nawaf Al Saadi,sa KSA,MF,Al-Shabab,22,2001,8.3,1,0,0,11,14,1,26,12,23,,,0,Matches
404,Abdelhamid Sabiri,ma MAR,MF,Al-Taawoun,27,1996,8.3,3,0,0,15,20,0,6,7,10,,,0,Matches
405,Mohammed Al-Saeed,sa KSA,"DF,MF",Al Okhdood SC,27,1996,11.1,2,0,0,10,3,0,42,12,9,,,0,Matches
406,Abdulrahman Al Safari,sa KSA,"MF,DF",Al Kholood Saudi Club,31,1993,15.7,7,0,0,24,20,0,14,13,16,,,0,Matches
407,Ziyad Al-Sahafi,sa KSA,DF,Al-Riyadh SC,29,1994,1.1,0,1,0,1,0,0,0,0,1,,,0,Matches
408,Ziyad Al-Sahafi,sa KSA,DF,Al-Fayha,29,1994,7.2,3,0,0,7,5,0,3,6,5,,,0,Matches
409,Nawaf Al Sahli,sa KSA,FW,Al-Raed,21,2003,3.0,1,0,0,8,5,0,1,1,5,,,0,Matches
410,Mohammed Al-Saiari,sa KSA,FW,Al-Orobah,31,1993,3.5,2,0,0,3,9,2,1,0,2,,,0,Matches
411,Fashion Sakala,zm ZAM,"FW,MF",Al-Fayha,27,1997,30.9,5,0,0,41,34,31,74,7,14,,,0,Matches
412,Basim Saleh,sa KSA,FW,Al Kholood Saudi Club,20,2004,0.7,0,0,0,3,3,0,0,0,1,,,0,Matches
413,Makhir Saleh,sa KSA,DF,Al-Fayha,25,1999,24.5,7,0,0,18,22,1,3,17,35,,,0,Matches
414,Mohammed Saleh,sa KSA,FW,Al-Riyadh SC,24,2000,6.6,4,0,0,21,12,3,7,1,7,,,0,Matches
415,Abdulla Al Salem,sa KSA,FW,Al-Khaleej,31,1992,27.0,3,0,0,11,16,4,9,16,8,,,0,Matches
416,Ali Ayesh Al-Salem,sa KSA,DF,Al-Wehda,25,1998,13.2,4,0,0,15,9,0,28,14,20,,,0,Matches
417,Jalal Al Salem,,MF,Al-Ettifaq,,,2.0,0,0,0,2,2,0,6,1,0,,,0,Matches
418,Saud Salem,sa KSA,MF,Al Okhdood SC,18,2005,2.3,0,0,0,2,3,0,1,1,4,,,0,Matches
419,Enes Sali,ro ROU,MF,Al-Riyadh SC,18,2006,3.3,1,0,0,3,6,0,5,0,4,,,0,Matches
420,Awn Al Saluli,sa KSA,DF,Al-Taawoun,25,1998,11.5,6,2,2,8,2,0,1,10,5,,,0,Matches
421,Abdulrahman Al Sanbi,sa KSA,GK,Al-Ahli,23,2001,7.0,0,0,0,0,0,0,0,0,0,,,0,Matches
422,João Pedro Pereira dos Santos,br BRA,FW,Al-Taawoun,31,1993,10.6,0,0,0,13,20,7,2,0,6,,,0,Matches
423,Ramzi Sawlan,sa KSA,"DF,MF",Damac,26,1998,24.3,7,1,1,29,37,2,44,25,54,,,0,Matches
424,Azm Al Sayil,,MF,Al-Raed,,,0.1,1,0,0,2,0,0,0,0,0,,,0,Matches
425,Amir Sayoud,dz ALG,"FW,MF",Al-Raed,33,1990,23.3,4,0,0,18,37,10,63,17,7,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
426,Ibrahim Šehić,ba BIH,GK,Al-Khaleej,35,1988,24.0,1,0,0,0,3,0,0,0,0,,,0,Matches
427,Faïz Selemani,km COM,"MF,FW",Al-Riyadh SC,30,1993,24.3,1,0,0,17,46,4,133,31,22,,,0,Matches
428,Jean Seri,ci CIV,MF,Al-Orobah,33,1991,5.0,1,0,0,6,2,0,3,4,2,,,0,Matches
429,Kim Seung-gyu,kr KOR,GK,Al-Shabab,33,1990,7.5,2,0,0,0,1,0,0,0,0,,,0,Matches
430,Babucarr Seye,gm GAM,FW,Al-Khaleej,17,2006,0.0,0,0,0,0,0,0,0,0,0,,,0,Matches
431,Ali Al Shaafi,,DF,Al-Khaleej,,,4.3,0,0,0,2,2,0,0,8,8,,,0,Matches
432,Yasser Al-Shahrani,sa KSA,DF,Al-Hilal,32,1992,4.3,1,0,0,9,1,0,19,6,5,,,0,Matches
433,Omar Shami,,MF,Al-Raed,,,0.2,0,0,0,0,0,0,1,2,0,,,0,Matches
434,Abdulrahman Al Shammari,,GK,Al-Riyadh SC,,,1.0,0,0,0,0,0,0,0,0,0,,,0,Matches
435,Abdulrahman Al Shammari,sa KSA,GK,Al-Wehda,24,2000,4.0,1,0,0,0,2,0,0,0,0,,,0,Matches
436,Mohammed Al Shammari,sa KSA,GK,Al Kholood Saudi Club,32,1991,2.0,0,0,0,0,0,0,0,1,0,,,0,Matches
437,Abdulmalek Al-Shammeri,sa KSA,"MF,DF",Al-Orobah,28,1995,12.5,1,1,0,16,19,0,40,18,24,,,0,Matches
438,Farhah Al Shamrani,sa KSA,MF,Al Kholood Saudi Club,18,2006,5.3,6,0,0,8,10,1,5,3,6,,,0,Matches
439,Hamdan Al-Shamrani,sa KSA,DF,Al Kholood Saudi Club,27,1996,23.0,8,0,0,39,16,1,45,44,35,,,0,Matches
440,Hamed Al Shanqiti,sa KSA,GK,Al-Ittihad,19,2005,2.1,0,0,0,0,1,0,0,0,0,,,0,Matches
441,Mohammed Al Shanqiti,sa KSA,DF,Al-Orobah,25,1999,0.5,0,0,0,1,2,0,1,1,3,,,0,Matches
442,Mohammed Al Shanqiti,sa KSA,DF,Al-Qadsiah,25,1999,0.0,0,0,0,0,0,0,0,1,0,,,0,Matches
443,Yunus Al Shanqity,sa KSA,MF,Al-Shabab,20,2004,0.5,0,1,0,5,2,0,2,1,2,,,0,Matches
444,Muntathir Al Shaqaq,sa KSA,DF,Al-Fateh,19,2005,0.1,0,0,0,0,0,0,0,1,0,,,0,Matches
445,Ahmed Sharahili,sa KSA,DF,Al-Ittihad,30,1994,0.1,0,0,0,0,0,0,0,0,0,,,0,Matches
446,Nader Al-Sharari,sa KSA,DF,Al-Shabab,28,1996,21.8,3,1,0,15,24,0,3,41,30,,,0,Matches
447,Saleh Al-Shehri,sa KSA,FW,Al-Ittihad,30,1993,4.5,2,0,0,14,9,4,2,1,6,,,0,Matches
448,Sultan Al Shehri,sa KSA,"DF,MF",Al Kholood Saudi Club,29,1995,5.3,1,1,0,5,4,2,9,15,12,,,0,Matches
449,Yahya Al-Shehri,sa KSA,MF,Al-Riyadh SC,34,1990,19.4,2,0,0,8,10,1,40,9,16,,,0,Matches
450,Muhannad Shenqeeti,sa KSA,DF,Al-Ittihad,25,1999,22.7,1,0,0,22,24,3,42,20,35,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
451,Mohamed Sherif,eg EGY,FW,Al-Khaleej,28,1996,6.6,0,0,0,3,9,9,1,1,2,,,0,Matches
452,Ibrahim Al-Shoeil,sa KSA,"MF,DF",Al-Taawoun,29,1994,2.0,0,1,0,3,1,1,3,1,6,,,0,Matches
453,Talal Al Shubili,,MF,Al-Riyadh SC,,,0.0,0,0,0,0,0,0,0,0,1,,,0,Matches
454,Otabek Shukurov,uz UZB,MF,Al-Fayha,28,1996,25.9,10,0,0,35,21,1,40,27,31,,,0,Matches
455,Tamim Al Shuqayran,,DF,Al-Raed,,,0.0,0,0,0,0,0,0,0,0,0,,,0,Matches
456,Saad Al Shurafa,sa KSA,FW,Al-Fateh,19,2004,4.2,0,0,0,12,1,1,0,0,3,,,0,Matches
457,Hussein Al Shuwaysh,sa KSA,DF,Al-Orobah,35,1988,23.6,5,0,0,10,5,3,3,27,22,,,0,Matches
458,Mohammed Al Shwirekh,sa KSA,DF,Al-Shabab,25,1998,13.0,7,0,0,22,18,0,1,20,15,,,0,Matches
459,Hussain Al Sibyani,sa KSA,MF,Al-Shabab,23,2001,6.9,4,0,0,17,7,3,8,14,12,,,0,Matches
460,Meshal Sibyani,sa KSA,DF,Al-Ettifaq,23,2001,5.3,2,0,0,3,8,0,4,6,1,,,0,Matches
461,Mohamed Simakan,fr FRA,DF,Al-Nassr,24,2000,24.2,4,2,1,24,42,3,9,32,33,,,0,Matches
462,Chris Smalling,eng ENG,DF,Al-Fayha,34,1989,29.3,3,1,0,25,8,1,1,41,16,,,1,Matches
463,Omar Al Somah,sy SYR,FW,Al-Orobah,35,1989,16.8,2,0,0,12,32,7,5,3,6,,,0,Matches
464,Mohammed Somaili,sa KSA,"MF,FW",Al Kholood Saudi Club,23,2000,17.3,3,0,0,20,14,8,36,5,32,,,0,Matches
465,Kebba Sowe,gm GAM,FW,Al Kholood Saudi Club,18,2005,0.2,0,0,0,1,0,0,0,0,0,,,0,Matches
466,Fawaz Al-Sqoor,sa KSA,DF,Al-Ittihad,28,1996,12.6,2,0,0,16,5,9,31,5,8,,,0,Matches
467,Nicolae Stanciu,ro ROU,MF,Damac,31,1993,28.8,4,0,0,18,35,3,118,11,19,,,0,Matches
468,Khalid Al Subaie,sa KSA,"MF,DF",Al-Raed,24,1999,9.9,4,1,1,6,7,0,28,17,14,,,0,Matches
469,Faisal Al Subiani,sa KSA,MF,Damac,21,2003,17.1,8,0,0,34,10,0,3,7,27,,,0,Matches
470,Mohammed Sulaiman,sa KSA,DF,Al-Ahli,20,2004,11.2,2,0,0,16,11,0,6,8,17,,,0,Matches
471,Abdulmajeed Al-Sulayhem,sa KSA,MF,Al-Nassr,30,1994,6.1,3,0,0,10,9,1,6,5,12,,,0,Matches
472,Hussain Al Sultan,,FW,Al-Khaleej,,,0.3,0,0,0,0,2,0,0,0,1,,,0,Matches
473,Khaled Al-Sumairi,sa KSA,MF,Al-Khaleej,27,1997,12.6,6,1,0,31,16,0,5,11,32,,,1,Matches
474,Yahya Sunbul,sa KSA,"MF,DF",Al-Raed,26,1998,6.7,1,0,0,6,11,0,8,5,7,,,0,Matches
475,Meshari Sunyur,sa KSA,GK,Al-Raed,22,2001,19.7,2,0,0,0,6,0,0,0,1,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
476,Péter Szappanos,hu HUN,GK,Al-Fateh,33,1990,17.0,0,0,0,0,1,0,0,0,0,,,1,Matches
477,Talisca,br BRA,"MF,FW",Al-Nassr,30,1994,8.4,1,0,0,12,7,4,2,2,4,,,0,Matches
478,Hassan Al Tambakti,sa KSA,DF,Al-Hilal,25,1999,13.9,6,0,0,19,9,0,3,14,12,,,0,Matches
479,Marzouq Tambakti,sa KSA,DF,Al-Riyadh SC,21,2003,20.7,7,0,0,15,10,1,1,11,15,,,0,Matches
480,Alex Telles,br BRA,DF,Al-Nassr,31,1992,2.0,0,0,0,1,0,0,21,2,4,,,0,Matches
481,Cristian Tello,es ESP,"MF,FW",Al-Orobah,32,1991,19.4,3,0,0,11,7,5,52,12,8,,,0,Matches
482,Fawaz Al Terais,sa KSA,MF,Al-Orobah,24,2000,7.9,5,0,0,11,16,3,32,4,9,,,0,Matches
483,Mohammed Al-Thain,sa KSA,"MF,DF",Al-Shabab,27,1997,23.6,4,0,0,25,21,5,38,36,48,,,0,Matches
484,Jehad Thakri,sa KSA,DF,Al-Qadsiah,23,2001,26.6,4,0,0,24,10,1,0,30,29,,,0,Matches
485,Marcel Tisserand,cd COD,DF,Al-Khaleej,31,1993,20.2,3,0,0,25,7,1,1,33,6,,,0,Matches
486,Karl Toko Ekambi,cm CMR,"FW,MF",Al-Ettifaq,31,1992,21.4,4,0,0,10,10,12,24,14,11,,,0,Matches
487,Ivan Toney,eng ENG,FW,Al-Ahli,28,1996,28.1,5,0,0,38,39,23,18,5,12,,,0,Matches
488,Tozé,pt POR,MF,Al-Riyadh SC,31,1993,31.1,6,0,0,38,40,4,144,20,49,,,0,Matches
489,William Troost-Ekong,ng NGA,DF,Al Kholood Saudi Club,30,1993,31.7,2,0,0,18,4,1,1,25,14,,,0,Matches
490,Hamad Al Tuhayfan,sa KSA,DF,Al-Hilal,25,1999,7.3,0,0,0,6,4,1,15,5,8,,,0,Matches
491,Saud Al Tumbukti,sa KSA,DF,Al-Riyadh SC,19,2005,0.0,0,0,0,0,0,0,0,0,0,,,0,Matches
492,Moses Turay,sl SLE,FW,Al-Raed,20,2004,1.1,0,0,0,3,2,0,1,2,2,,,0,Matches
493,Gabriel Vareta,br BRA,DF,Al-Fayha,19,2005,8.2,4,0,0,13,4,0,2,18,12,,,0,Matches
494,Matías Vargas,ar ARG,"MF,FW",Al-Fateh,27,1997,19.8,0,0,0,34,20,5,86,9,12,,,0,Matches
495,Gabriel Veiga,es ESP,MF,Al-Ahli,22,2002,28.1,5,0,0,36,18,4,74,16,29,,,0,Matches
496,Vitinho,br BRA,"MF,FW",Al-Ettifaq,30,1993,22.1,3,0,0,30,34,1,72,10,24,,,0,Matches
497,Mohammed Waheeb,sa KSA,"MF,DF",Al-Qadsiah,21,2002,24.1,5,0,0,31,21,0,117,54,58,,,0,Matches
498,Saleh Waheeb,sa KSA,MF,Al-Khaleej,21,2002,12.9,7,0,0,22,28,2,30,13,26,,,0,Matches
499,Wesley,br BRA,MF,Al-Nassr,19,2005,4.6,1,0,0,7,12,2,21,2,6,,,0,Matches
500,Bander Whaeshi,sa KSA,DF,Al-Raed,22,2002,0.0,0,0,0,0,0,0,0,0,0,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
501,Georginio Wijnaldum,nl NED,"MF,FW",Al-Ettifaq,33,1990,32.4,0,0,0,17,31,4,10,9,9,,,0,Matches
502,Aiman Yahya,sa KSA,MF,Al-Nassr,23,2001,11.5,2,0,0,29,8,4,41,9,23,,,0,Matches
503,Mohammed Al Yami,sa KSA,GK,Al-Hilal,26,1997,2.0,0,0,0,0,0,0,0,0,0,,,0,Matches
504,Jawad El Yamiq,ma MAR,DF,Al-Wehda,32,1992,23.3,4,0,0,17,10,2,2,37,15,,,1,Matches
505,Saad Yaslam,sa KSA,DF,Al-Ahli,24,2000,16.0,5,1,1,36,30,2,40,18,43,,,0,Matches
506,Brad Young,eng ENG,"MF,FW",Al-Orobah,21,2003,11.7,3,0,0,16,13,0,7,6,5,,,0,Matches
507,Abdullah Al Yousif,sa KSA,DF,Al-Raed,26,1997,10.2,4,0,0,8,2,1,7,17,17,,,1,Matches
508,Zaydou Youssouf,km COM,MF,Al-Fateh,25,1999,16.0,4,0,0,34,30,2,11,21,30,,,0,Matches
509,Hussian Al Zabdani,sa KSA,"DF,MF",Al Okhdood SC,29,1995,8.0,3,1,0,6,4,0,10,18,13,,,1,Matches
510,Anas Al Zahrani,,MF,Al-Raed,,,0.1,0,0,0,0,1,0,0,0,1,,,0,Matches
511,Suhayb Al Zaid,sa KSA,MF,Al-Fateh,19,2004,20.1,3,0,0,30,6,0,15,13,29,,,0,Matches
512,Hussain Al Zarie,sa KSA,"DF,MF",Al-Fateh,19,2004,18.7,4,0,0,28,16,2,58,24,35,,,0,Matches
513,Lucas Zelarayán,am ARM,MF,Al-Fateh,32,1992,10.9,1,0,0,4,27,0,67,7,8,,,0,Matches
514,Kurt Zouma,fr FRA,DF,Al-Orobah,29,1994,16.7,1,0,0,6,1,0,0,15,6,,,0,Matches
515,Ibrahim Al-Zubaidi,sa KSA,DF,Al-Orobah,35,1989,19.3,5,1,0,20,22,4,48,33,30,,,0,Matches
516,Yaseen Al Zubaidi,sa KSA,"MF,FW",Al Okhdood SC,21,2003,8.7,1,0,0,18,11,1,31,4,4,,,0,Matches
517,Yaseen Al Zubaidi,sa KSA,FW,Al-Ahli,21,2003,0.5,0,0,0,0,0,0,6,0,1,,,0,Matches
518,Fahad Al Zubidi,sa KSA,"MF,FW",Al-Orobah,22,2002,17.8,5,0,0,20,60,6,27,15,23,,,0,Matches
