rk,player,nation,pos,squad,age,born,90s,gls,sh,sot,sot_standa,sh_90,sot_90,g_sh,g_sot,dist,pk,pkatt,matches
368,Cameron Puertas,ch SUI,MF,Al-Qadsiah,25,1998,28.7,3,78,27,34.6,2.71,0.94,0.04,0.11,,0,0,Matches
369,Abdullah Al Qahtani,sa KSA,MF,Damac,25,1999,0.9,0,1,0,0.0,1.11,0.00,0.00,,,0,0,Matches
370,Husain Al Qahtani,sa KSA,MF,Al-Qadsiah,29,1994,7.2,0,4,2,50.0,0.55,0.28,0.00,0.00,,0,0,Matches
371,Mohammed Al Qahtani,sa KSA,MF,Al-Hilal,22,2002,7.7,2,23,8,34.8,2.98,1.04,0.09,0.25,,0,0,Matches
372,Saad Al Qahtani,,DF,Al-Wehda,,,1.0,0,2,0,0.0,2.00,0.00,0.00,,,0,0,Matches
373,Muhannad Al Qaidhi,sa KSA,DF,Al Okhdood SC,26,1998,19.8,1,12,2,16.7,0.61,0.10,0.08,0.50,,0,0,Matches
374,Nawaf Al Qamiri,sa KSA,"MF,DF",Al-Orobah,23,2001,4.3,0,1,0,0.0,0.23,0.00,0.00,,,0,0,Matches
375,Mohammed Al-Qarni,sa KSA,MF,Al-Orobah,34,1989,11.5,0,5,1,20.0,0.43,0.09,0.00,0.00,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,PK,PKatt,Matches
376,Ayoub Qasmi,ma MAR,DF,Al-Raed,30,1993,24.6,1,6,3,50.0,0.24,0.12,0.17,0.33,,0,0,Matches
377,Hussain Qassem,sa KSA,"MF,DF",Al-Fateh,26,1997,2.7,0,1,0,0.0,0.37,0.00,0.00,,,0,0,Matches
378,Mohammed Qassem,sa KSA,"MF,DF",Al-Qadsiah,29,1995,7.8,0,2,0,0.0,0.26,0.00,0.00,,,0,0,Matches
379,Emad Qaysi,sa KSA,MF,Al-Shabab,17,2006,0.0,0,0,0,,0.00,0.00,,,,0,0,Matches
380,Julián Quiñones,mx MEX,"FW,MF",Al-Qadsiah,27,1997,27.1,20,120,53,44.2,4.43,1.96,0.15,0.34,,2,2,Matches
381,Abdullah Radif,sa KSA,FW,Al-Ettifaq,21,2003,12.8,3,28,10,35.7,2.18,0.78,0.11,0.30,,0,0,Matches
382,Saif Rajab,,FW,Al-Qadsiah,,,2.7,0,7,3,42.9,2.59,1.11,0.00,0.00,,0,0,Matches
383,Mobarak Al Rajeh,sa KSA,DF,Al-Raed,20,2003,21.5,0,6,3,50.0,0.28,0.14,0.00,0.00,,0,0,Matches
384,Predrag Rajković,rs SRB,GK,Al-Ittihad,28,1995,27.2,0,0,0,,0.00,0.00,,,,0,0,Matches
385,Khaled Al Rammah,sa KSA,MF,Al-Fayha,19,2005,3.7,0,0,0,,0.00,0.00,,,,0,0,Matches
386,Rangel,br BRA,"DF,MF",Al-Fayha,20,2004,4.8,0,0,0,,0.00,0.00,,,,0,0,Matches
387,Fraj Al Rashid,sa KSA,FW,Al-Orobah,20,2004,0.0,0,1,1,100.0,22.50,22.50,0.00,0.00,,0,0,Matches
388,Abdullah Al-Rashidi,sa KSA,MF,Al Kholood Saudi Club,,,0.1,0,0,0,,0.00,0.00,,,,0,0,Matches
389,Ahmed Al Rashidi,sa KSA,GK,Al-Wehda,22,2002,1.2,0,0,0,,0.00,0.00,,,,0,0,Matches
390,Fahad Al Rashidi,sa KSA,MF,Al-Ahli,27,1997,2.9,0,8,3,37.5,2.74,1.03,0.00,0.00,,0,0,Matches
391,Fahad Al-Rashidi,sa KSA,MF,Al-Orobah,33,1991,15.5,0,11,3,27.3,0.71,0.19,0.00,0.00,,0,0,Matches
392,Noor Al Rashidi,sa KSA,DF,Damac,29,1995,7.7,0,2,1,50.0,0.26,0.13,0.00,0.00,,0,0,Matches
393,Pedro Rebocho,pt POR,DF,Al-Khaleej,29,1995,32.8,0,8,2,25.0,0.24,0.06,0.00,0.00,,0,0,Matches
394,Robert Renan,br BRA,DF,Al-Shabab,20,2003,30.1,0,8,2,25.0,0.27,0.07,0.00,0.00,,0,0,Matches
395,Renne Rivas,ve VEN,DF,Al-Taawoun,21,2003,15.9,1,7,3,42.9,0.44,0.19,0.14,0.33,,0,0,Matches
396,Marek Rodák,sk SVK,GK,Al-Ettifaq,27,1996,34.0,0,0,0,,0.00,0.00,,,,0,0,Matches
397,Cristiano Ronaldo,pt POR,FW,Al-Nassr,39,1985,29.1,25,149,68,45.6,5.12,2.34,0.11,0.25,,8,9,Matches
398,Saeed Al Rubaie,sa KSA,DF,Al Okhdood SC,30,1994,26.6,1,27,8,29.6,1.01,0.30,0.04,0.13,,0,0,Matches
399,Sattam Al Ruqi,sa KSA,MF,Al-Fayha,22,2002,1.5,0,1,0,0.0,0.67,0.00,0.00,,,0,0,Matches
400,Sattam Al Ruqi,sa KSA,MF,Al-Orobah,22,2002,2.5,0,1,0,0.0,0.39,0.00,0.00,,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,PK,PKatt,Matches
401,Rafea Al-Ruwaili,sa KSA,GK,Al-Orobah,34,1990,2.2,0,0,0,,0.00,0.00,,,,0,0,Matches
402,Marwane Saâdane,ma MAR,DF,Al-Fateh,32,1992,28.0,0,22,9,40.9,0.79,0.32,0.00,0.00,,0,0,Matches
403,Nawaf Al Saadi,sa KSA,MF,Al-Shabab,22,2001,8.3,0,8,3,37.5,0.97,0.36,0.00,0.00,,0,0,Matches
404,Abdelhamid Sabiri,ma MAR,MF,Al-Taawoun,27,1996,8.3,2,25,7,28.0,3.02,0.84,0.08,0.29,,0,0,Matches
405,Mohammed Al-Saeed,sa KSA,"DF,MF",Al Okhdood SC,27,1996,11.1,0,4,0,0.0,0.36,0.00,0.00,,,0,0,Matches
406,Abdulrahman Al Safari,sa KSA,"MF,DF",Al Kholood Saudi Club,31,1993,15.7,1,18,5,27.8,1.14,0.32,0.06,0.20,,0,0,Matches
407,Ziyad Al-Sahafi,sa KSA,DF,Al-Riyadh SC,29,1994,1.1,0,0,0,,0.00,0.00,,,,0,0,Matches
408,Ziyad Al-Sahafi,sa KSA,DF,Al-Fayha,29,1994,7.2,1,4,3,75.0,0.55,0.41,0.25,0.33,,0,0,Matches
409,Nawaf Al Sahli,sa KSA,FW,Al-Raed,21,2003,3.0,1,1,1,100.0,0.33,0.33,1.00,1.00,,0,0,Matches
410,Mohammed Al-Saiari,sa KSA,FW,Al-Orobah,31,1993,3.5,0,7,2,28.6,2.01,0.58,0.00,0.00,,0,0,Matches
411,Fashion Sakala,zm ZAM,"FW,MF",Al-Fayha,27,1997,30.9,8,78,27,34.6,2.53,0.87,0.06,0.19,,3,3,Matches
412,Basim Saleh,sa KSA,FW,Al Kholood Saudi Club,20,2004,0.7,1,1,1,100.0,1.41,1.41,1.00,1.00,,0,0,Matches
413,Makhir Saleh,sa KSA,DF,Al-Fayha,25,1999,24.5,0,10,1,10.0,0.41,0.04,0.00,0.00,,0,0,Matches
414,Mohammed Saleh,sa KSA,FW,Al-Riyadh SC,24,2000,6.6,1,13,5,38.5,1.96,0.75,0.08,0.20,,0,0,Matches
415,Abdulla Al Salem,sa KSA,FW,Al-Khaleej,31,1992,27.0,10,59,21,35.6,2.18,0.78,0.17,0.48,,0,0,Matches
416,Ali Ayesh Al-Salem,sa KSA,DF,Al-Wehda,25,1998,13.2,1,6,2,33.3,0.45,0.15,0.17,0.50,,0,0,Matches
417,Jalal Al Salem,,MF,Al-Ettifaq,,,2.0,0,2,2,100.0,1.02,1.02,0.00,0.00,,0,0,Matches
418,Saud Salem,sa KSA,MF,Al Okhdood SC,18,2005,2.3,0,2,0,0.0,0.88,0.00,0.00,,,0,0,Matches
419,Enes Sali,ro ROU,MF,Al-Riyadh SC,18,2006,3.3,1,14,4,28.6,4.19,1.20,0.07,0.25,,0,0,Matches
420,Awn Al Saluli,sa KSA,DF,Al-Taawoun,25,1998,11.5,0,2,1,50.0,0.17,0.09,0.00,0.00,,0,0,Matches
421,Abdulrahman Al Sanbi,sa KSA,GK,Al-Ahli,23,2001,7.0,0,0,0,,0.00,0.00,,,,0,0,Matches
422,João Pedro Pereira dos Santos,br BRA,FW,Al-Taawoun,31,1993,10.6,3,35,12,34.3,3.29,1.13,0.09,0.25,,0,0,Matches
423,Ramzi Sawlan,sa KSA,"DF,MF",Damac,26,1998,24.3,1,11,4,36.4,0.45,0.16,0.09,0.25,,0,0,Matches
424,Azm Al Sayil,,MF,Al-Raed,,,0.1,0,0,0,,0.00,0.00,,,,0,0,Matches
425,Amir Sayoud,dz ALG,"FW,MF",Al-Raed,33,1990,23.3,8,49,14,28.6,2.10,0.60,0.14,0.50,,1,1,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,PK,PKatt,Matches
426,Ibrahim Šehić,ba BIH,GK,Al-Khaleej,35,1988,24.0,0,0,0,,0.00,0.00,,,,0,0,Matches
427,Faïz Selemani,km COM,"MF,FW",Al-Riyadh SC,30,1993,24.3,6,43,20,46.5,1.77,0.82,0.14,0.30,,0,0,Matches
428,Jean Seri,ci CIV,MF,Al-Orobah,33,1991,5.0,1,4,1,25.0,0.80,0.20,0.25,1.00,,0,0,Matches
429,Kim Seung-gyu,kr KOR,GK,Al-Shabab,33,1990,7.5,0,0,0,,0.00,0.00,,,,0,0,Matches
430,Babucarr Seye,gm GAM,FW,Al-Khaleej,17,2006,0.0,0,0,0,,0.00,0.00,,,,0,0,Matches
431,Ali Al Shaafi,,DF,Al-Khaleej,,,4.3,0,1,1,100.0,0.23,0.23,0.00,0.00,,0,0,Matches
432,Yasser Al-Shahrani,sa KSA,DF,Al-Hilal,32,1992,4.3,0,1,0,0.0,0.23,0.00,0.00,,,0,0,Matches
433,Omar Shami,,MF,Al-Raed,,,0.2,0,0,0,,0.00,0.00,,,,0,0,Matches
434,Abdulrahman Al Shammari,,GK,Al-Riyadh SC,,,1.0,0,0,0,,0.00,0.00,,,,0,0,Matches
435,Abdulrahman Al Shammari,sa KSA,GK,Al-Wehda,24,2000,4.0,0,0,0,,0.00,0.00,,,,0,0,Matches
436,Mohammed Al Shammari,sa KSA,GK,Al Kholood Saudi Club,32,1991,2.0,0,0,0,,0.00,0.00,,,,0,0,Matches
437,Abdulmalek Al-Shammeri,sa KSA,"MF,DF",Al-Orobah,28,1995,12.5,0,4,1,25.0,0.32,0.08,0.00,0.00,,0,0,Matches
438,Farhah Al Shamrani,sa KSA,MF,Al Kholood Saudi Club,18,2006,5.3,0,5,2,40.0,0.94,0.37,0.00,0.00,,0,0,Matches
439,Hamdan Al-Shamrani,sa KSA,DF,Al Kholood Saudi Club,27,1996,23.0,0,6,0,0.0,0.26,0.00,0.00,,,0,0,Matches
440,Hamed Al Shanqiti,sa KSA,GK,Al-Ittihad,19,2005,2.1,0,0,0,,0.00,0.00,,,,0,0,Matches
441,Mohammed Al Shanqiti,sa KSA,DF,Al-Orobah,25,1999,0.5,0,0,0,,0.00,0.00,,,,0,0,Matches
442,Mohammed Al Shanqiti,sa KSA,DF,Al-Qadsiah,25,1999,0.0,0,0,0,,0.00,0.00,,,,0,0,Matches
443,Yunus Al Shanqity,sa KSA,MF,Al-Shabab,20,2004,0.5,0,0,0,,0.00,0.00,,,,0,0,Matches
444,Muntathir Al Shaqaq,sa KSA,DF,Al-Fateh,19,2005,0.1,0,0,0,,0.00,0.00,,,,0,0,Matches
445,Ahmed Sharahili,sa KSA,DF,Al-Ittihad,30,1994,0.1,0,0,0,,0.00,0.00,,,,0,0,Matches
446,Nader Al-Sharari,sa KSA,DF,Al-Shabab,28,1996,21.8,0,1,0,0.0,0.05,0.00,0.00,,,0,0,Matches
447,Saleh Al-Shehri,sa KSA,FW,Al-Ittihad,30,1993,4.5,4,14,10,71.4,3.09,2.21,0.21,0.30,,1,1,Matches
448,Sultan Al Shehri,sa KSA,"DF,MF",Al Kholood Saudi Club,29,1995,5.3,0,5,1,20.0,0.94,0.19,0.00,0.00,,0,0,Matches
449,Yahya Al-Shehri,sa KSA,MF,Al-Riyadh SC,34,1990,19.4,1,8,4,50.0,0.41,0.21,0.13,0.25,,0,0,Matches
450,Muhannad Shenqeeti,sa KSA,DF,Al-Ittihad,25,1999,22.7,1,16,5,31.3,0.70,0.22,0.06,0.20,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,PK,PKatt,Matches
451,Mohamed Sherif,eg EGY,FW,Al-Khaleej,28,1996,6.6,3,33,14,42.4,5.03,2.14,0.09,0.21,,0,0,Matches
452,Ibrahim Al-Shoeil,sa KSA,"MF,DF",Al-Taawoun,29,1994,2.0,0,0,0,,0.00,0.00,,,,0,0,Matches
453,Talal Al Shubili,,MF,Al-Riyadh SC,,,0.0,0,0,0,,0.00,0.00,,,,0,0,Matches
454,Otabek Shukurov,uz UZB,MF,Al-Fayha,28,1996,25.9,0,25,5,20.0,0.97,0.19,0.00,0.00,,0,0,Matches
455,Tamim Al Shuqayran,,DF,Al-Raed,,,0.0,0,0,0,,0.00,0.00,,,,0,0,Matches
456,Saad Al Shurafa,sa KSA,FW,Al-Fateh,19,2004,4.2,0,4,1,25.0,0.94,0.24,0.00,0.00,,0,0,Matches
457,Hussein Al Shuwaysh,sa KSA,DF,Al-Orobah,35,1988,23.6,0,4,0,0.0,0.17,0.00,0.00,,,0,0,Matches
458,Mohammed Al Shwirekh,sa KSA,DF,Al-Shabab,25,1998,13.0,4,15,5,33.3,1.16,0.39,0.27,0.80,,0,0,Matches
459,Hussain Al Sibyani,sa KSA,MF,Al-Shabab,23,2001,6.9,0,5,1,20.0,0.72,0.14,0.00,0.00,,0,0,Matches
460,Meshal Sibyani,sa KSA,DF,Al-Ettifaq,23,2001,5.3,0,2,0,0.0,0.38,0.00,0.00,,,0,0,Matches
461,Mohamed Simakan,fr FRA,DF,Al-Nassr,24,2000,24.2,1,16,5,31.3,0.66,0.21,0.06,0.20,,0,0,Matches
462,Chris Smalling,eng ENG,DF,Al-Fayha,34,1989,29.3,1,10,4,40.0,0.34,0.14,0.10,0.25,,0,0,Matches
463,Omar Al Somah,sy SYR,FW,Al-Orobah,35,1989,16.8,11,60,27,45.0,3.58,1.61,0.13,0.30,,3,4,Matches
464,Mohammed Somaili,sa KSA,"MF,FW",Al Kholood Saudi Club,23,2000,17.3,1,13,7,53.8,0.75,0.40,0.08,0.14,,0,0,Matches
465,Kebba Sowe,gm GAM,FW,Al Kholood Saudi Club,18,2005,0.2,0,0,0,,0.00,0.00,,,,0,0,Matches
466,Fawaz Al-Sqoor,sa KSA,DF,Al-Ittihad,28,1996,12.6,2,8,5,62.5,0.63,0.40,0.25,0.40,,0,0,Matches
467,Nicolae Stanciu,ro ROU,MF,Damac,31,1993,28.8,5,78,31,39.7,2.71,1.08,0.06,0.16,,0,0,Matches
468,Khalid Al Subaie,sa KSA,"MF,DF",Al-Raed,24,1999,9.9,0,4,0,0.0,0.40,0.00,0.00,,,0,0,Matches
469,Faisal Al Subiani,sa KSA,MF,Damac,21,2003,17.1,0,4,2,50.0,0.23,0.12,0.00,0.00,,0,0,Matches
470,Mohammed Sulaiman,sa KSA,DF,Al-Ahli,20,2004,11.2,2,7,4,57.1,0.62,0.36,0.29,0.50,,0,0,Matches
471,Abdulmajeed Al-Sulayhem,sa KSA,MF,Al-Nassr,30,1994,6.1,0,3,0,0.0,0.50,0.00,0.00,,,0,0,Matches
472,Hussain Al Sultan,,FW,Al-Khaleej,,,0.3,0,0,0,,0.00,0.00,,,,0,0,Matches
473,Khaled Al-Sumairi,sa KSA,MF,Al-Khaleej,27,1997,12.6,0,9,3,33.3,0.71,0.24,0.00,0.00,,0,0,Matches
474,Yahya Sunbul,sa KSA,"MF,DF",Al-Raed,26,1998,6.7,1,7,2,28.6,1.04,0.30,0.14,0.50,,0,0,Matches
475,Meshari Sunyur,sa KSA,GK,Al-Raed,22,2001,19.7,0,0,0,,0.00,0.00,,,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,PK,PKatt,Matches
476,Péter Szappanos,hu HUN,GK,Al-Fateh,33,1990,17.0,0,0,0,,0.00,0.00,,,,0,0,Matches
477,Talisca,br BRA,"MF,FW",Al-Nassr,30,1994,8.4,6,43,18,41.9,5.09,2.13,0.12,0.28,,1,1,Matches
478,Hassan Al Tambakti,sa KSA,DF,Al-Hilal,25,1999,13.9,0,9,0,0.0,0.65,0.00,0.00,,,0,0,Matches
479,Marzouq Tambakti,sa KSA,DF,Al-Riyadh SC,21,2003,20.7,0,5,2,40.0,0.24,0.10,0.00,0.00,,0,0,Matches
480,Alex Telles,br BRA,DF,Al-Nassr,31,1992,2.0,0,4,0,0.0,2.00,0.00,0.00,,,0,0,Matches
481,Cristian Tello,es ESP,"MF,FW",Al-Orobah,32,1991,19.4,5,42,15,35.7,2.17,0.77,0.12,0.33,,0,0,Matches
482,Fawaz Al Terais,sa KSA,MF,Al-Orobah,24,2000,7.9,0,8,1,12.5,1.01,0.13,0.00,0.00,,0,0,Matches
483,Mohammed Al-Thain,sa KSA,"MF,DF",Al-Shabab,27,1997,23.6,2,21,11,52.4,0.89,0.47,0.10,0.18,,0,0,Matches
484,Jehad Thakri,sa KSA,DF,Al-Qadsiah,23,2001,26.6,0,9,5,55.6,0.34,0.19,0.00,0.00,,0,0,Matches
485,Marcel Tisserand,cd COD,DF,Al-Khaleej,31,1993,20.2,0,5,0,0.0,0.25,0.00,0.00,,,0,0,Matches
486,Karl Toko Ekambi,cm CMR,"FW,MF",Al-Ettifaq,31,1992,21.4,1,49,19,38.8,2.29,0.89,0.02,0.05,,0,0,Matches
487,Ivan Toney,eng ENG,FW,Al-Ahli,28,1996,28.1,23,114,55,48.2,4.06,1.96,0.11,0.24,,10,10,Matches
488,Tozé,pt POR,MF,Al-Riyadh SC,31,1993,31.1,5,56,24,42.9,1.80,0.77,0.09,0.21,,0,0,Matches
489,William Troost-Ekong,ng NGA,DF,Al Kholood Saudi Club,30,1993,31.7,2,22,5,22.7,0.69,0.16,0.05,0.20,,1,1,Matches
490,Hamad Al Tuhayfan,sa KSA,DF,Al-Hilal,25,1999,7.3,0,3,0,0.0,0.41,0.00,0.00,,,0,0,Matches
491,Saud Al Tumbukti,sa KSA,DF,Al-Riyadh SC,19,2005,0.0,0,0,0,,0.00,0.00,,,,0,0,Matches
492,Moses Turay,sl SLE,FW,Al-Raed,20,2004,1.1,0,1,0,0.0,0.95,0.00,0.00,,,0,0,Matches
493,Gabriel Vareta,br BRA,DF,Al-Fayha,19,2005,8.2,0,3,1,33.3,0.36,0.12,0.00,0.00,,0,0,Matches
494,Matías Vargas,ar ARG,"MF,FW",Al-Fateh,27,1997,19.8,7,72,24,33.3,3.64,1.21,0.10,0.29,,0,0,Matches
495,Gabriel Veiga,es ESP,MF,Al-Ahli,22,2002,28.1,7,64,23,35.9,2.28,0.82,0.11,0.30,,0,0,Matches
496,Vitinho,br BRA,"MF,FW",Al-Ettifaq,30,1993,22.1,6,57,21,36.8,2.58,0.95,0.07,0.19,,2,2,Matches
497,Mohammed Waheeb,sa KSA,"MF,DF",Al-Qadsiah,21,2002,24.1,1,18,7,38.9,0.75,0.29,0.06,0.14,,0,0,Matches
498,Saleh Waheeb,sa KSA,MF,Al-Khaleej,21,2002,12.9,1,29,12,41.4,2.25,0.93,0.03,0.08,,0,0,Matches
499,Wesley,br BRA,MF,Al-Nassr,19,2005,4.6,0,16,9,56.3,3.44,1.94,0.00,0.00,,0,0,Matches
500,Bander Whaeshi,sa KSA,DF,Al-Raed,22,2002,0.0,0,0,0,,0.00,0.00,,,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,PK,PKatt,Matches
501,Georginio Wijnaldum,nl NED,"MF,FW",Al-Ettifaq,33,1990,32.4,14,50,28,56.0,1.54,0.86,0.26,0.46,,1,1,Matches
502,Aiman Yahya,sa KSA,MF,Al-Nassr,23,2001,11.5,5,19,13,68.4,1.66,1.13,0.26,0.38,,0,0,Matches
503,Mohammed Al Yami,sa KSA,GK,Al-Hilal,26,1997,2.0,0,0,0,,0.00,0.00,,,,0,0,Matches
504,Jawad El Yamiq,ma MAR,DF,Al-Wehda,32,1992,23.3,2,19,8,42.1,0.82,0.34,0.11,0.25,,0,0,Matches
505,Saad Yaslam,sa KSA,DF,Al-Ahli,24,2000,16.0,1,2,2,100.0,0.12,0.12,0.50,0.50,,0,0,Matches
506,Brad Young,eng ENG,"MF,FW",Al-Orobah,21,2003,11.7,2,13,6,46.2,1.11,0.51,0.15,0.33,,0,0,Matches
507,Abdullah Al Yousif,sa KSA,DF,Al-Raed,26,1997,10.2,0,1,0,0.0,0.10,0.00,0.00,,,0,0,Matches
508,Zaydou Youssouf,km COM,MF,Al-Fateh,25,1999,16.0,0,14,2,14.3,0.88,0.13,0.00,0.00,,0,0,Matches
509,Hussian Al Zabdani,sa KSA,"DF,MF",Al Okhdood SC,29,1995,8.0,0,1,0,0.0,0.12,0.00,0.00,,,0,0,Matches
510,Anas Al Zahrani,,MF,Al-Raed,,,0.1,0,1,0,0.0,6.92,0.00,0.00,,,0,0,Matches
511,Suhayb Al Zaid,sa KSA,MF,Al-Fateh,19,2004,20.1,0,26,5,19.2,1.29,0.25,0.00,0.00,,0,0,Matches
512,Hussain Al Zarie,sa KSA,"DF,MF",Al-Fateh,19,2004,18.7,0,9,2,22.2,0.48,0.11,0.00,0.00,,0,0,Matches
513,Lucas Zelarayán,am ARM,MF,Al-Fateh,32,1992,10.9,1,25,10,40.0,2.28,0.91,0.04,0.10,,0,0,Matches
514,Kurt Zouma,fr FRA,DF,Al-Orobah,29,1994,16.7,1,6,1,16.7,0.36,0.06,0.17,1.00,,0,0,Matches
515,Ibrahim Al-Zubaidi,sa KSA,DF,Al-Orobah,35,1989,19.3,0,2,1,50.0,0.10,0.05,0.00,0.00,,0,0,Matches
516,Yaseen Al Zubaidi,sa KSA,"MF,FW",Al Okhdood SC,21,2003,8.7,0,17,1,5.9,1.96,0.12,0.00,0.00,,0,0,Matches
517,Yaseen Al Zubaidi,sa KSA,FW,Al-Ahli,21,2003,0.5,0,2,1,50.0,3.91,1.96,0.00,0.00,,0,0,Matches
518,Fahad Al Zubidi,sa KSA,"MF,FW",Al-Orobah,22,2002,17.8,2,33,16,48.5,1.85,0.90,0.06,0.13,,0,0,Matches
