rk,player,nation,pos,squad,age,born,mp,starts,min,90s,gls,ast,g_plus_a,g_pk,pk,pkatt,crdy,crdr,gls_per90,ast_per90,g_plus_a_per90,g_pk_per90,g_plus_a_pk_per90,matches
307,Mario Mitaj,al ALB,"DF,MF",Al-Ittihad,20,2003,18,17,1443,16.0,1,2,3,1,0,0,2,0,0.06,0.12,0.19,0.06,0.19,Matches
308,Aleksandar Mitrović,rs SRB,FW,Al-Hilal,29,1994,23,21,1927,21.4,19,2,21,16,3,3,3,0,0.89,0.09,0.98,0.75,0.84,Matches
309,Majed Mohammed,sa KSA,DF,Al-Nassr,22,2001,9,4,329,3.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
310,Tariq Mohammed,sa KSA,MF,Damac,28,1995,26,19,1743,19.4,0,0,0,0,0,0,4,1,0.00,0.00,0.00,0.00,0.00,Matches
311,Bader Monshi,sa KSA,MF,Damac,25,1999,2,1,85,0.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
312,André Moreira,pt POR,GK,Al-Raed,28,1995,13,13,1170,13.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
313,Saad Al Mosa,sa KSA,DF,Al-Ittihad,21,2002,23,19,1778,19.8,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
314,Orlando Mosquera,pa PAN,GK,Al-Fayha,29,1994,30,30,2657,29.5,0,1,1,0,0,0,2,1,0.00,0.03,0.03,0.00,0.03,Matches
315,Nooh Al-Mousa,sa KSA,"MF,DF",Al-Fateh,33,1991,9,7,546,6.1,0,1,1,0,0,0,1,1,0.00,0.16,0.16,0.00,0.16,Matches
316,Saeed Al Mowalad,sa KSA,DF,Al-Wehda,33,1991,30,28,2455,27.3,0,2,2,0,0,0,1,0,0.00,0.07,0.07,0.00,0.07,Matches
317,Muteb Al Mufarrij,sa KSA,DF,Al-Taawoun,27,1996,15,13,1180,13.1,1,0,1,1,0,0,7,0,0.08,0.00,0.08,0.08,0.08,Matches
318,Abdullah Al Mugren,sa KSA,MF,Damac,27,1996,10,1,118,1.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
319,Karlo Muhar,hr CRO,MF,Al-Orobah,28,1996,31,30,2697,30.0,0,1,1,0,0,0,8,0,0.00,0.03,0.03,0.00,0.03,Matches
320,Jackson Muleka,cd COD,FW,Al Kholood Saudi Club,24,1999,29,27,2382,26.5,7,4,11,4,3,4,4,0,0.26,0.15,0.42,0.15,0.30,Matches
321,Thomas Murg,at AUT,MF,Al-Khaleej,29,1994,16,13,1097,12.2,1,0,1,1,0,0,1,0,0.08,0.00,0.08,0.08,0.08,Matches
322,Hassan Al Musallam,sa KSA,DF,Al-Khaleej,18,2005,1,0,4,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
323,Knowledge Musona,zw ZIM,MF,Al Okhdood SC,34,1990,30,21,2016,22.4,5,3,8,4,1,1,3,0,0.22,0.13,0.36,0.18,0.31,Matches
324,Adel Al Mutairi,sa KSA,DF,Al-Shabab,19,2005,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
325,Eid Al Muwallad,sa KSA,MF,Al Okhdood SC,22,2001,13,10,866,9.6,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
326,Eid Al Muwallad,sa KSA,MF,Al-Ahli,22,2001,10,1,139,1.5,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
327,Fahad Al Muwallad,sa KSA,MF,Al-Shabab,29,1994,2,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
328,Kévin N'Doram,fr FRA,MF,Al Kholood Saudi Club,28,1996,30,29,2457,27.3,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches
329,Georges-Kévin N'Koudou,cm CMR,"MF,FW",Damac,29,1995,29,29,2553,28.4,13,4,17,8,5,6,3,0,0.46,0.14,0.60,0.28,0.42,Matches
330,Sumaihan Al-Nabet,sa KSA,MF,Al-Ahli,28,1996,19,1,257,2.9,2,0,2,2,0,0,2,0,0.70,0.00,0.70,0.70,0.70,Matches
331,Nacho,es ESP,DF,Al-Qadsiah,34,1990,31,31,2790,31.0,0,1,1,0,0,0,4,0,0.00,0.03,0.03,0.00,0.03,Matches
332,Faissal Nahet,,FW,Al-Raed,,,4,0,8,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
333,Salem Al Najdi,sa KSA,DF,Al-Nassr,21,2003,25,10,1085,12.1,1,1,2,1,0,0,5,0,0.08,0.08,0.17,0.08,0.17,Matches
334,Sami Al-Najei,sa KSA,MF,Al-Nassr,27,1997,1,0,23,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
335,Yahya Naji,sa KSA,"FW,MF",Al-Wehda,25,1999,23,7,901,10.0,1,0,1,1,0,0,4,0,0.10,0.00,0.10,0.10,0.10,Matches
336,Rakan Najjar,sa KSA,GK,Al Okhdood SC,29,1995,3,2,221,2.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
337,Nahitan Nández,uy URU,MF,Al-Qadsiah,28,1995,28,28,2495,27.7,0,6,6,0,0,0,12,0,0.00,0.22,0.22,0.00,0.22,Matches
338,Khaled Narey,tg TOG,"MF,FW",Al-Khaleej,30,1994,13,13,1157,12.9,3,3,6,3,0,0,1,0,0.23,0.23,0.47,0.23,0.47,Matches
339,Awad Al Nashri,sa KSA,MF,Al-Ittihad,22,2002,8,3,262,2.9,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
340,Bander Nasser,sa KSA,DF,Al-Khaleej,34,1990,15,1,240,2.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
341,Saad Al Nasser,sa KSA,"DF,MF",Al-Taawoun,23,2001,27,25,2162,24.0,1,2,3,1,0,0,0,0,0.04,0.08,0.12,0.04,0.12,Matches
342,Hussain Al Nattar,sa KSA,MF,Al-Qadsiah,24,2000,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
343,Mohamed Nayef,sa KSA,MF,Al Okhdood SC,25,1998,20,3,499,5.5,2,0,2,1,1,1,1,0,0.36,0.00,0.36,0.18,0.18,Matches
344,Rúben Neves,pt POR,MF,Al-Hilal,27,1997,26,26,2235,24.8,1,8,9,0,1,2,5,0,0.04,0.32,0.36,0.00,0.32,Matches
345,Meshari Al Nimr,sa KSA,"FW,MF",Damac,,,23,7,760,8.4,2,0,2,2,0,0,2,1,0.24,0.00,0.24,0.24,0.24,Matches
346,Florin Niță,ro ROU,GK,Damac,37,1987,31,31,2790,31.0,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
347,Abdulaziz Noor,sa KSA,"FW,MF",Al-Wehda,25,1999,19,13,1125,12.5,7,0,7,7,0,0,3,0,0.56,0.00,0.56,0.56,0.56,Matches
348,Mathias Normann,no NOR,MF,Al-Raed,28,1996,22,21,1766,19.6,1,1,2,1,0,0,5,1,0.05,0.05,0.10,0.05,0.10,Matches
349,Hussain Al Nuweqi,sa KSA,DF,Al-Riyadh SC,28,1995,20,16,1305,14.5,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,Matches
350,Abdurahman Al-Obaid,sa KSA,"DF,MF",Damac,31,1993,23,8,935,10.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
351,Ambrose Ochigbo,ng NGA,MF,Al Kholood Saudi Club,20,2003,6,0,98,1.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
352,Saleh Al Ohaymid,sa KSA,GK,Al-Raed,26,1998,2,1,118,1.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
353,Madallah Al-Olayan,sa KSA,"DF,MF",Al-Ettifaq,29,1994,26,20,1600,17.8,1,1,2,1,0,0,8,0,0.06,0.06,0.11,0.06,0.11,Matches
354,Henry Onyekuru,ng NGA,FW,Al-Fayha,27,1997,4,2,146,1.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
355,Radi Al Otaibi,sa KSA,"DF,MF",Al-Ettifaq,24,2000,27,20,1833,20.4,0,1,1,0,0,0,4,0,0.00,0.05,0.05,0.00,0.05,Matches
356,Otávio,pt POR,MF,Al-Nassr,29,1995,28,26,2167,24.1,1,5,6,1,0,0,3,0,0.04,0.21,0.25,0.04,0.25,Matches
357,Abdulaziz Al Othman,sa KSA,"MF,FW",Al-Qadsiah,20,2004,26,6,852,9.5,4,0,4,4,0,0,2,0,0.42,0.00,0.42,0.42,0.42,Matches
358,Othman Al Othman,sa KSA,MF,Al-Fateh,21,2003,23,9,786,8.7,0,1,1,0,0,0,6,0,0.00,0.11,0.11,0.00,0.11,Matches
359,Meshari Al Oufi,,MF,Al Kholood Saudi Club,,,2,0,2,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
360,Mohammed Al-Owais,sa KSA,GK,Al-Hilal,32,1991,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
361,Abdullah Al-Owaishir,sa KSA,GK,Al-Wehda,33,1991,27,27,2409,26.8,0,1,1,0,0,0,1,0,0.00,0.04,0.04,0.00,0.04,Matches
362,Raed Ozaybi,sa KSA,GK,Al-Khaleej,22,2001,9,9,810,9.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
363,Juan Pedroza,co COL,MF,Al Okhdood SC,25,1999,31,31,2699,30.0,1,2,3,1,0,0,5,0,0.03,0.07,0.10,0.03,0.10,Matches
364,Danilo Pereira,pt POR,DF,Al-Ittihad,32,1991,26,25,2258,25.1,2,0,2,2,0,0,4,0,0.08,0.00,0.08,0.08,0.08,Matches
365,Petros,br BRA,MF,Al Okhdood SC,35,1989,25,24,2076,23.1,0,1,1,0,0,0,10,0,0.00,0.04,0.04,0.00,0.04,Matches
366,Daniel Podence,pt POR,"FW,MF",Al-Shabab,28,1995,19,18,1400,15.6,2,7,9,2,0,0,5,1,0.13,0.45,0.58,0.13,0.58,Matches
367,Alejandro Pozuelo,es ESP,"MF,FW",Al-Fayha,32,1991,30,26,2246,25.0,4,4,8,4,0,0,2,0,0.16,0.16,0.32,0.16,0.32,Matches
368,Cameron Puertas,ch SUI,MF,Al-Qadsiah,25,1998,32,31,2586,28.7,3,9,12,3,0,0,3,0,0.10,0.31,0.42,0.10,0.42,Matches
369,Abdullah Al Qahtani,sa KSA,MF,Damac,25,1999,4,1,81,0.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
370,Husain Al Qahtani,sa KSA,MF,Al-Qadsiah,29,1994,25,6,651,7.2,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
371,Mohammed Al Qahtani,sa KSA,MF,Al-Hilal,22,2002,21,8,694,7.7,2,0,2,2,0,0,0,0,0.26,0.00,0.26,0.26,0.26,Matches
372,Saad Al Qahtani,,DF,Al-Wehda,,,7,0,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
373,Muhannad Al Qaidhi,sa KSA,DF,Al Okhdood SC,26,1998,26,19,1779,19.8,1,0,1,1,0,0,5,0,0.05,0.00,0.05,0.05,0.05,Matches
374,Nawaf Al Qamiri,sa KSA,"MF,DF",Al-Orobah,23,2001,13,3,388,4.3,0,1,1,0,0,0,0,0,0.00,0.23,0.23,0.00,0.23,Matches
375,Mohammed Al-Qarni,sa KSA,MF,Al-Orobah,34,1989,21,11,1035,11.5,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
376,Ayoub Qasmi,ma MAR,DF,Al-Raed,30,1993,27,26,2217,24.6,1,0,1,1,0,0,4,0,0.04,0.00,0.04,0.04,0.04,Matches
377,Hussain Qassem,sa KSA,"MF,DF",Al-Fateh,26,1997,11,3,240,2.7,0,1,1,0,0,0,2,1,0.00,0.37,0.37,0.00,0.37,Matches
378,Mohammed Qassem,sa KSA,"MF,DF",Al-Qadsiah,29,1995,24,2,704,7.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
379,Emad Qaysi,sa KSA,MF,Al-Shabab,17,2006,2,0,2,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
380,Julián Quiñones,mx MEX,"FW,MF",Al-Qadsiah,27,1997,28,28,2437,27.1,20,5,25,18,2,2,6,1,0.74,0.18,0.92,0.66,0.85,Matches
381,Abdullah Radif,sa KSA,FW,Al-Ettifaq,21,2003,28,13,1155,12.8,3,1,4,3,0,0,2,2,0.23,0.08,0.31,0.23,0.31,Matches
382,Saif Rajab,,FW,Al-Qadsiah,,,12,0,243,2.7,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
383,Mobarak Al Rajeh,sa KSA,DF,Al-Raed,20,2003,26,22,1934,21.5,0,1,1,0,0,0,7,0,0.00,0.05,0.05,0.00,0.05,Matches
384,Predrag Rajković,rs SRB,GK,Al-Ittihad,28,1995,28,28,2446,27.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
385,Khaled Al Rammah,sa KSA,MF,Al-Fayha,19,2005,6,3,331,3.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
386,Rangel,br BRA,"DF,MF",Al-Fayha,20,2004,11,4,431,4.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
387,Fraj Al Rashid,sa KSA,FW,Al-Orobah,20,2004,1,0,4,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
388,Abdullah Al-Rashidi,sa KSA,MF,Al Kholood Saudi Club,,,1,0,8,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
389,Ahmed Al Rashidi,sa KSA,GK,Al-Wehda,22,2002,2,1,111,1.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
390,Fahad Al Rashidi,sa KSA,MF,Al-Ahli,27,1997,22,1,263,2.9,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
391,Fahad Al-Rashidi,sa KSA,MF,Al-Orobah,33,1991,21,16,1396,15.5,0,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,Matches
392,Noor Al Rashidi,sa KSA,DF,Damac,29,1995,18,5,690,7.7,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
393,Pedro Rebocho,pt POR,DF,Al-Khaleej,29,1995,33,33,2951,32.8,0,7,7,0,0,0,3,0,0.00,0.21,0.21,0.00,0.21,Matches
394,Robert Renan,br BRA,DF,Al-Shabab,20,2003,31,30,2710,30.1,0,4,4,0,0,0,7,0,0.00,0.13,0.13,0.00,0.13,Matches
395,Renne Rivas,ve VEN,DF,Al-Taawoun,21,2003,24,14,1432,15.9,1,1,2,1,0,0,5,0,0.06,0.06,0.13,0.06,0.13,Matches
396,Marek Rodák,sk SVK,GK,Al-Ettifaq,27,1996,34,34,3060,34.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
397,Cristiano Ronaldo,pt POR,FW,Al-Nassr,39,1985,30,30,2620,29.1,25,3,28,17,8,9,2,0,0.86,0.10,0.96,0.58,0.69,Matches
398,Saeed Al Rubaie,sa KSA,DF,Al Okhdood SC,30,1994,27,27,2398,26.6,1,1,2,1,0,0,9,1,0.04,0.04,0.08,0.04,0.08,Matches
399,Sattam Al Ruqi,sa KSA,MF,Al-Fayha,22,2002,8,0,135,1.5,0,1,1,0,0,0,0,0,0.00,0.67,0.67,0.00,0.67,Matches
400,Sattam Al Ruqi,sa KSA,MF,Al-Orobah,22,2002,8,2,228,2.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
401,Rafea Al-Ruwaili,sa KSA,GK,Al-Orobah,34,1990,3,2,198,2.2,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
402,Marwane Saâdane,ma MAR,DF,Al-Fateh,32,1992,28,28,2520,28.0,0,0,0,0,0,0,11,0,0.00,0.00,0.00,0.00,0.00,Matches
403,Nawaf Al Saadi,sa KSA,MF,Al-Shabab,22,2001,29,5,745,8.3,0,1,1,0,0,0,1,0,0.00,0.12,0.12,0.00,0.12,Matches
404,Abdelhamid Sabiri,ma MAR,MF,Al-Taawoun,27,1996,12,8,746,8.3,2,1,3,2,0,0,3,0,0.24,0.12,0.36,0.24,0.36,Matches
405,Mohammed Al-Saeed,sa KSA,"DF,MF",Al Okhdood SC,27,1996,18,13,997,11.1,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
406,Abdulrahman Al Safari,sa KSA,"MF,DF",Al Kholood Saudi Club,31,1993,28,17,1417,15.7,1,1,2,1,0,0,7,0,0.06,0.06,0.13,0.06,0.13,Matches
407,Ziyad Al-Sahafi,sa KSA,DF,Al-Riyadh SC,29,1994,4,2,101,1.1,0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,Matches
408,Ziyad Al-Sahafi,sa KSA,DF,Al-Fayha,29,1994,10,7,651,7.2,1,0,1,1,0,0,3,0,0.14,0.00,0.14,0.14,0.14,Matches
409,Nawaf Al Sahli,sa KSA,FW,Al-Raed,21,2003,14,1,274,3.0,1,0,1,1,0,0,1,0,0.33,0.00,0.33,0.33,0.33,Matches
410,Mohammed Al-Saiari,sa KSA,FW,Al-Orobah,31,1993,9,3,313,3.5,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
411,Fashion Sakala,zm ZAM,"FW,MF",Al-Fayha,27,1997,31,31,2778,30.9,8,4,12,5,3,3,5,0,0.26,0.13,0.39,0.16,0.29,Matches
412,Basim Saleh,sa KSA,FW,Al Kholood Saudi Club,20,2004,10,0,64,0.7,1,0,1,1,0,0,0,0,1.41,0.00,1.41,1.41,1.41,Matches
413,Makhir Saleh,sa KSA,DF,Al-Fayha,25,1999,31,25,2209,24.5,0,0,0,0,0,0,7,0,0.00,0.00,0.00,0.00,0.00,Matches
414,Mohammed Saleh,sa KSA,FW,Al-Riyadh SC,24,2000,19,5,597,6.6,1,0,1,1,0,0,4,0,0.15,0.00,0.15,0.15,0.15,Matches
415,Abdulla Al Salem,sa KSA,FW,Al-Khaleej,31,1992,33,28,2433,27.0,10,4,14,10,0,0,3,0,0.37,0.15,0.52,0.37,0.52,Matches
416,Ali Ayesh Al-Salem,sa KSA,DF,Al-Wehda,25,1998,18,14,1192,13.2,1,1,2,1,0,0,4,0,0.08,0.08,0.15,0.08,0.15,Matches
417,Jalal Al Salem,,MF,Al-Ettifaq,,,4,2,176,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
418,Saud Salem,sa KSA,MF,Al Okhdood SC,18,2005,6,2,205,2.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
419,Enes Sali,ro ROU,MF,Al-Riyadh SC,18,2006,8,2,301,3.3,1,1,2,1,0,0,1,0,0.30,0.30,0.60,0.30,0.60,Matches
420,Awn Al Saluli,sa KSA,DF,Al-Taawoun,25,1998,13,10,1032,11.5,0,0,0,0,0,0,6,2,0.00,0.00,0.00,0.00,0.00,Matches
421,Abdulrahman Al Sanbi,sa KSA,GK,Al-Ahli,23,2001,8,6,634,7.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
422,João Pedro Pereira dos Santos,br BRA,FW,Al-Taawoun,31,1993,13,11,956,10.6,3,0,3,3,0,0,0,0,0.28,0.00,0.28,0.28,0.28,Matches
423,Ramzi Sawlan,sa KSA,"DF,MF",Damac,26,1998,27,27,2186,24.3,1,3,4,1,0,0,7,1,0.04,0.12,0.16,0.04,0.16,Matches
424,Azm Al Sayil,,MF,Al-Raed,,,2,0,6,0.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
425,Amir Sayoud,dz ALG,"FW,MF",Al-Raed,33,1990,26,25,2098,23.3,8,7,15,7,1,1,4,0,0.34,0.30,0.64,0.30,0.60,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
426,Ibrahim Šehić,ba BIH,GK,Al-Khaleej,35,1988,24,24,2160,24.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
427,Faïz Selemani,km COM,"MF,FW",Al-Riyadh SC,30,1993,28,25,2189,24.3,6,4,10,6,0,0,1,0,0.25,0.16,0.41,0.25,0.41,Matches
428,Jean Seri,ci CIV,MF,Al-Orobah,33,1991,5,5,450,5.0,1,0,1,1,0,0,1,0,0.20,0.00,0.20,0.20,0.20,Matches
429,Kim Seung-gyu,kr KOR,GK,Al-Shabab,33,1990,8,8,674,7.5,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
430,Babucarr Seye,gm GAM,FW,Al-Khaleej,17,2006,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
431,Ali Al Shaafi,,DF,Al-Khaleej,,,13,4,388,4.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
432,Yasser Al-Shahrani,sa KSA,DF,Al-Hilal,32,1992,11,5,388,4.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
433,Omar Shami,,MF,Al-Raed,,,3,0,18,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
434,Abdulrahman Al Shammari,,GK,Al-Riyadh SC,,,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
435,Abdulrahman Al Shammari,sa KSA,GK,Al-Wehda,24,2000,4,4,360,4.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
436,Mohammed Al Shammari,sa KSA,GK,Al Kholood Saudi Club,32,1991,2,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
437,Abdulmalek Al-Shammeri,sa KSA,"MF,DF",Al-Orobah,28,1995,24,10,1128,12.5,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,Matches
438,Farhah Al Shamrani,sa KSA,MF,Al Kholood Saudi Club,18,2006,11,4,480,5.3,0,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,Matches
439,Hamdan Al-Shamrani,sa KSA,DF,Al Kholood Saudi Club,27,1996,27,25,2069,23.0,0,0,0,0,0,0,8,0,0.00,0.00,0.00,0.00,0.00,Matches
440,Hamed Al Shanqiti,sa KSA,GK,Al-Ittihad,19,2005,3,1,186,2.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
441,Mohammed Al Shanqiti,sa KSA,DF,Al-Orobah,25,1999,3,0,43,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
442,Mohammed Al Shanqiti,sa KSA,DF,Al-Qadsiah,25,1999,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
443,Yunus Al Shanqity,sa KSA,MF,Al-Shabab,20,2004,6,0,47,0.5,0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,Matches
444,Muntathir Al Shaqaq,sa KSA,DF,Al-Fateh,19,2005,1,0,10,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
445,Ahmed Sharahili,sa KSA,DF,Al-Ittihad,30,1994,1,0,5,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
446,Nader Al-Sharari,sa KSA,DF,Al-Shabab,28,1996,28,22,1964,21.8,0,1,1,0,0,0,3,1,0.00,0.05,0.05,0.00,0.05,Matches
447,Saleh Al-Shehri,sa KSA,FW,Al-Ittihad,30,1993,18,3,408,4.5,4,1,5,3,1,1,2,0,0.88,0.22,1.10,0.66,0.88,Matches
448,Sultan Al Shehri,sa KSA,"DF,MF",Al Kholood Saudi Club,29,1995,17,5,477,5.3,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,Matches
449,Yahya Al-Shehri,sa KSA,MF,Al-Riyadh SC,34,1990,28,21,1750,19.4,1,1,2,1,0,0,2,0,0.05,0.05,0.10,0.05,0.10,Matches
450,Muhannad Shenqeeti,sa KSA,DF,Al-Ittihad,25,1999,28,24,2045,22.7,1,5,6,1,0,0,1,0,0.04,0.22,0.26,0.04,0.26,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
451,Mohamed Sherif,eg EGY,FW,Al-Khaleej,28,1996,23,4,590,6.6,3,0,3,3,0,0,0,0,0.46,0.00,0.46,0.46,0.46,Matches
452,Ibrahim Al-Shoeil,sa KSA,"MF,DF",Al-Taawoun,29,1994,4,2,177,2.0,0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,Matches
453,Talal Al Shubili,,MF,Al-Riyadh SC,,,1,0,4,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
454,Otabek Shukurov,uz UZB,MF,Al-Fayha,28,1996,28,27,2328,25.9,0,1,1,0,0,0,10,0,0.00,0.04,0.04,0.00,0.04,Matches
455,Tamim Al Shuqayran,,DF,Al-Raed,,,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
456,Saad Al Shurafa,sa KSA,FW,Al-Fateh,19,2004,13,4,381,4.2,0,1,1,0,0,0,0,0,0.00,0.24,0.24,0.00,0.24,Matches
457,Hussein Al Shuwaysh,sa KSA,DF,Al-Orobah,35,1988,29,25,2128,23.6,0,2,2,0,0,0,5,0,0.00,0.08,0.08,0.00,0.08,Matches
458,Mohammed Al Shwirekh,sa KSA,DF,Al-Shabab,25,1998,20,12,1167,13.0,4,0,4,4,0,0,7,0,0.31,0.00,0.31,0.31,0.31,Matches
459,Hussain Al Sibyani,sa KSA,MF,Al-Shabab,23,2001,9,9,621,6.9,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches
460,Meshal Sibyani,sa KSA,DF,Al-Ettifaq,23,2001,9,4,479,5.3,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
