rk,player,nation,pos,squad,age,born,90s,gls,sh,sot,sot_standa,sh_90,sot_90,g_sh,g_sot,dist,pk,pkatt,matches
569,Güray Vural,tr TUR,"DF,MF",Antalyaspor,36,1988,26.6,0,30,4,13.3,1.13,0.15,0.00,0.00,,0,0,Matches
570,Cláudio Winck,br BRA,DF,Kasımpaşa,30,1994,25.9,3,37,9,24.3,1.43,0.35,0.08,0.33,,0,0,Matches
571,Robin Yalçın,de GER,DF,Eyüpspor,30,1994,30.4,1,11,6,54.5,0.36,0.20,0.09,0.17,,0,0,Matches
572,Samet Yalçın,,MF,BB Bodrumspor,30,1994,5.2,0,4,0,0.0,0.78,0.00,0.00,,,0,0,Matches
573,Mert Yandaş,tr TUR,MF,Fenerbahçe,29,1994,3.0,0,7,3,42.9,2.33,1.00,0.00,0.00,,0,0,Matches
574,Karahan Yasir Subaşı,tr TUR,"MF,DF",Konyaspor,28,1996,2.9,0,1,0,0.0,0.35,0.00,0.00,,,0,0,Matches
575,Zeki Yavru,tr TUR,DF,Samsunspor,32,1991,32.0,2,10,4,40.0,0.31,0.12,0.20,0.50,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,PK,PKatt,Matches
576,Batuhan Yavuz,tr TUR,DF,Alanyaspor,19,2005,1.0,0,0,0,,0.00,0.00,,,,0,0,Matches
577,Demir Yavuz,,MF,Adana Demirspor,17,2006,0.3,0,0,0,,0.00,0.00,,,,0,0,Matches
578,Ali Yavuz Kol,tr TUR,MF,Adana Demirspor,23,2001,18.9,1,43,10,23.3,2.27,0.53,0.02,0.10,,0,0,Matches
579,Uğurcan Yazgılı,tr TUR,DF,Konyaspor,25,1999,21.6,1,13,4,30.8,0.60,0.19,0.08,0.25,,0,0,Matches
580,Erdoğan Yeşilyurt,,"DF,MF",Antalyaspor,30,1993,10.5,0,13,2,15.4,1.24,0.19,0.00,0.00,,0,0,Matches
581,Abdullah Yiğiter,,GK,Antalyaspor,24,2000,6.0,0,0,0,,0.00,0.00,,,,0,0,Matches
582,Özkan Yiğiter,,DF,Sivasspor,24,2000,0.3,0,0,0,,0.00,0.00,,,,0,0,Matches
583,Engin Yıldırım,tr TUR,FW,Trabzonspor,19,2005,0.8,0,1,0,0.0,1.32,0.00,0.00,,,0,0,Matches
584,Ali Yıldız,,MF,Hatayspor,17,2007,0.1,0,0,0,,0.00,0.00,,,,0,0,Matches
585,Berk Yıldızlı,,FW,Kasımpaşa,19,2005,0.1,0,0,0,,0.00,0.00,,,,0,0,Matches
586,Ahmet Yilmaz,,MF,Adana Demirspor,18,2006,0.0,0,0,0,,0.00,0.00,,,,0,0,Matches
587,Ali Yılmaz,tr TUR,DF,Trabzonspor,20,2004,1.7,0,1,0,0.0,0.60,0.00,0.00,,,0,0,Matches
588,Kartal Yılmaz,tr TUR,MF,Kayserispor,23,2000,31.2,3,37,17,45.9,1.19,0.54,0.05,0.12,,1,1,Matches
589,Mert Yilmaz,tr TUR,DF,Antalyaspor,25,1999,10.9,0,5,1,20.0,0.46,0.09,0.00,0.00,,0,0,Matches
590,Recep Yılmaz,tr TUR,DF,Hatayspor,28,1995,18.9,1,5,2,40.0,0.27,0.11,0.20,0.50,,0,0,Matches
591,Okay Yokuşlu,tr TUR,"MF,DF",Trabzonspor,30,1994,18.4,1,13,3,23.1,0.71,0.16,0.08,0.33,,0,0,Matches
592,İsmail Yüksek,tr TUR,MF,Fenerbahçe,25,1999,11.1,0,7,1,14.3,0.63,0.09,0.00,0.00,,0,0,Matches
593,Celil Yüksel,tr TUR,MF,Samsunspor,26,1998,11.2,0,4,2,50.0,0.36,0.18,0.00,0.00,,0,0,Matches
594,Baktiyor Zainutdinov,kz KAZ,DF,Beşiktaş,26,1998,3.9,0,1,0,0.0,0.26,0.00,0.00,,,0,0,Matches
595,Altin Zeqiri,xk KVX,MF,Rizespor,24,2000,14.4,3,22,8,36.4,1.53,0.56,0.14,0.38,,0,0,Matches
596,Hakim Ziyech,ma MAR,MF,Galatasaray,31,1993,1.7,0,11,3,27.3,6.60,1.80,0.00,0.00,,0,0,Matches
597,İsmail Zobu,,MF,Hatayspor,17,2006,0.0,0,0,0,,0.00,0.00,,,,0,0,Matches
598,Oleksandr Zubkov,ua UKR,MF,Trabzonspor,27,1996,10.4,6,31,15,48.4,2.97,1.44,0.19,0.40,,0,0,Matches
