rk,player,nation,pos,squad,age,born,mp,starts,min,90s,gls,ast,g_plus_a,g_pk,pk,pkatt,crdy,crdr,xg,npxg,xag,npxg_xag,prgc,prgp,prgr,gls_per90,ast_per90,g_plus_a_per90,g_pk_per90,g_plus_a_pk_per90,xg_per90,xag_per90,xg_xag_per90,npxg_per90,npxg_xag_per90,matches
236,Nicolás Delgadillo,ar ARG,"MF,FW",Patronato,21,1997,10,1,248,2.8,0,1,1,0,0,0,0,0,0.2,0.2,0.4,0.6,17,11,28,0.00,0.36,0.36,0.00,0.36,0.08,0.14,0.22,0.08,0.22,Matches
237,Faustino Dettler,ar ARG,MF,Patronato,21,1998,1,0,12,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
238,Leonel Di Plácido,ar ARG,DF,Lanús,25,1994,21,20,1773,19.7,0,0,0,0,0,0,9,0,0.5,0.5,1.4,1.8,57,103,111,0.00,0.00,0.00,0.00,0.00,0.02,0.07,0.09,0.02,0.09,Matches
239,Alexander Díaz,ar ARG,FW,San Lorenzo,19,2000,8,2,294,3.3,0,1,1,0,0,0,1,0,0.4,0.4,0.4,0.8,3,4,34,0.00,0.31,0.31,0.00,0.31,0.12,0.12,0.24,0.12,0.24,Matches
240,Cristian Díaz,ar ARG,DF,Cen. Córdoba–SdE,30,1989,8,7,644,7.2,0,0,0,0,0,0,2,0,0.1,0.1,0.0,0.1,6,13,12,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02,Matches
241,Enzo Díaz,ar ARG,DF,Talleres,23,1995,15,15,1305,14.5,0,3,3,0,0,0,4,0,0.9,0.9,1.5,2.4,40,52,58,0.00,0.21,0.21,0.00,0.21,0.06,0.10,0.16,0.06,0.16,Matches
242,Gabriel Díaz,ar ARG,DF,Patronato,29,1989,7,6,538,6.0,2,0,2,2,0,0,5,1,0.9,0.9,0.0,0.9,1,11,1,0.33,0.00,0.33,0.33,0.33,0.16,0.00,0.16,0.16,0.16,Matches
243,Gastón Díaz,ar ARG,DF,Colón,31,1988,9,8,664,7.4,0,1,1,0,0,0,0,0,0.4,0.4,0.9,1.3,9,26,31,0.00,0.14,0.14,0.00,0.14,0.05,0.12,0.17,0.05,0.17,Matches
244,Leandro Díaz,ar ARG,FW,Atlé Tucumán,27,1992,18,17,1456,16.2,5,1,6,5,0,0,4,1,4.7,4.7,1.9,6.6,24,44,115,0.31,0.06,0.37,0.31,0.37,0.29,0.12,0.41,0.29,0.41,Matches
245,Marcelo Díaz,cl CHI,MF,Racing Club,32,1986,16,15,1301,14.5,1,0,1,1,0,0,3,0,0.4,0.4,0.2,0.5,14,78,4,0.07,0.00,0.07,0.07,0.07,0.02,0.01,0.04,0.02,0.04,Matches
246,Mauro Díaz,ar ARG,"MF,FW",Estudiantes–LP,28,1991,3,0,79,0.9,0,1,1,0,0,0,1,0,0.0,0.0,0.1,0.1,2,13,6,0.00,1.14,1.14,0.00,1.14,0.00,0.10,0.10,0.00,0.10,Matches
247,Paulo Díaz,cl CHI,DF,River Plate,24,1994,10,9,767,8.5,0,1,1,0,0,0,1,1,0.5,0.5,0.3,0.8,6,55,4,0.00,0.12,0.12,0.00,0.12,0.06,0.04,0.10,0.06,0.10,Matches
248,Nicolás Domingo,ar ARG,"MF,FW",Independiente,34,1985,8,3,420,4.7,0,0,0,0,0,0,3,0,0.1,0.1,0.1,0.1,1,17,4,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.03,0.01,0.03,Matches
249,Alexander Domínguez,ec ECU,GK,Vélez Sarsfield,32,1987,4,4,360,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
