rk,player,nation,pos,squad,age,born,90s,crdy,crdr,2crdy,fls,fld,off,crs,int,tklw,pkwon,pkcon,og,recov,won,lost,won_aerial,matches
153,Mateo Carabajal,ar ARG,DF,Arsenal,22,1997,6.1,0,0,0,8,10,0,2,16,14,0,0,0,34,12,12,50.0,Matches
154,Khalil Caraballo,ar ARG,FW,Gimnasia–LP,20,1999,0.1,0,1,0,1,0,0,0,0,0,0,0,0,1,2,0,100.0,Matches
155,Mauricio Caranta,ar ARG,GK,Talleres,41,1978,2.0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,,Matches
156,Tomás Cardona,ar ARG,DF,Godoy Cruz,23,1995,14.9,4,1,0,21,8,0,0,35,8,0,4,1,53,62,26,70.5,Matches
157,Neri Cardozo,ar ARG,"MF,FW",Defensa y Just,32,1986,18.3,4,0,0,16,8,3,83,12,13,0,0,0,153,10,19,34.5,Matches
158,Jan Carlos Hurtado,ve VEN,FW,Boca Juniors,19,2000,7.1,4,0,0,28,17,7,2,3,3,0,0,0,16,26,45,36.6,Matches
159,Julián Carranza,ar ARG,FW,Banfield,19,2000,9.2,6,0,0,29,38,11,6,4,8,0,0,0,19,18,35,34.0,Matches
160,Jorge Carrascal,co COL,"MF,FW",River Plate,21,1998,4.2,1,0,0,6,9,2,9,5,10,0,0,0,37,4,15,21.1,Matches
161,Gabriel Carrasco,ar ARG,DF,Lanús,22,1997,1.4,0,0,0,0,2,0,1,3,3,0,0,0,5,3,1,75.0,Matches
162,Gabriel Carrasco,ar ARG,DF,Godoy Cruz,22,1997,7.0,1,0,0,4,5,0,10,13,12,0,0,0,29,8,8,50.0,Matches
163,Ramiro Carrera,ar ARG,MF,Atlé Tucumán,25,1993,7.0,1,0,0,14,15,1,28,6,6,0,0,0,41,17,16,51.5,Matches
164,Wilder Cartagena,pe PER,MF,Godoy Cruz,24,1994,4.0,1,0,0,12,2,0,0,6,4,0,0,0,23,4,5,44.4,Matches
165,Matías Caruzzo,ar ARG,DF,Rosario Central,34,1984,11.0,4,0,0,10,6,1,1,15,8,0,1,0,46,33,32,50.8,Matches
166,Matías Caruzzo,ar ARG,DF,Arg Juniors,34,1984,1.0,0,0,0,1,0,0,0,0,1,0,0,0,2,1,3,25.0,Matches
167,Milton Casco,ar ARG,DF,River Plate,31,1988,19.0,4,0,0,20,27,1,46,16,23,1,0,0,143,27,20,57.4,Matches
