rk,player,nation,pos,squad,age,born,90s,touches,def_pen,def_3rd,mid_3rd,att_3rd,att_pen,live,att,succ,succ_take_o,tkld,tkld_take_o,carries,totdist,prgdist,prgc,1_3,cpa,mis,dis,rec,prgr,matches
97,Christian Bernardi,ar ARG,MF,Colón,29,1990,10.3,453,9,59,241,159,12,453,46,30,65.2,16,34.8,285,2052,1106,40,27,4,35,19,301,49,Matches
98,Facundo Bertoglio,ar ARG,"MF,FW",Aldosivi,29,1990,15.9,728,8,87,357,300,30,728,57,34,59.6,23,40.4,412,2852,1389,47,39,6,66,24,463,80,Matches
99,Nicolás Bertolo,ar ARG,"MF,FW",Banfield,33,1986,13.9,560,10,76,224,274,49,558,67,27,40.3,40,59.7,387,3146,1372,48,35,17,46,34,393,110,Matches
100,Gonzalo Bettini,ar ARG,"DF,MF",Huracán,26,1992,14.5,879,34,218,437,235,8,879,18,12,66.7,6,33.3,350,1583,826,23,16,3,14,8,395,71,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
101,Bruno Bianchi,ar ARG,DF,Colón,30,1989,2.0,85,13,43,40,2,1,85,0,0,,0,,41,243,139,1,1,1,0,1,39,0,Matches
102,Bruno Bianchi,ar ARG,DF,Atlé Tucumán,30,1989,15.0,744,68,333,393,25,11,744,4,3,75.0,1,25.0,296,1619,959,2,3,2,7,4,307,3,Matches
103,Mariano Bíttolo,ar ARG,DF,Newell's OB,29,1990,23.0,1548,72,432,730,402,10,1548,36,18,50.0,18,50.0,528,2351,1273,26,22,3,26,14,711,73,Matches
104,Domingo Blanco,ar ARG,"MF,FW",Independiente,24,1995,17.1,845,16,94,390,376,27,845,97,52,53.6,45,46.4,520,3964,1952,64,51,14,45,31,569,101,Matches
105,Nicolás Blandi,ar ARG,FW,San Lorenzo,29,1990,3.1,81,2,3,40,38,13,80,4,3,75.0,1,25.0,55,266,56,1,0,1,3,1,68,19,Matches
