rk,player,nation,pos,squad,age,born,90s,crdy,crdr,2crdy,fls,fld,off,crs,int,tklw,pkwon,pkcon,og,matches
410,Derrick Luckassen,nl NED,DF,Kasımpaşa,25,1995,14.8,7,3,2,20,10,1,1,17,5,,,0,Matches
411,Kevin Luckassen,nl NED,FW,Kayserispor,27,1993,5.9,1,0,0,15,11,2,0,1,4,,,0,Matches
412,Jody Lukoki,cd COD,MF,Yeni Mal'spor,27,1992,3.7,3,0,0,11,4,1,19,0,3,,,0,Matches
413,Silviu Lung Jr.,ro ROU,GK,Kayserispor,31,1989,7.5,1,0,0,0,0,0,0,1,0,,,0,Matches
414,Christian Luyindama,cd COD,DF,Galatasaray,26,1994,19.5,4,0,0,18,11,0,0,45,9,,,0,Matches
415,Davidson da Luz Pereira,br BRA,MF,Alanyaspor,29,1991,33.5,6,0,0,41,89,4,72,19,43,,,0,Matches
416,Anton Maglica,hr CRO,FW,Kayserispor,28,1991,3.9,1,0,0,15,6,3,3,0,1,,,0,Matches
417,Stevie Mallan,sct SCO,MF,Yeni Mal'spor,24,1996,8.6,0,0,0,9,3,0,19,6,0,,,0,Matches
418,Aly Mallé,ml MLI,FW,Yeni Mal'spor,22,1998,0.4,0,0,0,2,0,0,7,0,1,,,0,Matches
419,Yunus Mallı,tr TUR,MF,Trabzonspor,28,1992,4.6,0,0,0,5,6,0,7,4,7,,,0,Matches
420,Harrison Manzala,cd COD,MF,Kayserispor,26,1994,1.4,0,0,0,2,2,0,3,2,0,,,0,Matches
421,Marcão,br BRA,DF,Galatasaray,24,1996,36.8,10,1,0,44,70,2,6,62,37,,,0,Matches
422,Marlon,br BRA,DF,Trabzonspor,23,1997,35.8,3,0,0,29,32,1,74,79,43,,,0,Matches
423,Alexandru Maxim,ro ROU,MF,Gaziantep FK,30,1990,33.5,8,0,0,52,61,8,163,23,35,,,0,Matches
424,Balázs Megyeri,hu HUN,GK,Göztepe,30,1990,2.0,0,0,0,0,1,0,0,0,0,,,0,Matches
425,Dario Melnjak,hr CRO,DF,Rizespor,27,1992,23.6,5,0,0,16,17,0,69,48,20,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
426,Bernard Mensah,gh GHA,MF,Beşiktaş,25,1994,16.2,4,0,0,26,42,4,37,4,12,,,0,Matches
427,Yassine Meriah,tn TUN,DF,Rizespor,27,1993,26.1,8,1,1,22,13,2,7,49,24,,,1,Matches
428,Metehan Mert,,DF,Gençlerbirliği,21,1999,4.2,0,0,0,1,3,1,0,4,6,,,0,Matches
429,Muhammed Mert,be BEL,MF,Hatayspor,25,1995,4.6,1,0,0,8,3,0,16,8,5,,,0,Matches
430,Muris Mešanović,ba BIH,"MF,FW",Denizlispor,30,1990,20.9,5,0,0,52,20,10,15,5,8,,,0,Matches
431,Konrad Michalak,pl POL,MF,Rizespor,22,1997,15.2,0,0,0,12,42,2,42,15,18,,,0,Matches
432,Marko Mihojević,ba BIH,DF,Göztepe,24,1996,17.3,3,0,0,20,17,0,3,22,14,,,0,Matches
433,Deni Milošević,ba BIH,MF,Konyaspor,25,1995,19.9,2,0,0,26,14,2,31,10,14,,,0,Matches
434,Arturo Mina,ec ECU,DF,Erzurum BB,29,1990,7.9,4,0,0,10,10,1,0,11,5,,,0,Matches
435,Kevin Mirallas,be BEL,"MF,FW",Gaziantep FK,32,1987,22.5,9,2,1,37,33,2,63,11,11,,,0,Matches
436,Roderick Miranda,pt POR,DF,Gaziantep FK,29,1991,11.7,4,0,0,11,4,1,1,15,9,,,0,Matches
437,Farouk Miya,ug UGA,"MF,FW",Konyaspor,22,1997,8.1,2,0,0,13,11,8,6,7,6,,,0,Matches
438,Mostafa Mohamed,eg EGY,FW,Galatasaray,22,1997,10.1,2,1,0,15,14,4,2,2,8,,,0,Matches
439,Javi Montero,es ESP,DF,Beşiktaş,21,1999,10.2,2,0,0,10,6,1,0,12,7,,,1,Matches
440,Kağan Moradaoglu,tr TUR,GK,Trabzonspor,17,2003,1.0,0,0,0,0,0,0,0,0,0,,,0,Matches
441,Júnior Morais,br BRA,"DF,MF",Gaziantep FK,34,1986,15.8,7,1,1,27,21,0,50,43,23,,,1,Matches
442,Mykola Morozyuk,ua UKR,DF,Rizespor,32,1988,30.0,7,0,0,40,29,2,146,58,37,,,0,Matches
443,Mossoró,br BRA,MF,Göztepe,37,1983,6.0,2,0,0,19,9,0,8,6,8,,,0,Matches
444,François Moubandje,ch SUI,DF,Alanyaspor,30,1990,33.9,4,0,0,45,23,1,49,52,17,,,0,Matches
445,Lucas Mugni,ar ARG,MF,Gençlerbirliği,28,1992,3.1,0,0,0,5,0,2,20,4,5,,,0,Matches
446,Rashad Muhammed,fr FRA,FW,Erzurum BB,26,1993,7.4,1,0,0,23,8,5,9,3,3,,,0,Matches
447,Karlo Muhar,hr CRO,MF,Kayserispor,24,1996,13.4,5,0,0,28,7,0,4,14,29,,,0,Matches
448,Paul Mukairu,ng NGA,MF,Antalyaspor,20,2000,1.5,1,0,0,5,4,0,0,0,1,,,0,Matches
449,Munir,ma MAR,GK,Hatayspor,31,1989,36.5,2,1,0,1,6,0,0,1,0,,,0,Matches
450,Radosław Murawski,pl POL,MF,Denizlispor,26,1994,27.8,15,2,2,61,46,0,15,54,38,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
451,Fernando Muslera,uy URU,GK,Galatasaray,34,1986,22.0,2,0,0,0,3,0,0,0,0,,,0,Matches
452,Georges-Kévin N'Koudou,cm CMR,MF,Beşiktaş,25,1995,16.8,1,0,0,19,33,8,56,17,19,,,0,Matches
453,Fabrice N'Sakala,cd COD,DF,Beşiktaş,30,1990,26.1,5,1,1,25,37,3,84,32,38,,,0,Matches
454,Naldo,br BRA,DF,Antalyaspor,31,1988,28.2,9,1,1,27,9,1,0,48,21,,,0,Matches
455,Stefano Napoleoni,it ITA,"MF,FW",Göztepe,34,1986,5.2,0,0,0,4,5,5,2,3,2,,,0,Matches
456,Umut Nayir,tr TUR,FW,Beşiktaş,27,1993,0.3,0,0,0,0,0,0,0,0,0,,,0,Matches
457,Alassane Ndao,sn SEN,MF,Fatih Karagümrük,23,1996,34.3,8,0,0,21,34,12,83,20,15,,,0,Matches
458,Youssouf Ndayishimiye,bi BDI,"MF,DF",Yeni Mal'spor,21,1998,16.3,0,0,0,33,17,1,9,34,29,,,0,Matches
459,Youssouf Ndayishimiye,bi BDI,"MF,DF",Başakşehir,21,1998,7.8,1,0,0,6,7,0,5,1,12,,,0,Matches
460,Badou Ndiaye,sn SEN,MF,Fatih Karagümrük,29,1990,13.0,3,1,1,16,27,3,6,9,18,,,0,Matches
461,Cherif Ndiaye,sn SEN,"FW,MF",Göztepe,24,1996,31.0,3,0,0,58,81,18,15,18,16,,,0,Matches
462,Eric Ndizeye,bi BDI,DF,Yeni Mal'spor,20,1999,0.3,0,0,0,0,1,0,0,0,0,,,0,Matches
463,Casimir Ninga,td CHA,"MF,FW",Sivasspor,27,1993,5.2,1,0,0,15,4,1,22,6,5,,,0,Matches
464,Recep Niyaz,tr TUR,MF,Denizlispor,24,1995,19.5,3,0,0,17,16,1,39,32,19,,,0,Matches
465,Kristoffer Nordfeldt,se SWE,GK,Gençlerbirliği,31,1989,36.0,2,0,0,0,6,0,0,0,2,,,0,Matches
466,Filip Novák,cz CZE,DF,Fenerbahçe,30,1990,9.5,0,0,0,4,8,0,13,16,5,,,0,Matches
467,Arvydas Novikovas,lt LTU,"MF,FW",Erzurum BB,29,1990,21.9,3,0,0,34,25,3,101,19,5,,,0,Matches
468,Atınç Nukan,tr TUR,DF,Göztepe,27,1993,26.0,4,0,0,12,8,0,3,41,13,,,0,Matches
469,Anthony Nwakaeme,ng NGA,MF,Trabzonspor,31,1989,32.8,5,1,1,35,38,14,87,25,34,,,0,Matches
470,Obinna Nwobodo,ng NGA,MF,Göztepe,23,1996,26.4,12,1,1,64,16,1,6,55,67,,,0,Matches
471,Gabriel Obertan,fr FRA,MF,Erzurum BB,31,1989,21.2,1,0,0,23,14,1,19,8,23,,,0,Matches
472,Ahmet Oğuz,tr TUR,DF,Sivasspor,27,1993,16.7,2,0,0,31,30,0,24,37,38,,,1,Matches
473,Ahmet Oğuz,tr TUR,DF,Kasımpaşa,27,1993,0.9,1,0,0,2,3,0,4,4,1,,,0,Matches
474,Alaaddin Okumuş,,DF,Sivasspor,24,1995,1.2,0,0,0,1,0,0,3,5,3,,,0,Matches
475,Melih Okutan,tr TUR,FW,Kayserispor,24,1996,2.5,1,0,0,6,1,0,9,0,0,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
476,Paweł Olkowski,pl POL,"DF,MF",Gaziantep FK,30,1990,28.3,4,0,0,22,21,1,44,51,34,,,0,Matches
477,Johanna Omolo,ke KEN,MF,Erzurum BB,31,1989,16.3,4,0,0,45,22,2,2,17,16,,,0,Matches
478,Abdülkadir Ömür,tr TUR,MF,Trabzonspor,21,1999,16.8,0,0,0,11,33,2,42,5,14,,,0,Matches
479,Alaattin Öner,tr TUR,MF,Denizlispor,16,2004,0.0,0,0,0,0,0,0,0,0,0,,,0,Matches
480,Henry Onyekuru,ng NGA,MF,Galatasaray,23,1997,9.0,1,0,0,11,11,11,3,9,5,,,0,Matches
481,Dever Orgill,jm JAM,"FW,MF",Antalyaspor,30,1990,17.3,7,0,0,45,23,14,3,7,10,,,1,Matches
482,Soner Örnek,tr TUR,DF,Hatayspor,31,1989,0.4,0,0,0,1,0,0,0,0,0,,,0,Matches
483,Bright Osayi-Samuel,ng NGA,MF,Fenerbahçe,22,1997,10.9,0,0,0,23,31,1,16,5,6,,,0,Matches
484,Caner Osmanpaşa,tr TUR,DF,Sivasspor,32,1988,26.3,2,0,0,21,9,0,2,32,19,,,0,Matches
485,Ahmet Oytun Özdoğan,tr TUR,GK,Fenerbahçe,22,1998,1.0,0,0,0,0,0,0,0,0,0,,,0,Matches
486,Şener Özbayraklı,tr TUR,DF,Galatasaray,30,1990,8.4,1,0,0,12,11,3,21,10,17,,,0,Matches
487,Ertaç Özbir,tr TUR,GK,Yeni Mal'spor,30,1989,24.0,1,0,0,2,3,0,1,3,0,,,1,Matches
488,Berkay Özcan,tr TUR,MF,Başakşehir,22,1998,19.6,1,0,0,11,17,1,18,14,11,,,0,Matches
489,Arda Özçimen,tr TUR,GK,Göztepe,18,2002,3.0,0,0,0,0,0,0,0,0,0,,,0,Matches
490,Berat Özdemir,tr TUR,MF,Trabzonspor,22,1998,11.8,1,1,0,12,20,0,5,24,15,,,0,Matches
491,Berat Özdemir,tr TUR,MF,Gençlerbirliği,22,1998,11.5,1,0,0,12,18,1,7,24,20,,,0,Matches
492,Özer Özdemir,,"DF,MF",Denizlispor,22,1998,18.1,1,1,0,21,14,2,35,35,35,,,0,Matches
493,Yusuf Özdemir,tr TUR,"DF,MF",Alanyaspor,19,2001,0.0,0,0,0,0,0,0,1,0,0,,,0,Matches
494,Aykut Özer,tr TUR,GK,Fatih Karagümrük,27,1993,8.7,0,0,0,0,1,0,0,0,0,,,0,Matches
495,Kenan Özer,tr TUR,"FW,MF",Gaziantep FK,32,1987,20.9,2,0,0,52,46,13,32,7,17,,,0,Matches
496,Mesut Özil,de GER,MF,Fenerbahçe,31,1988,7.2,0,0,0,2,9,4,31,3,0,,,0,Matches
497,Muhammet Özkal,,DF,Denizlispor,20,1999,11.5,1,0,0,8,6,0,3,18,13,,,2,Matches
498,Hakan Özmert,tr TUR,MF,Antalyaspor,35,1985,19.1,9,1,1,28,41,0,53,18,24,,,0,Matches
499,Valentine Ozornwafor,ng NGA,DF,Galatasaray,21,1999,0.1,0,0,0,0,0,0,0,0,1,,,0,Matches
500,Yasin Öztekin,tr TUR,"MF,FW",Sivasspor,33,1987,5.6,0,0,0,7,9,6,28,2,5,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
501,Alpaslan Öztürk,tr TUR,DF,Göztepe,27,1993,18.3,6,0,0,21,17,2,1,32,18,,,0,Matches
502,Bahadır Öztürk,tr TUR,DF,Antalyaspor,24,1995,3.0,0,0,0,1,6,0,0,7,2,,,0,Matches
503,Fatih Öztürk,tr TUR,GK,Galatasaray,33,1986,8.0,2,0,0,0,0,0,0,2,0,,,0,Matches
504,Oğuzhan Özyakup,tr TUR,MF,Beşiktaş,27,1992,6.9,0,0,0,6,11,1,28,5,8,,,0,Matches
505,Joseph Paintsil,gh GHA,MF,Ankaragücü,22,1998,24.5,5,2,0,31,57,6,35,13,10,,,0,Matches
506,Mithat Pala,tr TUR,MF,Rizespor,19,2000,0.3,0,0,0,0,1,0,1,1,1,,,0,Matches
507,Murat Paluli,tr TUR,DF,Göztepe,25,1994,26.9,3,0,0,25,43,2,54,43,34,,,0,Matches
508,Costel Pantilimon,ro ROU,GK,Denizlispor,33,1987,15.0,1,0,0,0,0,0,0,2,0,,,0,Matches
509,İlhan Parlak,tr TUR,"FW,MF",Kayserispor,33,1987,20.8,4,1,1,26,39,7,20,15,11,,,0,Matches
510,İlhan Parlak,tr TUR,FW,Ankaragücü,33,1987,0.9,0,0,0,0,2,0,2,0,0,,,0,Matches
511,Abdülkadir Parmak,tr TUR,MF,Trabzonspor,25,1994,20.6,6,0,0,22,45,0,9,19,22,,,0,Matches
512,Giuliano de Paula,br BRA,MF,Başakşehir,30,1990,14.6,0,0,0,7,19,4,7,6,11,,,0,Matches
513,David Pavelka,cz CZE,"MF,DF",Kasımpaşa,29,1991,2.4,0,0,0,4,2,0,0,3,3,,,0,Matches
514,Nehuén Paz,ar ARG,DF,Kayserispor,27,1993,7.8,2,0,0,9,4,0,0,15,9,,,0,Matches
515,Michał Pazdan,pl POL,DF,Ankaragücü,32,1987,12.6,4,1,0,18,12,1,0,25,16,,,0,Matches
516,Halil Pehlivan,tr TUR,DF,Gençlerbirliği,26,1993,16.4,2,0,0,10,14,0,37,14,12,,,0,Matches
517,Yasin Pehlivan,at AUT,MF,Rizespor,31,1989,8.6,9,1,0,17,16,0,2,10,8,,,0,Matches
518,Mustafa Pektemek,tr TUR,"FW,MF",Alanyaspor,31,1988,13.3,1,0,0,17,19,7,5,5,17,,,0,Matches
519,Dimitris Pelkas,gr GRE,MF,Fenerbahçe,26,1993,26.5,7,0,0,60,17,6,44,15,21,,,0,Matches
520,João Pereira,pt POR,"DF,MF",Trabzonspor,36,1984,5.7,4,1,1,11,14,1,18,1,9,,,0,Matches
521,Diego Perotti,ar ARG,MF,Fenerbahçe,32,1988,2.1,0,0,0,1,4,1,8,3,6,,,0,Matches
522,Tiago Pinto,pt POR,"DF,MF",Ankaragücü,32,1988,25.2,6,0,0,24,32,2,48,58,38,,,0,Matches
523,Stiven Plaza,ec ECU,FW,Trabzonspor,21,1999,0.1,0,0,0,1,0,0,1,0,0,,,0,Matches
524,Lukas Podolski,de GER,"FW,MF",Antalyaspor,35,1985,20.7,5,1,1,21,15,6,31,1,6,,,0,Matches
525,Pierre-Yves Polomat,fr FRA,DF,Gençlerbirliği,26,1993,27.3,9,1,1,47,20,1,81,46,25,,,1,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
526,Carlos Ponck,cv CPV,DF,Başakşehir,25,1995,19.7,3,0,0,23,5,0,0,18,12,,,1,Matches
527,Strahil Popov,bg BUL,DF,Hatayspor,29,1990,35.8,2,2,1,32,11,2,138,49,30,,,0,Matches
528,Alper Potuk,tr TUR,MF,Ankaragücü,29,1991,17.8,4,1,1,18,36,3,35,17,18,,,0,Matches
529,Rafael,br BRA,DF,Başakşehir,30,1990,15.2,8,2,2,40,37,2,51,20,19,,,0,Matches
530,Amar Rahmanović,ba BIH,MF,Konyaspor,26,1994,8.6,5,0,0,24,25,0,9,7,4,,,0,Matches
531,Elba Rashani,xk KVX,MF,Erzurum BB,27,1993,5.6,2,0,0,12,11,1,29,4,9,,,0,Matches
532,Osama Rashid,iq IRQ,MF,Gaziantep FK,28,1992,10.3,2,0,0,17,11,0,5,16,12,,,0,Matches
533,Loïc Rémy,fr FRA,FW,Rizespor,33,1987,11.3,1,0,0,15,19,8,3,0,1,,,0,Matches
534,Rúben Tiago Rodrigues Ribeiro,pt POR,MF,Hatayspor,32,1987,32.0,11,2,2,64,87,0,22,55,55,,,0,Matches
535,Ricardo,br BRA,GK,Ankaragücü,27,1993,23.0,2,0,0,1,6,0,0,0,0,,,0,Matches
536,Enzo Roco,cl CHI,DF,Fatih Karagümrük,27,1992,30.4,8,2,1,33,30,1,2,40,32,,,0,Matches
537,Hugo Rodallega,co COL,FW,Denizlispor,35,1985,36.3,11,1,1,71,54,11,16,7,12,,,0,Matches
538,Valentin Rosier,fr FRA,DF,Beşiktaş,23,1996,32.4,8,0,0,57,24,2,115,67,43,,,0,Matches
539,Kemal Rüzgar,de GER,FW,Rizespor,25,1995,0.8,0,0,0,3,3,0,0,0,0,,,0,Matches
540,Erik Sabo,sk SVK,MF,Fatih Karagümrük,28,1991,11.1,4,1,1,13,18,4,3,6,6,,,0,Matches
541,Erik Sabo,sk SVK,MF,Rizespor,28,1991,12.7,1,0,0,16,17,2,8,12,7,,,0,Matches
542,Besard Sabovic,se SWE,MF,Kayserispor,22,1998,4.3,0,0,0,14,9,0,15,2,6,,,0,Matches
543,Isaac Sackey,gh GHA,"MF,DF",Hatayspor,26,1994,15.3,11,1,1,24,11,1,0,32,23,,,0,Matches
544,Hadi Sacko,ml MLI,"MF,FW",Denizlispor,26,1994,15.2,5,1,1,39,26,1,32,11,7,,,0,Matches
545,Armando Sadiku,al ALB,FW,Erzurum BB,29,1991,1.2,2,1,1,5,2,0,1,0,1,,,0,Matches
546,Loret Sadiku,al ALB,"MF,DF",Kasımpaşa,29,1991,27.9,7,0,0,45,12,1,2,70,31,,,0,Matches
547,Ángelo Sagal,cl CHI,"MF,FW",Denizlispor,27,1993,32.3,4,0,0,47,61,12,179,18,24,,,0,Matches
548,Murat Saglam,tr TUR,MF,Rizespor,22,1998,0.0,0,0,0,0,0,0,0,0,0,,,0,Matches
549,Olcay Şahan,tr TUR,MF,Yeni Mal'spor,33,1987,4.1,2,0,0,7,7,2,10,4,8,,,0,Matches
550,Çağlar Şahin Akbaba,tr TUR,GK,Gaziantep FK,25,1995,1.0,0,0,0,0,0,0,0,0,0,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
551,Cenk Şahin,tr TUR,DF,Gaziantep FK,25,1994,6.1,1,0,0,9,15,0,42,5,8,,,0,Matches
552,Nuri Şahin,tr TUR,MF,Antalyaspor,31,1988,32.0,6,0,0,52,17,0,56,57,40,,,0,Matches
553,Abdullah Sahindere,tr TUR,DF,Gençlerbirliği,18,2002,0.0,0,0,0,0,0,0,0,0,0,,,0,Matches
554,Yannis Salibur,fr FRA,"MF,FW",Fatih Karagümrük,29,1991,8.9,2,0,0,16,18,4,21,4,9,,,0,Matches
555,Sidney Sam,de GER,MF,Antalyaspor,32,1988,13.9,1,1,0,21,33,4,11,16,5,,,0,Matches
556,Mamadou Samassa,ml MLI,GK,Sivasspor,30,1990,17.0,2,0,0,1,4,0,0,1,0,,,0,Matches
557,Mbwana Samatta,tz TAN,FW,Fenerbahçe,27,1992,15.3,2,0,0,26,19,2,10,3,10,,,0,Matches
558,Braian Samudio,py PAR,"MF,FW",Rizespor,24,1995,27.9,3,0,0,44,41,12,69,17,36,,,0,Matches
559,Nazim Sangaré,tr TUR,DF,Antalyaspor,26,1994,1.0,0,0,0,1,4,0,4,0,0,,,0,Matches
560,Nazim Sangaré,tr TUR,DF,Fenerbahçe,26,1994,17.6,2,0,0,18,33,0,27,48,31,,,0,Matches
561,Pablo Santos,br BRA,DF,Hatayspor,28,1992,35.8,11,0,0,51,38,2,4,88,46,,,1,Matches
562,Cristian Săpunaru,ro ROU,DF,Kayserispor,36,1984,21.3,3,2,1,12,19,0,0,31,16,,,0,Matches
563,Marcelo Saracchi,uy URU,DF,Galatasaray,22,1998,23.9,2,0,0,23,20,4,110,51,28,,,0,Matches
564,Veysel Sarı,tr TUR,DF,Antalyaspor,32,1988,26.6,11,1,1,25,35,1,8,39,29,,,0,Matches
565,Yusuf Sari,tr TUR,MF,Trabzonspor,21,1998,7.9,4,0,0,7,21,1,41,4,8,,,0,Matches
566,Murat Sarıgül,,DF,Fatih Karagümrük,19,2001,1.2,1,0,0,1,1,0,0,0,0,,,0,Matches
567,Mert Sarıkuş,tr TUR,FW,Denizlispor,19,2001,0.0,0,0,0,0,0,0,0,0,0,,,0,Matches
568,Zvonimir Šarlija,hr CRO,DF,Ankaragücü,23,1996,31.1,15,0,0,40,51,0,6,62,32,,,0,Matches
569,Ali Şaşal Vural,tr TUR,GK,Sivasspor,30,1990,19.3,2,0,0,2,3,0,0,0,0,,,0,Matches
570,Léo Schwechlen,fr FRA,DF,Erzurum BB,31,1989,27.0,3,0,0,39,38,0,47,49,46,,,1,Matches
571,Ibrahim Šehić,ba BIH,GK,Konyaspor,31,1988,29.0,2,0,0,0,3,0,0,1,1,,,0,Matches
572,Jesse Sekidika,ng NGA,MF,Konyaspor,24,1996,17.1,2,0,0,14,22,4,38,15,25,,,0,Matches
573,Jesse Sekidika,ng NGA,"FW,MF",Galatasaray,24,1996,1.0,0,0,0,0,2,0,3,2,1,,,0,Matches
574,Tarkan Serbest,tr TUR,"DF,MF",Kasımpaşa,26,1994,14.9,6,0,0,16,8,0,11,20,9,,,0,Matches
575,Özgür Sert,,MF,Erzurum BB,19,2001,1.1,0,0,0,0,3,0,0,1,1,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
576,Cemalil Sertel,tr TUR,DF,Başakşehir,20,2000,4.5,0,0,0,6,8,0,14,12,12,,,0,Matches
577,Levan Shengelia,ge GEO,MF,Konyaspor,24,1995,17.0,1,0,0,16,20,8,47,14,13,,,0,Matches
578,Beykan Şimşek,tr TUR,MF,Göztepe,25,1995,1.4,0,0,0,2,1,0,1,1,2,,,0,Matches
579,Doğukan Sınık,tr TUR,MF,Antalyaspor,21,1999,10.2,2,0,0,25,12,0,18,16,9,,,0,Matches
580,Giovanni Sio,ci CIV,"MF,FW",Gençlerbirliği,31,1989,14.1,5,0,0,18,17,6,23,8,5,,,0,Matches
581,Emmanouil Siopis,gr GRE,MF,Alanyaspor,26,1994,26.3,7,0,0,40,54,0,5,45,25,,,0,Matches
582,Ömer Şişmanoğlu,tr TUR,MF,Erzurum BB,30,1989,2.8,1,0,0,7,3,3,0,1,2,,,0,Matches
583,Ibrahim Sissoko,ci CIV,"MF,FW",Erzurum BB,28,1991,5.7,0,0,0,6,9,1,8,1,2,,,0,Matches
584,Mario Šitum,hr CRO,MF,Kayserispor,28,1992,1.0,0,0,0,2,2,0,1,4,0,,,0,Matches
585,Guilherme Sityá,pt POR,DF,Konyaspor,30,1990,35.7,5,0,0,38,27,6,213,61,44,,,0,Matches
586,Milan Škoda,cz CZE,FW,Rizespor,34,1986,20.6,4,1,1,35,26,11,5,2,2,,,0,Matches
587,Martin Škrtel,sk SVK,DF,Başakşehir,35,1984,9.1,3,0,0,9,9,1,0,16,7,,,0,Matches
588,Nejc Skubic,si SVN,DF,Konyaspor,31,1989,38.0,5,1,1,18,52,11,92,53,21,,,0,Matches
589,Artur Sobiech,pl POL,FW,Fatih Karagümrük,30,1990,21.7,5,0,0,39,26,8,5,5,8,,,0,Matches
590,Kubilay Sönmez,tr TUR,"MF,DF",Göztepe,26,1994,7.4,2,0,0,8,10,0,0,7,11,,,0,Matches
591,José Sosa,ar ARG,MF,Fenerbahçe,35,1985,23.4,3,0,0,30,37,1,112,39,38,,,0,Matches
592,André Sousa,pt POR,MF,Gaziantep FK,30,1990,12.4,6,0,0,21,11,1,18,19,13,,,0,Matches
593,Claudemir de Souza,br BRA,MF,Sivasspor,32,1988,20.6,2,0,0,18,6,1,9,26,25,,,0,Matches
594,Josef de Souza,br BRA,MF,Beşiktaş,31,1989,32.0,7,1,0,31,41,0,12,66,48,,,0,Matches
595,Furkan Soyalp,tr TUR,MF,Gaziantep FK,25,1995,4.9,1,0,0,11,8,1,4,7,11,,,0,Matches
596,Srđan Spiridonović,at AUT,"FW,MF",Gençlerbirliği,26,1993,1.0,0,0,0,3,0,1,6,2,2,,,0,Matches
597,Bogdan Stancu,ro ROU,FW,Gençlerbirliği,33,1987,17.8,1,0,0,15,17,9,10,3,1,,,0,Matches
598,Neven Subotić,rs SRB,DF,Denizlispor,31,1988,4.5,0,0,0,4,3,0,3,8,5,,,0,Matches
599,Burak Süleyman,,FW,Göztepe,25,1994,0.9,0,0,0,0,3,0,2,0,0,,,0,Matches
600,Abdülkadir Sünger,,GK,Denizlispor,20,2000,7.0,0,0,0,0,1,0,0,0,0,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
601,Attila Szalai,hu HUN,DF,Fenerbahçe,22,1998,20.4,1,0,0,12,12,0,12,31,16,,,0,Matches
602,Jakub Szumski,pl POL,GK,Erzurum BB,28,1992,19.5,1,1,0,2,2,0,0,0,0,,,0,Matches
603,Alexander Søderlund,no NOR,FW,Rizespor,32,1987,5.9,0,0,0,13,7,4,1,0,1,,,0,Matches
604,Ravil Tagir,tr TUR,DF,Başakşehir,17,2003,3.2,0,0,0,0,0,0,0,3,1,,,0,Matches
605,Montassar Talbi,tn TUN,DF,Rizespor,22,1998,20.0,3,0,0,25,6,0,1,39,25,,,0,Matches
606,Emre Taşdemir,tr TUR,DF,Galatasaray,24,1995,5.7,2,0,0,9,6,1,38,5,5,,,0,Matches
607,Ertuğrul Taşkıran,tr TUR,GK,Kasımpaşa,30,1989,19.0,2,0,0,2,4,0,0,0,0,,,0,Matches
608,Efe Tatlı,,MF,Fatih Karagümrük,18,2002,4.0,0,0,0,3,7,0,3,5,9,,,0,Matches
609,Adolphe Teikeu,cm CMR,DF,Erzurum BB,30,1990,16.7,3,0,0,12,6,0,0,38,7,,,0,Matches
610,Mahmut Tekdemir,tr TUR,MF,Başakşehir,32,1988,20.5,5,1,1,19,24,1,10,30,14,,,0,Matches
611,Harun Tekin,tr TUR,GK,Fenerbahçe,31,1989,6.0,2,0,0,2,1,0,0,0,0,,,0,Matches
612,Benjamin Tetteh,gh GHA,"FW,MF",Yeni Mal'spor,23,1997,28.0,7,0,0,59,46,26,38,7,20,,,0,Matches
613,Thuram,br BRA,FW,Konyaspor,29,1991,0.0,0,0,0,0,1,1,0,0,0,,,0,Matches
614,Mickaël Tirpan,be BEL,"MF,DF",Kasımpaşa,26,1993,13.1,3,0,0,33,13,0,14,28,19,,,0,Matches
615,Marcel Tisserand,cd COD,DF,Fenerbahçe,27,1993,21.5,3,0,0,23,15,1,4,30,13,,,0,Matches
616,Titi,br BRA,DF,Göztepe,32,1988,12.8,2,0,0,13,15,0,3,19,14,,,0,Matches
617,Dorukhan Toköz,tr TUR,"MF,DF",Beşiktaş,24,1996,14.4,7,1,0,37,25,1,7,35,28,,,0,Matches
