rk,player,nation,pos,squad,age,born,90s,tkl,tklw,def_3rd,mid_3rd,att_3rd,tkl_challe,att,lost,blocks,sh,pass,int,tkl_int,clr,err,matches
185,Sepp van den Berg,nl NED,DF,Preston,18,2001,15.0,30,16,16,10,4,12,20,8,15,3,12,25,55,35,0,Matches
186,Kiernan Dewsbury-Hall,eng ENG,MF,Luton Town,21,1998,35.8,61,32,22,33,6,34,71,37,41,8,33,47,108,40,1,Matches
187,Yan Dhanda,eng ENG,MF,Swansea City,21,1998,14.6,9,3,2,5,2,6,15,9,5,1,4,5,14,6,0,Matches
188,Adama Diakhaby,fr FRA,FW,Huddersfield,24,1996,6.7,9,3,5,3,1,3,9,6,5,0,5,10,19,7,0,Matches
189,Brahima Diarra,ml MLI,FW,Huddersfield,17,2003,0.4,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,Matches
190,Robert Dickie,eng ENG,DF,QPR,24,1996,42.3,54,31,36,15,3,29,48,19,50,32,18,78,132,176,0,Matches
191,Famara Diedhiou,sn SEN,FW,Bristol City,27,1992,23.6,11,9,3,3,5,1,9,8,15,6,9,6,17,33,1,Matches
192,Seny Dieng,sn SEN,GK,QPR,25,1994,41.6,1,0,1,0,0,1,1,0,0,0,0,1,2,11,2,Matches
193,Anfernee Dijksteel,sr SUR,DF,Middlesbrough,23,1996,28.1,49,34,25,19,5,20,39,19,30,14,16,55,104,60,0,Matches
194,Daryl Dike,us USA,FW,Barnsley,20,2000,14.3,6,4,0,3,3,0,2,2,11,1,10,1,7,27,0,Matches
195,Tyrhys Dolan,eng ENG,FW,Blackburn,18,2001,14.1,12,9,5,3,4,4,16,12,13,0,13,9,21,0,0,Matches
196,Barry Douglas,sct SCO,DF,Blackburn,30,1989,27.0,70,41,46,20,4,33,53,20,17,2,15,40,110,57,2,Matches
197,Kieran Dowell,eng ENG,"MF,FW",Norwich City,22,1997,10.4,16,9,3,11,2,3,14,11,12,1,11,5,21,5,1,Matches
198,Stewart Downing,eng ENG,MF,Blackburn,36,1984,6.1,7,3,3,3,1,4,8,4,2,2,0,8,15,7,0,Matches
199,Demeaco Duhaney,eng ENG,DF,Huddersfield,21,1998,7.3,6,3,3,3,0,1,7,6,1,0,1,8,14,10,0,Matches
200,Stephen Duke-McKenna,gy GUY,FW,QPR,19,2000,0.1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
201,Chey Dunkley,eng ENG,DF,Sheffield Weds,28,1992,9.3,6,1,5,1,0,2,7,5,13,11,2,23,29,42,0,Matches
202,Lyndon Dykes,sct SCO,FW,QPR,24,1995,34.0,19,13,4,10,5,8,27,19,23,1,22,6,25,24,0,Matches
203,Josh Earl,eng ENG,DF,Preston,21,1998,3.9,4,2,2,1,1,2,8,6,3,0,3,6,10,11,0,Matches
204,Festy Ebosele,ie IRL,"MF,DF",Derby County,17,2002,0.3,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,Matches
205,Josh Eccles,eng ENG,"DF,MF",Coventry City,20,2000,3.9,7,4,3,2,2,1,6,5,5,3,2,5,12,0,0,Matches
206,Rarmani Edmonds-Green,eng ENG,DF,Huddersfield,21,1999,16.4,20,11,14,6,0,11,17,6,12,6,6,33,53,66,1,Matches
207,George Edmundson,eng ENG,DF,Derby County,22,1997,8.3,14,9,9,5,0,6,9,3,4,1,3,5,19,35,0,Matches
208,Opi Edwards,eng ENG,"MF,DF",Bristol City,21,1999,0.3,1,0,0,0,1,0,1,1,1,0,1,0,1,0,0,Matches
209,Owura Edwards,eng ENG,"FW,MF",Bristol City,19,2001,1.2,2,2,1,1,0,0,2,2,0,0,0,0,2,0,0,Matches
210,Carel Eiting,nl NED,MF,Huddersfield,22,1998,17.3,25,13,9,12,4,7,18,11,21,3,18,12,37,12,0,Matches
211,Ovie Ejaria,eng ENG,FW,Reading,22,1997,34.9,38,25,15,15,8,13,50,37,27,1,26,39,77,27,0,Matches
212,Harvey Elliott,eng ENG,"FW,MF",Blackburn,17,2003,30.6,22,13,7,11,4,10,35,25,27,1,26,20,42,15,2,Matches
213,Tomás Esteves,pt POR,"DF,FW",Reading,18,2002,13.8,38,26,23,9,6,16,24,8,10,1,9,17,55,33,1,Matches
214,Neil Etheridge,ph PHI,GK,Birmingham City,30,1990,43.0,2,1,2,0,0,2,3,1,0,0,0,0,2,28,2,Matches
215,Ched Evans,wls WAL,FW,Preston,31,1988,18.3,10,7,1,9,0,3,12,9,14,3,11,7,17,15,0,Matches
216,Corry Evans,nir NIR,MF,Blackburn,30,1990,9.0,20,13,7,11,2,4,10,6,10,1,9,18,38,9,0,Matches
217,George Evans,eng ENG,"DF,MF",Derby County,25,1994,5.0,5,2,2,3,0,3,3,0,3,2,1,6,11,11,0,Matches
218,George Evans,eng ENG,"DF,MF",Millwall,25,1994,18.8,34,22,19,14,1,9,20,11,24,7,17,39,73,29,1,Matches
219,Kiko Femenía,es ESP,DF,Watford,29,1991,33.6,48,34,29,14,5,27,39,12,17,4,13,49,97,47,1,Matches
220,Shane Ferguson,nir NIR,"FW,MF",Millwall,29,1991,2.7,6,2,4,2,0,3,5,2,2,0,2,5,11,1,0,Matches
221,Sam Field,eng ENG,MF,QPR,22,1998,10.8,27,14,13,12,2,11,25,14,17,9,8,20,47,26,0,Matches
222,Tobias Figueiredo,pt POR,DF,Nott'ham Forest,26,1994,31.5,25,12,19,5,1,12,20,8,32,24,8,48,73,166,1,Matches
223,Darnell Fisher,eng ENG,DF,Preston,26,1994,12.8,38,30,22,13,3,21,30,9,17,6,11,26,64,36,0,Matches
224,Darnell Fisher,eng ENG,"DF,FW",Middlesbrough,26,1994,10.0,33,18,19,10,4,10,17,7,8,5,3,13,46,25,0,Matches
225,Ashley Fletcher,eng ENG,FW,Middlesbrough,24,1995,5.6,2,1,1,1,0,0,0,0,2,0,2,2,4,7,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
226,Steven Fletcher,sct SCO,FW,Stoke City,33,1987,26.1,20,14,4,12,4,3,15,12,22,4,18,10,30,17,0,Matches
227,Aden Flint,eng ENG,DF,Cardiff City,31,1989,22.0,15,10,7,8,0,6,13,7,32,24,8,27,42,143,0,Matches
228,Aden Flint,eng ENG,DF,Sheffield Weds,31,1989,3.2,3,2,1,2,0,1,3,2,5,4,1,4,7,13,0,Matches
229,Samuel Folarin,ng NGA,"FW,MF",Middlesbrough,19,2000,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
230,William Forrester,eng ENG,DF,Stoke City,19,2001,1.0,0,0,0,0,0,0,0,0,2,0,2,1,1,3,0,Matches
231,Marcus Forss,fi FIN,"FW,MF",Brentford,21,1999,12.3,9,6,2,5,2,3,11,8,9,0,9,5,14,8,0,Matches
232,Craig Forsyth,sct SCO,DF,Derby County,31,1989,18.1,13,10,7,3,3,9,16,7,16,3,13,19,32,56,1,Matches
233,Ben Foster,eng ENG,GK,Watford,37,1983,23.0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,2,Matches
234,Tariqe Fosu,gh GHA,"FW,MF",Brentford,24,1995,20.0,45,21,27,11,7,14,34,20,27,2,25,18,63,15,0,Matches
235,Morgan Fox,wls WAL,DF,Stoke City,26,1993,19.3,32,17,15,16,1,12,26,14,16,7,9,26,58,54,1,Matches
236,Luke Freeman,eng ENG,"FW,MF",Nott'ham Forest,28,1992,14.1,15,7,3,9,3,3,12,9,10,1,9,12,27,6,0,Matches
237,Nick Freeman,eng ENG,MF,Wycombe,24,1995,3.9,7,5,3,4,0,2,7,5,4,1,3,4,11,9,0,Matches
238,George Friend,eng ENG,DF,Birmingham City,32,1987,21.4,36,20,21,11,4,11,21,10,22,14,8,33,69,69,0,Matches
239,Dominik Frieser,at AUT,"MF,FW",Barnsley,26,1993,23.6,13,7,4,6,3,4,37,33,18,1,17,15,28,14,0,Matches
240,Dael Fry,eng ENG,DF,Middlesbrough,22,1997,29.6,28,17,18,10,0,12,19,7,41,26,15,56,84,127,1,Matches
241,Jay Fulton,sct SCO,MF,Swansea City,26,1994,30.2,110,66,47,50,13,30,59,29,38,12,26,45,155,40,0,Matches
242,Jordan Gabriel,eng ENG,DF,Nott'ham Forest,21,1998,1.0,3,2,3,0,0,1,1,0,0,0,0,0,3,3,0,Matches
243,Paul Gallagher,sct SCO,MF,Preston,35,1984,6.3,6,4,3,3,0,2,13,11,7,3,4,8,14,7,0,Matches
244,Sam Gallagher,eng ENG,FW,Blackburn,24,1995,24.6,29,19,14,11,4,12,25,13,21,4,17,17,46,28,0,Matches
245,Dominic Gape,eng ENG,MF,Wycombe,25,1994,9.6,24,15,12,11,1,7,12,5,8,2,6,25,49,15,0,Matches
246,Gary Gardner,eng ENG,MF,Birmingham City,28,1992,24.9,40,25,13,19,8,18,34,16,32,11,21,29,69,34,0,Matches
247,James Garner,eng ENG,MF,Watford,19,2001,12.6,18,10,6,10,2,6,24,18,16,4,12,14,32,16,0,Matches
248,James Garner,eng ENG,MF,Nott'ham Forest,19,2001,18.9,39,20,14,21,4,16,41,25,23,4,19,33,72,26,1,Matches
249,Jordan Garrick,eng ENG,"FW,MF",Swansea City,22,1998,0.6,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Matches
250,Saman Ghoddos,ir IRN,"MF,FW",Brentford,26,1993,16.4,31,16,10,15,6,13,29,16,15,0,15,11,42,10,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
251,Dimitris Giannoulis,gr GRE,DF,Norwich City,24,1995,14.5,34,18,24,8,2,13,25,12,19,4,15,17,51,23,1,Matches
252,Morgan Gibbs-White,eng ENG,MF,Swansea City,20,2000,3.5,4,1,0,3,1,2,4,2,3,0,3,2,6,1,0,Matches
253,Ben Gibson,eng ENG,DF,Norwich City,27,1993,26.2,9,7,3,5,1,5,7,2,19,14,5,43,52,106,0,Matches
254,Lewis Gibson,eng ENG,DF,Reading,20,2000,8.3,18,11,16,2,0,7,11,4,7,2,5,18,36,26,2,Matches
255,Ryan Giles,eng ENG,"DF,MF",Rotherham Utd,20,2000,13.0,11,4,8,3,0,8,11,3,1,0,1,16,27,12,0,Matches
256,Ryan Giles,eng ENG,"DF,MF",Coventry City,20,2000,15.1,26,18,17,8,1,15,23,8,21,1,20,10,36,21,0,Matches
257,Robert Glatzel,de GER,FW,Cardiff City,26,1994,10.2,11,7,2,6,3,0,10,10,8,0,8,3,14,9,0,Matches
258,Matthew Godden,eng ENG,FW,Coventry City,29,1991,16.1,1,0,1,0,0,1,5,4,8,2,6,2,3,8,0,Matches
259,Ben Godfrey,eng ENG,DF,Norwich City,22,1998,3.0,3,1,2,1,0,1,1,0,5,5,0,1,4,13,0,Matches
260,Charlie Goode,eng ENG,DF,Brentford,24,1995,4.9,3,1,2,1,0,3,3,0,3,3,0,4,7,17,1,Matches
261,Anthony Gordon,eng ENG,FW,Preston,19,2001,5.7,4,0,1,3,0,2,5,3,2,0,2,3,7,4,0,Matches
262,Kaide Gordon,eng ENG,MF,Derby County,15,2004,0.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,Matches
263,Nico Gordon,ms MSR,DF,Birmingham City,18,2002,1.3,6,5,4,1,1,1,3,2,1,0,1,3,9,3,0,Matches
264,Dan Gosling,eng ENG,MF,Watford,30,1990,6.5,12,7,6,4,2,7,18,11,13,4,9,7,19,11,0,Matches
265,Dan Gosling,eng ENG,MF,Bournemouth,30,1990,8.6,22,10,10,10,2,8,18,10,9,3,6,12,34,6,0,Matches
266,Lewis Grabban,eng ENG,FW,Nott'ham Forest,32,1988,22.1,4,4,1,3,0,0,5,5,11,4,7,4,8,14,0,Matches
267,Andre Gray,jm JAM,FW,Watford,29,1991,14.2,4,2,0,1,3,2,5,3,9,0,9,2,6,6,1,Matches
268,André Green,eng ENG,"FW,MF",Sheffield Weds,22,1998,3.4,4,3,2,1,1,2,6,4,0,0,0,0,4,3,0,Matches
269,Lee Gregory,eng ENG,FW,Stoke City,31,1988,2.8,1,0,0,1,0,0,1,1,2,0,2,0,1,1,0,Matches
270,Lee Gregory,eng ENG,"FW,MF",Derby County,31,1988,6.3,5,0,1,2,2,1,4,3,9,1,8,1,6,3,0,Matches
271,Matt Grimes,eng ENG,MF,Swansea City,25,1995,43.1,93,43,28,60,5,37,89,52,41,18,23,66,159,71,1,Matches
272,Jack Grimmer,sct SCO,DF,Wycombe,26,1994,38.3,68,39,34,31,3,36,64,28,43,15,28,53,121,125,1,Matches
273,Marc Guéhi,eng ENG,DF,Swansea City,20,2000,39.4,66,46,37,25,4,30,42,12,31,14,17,65,131,112,1,Matches
274,Angus Gunn,sct SCO,GK,Stoke City,24,1996,14.5,0,0,0,0,0,0,0,0,0,0,0,1,1,12,0,Matches
275,Viktor Gyökeres,se SWE,FW,Coventry City,22,1998,8.5,10,3,1,5,4,4,11,7,9,1,8,7,17,8,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
276,Viktor Gyökeres,se SWE,FW,Swansea City,22,1998,3.1,3,2,0,0,3,0,2,2,2,0,2,0,3,1,0,Matches
277,Hayden Hackney,eng ENG,FW,Middlesbrough,18,2002,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
278,Alen Halilović,hr CRO,"MF,FW",Birmingham City,24,1996,8.7,7,5,1,4,2,5,12,7,3,0,3,2,9,3,0,Matches
279,Grant Hall,eng ENG,DF,Middlesbrough,28,1991,17.2,8,5,5,3,0,5,6,1,15,11,4,25,33,82,0,Matches
280,Aapo Halme,fi FIN,"MF,DF",Barnsley,22,1998,7.4,14,10,4,10,0,7,14,7,9,3,6,13,27,19,0,Matches
281,Niko Hämäläinen,fi FIN,DF,QPR,23,1997,19.3,27,14,19,7,1,16,26,10,14,2,12,21,48,42,0,Matches
282,Ben Hamer,eng ENG,GK,Huddersfield,32,1987,14.5,0,0,0,0,0,0,0,0,0,0,0,2,2,11,2,Matches
283,Gustavo Hamer,nl NED,MF,Coventry City,23,1997,33.2,56,40,15,34,7,24,86,62,46,5,41,58,114,29,2,Matches
284,Grant Hanley,sct SCO,DF,Norwich City,28,1991,42.0,38,18,25,10,3,10,28,18,38,28,10,77,115,213,2,Matches
285,Wes Harding,jm JAM,DF,Rotherham Utd,23,1996,41.5,60,39,36,20,4,28,52,24,46,8,38,88,148,108,2,Matches
286,Rekeem Harper,eng ENG,MF,Birmingham City,20,2000,11.3,13,6,4,9,0,5,9,4,14,3,11,6,19,6,1,Matches
287,Kadeem Harris,eng ENG,"DF,MF",Sheffield Weds,27,1993,29.6,53,29,26,17,10,20,33,13,20,5,15,18,71,20,0,Matches
288,Mark Harris,wls WAL,"FW,MF",Cardiff City,21,1998,7.2,5,3,1,3,1,0,2,2,6,1,5,0,5,5,0,Matches
289,Josh Harrop,eng ENG,"FW,MF",Preston,24,1995,2.2,4,4,3,1,0,1,4,3,4,0,4,1,5,1,0,Matches
290,Taylor Harwood-Bellis,eng ENG,DF,Blackburn,18,2002,17.1,16,11,12,3,1,8,11,3,21,13,8,30,46,53,0,Matches
291,Maxwell Haygarth,eng ENG,FW,Brentford,18,2002,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
292,Jahmal Hector-Ingram,eng ENG,"FW,MF",Derby County,21,1998,0.7,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,Matches
293,Michał Helik,pl POL,DF,Barnsley,24,1995,41.7,77,48,50,27,0,24,30,6,39,16,23,102,179,238,1,Matches
294,Rico Henry,eng ENG,DF,Brentford,23,1997,28.0,38,24,27,9,2,25,41,16,18,3,15,27,65,62,0,Matches
295,Onel Hernández,cu CUB,"FW,MF",Norwich City,27,1993,6.5,5,2,5,0,0,1,6,5,4,0,4,4,9,1,0,Matches
296,Scott High,sct SCO,"MF,FW",Huddersfield,19,2001,3.5,6,2,4,1,1,2,9,7,6,0,6,6,12,1,1,Matches
297,George Hirst,sct SCO,FW,Rotherham Utd,21,1999,7.6,2,1,0,2,0,0,3,3,4,0,4,0,2,6,0,Matches
298,Scott Hogan,ie IRL,FW,Birmingham City,28,1992,23.4,9,3,0,2,7,5,13,8,11,0,11,6,15,6,0,Matches
299,Jonathan Hogg,eng ENG,MF,Huddersfield,31,1988,34.4,72,46,50,21,1,34,69,35,45,12,33,42,114,69,1,Matches
300,Junior Hoilett,ca CAN,"FW,MF",Cardiff City,30,1990,13.0,24,16,10,8,6,10,19,9,7,1,6,18,42,8,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
301,Duane Holmes,us USA,"MF,FW",Derby County,25,1994,6.7,4,2,4,0,0,3,14,11,6,1,5,6,10,5,0,Matches
302,Duane Holmes,us USA,"FW,MF",Huddersfield,25,1994,13.7,17,12,5,9,3,6,22,16,17,1,16,7,24,13,0,Matches
303,Tom Holmes,eng ENG,DF,Reading,20,2000,30.4,44,27,27,13,4,19,44,25,25,11,14,42,86,105,2,Matches
304,Lewis Holtby,de GER,MF,Blackburn,29,1990,20.1,36,22,18,16,2,13,44,31,15,4,11,20,56,23,0,Matches
305,Daryl Horgan,ie IRL,"MF,FW",Wycombe,27,1992,28.0,30,16,14,9,7,10,35,25,18,4,14,16,46,23,0,Matches
306,Conor Hourihane,ie IRL,MF,Swansea City,29,1991,15.5,18,9,5,12,1,5,13,8,8,4,4,9,27,16,1,Matches
307,Jonny Howson,eng ENG,MF,Middlesbrough,32,1988,40.2,81,49,37,40,4,32,60,28,37,7,30,50,131,77,1,Matches
308,Andrew Hughes,wls WAL,DF,Preston,28,1992,32.2,46,26,27,11,8,24,33,9,30,14,16,47,93,119,1,Matches
309,Will Hughes,eng ENG,MF,Watford,25,1995,21.6,57,28,17,31,9,26,60,34,34,14,20,37,94,32,0,Matches
310,Jordan Hugill,eng ENG,"FW,MF",Norwich City,28,1992,7.7,1,1,0,1,0,0,3,3,6,3,3,3,4,12,0,Matches
311,Joseph Hungbo,eng ENG,"FW,MF",Watford,20,2000,1.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Matches
312,Alex Hunt,eng ENG,"MF,DF",Sheffield Weds,20,2000,0.8,1,1,0,1,0,1,1,0,1,0,1,0,1,1,0,Matches
313,Jack Hunt,eng ENG,DF,Bristol City,29,1990,36.1,46,27,32,8,6,26,56,30,28,7,21,51,97,86,0,Matches
314,Paul Huntington,eng ENG,DF,Preston,32,1987,17.9,12,5,10,1,1,8,10,2,14,12,2,26,38,71,0,Matches
315,Sam Hutchinson,eng ENG,"DF,MF",Sheffield Weds,30,1989,21.0,39,22,20,16,3,12,24,12,23,14,9,41,80,67,0,Matches
316,Shaun Hutchinson,eng ENG,DF,Millwall,29,1990,38.3,59,38,42,15,2,25,43,18,45,25,20,99,158,160,1,Matches
317,Dominic Hyam,sct SCO,DF,Coventry City,24,1995,43.0,52,32,35,17,0,31,56,25,42,23,19,63,115,204,1,Matches
318,Danny Hylton,eng ENG,FW,Luton Town,31,1989,6.6,8,1,0,5,3,1,5,4,6,1,5,1,9,5,0,Matches
319,Jordon Ibe,eng ENG,FW,Derby County,24,1995,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
320,Adam Idah,ie IRL,"FW,MF",Norwich City,19,2001,3.8,4,4,1,2,1,2,5,3,1,0,1,1,5,6,0,Matches
321,Michael Ihiekwe,eng ENG,DF,Rotherham Utd,27,1992,42.0,57,45,32,23,2,28,44,16,34,17,17,78,135,175,3,Matches
322,Uche Ikpeazu,ug UGA,FW,Wycombe,25,1995,22.9,8,3,2,2,4,2,5,3,17,3,14,3,11,17,0,Matches
323,Tom Ince,eng ENG,"FW,MF",Stoke City,28,1992,2.8,3,2,0,3,0,1,1,0,4,1,3,0,3,1,0,Matches
324,Tom Ince,eng ENG,"FW,MF",Luton Town,28,1992,3.0,5,3,1,3,1,1,3,2,0,0,0,1,6,0,0,Matches
325,Nicholas Ioannou,cy CYP,DF,Nott'ham Forest,24,1995,4.5,11,7,5,5,1,3,6,3,7,1,6,10,21,5,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
326,Dominic Iorfa,eng ENG,"DF,MF",Sheffield Weds,25,1995,9.0,12,7,9,3,0,3,6,3,8,4,4,18,30,20,0,Matches
327,Daniel Iversen,dk DEN,GK,Preston,23,1997,23.0,0,0,0,0,0,0,2,2,0,0,0,1,1,12,2,Matches
328,Ben Jackson,eng ENG,MF,Huddersfield,19,2001,0.6,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,Matches
329,Joe Jacobson,wls WAL,DF,Wycombe,33,1986,35.5,68,44,33,34,1,36,68,32,43,17,26,71,139,114,3,Matches
330,Matty James,eng ENG,MF,Barnsley,29,1991,10.5,21,15,8,12,1,10,21,11,9,1,8,12,33,13,0,Matches
331,Matty James,eng ENG,MF,Coventry City,29,1991,20.0,36,21,13,20,3,20,45,25,14,4,10,29,65,21,0,Matches
332,Vitaly Janelt,de GER,MF,Brentford,22,1998,34.2,73,44,39,32,2,33,61,28,39,15,24,59,132,49,1,Matches
333,Saikou Janneh,eng ENG,FW,Bristol City,19,2001,0.9,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Matches
334,Pontus Jansson,se SWE,DF,Brentford,29,1991,22.7,11,8,8,3,0,5,9,4,11,8,3,25,36,95,0,Matches
335,Zach Jeacock,eng ENG,GK,Birmingham City,19,2001,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
336,Carl Jenkinson,eng ENG,DF,Nott'ham Forest,28,1992,1.4,3,3,1,2,0,1,1,0,2,0,2,3,6,5,0,Matches
337,Mathias Jensen,dk DEN,MF,Brentford,24,1996,35.3,53,25,31,17,5,26,106,80,35,3,32,53,106,27,0,Matches
338,Lucas João,ao ANG,FW,Reading,26,1993,34.1,10,3,0,5,5,0,11,11,15,3,12,9,19,29,0,Matches
339,João Pedro,br BRA,FW,Watford,18,2001,30.5,39,21,9,23,7,7,22,15,19,2,17,17,56,24,0,Matches
340,Wesley Jobello,fr FRA,"DF,MF",Coventry City,26,1994,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
341,Stefan Johansen,no NOR,MF,QPR,29,1991,19.6,24,13,8,12,4,12,34,22,19,6,13,16,40,8,1,Matches
342,Viktor Johansson,se SWE,GK,Rotherham Utd,21,1998,20.1,1,1,1,0,0,1,1,0,0,0,0,2,3,12,2,Matches
343,Bradley Johnson,eng ENG,MF,Blackburn,33,1987,23.5,38,23,14,18,6,17,36,19,29,14,15,36,74,30,0,Matches
344,Daniel Johnson,jm JAM,MF,Preston,27,1992,23.1,27,21,6,11,10,7,18,11,24,7,17,14,41,14,0,Matches
345,Marvin Johnson,eng ENG,"FW,MF",Middlesbrough,29,1990,23.9,29,20,14,9,6,11,27,16,23,2,21,15,44,19,0,Matches
346,Billy Jones,eng ENG,DF,Rotherham Utd,33,1987,2.6,4,2,2,2,0,2,5,3,4,1,3,2,6,8,0,Matches
347,Patrick Jones,wls WAL,"FW,MF",Huddersfield,17,2003,0.6,4,2,2,2,0,3,4,1,0,0,0,0,4,0,0,Matches
348,Florian Jozefzoon,sr SUR,"MF,FW",Rotherham Utd,29,1991,10.4,5,2,4,1,0,1,10,9,9,0,9,7,12,5,0,Matches
349,Kamil Jóźwiak,pl POL,"FW,MF",Derby County,22,1998,29.8,48,35,21,19,8,20,49,29,30,0,30,7,55,12,0,Matches
350,Mads Juel Andersen,dk DEN,DF,Barnsley,22,1997,45.7,71,54,53,18,0,32,56,24,40,13,27,113,184,248,2,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
351,Lukas Jutkiewicz,eng ENG,FW,Birmingham City,31,1989,27.7,17,11,4,8,5,2,14,12,32,7,25,7,24,44,1,Matches
352,Christian Kabasele,be BEL,DF,Watford,29,1991,18.9,15,12,7,7,1,8,14,6,24,16,8,17,32,64,0,Matches
353,Elias Kachunga,cd COD,"FW,MF",Sheffield Weds,28,1992,10.6,15,9,5,7,3,4,8,4,6,0,6,7,22,10,0,Matches
354,Adan Kai George,eng ENG,MF,Birmingham City,18,2002,0.2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Matches
355,Osman Kakay,sl SLE,DF,QPR,22,1997,23.4,36,22,15,13,8,24,43,19,25,14,11,22,58,74,0,Matches
356,Tomáš Kalas,cz CZE,DF,Bristol City,27,1993,37.6,29,19,23,6,0,17,25,8,75,63,12,72,101,210,1,Matches
357,Thomas Kaminski,be BEL,GK,Blackburn,27,1992,43.0,0,0,0,0,0,0,1,1,2,0,2,0,0,25,0,Matches
358,Herbie Kane,eng ENG,MF,Barnsley,21,1998,10.2,24,14,7,13,4,15,26,11,6,1,5,13,37,11,1,Matches
359,Todd Kane,eng ENG,DF,QPR,26,1993,24.3,22,16,15,4,3,13,23,10,24,6,18,19,41,69,0,Matches
360,Scott Kashket,eng ENG,"FW,MF",Wycombe,24,1996,17.3,17,8,8,7,2,6,20,14,17,3,14,1,18,5,0,Matches
361,Gervane Kastaneer,cw CUW,"MF,FW",Coventry City,24,1996,0.2,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,Matches
362,Colin Kazim-Richards,tr TUR,FW,Derby County,33,1986,30.4,25,16,9,7,9,10,18,8,19,4,15,3,28,29,0,Matches
363,Neeskens Kebano,cd COD,"FW,MF",Middlesbrough,28,1992,13.5,20,10,10,7,3,11,17,6,14,0,14,15,35,3,0,Matches
364,Liam Kelly,sct SCO,MF,Coventry City,30,1990,18.1,37,20,18,17,2,15,34,19,20,8,12,27,64,39,0,Matches
365,Lloyd Kelly,eng ENG,DF,Bournemouth,21,1998,33.8,45,27,26,15,4,17,25,8,26,11,15,30,75,88,1,Matches
366,Charlie Kelman,us USA,"FW,MF",QPR,18,2001,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
367,Richard Keogh,ie IRL,DF,Huddersfield,33,1986,20.2,15,8,12,3,0,7,14,7,14,11,3,20,35,71,0,Matches
368,Maikel Kieftenbeld,nl NED,MF,Millwall,30,1990,8.2,19,13,5,14,0,10,18,8,11,3,8,14,33,9,0,Matches
369,Maikel Kieftenbeld,nl NED,MF,Birmingham City,30,1990,8.5,18,9,6,11,1,11,24,13,1,0,1,24,42,15,0,Matches
370,Gavin Kilkenny,ie IRL,MF,Bournemouth,20,2000,0.0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,Matches
371,Joshua King,no NOR,FW,Bournemouth,28,1992,6.5,6,2,1,3,2,1,2,1,4,1,3,1,7,5,0,Matches
372,Liam Kitching,eng ENG,DF,Barnsley,20,1999,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
