rk,player,nation,pos,squad,age,born,90s,gls,sh,sot,sot_standa,sh_90,sot_90,g_sh,g_sot,dist,pk,pkatt,matches
186,Marwan Al Haidari,sa KSA,GK,Al-Shabab,23,1996,5.0,0,0,0,,0.00,0.00,,,,0,0,Matches
187,Asiri Haitham,sa KSA,FW,Al-Ahli,18,2001,0.1,1,3,2,66.7,20.77,13.85,0.33,0.50,,0,0,Matches
188,Mohammed Al-Haiti,sa KSA,GK,Al-Ettifaq,23,1996,2.0,0,0,0,,0.00,0.00,,,,0,0,Matches
189,Othman Al Haj,sa KSA,MF,Al-Fayha,25,1994,3.0,1,9,3,33.3,3.01,1.00,0.11,0.33,,0,0,Matches
190,Muteb Al-Hamaad,sa KSA,FW,Damac,20,1998,0.0,0,0,0,,0.00,0.00,,,,0,0,Matches
191,Fahad Al Hamad,sa KSA,DF,Al-Taawoun,21,1998,3.8,0,2,0,0.0,0.53,0.00,0.00,,,0,0,Matches
192,Abdullah Al Hamaien,sa KSA,MF,Al-Adalah,31,1988,3.3,0,0,0,,0.00,0.00,,,,0,0,Matches
193,Abderrazak Hamdallah,ma MAR,FW,Al-Nassr,28,1990,26.8,29,155,67,43.2,5.79,2.50,0.13,0.30,,9,10,Matches
194,Abdullah Al Hamdan,sa KSA,FW,Al-Shabab,19,1999,13.2,3,40,16,40.0,3.03,1.21,0.08,0.19,,0,1,Matches
195,Yassin Hamzah,sa KSA,DF,Al-Wehda,28,1990,2.8,0,0,0,,0.00,0.00,,,,0,0,Matches
196,Mansor Hamzi,sa KSA,MF,Al-Hazem,27,1992,12.1,2,21,11,52.4,1.73,0.91,0.10,0.18,,0,0,Matches
197,Mansoor Al-Harbi,sa KSA,DF,Al-Ittihad,31,1987,21.5,0,19,6,31.6,0.89,0.28,0.00,0.00,,0,0,Matches
198,Yousef Al Harbi,sa KSA,MF,Al-Ahli,22,1997,2.7,1,2,1,50.0,0.74,0.37,0.50,1.00,,0,0,Matches
199,Ali Al Hassan,sa KSA,MF,Al-Fateh,22,1997,18.0,2,13,4,30.8,0.72,0.22,0.15,0.50,,0,0,Matches
200,Abdullah Hassun,sa KSA,DF,Al-Ahli,22,1997,13.8,1,3,1,33.3,0.22,0.07,0.33,1.00,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,PK,PKatt,Matches
201,Motaz Hawsawi,sa KSA,DF,Al-Ahli,27,1992,6.0,0,2,1,50.0,0.33,0.17,0.00,0.00,,0,0,Matches
202,Omar Hawsawi,sa KSA,DF,Al-Nassr,33,1985,5.8,0,3,0,0.0,0.52,0.00,0.00,,,0,0,Matches
203,Hazaa Al-Hazaa,sa KSA,FW,Al-Ettifaq,27,1991,10.1,6,24,9,37.5,2.39,0.90,0.25,0.67,,0,0,Matches
204,Ali Hazazi,sa KSA,MF,Al-Ettifaq,25,1994,14.5,1,13,3,23.1,0.89,0.21,0.08,0.33,,0,0,Matches
205,Majed Hazazi,sa KSA,DF,Damac,31,1988,22.0,0,1,1,100.0,0.05,0.05,0.00,0.00,,0,0,Matches
206,Naif Hazazi,sa KSA,FW,Al-Adalah,31,1988,5.1,2,8,5,62.5,1.58,0.99,0.13,0.20,,1,1,Matches
207,Waleed Hazem,sa KSA,MF,Al-Shabab,24,1994,1.1,0,1,1,100.0,0.92,0.92,0.00,0.00,,0,0,Matches
208,Abdullah Al Hazzan,sa KSA,DF,Al-Faisaly,20,1999,5.6,0,2,0,0.0,0.36,0.00,0.00,,,0,0,Matches
209,Saeed Hezam,sa KSA,"MF,FW",Damac,29,1990,3.3,0,3,2,66.7,0.92,0.61,0.00,0.00,,0,0,Matches
210,Abdulbasit Hindi,sa KSA,DF,Al-Ahli,22,1997,12.2,3,7,3,42.9,0.57,0.25,0.43,1.00,,0,0,Matches
211,Ayman Yusef Al-Hujaili,it ITA,MF,Damac,21,1998,5.5,0,6,2,33.3,1.09,0.36,0.00,0.00,,0,0,Matches
212,Jehad Al-Hussain,sy SYR,"MF,FW",Al-Raed,37,1982,19.8,3,21,9,42.9,1.06,0.45,0.10,0.22,,1,1,Matches
213,Saif Hussain,sa KSA,DF,Al-Hazem,26,1993,16.8,0,1,0,0.0,0.06,0.00,0.00,,,0,0,Matches
214,Khaleem Hyland,tt TRI,MF,Al-Faisaly,30,1989,23.9,3,18,4,22.2,0.75,0.17,0.17,0.75,,0,0,Matches
215,Jang Hyun-soo,kr KOR,DF,Al-Hilal,27,1991,22.0,0,3,1,33.3,0.14,0.05,0.00,0.00,,0,0,Matches
216,Mouhcine Iajour,ma MAR,FW,Damac,34,1985,11.6,3,37,14,37.8,3.18,1.20,0.08,0.21,,0,1,Matches
217,Faneva Imà Andriatsima,mg MAD,FW,Abha,35,1984,9.8,5,24,8,33.3,2.44,0.81,0.21,0.63,,0,0,Matches
218,Faneva Imà Andriatsima,mg MAD,FW,Al-Fayha,35,1984,11.8,1,36,17,47.2,3.06,1.44,0.03,0.06,,0,0,Matches
219,Hassan Jaafari,sa KSA,MF,Al-Fayha,28,1991,1.6,0,1,0,0.0,0.63,0.00,0.00,,,0,0,Matches
220,Abdulwahab Jaafer,sa KSA,MF,Damac,25,1993,7.3,1,14,4,28.6,1.93,0.55,0.07,0.25,,0,0,Matches
221,Abdullah Al Jadani,sa KSA,GK,Al-Wehda,27,1991,18.0,0,0,0,,0.00,0.00,,,,0,0,Matches
222,Mohammed Jahfali,sa KSA,DF,Al-Hilal,28,1990,12.6,0,9,3,33.3,0.71,0.24,0.00,0.00,,0,0,Matches
223,Abdulaziz Al-Jamaan,sa KSA,MF,Abha,23,1996,1.1,0,1,0,0.0,0.90,0.00,0.00,,,0,0,Matches
224,Michał Janota,pl POL,MF,Al-Fateh,29,1990,8.3,1,8,4,50.0,0.97,0.48,0.13,0.25,,0,0,Matches
225,Hussain Al Jasim,sa KSA,FW,Al-Adalah,24,1994,0.0,0,0,0,,0.00,0.00,,,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,PK,PKatt,Matches
226,Youssef El Jebli,nl NED,MF,Al-Faisaly,26,1992,25.4,9,40,18,45.0,1.58,0.71,0.13,0.28,,4,5,Matches
227,Abdulaziz Al-Jebreen,sa KSA,MF,Al-Nassr,29,1990,0.0,0,0,0,,0.00,0.00,,,,0,0,Matches
228,Luis Jiménez,cl CHI,"MF,FW",Al-Ittihad,35,1984,1.6,0,2,0,0.0,1.22,0.00,0.00,,,0,0,Matches
229,Hamad Al-Jizani,sa KSA,DF,Al-Wehda,26,1993,13.0,0,7,2,28.6,0.54,0.15,0.00,0.00,,0,0,Matches
230,Hamad Al-Jizani,sa KSA,"DF,MF",Damac,26,1993,12.0,0,9,4,44.4,0.75,0.33,0.00,0.00,,0,0,Matches
231,Jonas,br BRA,DF,Al-Ittihad,27,1991,1.5,0,1,0,0.0,0.67,0.00,0.00,,,0,0,Matches
232,Brad Jones,au AUS,GK,Al-Nassr,37,1982,28.7,0,0,0,,0.00,0.00,,,,0,0,Matches
233,Abdullah Al-Jouei,sa KSA,MF,Damac,24,1995,7.6,2,17,5,29.4,2.25,0.66,0.12,0.40,,0,0,Matches
234,Saša Jovanović,rs SRB,"FW,MF",Al-Fateh,27,1991,0.3,0,0,0,,0.00,0.00,,,,0,0,Matches
235,Hamad Al-Juhaim,sa KSA,FW,Al-Fayha,31,1987,4.2,1,16,7,43.8,3.79,1.66,0.06,0.14,,0,0,Matches
236,Khalid Kaabi,sa KSA,MF,Al-Faisaly,27,1992,14.8,2,27,14,51.9,1.83,0.95,0.07,0.14,,0,0,Matches
237,Hassan Kadesh,sa KSA,"DF,MF",Al-Taawoun,26,1992,5.1,0,1,0,0.0,0.20,0.00,0.00,,,0,0,Matches
238,Hassan Kadesh,sa KSA,DF,Al-Hilal,26,1992,5.6,0,1,1,100.0,0.18,0.18,0.00,0.00,,0,0,Matches
239,Bashkim Kadrii,dk DEN,"FW,MF",Al-Fateh,28,1991,9.7,2,19,4,21.1,1.96,0.41,0.11,0.50,,0,0,Matches
240,Majed Kanabah,sa KSA,MF,Al-Fateh,26,1993,6.5,0,3,0,0.0,0.46,0.00,0.00,,,0,0,Matches
241,Abdullah Kanno,sa KSA,DF,Al-Fayha,29,1990,2.2,0,1,0,0.0,0.46,0.00,0.00,,,0,0,Matches
242,Mohamed Kanno,sa KSA,MF,Al-Hilal,24,1994,13.4,1,14,4,28.6,1.04,0.30,0.07,0.25,,0,0,Matches
243,Ahmed Al-Kassar,sa KSA,GK,Al-Faisaly,28,1991,2.0,0,0,0,,0.00,0.00,,,,0,0,Matches
244,Sami Kassar,sa KSA,"MF,DF",Damac,29,1990,3.8,0,0,0,,0.00,0.00,,,,0,0,Matches
245,Mohammed Al-Khabrani,sa KSA,DF,Al-Ahli,25,1993,21.1,0,8,2,25.0,0.38,0.09,0.00,0.00,,0,0,Matches
246,Abdullah Al-Khaibari,sa KSA,MF,Al-Nassr,22,1996,15.7,0,6,0,0.0,0.38,0.00,0.00,,,0,0,Matches
247,Ali Al Khaibari,sa KSA,DF,Al-Ettifaq,30,1989,0.9,0,0,0,,0.00,0.00,,,,0,0,Matches
248,Sami Al-Khaibari,sa KSA,DF,Al-Fayha,29,1989,23.6,2,12,3,25.0,0.51,0.13,0.17,0.67,,0,0,Matches
249,Abdulmalek Al-Khaibri,sa KSA,MF,Al-Shabab,33,1986,12.4,0,5,1,20.0,0.40,0.08,0.00,0.00,,0,0,Matches
250,Saad Al Khairi,sa KSA,DF,Al-Ettifaq,24,1995,8.5,0,0,0,,0.00,0.00,,,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,PK,PKatt,Matches
251,Osama Al-Khalaf,sa KSA,DF,Al-Hazem,22,1996,22.7,3,29,7,24.1,1.28,0.31,0.10,0.43,,0,0,Matches
252,Awadh Khames,sa KSA,DF,Al-Nassr,31,1988,10.3,0,1,0,0.0,0.10,0.00,0.00,,,0,0,Matches
253,Omar Kharbin,sy SYR,"MF,FW",Al-Hilal,25,1994,7.5,6,27,14,51.9,3.58,1.86,0.19,0.36,,1,1,Matches
254,Abdullah Khateeb,sa KSA,DF,Al-Ettifaq,24,1995,9.9,0,6,3,50.0,0.60,0.30,0.00,0.00,,0,0,Matches
255,Khalid Al-Khathlan,sa KSA,DF,Abha,22,1996,25.4,0,2,0,0.0,0.08,0.00,0.00,,,0,0,Matches
256,Awadh Khrees,sa KSA,"DF,MF",Al-Adalah,28,1991,7.2,0,4,0,0.0,0.55,0.00,0.00,,,0,0,Matches
257,Awadh Khrees,sa KSA,DF,Al-Faisaly,28,1991,2.9,0,2,0,0.0,0.70,0.00,0.00,,,0,0,Matches
258,Ayman Al-Khulaif,sa KSA,MF,Al-Wehda,22,1997,5.6,0,12,3,25.0,2.13,0.53,0.00,0.00,,0,0,Matches
259,Filip Kiss,sk SVK,"MF,DF",Al-Ettifaq,28,1990,23.3,7,36,13,36.1,1.55,0.56,0.03,0.08,,6,6,Matches
260,Aubin Kouakou,ci CIV,"DF,MF",Damac,27,1992,3.5,0,1,1,100.0,0.29,0.29,0.00,0.00,,0,0,Matches
261,Maksym Koval,ua UKR,GK,Al-Fateh,26,1992,18.0,0,0,0,,0.00,0.00,,,,0,0,Matches
262,Amiri Kurdi,sa KSA,DF,Al-Hilal,27,1991,4.0,0,2,0,0.0,0.50,0.00,0.00,,,0,0,Matches
263,Mohammed Al-Kwikbi,sa KSA,MF,Al-Ettifaq,24,1994,19.8,2,35,12,34.3,1.77,0.61,0.03,0.08,,1,1,Matches
264,Ali Lajami,sa KSA,DF,Al-Fateh,23,1996,21.0,0,11,1,9.1,0.52,0.05,0.00,0.00,,0,0,Matches
265,Lucas Lima,br BRA,DF,Al-Ahli,27,1991,22.5,1,28,6,21.4,1.24,0.27,0.04,0.17,,0,0,Matches
266,Raïs M'Bolhi,dz ALG,GK,Al-Ettifaq,33,1986,28.0,0,0,0,,0.00,0.00,,,,0,0,Matches
267,Ricardo Machado,pt POR,DF,Al-Taawoun,30,1988,27.4,0,11,2,18.2,0.40,0.07,0.00,0.00,,0,0,Matches
268,Mousa Madkhali,sa KSA,FW,Al-Wehda,31,1987,0.7,0,1,0,0.0,1.43,0.00,0.00,,,0,0,Matches
269,Abdullah Madu,sa KSA,DF,Al-Nassr,26,1993,15.7,0,9,2,22.2,0.57,0.13,0.00,0.00,,0,0,Matches
270,Ali Maedi,ee EST,DF,Al-Faisaly,28,1991,1.5,0,0,0,,0.00,0.00,,,,0,0,Matches
271,Abdullah Magrashi,sa KSA,"MF,FW",Al-Raed,21,1997,3.1,0,0,0,,0.00,0.00,,,,0,0,Matches
272,Ibrahim Mahnashi,sa KSA,"MF,DF",Al-Ettifaq,19,1999,23.4,0,3,1,33.3,0.13,0.04,0.00,0.00,,0,0,Matches
273,Maicon,br BRA,DF,Al-Nassr,30,1988,28.0,0,26,10,38.5,0.93,0.36,0.00,0.00,,0,0,Matches
274,Mohammed Al Majhad,sa KSA,MF,Al-Ahli,21,1998,5.1,0,8,1,12.5,1.56,0.19,0.00,0.00,,0,0,Matches
275,Abdulaziz Majrashi,sa KSA,"DF,MF",Al-Adalah,28,1991,7.0,0,2,0,0.0,0.29,0.00,0.00,,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,PK,PKatt,Matches
276,Abdulaziz Majrashi,sa KSA,"MF,DF",Al-Hazem,28,1991,3.5,0,1,1,100.0,0.28,0.28,0.00,0.00,,0,0,Matches
277,Fahad Majrashi,sa KSA,FW,Al-Ahli,17,2001,0.7,0,0,0,,0.00,0.00,,,,0,0,Matches
278,Mohammed Majrashi,sa KSA,"FW,MF",Al-Fateh,28,1991,7.2,2,15,3,20.0,2.10,0.42,0.13,0.67,,0,0,Matches
279,Mustafa Malayekah,sa KSA,GK,Al-Faisaly,33,1986,28.0,1,1,1,100.0,0.04,0.04,1.00,1.00,,0,0,Matches
280,Abdulellah Al-Malki,sa KSA,MF,Al-Ittihad,24,1994,22.9,2,17,4,23.5,0.74,0.17,0.12,0.50,,0,0,Matches
281,Ass Mandaw Sy,sn SEN,DF,Al-Adalah,30,1989,13.6,0,8,0,0.0,0.59,0.00,0.00,,,0,0,Matches
282,Sandro Manoel,br BRA,MF,Al-Taawoun,31,1988,28.1,3,30,7,23.3,1.07,0.25,0.03,0.14,,2,2,Matches
283,Hamad Al Mansour,sa KSA,DF,Al-Nassr,26,1993,0.5,0,1,1,100.0,2.00,2.00,0.00,0.00,,0,0,Matches
284,Marko Marin,de GER,MF,Al-Ahli,30,1989,6.4,0,9,1,11.1,1.41,0.16,0.00,0.00,,0,0,Matches
285,Rayan Al Marshoud,sa KSA,FW,Al-Raed,20,1999,0.1,0,0,0,,0.00,0.00,,,,0,0,Matches
286,Naif Al Mas,sa KSA,DF,Al-Nassr,19,2000,3.7,0,0,0,,0.00,0.00,,,,0,0,Matches
287,Aymen Mathlouthi,tn TUN,GK,Al-Adalah,34,1984,9.7,0,0,0,,0.00,0.00,,,,0,0,Matches
288,Abdullah Al-Mayouf,sa KSA,GK,Al-Hilal,32,1987,27.0,1,1,1,100.0,0.04,0.04,0.00,0.00,,1,1,Matches
289,Ali Al-Mazidi,sa KSA,GK,Al-Adalah,33,1985,18.0,0,0,0,,0.00,0.00,,,,0,0,Matches
290,Sultan Mendash,sa KSA,"MF,FW",Al-Taawoun,24,1994,7.3,0,9,1,11.1,1.23,0.14,0.00,0.00,,0,0,Matches
291,Sultan Mendash,sa KSA,MF,Al-Ahli,24,1994,0.8,0,0,0,,0.00,0.00,,,,0,0,Matches
292,Abdelali Mhamdi,ma MAR,GK,Abha,27,1991,30.0,0,1,0,0.0,0.03,0.00,0.00,,,0,0,Matches
293,Salman Al-Moasher,sa KSA,"MF,FW",Al-Ahli,30,1988,14.3,2,27,9,33.3,1.89,0.63,0.07,0.22,,0,0,Matches
294,Tariq Mohammed,sa KSA,DF,Al-Ittihad,23,1995,2.1,0,0,0,,0.00,0.00,,,,0,0,Matches
295,Mohammed Mohsen Harzan,sa KSA,MF,Al-Taawoun,30,1989,0.6,0,0,0,,0.00,0.00,,,,0,0,Matches
296,Mohammed Mohsen Harzan,sa KSA,MF,Damac,30,1989,7.1,1,4,2,50.0,0.56,0.28,0.25,0.50,,0,0,Matches
297,Hussain Al Moqahwi,sa KSA,MF,Al-Ahli,31,1988,9.9,2,14,4,28.6,1.42,0.40,0.14,0.50,,0,0,Matches
298,Mohamed Al Moqahwi,sa KSA,GK,Al-Adalah,24,1995,2.3,0,0,0,,0.00,0.00,,,,0,0,Matches
299,Anselmo de Moraes,br BRA,MF,Al-Wehda,30,1989,23.9,10,44,20,45.5,1.84,0.84,0.23,0.50,,0,0,Matches
300,Danilo Moreno Asprilla,co COL,"MF,FW",Al-Shabab,30,1989,27.5,7,68,20,29.4,2.47,0.73,0.10,0.35,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,PK,PKatt,Matches
301,Yasser Al Mosailem,sa KSA,GK,Al-Ahli,35,1984,15.9,0,0,0,,0.00,0.00,,,,0,0,Matches
302,Ahmed Mostafa,eg EGY,MF,Al-Adalah,21,1997,3.3,0,9,1,11.1,2.76,0.31,0.00,0.00,,0,0,Matches
303,Ahmed Mostafa,eg EGY,MF,Abha,21,1997,2.8,0,2,2,100.0,0.71,0.71,0.00,0.00,,0,0,Matches
304,Naif Al-Mousa,sa KSA,"DF,MF",Al-Hazem,32,1986,8.4,0,1,0,0.0,0.12,0.00,0.00,,,0,0,Matches
305,Nooh Al-Mousa,sa KSA,MF,Al-Ahli,28,1991,4.8,0,2,0,0.0,0.42,0.00,0.00,,,0,0,Matches
306,Ryan Al-Mousa,sa KSA,MF,Al-Taawoun,25,1994,9.5,0,3,0,0.0,0.31,0.00,0.00,,,0,0,Matches
307,Saeed Al Mowalad,sa KSA,DF,Al-Ahli,28,1991,13.7,0,8,0,0.0,0.58,0.00,0.00,,,0,0,Matches
308,Hassan Muath Fallatah,sa KSA,"DF,MF",Al-Shabab,33,1986,18.0,0,23,9,39.1,1.27,0.50,0.00,0.00,,0,0,Matches
309,Muteb Al Mufarrij,sa KSA,DF,Al-Shabab,22,1996,3.3,0,0,0,,0.00,0.00,,,,0,0,Matches
310,Abdullah Al Mugren,sa KSA,MF,Al-Raed,22,1996,2.2,0,3,1,33.3,1.36,0.45,0.00,0.00,,0,0,Matches
311,Muralha,br BRA,MF,Al-Hazem,26,1993,24.4,0,35,12,34.3,1.44,0.49,0.00,0.00,,0,0,Matches
312,Ahmed Musa,ng NGA,"MF,FW",Al-Nassr,26,1992,17.1,2,50,15,30.0,2.93,0.88,0.04,0.13,,0,0,Matches
313,Abdullah Al-Mutairi,sa KSA,MF,Al-Fayha,33,1986,3.3,0,4,2,50.0,1.20,0.60,0.00,0.00,,0,0,Matches
314,Muteb Al-Mutlaq,sa KSA,DF,Al-Raed,21,1997,0.1,0,0,0,,0.00,0.00,,,,0,0,Matches
315,Essam Al Muwallad,sa KSA,MF,Al-Ittihad,20,1999,0.5,0,1,1,100.0,1.96,1.96,0.00,0.00,,0,0,Matches
316,Fahad Al Muwallad,sa KSA,"FW,MF",Al-Ittihad,24,1994,7.3,4,13,7,53.8,1.77,0.95,0.15,0.29,,2,2,Matches
317,Mansour Al Muwallad,sa KSA,FW,Al-Taawoun,22,1997,1.0,1,5,3,60.0,4.79,2.87,0.20,0.33,,0,0,Matches
318,Nader Al-Muwallad,sa KSA,MF,Al-Adalah,27,1992,9.9,0,1,0,0.0,0.10,0.00,0.00,,,0,0,Matches
319,Omar Al-Muziel,sa KSA,"MF,DF",Abha,27,1992,2.0,0,0,0,,0.00,0.00,,,,0,0,Matches
320,Omar Al-Muziel,sa KSA,DF,Al-Fayha,27,1992,5.4,0,0,0,,0.00,0.00,,,,0,0,Matches
321,Alfred N'Diaye,sn SEN,MF,Al-Shabab,29,1990,21.1,0,8,2,25.0,0.38,0.09,0.00,0.00,,0,0,Matches
322,Sumaihan Al-Nabet,sa KSA,"MF,FW",Al-Taawoun,23,1996,3.5,0,3,1,33.3,0.87,0.29,0.00,0.00,,0,0,Matches
323,Sumaihan Al-Nabet,sa KSA,MF,Abha,23,1996,14.0,1,24,8,33.3,1.72,0.57,0.04,0.13,,0,0,Matches
324,Ahmed Al-Nadhri,sa KSA,"FW,MF",Al-Adalah,26,1993,10.1,0,7,2,28.6,0.69,0.20,0.00,0.00,,0,0,Matches
325,Mojammed Naif,,DF,Al-Hazem,,,3.3,0,0,0,,0.00,0.00,,,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,PK,PKatt,Matches
326,Ahmed Al Najai,sa KSA,MF,Abha,24,1995,9.8,0,1,0,0.0,0.10,0.00,0.00,,,0,0,Matches
327,Ammar Al-Najar,sa KSA,MF,Abha,22,1997,17.9,3,24,11,45.8,1.34,0.61,0.08,0.18,,1,1,Matches
328,Muhannad Al Najei,sa KSA,MF,Damac,25,1994,8.3,0,5,0,0.0,0.60,0.00,0.00,,,0,0,Matches
329,Sami Al-Najei,sa KSA,MF,Damac,22,1997,7.3,0,6,2,33.3,0.82,0.27,0.00,0.00,,0,0,Matches
330,Mohammed Naji,sa KSA,DF,Al-Fateh,25,1993,14.7,2,15,5,33.3,1.02,0.34,0.13,0.40,,0,0,Matches
331,Majed Al-Najrani,sa KSA,MF,Al-Ettifaq,26,1993,0.2,0,0,0,,0.00,0.00,,,,0,0,Matches
332,Bader Al-Nakhli,sa KSA,DF,Al-Adalah,31,1988,8.5,0,3,2,66.7,0.35,0.23,0.00,0.00,,0,0,Matches
333,Hussain Al Nakhli,sa KSA,FW,Al-Adalah,21,1998,2.7,0,14,3,21.4,5.25,1.13,0.00,0.00,,0,0,Matches
334,Munther Nakhli,sa KSA,MF,Al-Fateh,,,1.8,0,4,0,0.0,2.28,0.00,0.00,,,0,0,Matches
335,Abdulaziz Al Nashi,sa KSA,MF,Al-Hazem,31,1987,19.0,0,9,0,0.0,0.47,0.00,0.00,,,0,0,Matches
336,Awad Al Nashri,sa KSA,MF,Al-Ittihad,17,2002,0.1,0,0,0,,0.00,0.00,,,,0,0,Matches
337,Bander Nasser,sa KSA,DF,Al-Fayha,29,1990,17.0,0,1,1,100.0,0.06,0.06,0.00,0.00,,0,0,Matches
338,Ali Al Nemer,sa KSA,"MF,FW",Al-Wehda,27,1991,6.7,0,3,0,0.0,0.45,0.00,0.00,,,0,0,Matches
339,Neto,br BRA,MF,Al-Fayha,27,1991,25.4,1,42,9,21.4,1.65,0.35,0.02,0.11,,0,1,Matches
340,Youssouf Niakaté,ml MLI,FW,Al-Wehda,26,1992,28.1,16,72,35,48.6,2.57,1.25,0.21,0.43,,1,1,Matches
341,Arsénio Martins Lafuente Nunes,pt POR,MF,Al-Fayha,29,1989,24.9,1,47,16,34.0,1.89,0.64,0.02,0.06,,0,0,Matches
342,Abdurahman Al-Obaid,sa KSA,"DF,MF",Al-Nassr,26,1993,18.9,0,14,2,14.3,0.74,0.11,0.00,0.00,,0,0,Matches
343,John Ogu,ng NGA,DF,Al-Adalah,31,1988,6.2,0,4,2,50.0,0.64,0.32,0.00,0.00,,0,0,Matches
344,Madallah Al-Olayan,sa KSA,"DF,MF",Al-Taawoun,24,1994,10.2,1,5,2,40.0,0.49,0.20,0.20,0.50,,0,0,Matches
345,Madallah Al-Olayan,sa KSA,DF,Al-Hilal,24,1994,7.4,0,3,1,33.3,0.41,0.14,0.00,0.00,,0,0,Matches
346,Youssouf Omar,ne NIG,"MF,FW",Al-Hazem,25,1994,5.9,2,16,7,43.8,2.71,1.18,0.13,0.29,,0,0,Matches
347,Nasser Al Omran,sa KSA,MF,Al-Shabab,22,1997,5.8,0,0,0,,0.00,0.00,,,,0,0,Matches
348,Ibrahim Al Otaibi,sa KSA,MF,Al-Taawoun,22,1997,0.0,0,0,0,,0.00,0.00,,,,0,0,Matches
349,Radi Al Otaibi,sa KSA,DF,Al-Wehda,19,2000,0.3,0,0,0,,0.00,0.00,,,,0,0,Matches
350,Thaar Al Otaibi,sa KSA,FW,Al-Taawoun,19,1999,0.9,0,0,0,,0.00,0.00,,,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,PK,PKatt,Matches
351,Thaar Al Otaibi,sa KSA,FW,Al-Hilal,19,1999,0.2,0,1,1,100.0,5.00,5.00,0.00,0.00,,0,0,Matches
352,Saqer Otaif,sa KSA,FW,Al-Fateh,28,1990,0.7,0,2,0,0.0,2.73,0.00,0.00,,,0,0,Matches
353,Abdullah Otayf,sa KSA,MF,Al-Hilal,26,1992,3.6,0,0,0,,0.00,0.00,,,,0,0,Matches
354,Abdelkader Oueslati,tn TUN,MF,Al-Fateh,27,1991,1.5,0,2,1,50.0,1.35,0.68,0.00,0.00,,0,0,Matches
355,Mohammed Al Oufi,sa KSA,DF,Al-Ittihad,16,2002,0.2,0,0,0,,0.00,0.00,,,,0,0,Matches
356,Mohammed Al-Owais,sa KSA,GK,Al-Ahli,27,1991,12.2,0,0,0,,0.00,0.00,,,,0,0,Matches
357,Abdullah Al-Owaishir,sa KSA,GK,Al-Shabab,28,1991,0.7,0,0,0,,0.00,0.00,,,,0,0,Matches
358,Samuel Owusu,gh GHA,MF,Al-Fayha,23,1996,24.6,7,65,21,32.3,2.64,0.85,0.11,0.33,,0,0,Matches
359,Ezequiel Palomeque,co COL,DF,Al-Raed,26,1992,17.1,0,5,1,20.0,0.29,0.06,0.00,0.00,,0,0,Matches
360,Giuliano de Paula,br BRA,MF,Al-Nassr,29,1990,26.2,11,62,29,46.8,2.36,1.11,0.18,0.38,,0,0,Matches
361,Marco Pérez,co COL,FW,Al-Raed,28,1990,16.6,4,46,15,32.6,2.78,0.91,0.09,0.27,,0,0,Matches
362,Nildo Petrolina,br BRA,"MF,DF",Al-Taawoun,33,1986,23.0,3,50,16,32.0,2.17,0.70,0.06,0.19,,0,0,Matches
363,Petros,br BRA,MF,Al-Nassr,30,1989,25.8,3,30,11,36.7,1.16,0.43,0.10,0.27,,0,0,Matches
364,Aleksandar Prijović,rs SRB,FW,Al-Ittihad,29,1990,5.8,1,12,7,58.3,2.06,1.20,0.00,0.00,,1,1,Matches
365,Abdulkareem Al-Qahtani,sa KSA,"MF,FW",Al-Fayha,26,1993,10.5,2,9,4,44.4,0.86,0.38,0.22,0.50,,0,0,Matches
366,Abdullah Al Qahtani,sa KSA,MF,Abha,20,1999,5.7,1,6,5,83.3,1.06,0.88,0.17,0.20,,0,0,Matches
367,Husain Al Qahtani,sa KSA,MF,Al-Faisaly,24,1994,19.9,0,12,3,25.0,0.60,0.15,0.00,0.00,,0,0,Matches
368,Mashari Al-Qahtani,sa KSA,MF,Al-Wehda,22,1997,1.8,0,0,0,,0.00,0.00,,,,0,0,Matches
369,Abdullah Qaisi,sa KSA,MF,Abha,29,1990,4.0,0,3,0,0.0,0.75,0.00,0.00,,,0,0,Matches
370,Assaf Al-Qarni,sa KSA,GK,Al-Ittihad,35,1984,1.0,0,0,0,,0.00,0.00,,,,0,0,Matches
371,Fawaz Al-Qarni,sa KSA,GK,Al-Ittihad,27,1992,12.0,0,0,0,,0.00,0.00,,,,0,0,Matches
