rk,player,nation,pos,squad,age,born,mp,starts,min,90s,gls,ast,g_plus_a,g_pk,pk,pkatt,crdy,crdr,gls_per90,ast_per90,g_plus_a_per90,g_pk_per90,g_plus_a_pk_per90,matches
157,Bülent Cevahir,tr TUR,DF,Hatayspor,29,1992,5,1,114,1.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
158,Oğuz Ceylan,tr TUR,"DF,MF",Gaziantep FK,30,1990,20,11,935,10.4,0,1,1,0,0,0,1,0,0.00,0.10,0.10,0.00,0.10,Matches
159,Nacer Chadli,be BEL,"MF,FW",Başakşehir,31,1989,28,14,1307,14.5,1,3,4,1,0,0,2,0,0.07,0.21,0.28,0.07,0.28,Matches
160,Joe Champness,nz NZL,"FW,MF",Giresunspor,24,1997,11,0,134,1.5,2,0,2,2,0,0,0,0,1.34,0.00,1.34,1.34,1.34,Matches
161,Chiquinho,pt POR,MF,Giresunspor,26,1995,13,13,1147,12.7,4,3,7,2,2,2,3,0,0.31,0.24,0.55,0.16,0.39,Matches
162,Mounir Chouiar,fr FRA,MF,Yeni Mal'spor,22,1999,25,24,2046,22.7,3,4,7,3,0,0,2,0,0.13,0.18,0.31,0.13,0.31,Matches
163,Alexandru Cicâldău,ro ROU,MF,Galatasaray,24,1997,32,25,2197,24.4,4,3,7,2,2,2,7,0,0.16,0.12,0.29,0.08,0.20,Matches
164,Atabey Çiçek,tr TUR,FW,Başakşehir,26,1995,11,0,98,1.1,0,1,1,0,0,0,0,0,0.00,0.92,0.92,0.00,0.92,Matches
165,Uğur Çiftçi,tr TUR,DF,Sivasspor,29,1992,34,29,2647,29.4,0,3,3,0,0,0,6,2,0.00,0.10,0.10,0.00,0.10,Matches
166,Sadık Çiftpınar,tr TUR,DF,Yeni Mal'spor,28,1993,23,22,1927,21.4,0,0,0,0,0,0,8,0,0.00,0.00,0.00,0.00,0.00,Matches
167,Tolga Ciğerci,tr TUR,MF,Başakşehir,29,1992,32,28,2459,27.3,1,1,2,1,0,0,7,0,0.04,0.04,0.07,0.04,0.07,Matches
168,Mirza Cihan,,"FW,MF",Gaziantep FK,20,2000,10,3,262,2.9,0,1,1,0,0,0,0,0,0.00,0.34,0.34,0.00,0.34,Matches
169,Sokol Cikalleshi,al ALB,FW,Konyaspor,31,1990,34,23,2171,24.1,10,2,12,9,1,1,4,0,0.41,0.08,0.50,0.37,0.46,Matches
170,Anıl Çınar,,DF,Giresunspor,18,2003,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
171,İsmail Çipe,tr TUR,GK,Galatasaray,26,1995,7,6,548,6.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
172,Papiss Cissé,sn SEN,FW,Rizespor,36,1985,14,8,644,7.2,2,2,4,2,0,0,1,0,0.28,0.28,0.56,0.28,0.56,Matches
173,Ramazan Civelek,tr TUR,"DF,MF",Kayserispor,25,1996,24,12,1039,11.5,0,2,2,0,0,0,2,0,0.00,0.17,0.17,0.00,0.17,Matches
174,Isaac Cofie,gh GHA,MF,Sivasspor,29,1991,28,20,1852,20.6,1,0,1,1,0,0,5,0,0.05,0.00,0.05,0.05,0.05,Matches
175,İsmail Çokçalış,tr TUR,DF,Adana Demirspor,21,2000,3,2,198,2.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
176,Halit Çokyaşar,,FW,Sivasspor,19,2002,1,0,2,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
177,Emre Çolak,tr TUR,MF,Hatayspor,30,1991,8,4,247,2.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
178,Emre Çolak,tr TUR,MF,Başakşehir,30,1991,7,0,109,1.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
179,Kamil Çörekçi,tr TUR,DF,Hatayspor,29,1992,30,28,2520,28.0,0,3,3,0,0,0,4,0,0.00,0.11,0.11,0.00,0.11,Matches
180,Andreas Cornelius,dk DEN,FW,Trabzonspor,28,1993,37,28,2420,26.9,15,3,18,15,0,0,1,0,0.56,0.11,0.67,0.56,0.67,Matches
181,Göktan Cörüt,,GK,Giresunspor,21,2000,1,0,38,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
182,Crespo,pt POR,MF,Fenerbahçe,24,1996,23,19,1670,18.6,1,1,2,1,0,0,5,0,0.05,0.05,0.11,0.05,0.11,Matches
183,Enzo Crivelli,fr FRA,FW,Antalyaspor,26,1995,12,5,449,5.0,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
184,Bryan Dabo,bf BFA,"MF,FW",Rizespor,29,1992,19,9,864,9.6,0,1,1,0,0,0,3,0,0.00,0.10,0.10,0.00,0.10,Matches
185,Erdon Daci,mk MKD,FW,Konyaspor,23,1998,1,0,12,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
186,Abdulsamed Damlu,tr TUR,GK,Yeni Mal'spor,22,1999,9,8,710,7.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
187,Sergio Antonio De Luiz Junior,br BRA,MF,Giresunspor,26,1995,35,33,2737,30.4,4,3,7,4,0,0,5,0,0.13,0.10,0.23,0.13,0.23,Matches
188,Simon Deli,ci CIV,DF,Adana Demirspor,29,1991,19,16,1398,15.5,0,1,1,0,0,0,2,0,0.00,0.06,0.06,0.00,0.06,Matches
189,Emre Demir,tr TUR,MF,Kayserispor,17,2004,4,0,28,0.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
190,Muhammet Demir,tr TUR,FW,Gaziantep FK,29,1992,29,27,2444,27.2,6,0,6,5,1,2,2,0,0.22,0.00,0.22,0.18,0.18,Matches
191,Muhammet Demir,tr TUR,FW,Başakşehir,29,1992,3,0,83,0.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
192,Adil Demirbağ,tr TUR,DF,Konyaspor,23,1997,30,19,1620,18.0,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches
193,Bahattin Demircan,,MF,Fatih Karagümrük,18,2002,1,0,8,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
194,Uğur Demirok,tr TUR,DF,Kayserispor,33,1988,18,15,1453,16.1,2,0,2,2,0,1,4,0,0.12,0.00,0.12,0.12,0.12,Matches
195,Kahraman Demirtapa,tr TUR,DF,Göztepe,27,1994,23,18,1609,17.9,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
196,Stefano Denswil,sr SUR,DF,Trabzonspor,28,1993,28,21,1945,21.6,0,2,2,0,0,0,3,0,0.00,0.09,0.09,0.00,0.09,Matches
197,Halil Dervişoğlu,tr TUR,"FW,MF",Galatasaray,21,1999,28,17,1411,15.7,4,1,5,4,0,0,2,0,0.26,0.06,0.32,0.26,0.32,Matches
198,Ersin Destanoğlu,tr TUR,GK,Beşiktaş,20,2001,32,31,2791,31.0,0,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,Matches
199,Franco Di Santo,ar ARG,FW,Göztepe,32,1989,15,12,989,11.0,3,0,3,3,0,0,3,0,0.27,0.00,0.27,0.27,0.27,Matches
200,Fousseni Diabaté,ml MLI,MF,Giresunspor,25,1995,34,30,2573,28.6,6,3,9,1,5,5,2,0,0.21,0.10,0.31,0.03,0.14,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
201,Mbaye Diagne,sn SEN,FW,Galatasaray,29,1991,14,7,667,7.4,2,1,3,2,0,1,1,0,0.27,0.13,0.40,0.27,0.40,Matches
202,Mamadou Diarra,sn SEN,DF,Giresunspor,23,1997,28,27,2497,27.7,1,0,1,1,0,0,4,0,0.04,0.00,0.04,0.04,0.04,Matches
203,Pa Dibba,gm GAM,FW,Adana Demirspor,33,1987,1,0,15,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
204,Nouha Dicko,ml MLI,"FW,MF",Yeni Mal'spor,29,1992,15,15,1310,14.6,4,0,4,2,2,2,1,0,0.27,0.00,0.27,0.14,0.14,Matches
205,Nouha Dicko,ml MLI,"FW,MF",Gaziantep FK,29,1992,18,8,786,8.7,1,0,1,1,0,0,2,0,0.11,0.00,0.11,0.11,0.11,Matches
206,Famara Diedhiou,sn SEN,FW,Alanyaspor,28,1992,26,19,1594,17.7,11,0,11,9,2,3,7,1,0.62,0.00,0.62,0.51,0.51,Matches
207,Sahin Dik,tr TUR,DF,Giresunspor,17,2004,1,0,37,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
208,Soner Dikmen,tr TUR,MF,Konyaspor,27,1993,37,32,2520,28.0,3,4,7,3,0,0,5,0,0.11,0.14,0.25,0.11,0.25,Matches
209,Emir Dilaver,at AUT,"DF,MF",Rizespor,30,1991,2,0,25,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
210,Nabil Dirar,ma MAR,"MF,DF",Kasımpaşa,35,1986,6,2,254,2.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
211,Djaniny,cv CPV,"FW,MF",Trabzonspor,30,1991,30,19,1890,21.0,10,3,13,7,3,3,4,0,0.48,0.14,0.62,0.33,0.48,Matches
212,Papy Djilobodji,sn SEN,DF,Gaziantep FK,32,1988,31,30,2621,29.1,5,1,6,5,0,0,7,1,0.17,0.03,0.21,0.17,0.21,Matches
213,Ryan Donk,sr SUR,DF,Kasımpaşa,35,1986,28,24,2135,23.7,2,1,3,2,0,0,7,0,0.08,0.04,0.13,0.08,0.13,Matches
214,Godfred Donsah,gh GHA,MF,Yeni Mal'spor,25,1996,12,9,750,8.3,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
215,Douglas,br BRA,DF,Giresunspor,31,1990,10,6,480,5.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
216,Souleymane Doukara,mr MTN,FW,Giresunspor,29,1991,19,8,700,7.8,3,0,3,2,1,1,1,0,0.39,0.00,0.39,0.26,0.26,Matches
217,Léo Duarte,br BRA,DF,Başakşehir,25,1996,33,31,2872,31.9,0,0,0,0,0,0,7,1,0.00,0.00,0.00,0.00,0.00,Matches
218,Jimmy Durmaz,se SWE,"MF,FW",Fatih Karagümrük,32,1989,32,20,1819,20.2,1,2,3,1,0,0,8,1,0.05,0.10,0.15,0.05,0.15,Matches
219,Salih Dursun,tr TUR,DF,Fatih Karagümrük,30,1991,14,11,1035,11.5,2,1,3,2,0,0,3,0,0.17,0.09,0.26,0.17,0.26,Matches
220,Serdar Dursun,tr TUR,FW,Fenerbahçe,29,1991,33,20,1869,20.8,15,3,18,11,4,5,2,0,0.72,0.14,0.87,0.53,0.67,Matches
221,Houssam Eddine Ghacha,dz ALG,"MF,FW",Antalyaspor,25,1995,32,7,1142,12.7,1,2,3,1,0,0,2,0,0.08,0.16,0.24,0.08,0.24,Matches
222,Wilson Eduardo,ao ANG,"FW,MF",Alanyaspor,31,1990,22,10,950,10.6,4,1,5,4,0,1,0,0,0.38,0.09,0.47,0.38,0.47,Matches
223,Onur Efe,tr TUR,MF,Altay,19,2002,1,0,7,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
224,Burak Efe Yaz,,MF,Yeni Mal'spor,17,2003,2,0,60,0.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
225,Muhammed Egemen Pehlivan,,FW,Fatih Karagümrük,21,2000,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
226,Vegar Eggen Hedenstad,no NOR,DF,Fatih Karagümrük,30,1991,14,14,1089,12.1,0,1,1,0,0,0,2,2,0.00,0.08,0.08,0.00,0.08,Matches
227,Omar Elabdellaoui,no NOR,DF,Galatasaray,29,1991,7,6,549,6.1,0,1,1,0,0,0,2,0,0.00,0.16,0.16,0.00,0.16,Matches
228,Eren Elmalı,tr TUR,DF,Kasımpaşa,21,2000,32,27,2452,27.2,1,2,3,1,0,0,4,0,0.04,0.07,0.11,0.04,0.11,Matches
229,Muhammed Emin Sarıkaya,tr TUR,DF,Yeni Mal'spor,19,2002,4,2,103,1.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
230,Berkan Emir,tr TUR,"DF,MF",Göztepe,33,1988,32,27,2345,26.1,1,5,6,0,1,1,9,0,0.04,0.19,0.23,0.00,0.19,Matches
231,Metin Emre Karaal,tr TUR,MF,Başakşehir,18,2003,2,0,4,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
232,Ahmet Engin,de GER,MF,Kasımpaşa,24,1996,28,10,801,8.9,2,0,2,2,0,0,1,0,0.22,0.00,0.22,0.22,0.22,Matches
233,Alexandru Epureanu,md MDA,DF,Başakşehir,34,1986,22,16,1463,16.3,1,0,1,1,0,0,3,0,0.06,0.00,0.06,0.06,0.06,Matches
234,Mehmet Eray Özbek,,MF,Kayserispor,18,2003,1,0,4,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
235,Çagan Erciyas,tr TUR,DF,Alanyaspor,18,2003,3,1,50,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
236,Ziya Erdal,tr TUR,DF,Sivasspor,33,1988,17,9,815,9.1,1,1,2,0,1,1,2,0,0.11,0.11,0.22,0.00,0.11,Matches
237,Alparslan Erdem,tr TUR,DF,Fatih Karagümrük,32,1988,4,0,35,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
238,Mustafa Erdilman,,MF,Antalyaspor,17,2004,1,0,6,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
239,Doğan Erdoğan,tr TUR,MF,Gaziantep FK,24,1996,31,25,2054,22.8,0,1,1,0,0,0,3,1,0.00,0.04,0.04,0.00,0.04,Matches
240,Eren Erdoğan,,MF,Altay,20,2001,14,4,406,4.5,0,1,1,0,0,0,0,0,0.00,0.22,0.22,0.00,0.22,Matches
241,Yusuf Erdoğan,tr TUR,MF,Kasımpaşa,28,1992,19,16,1360,15.1,2,2,4,2,0,0,3,0,0.13,0.13,0.26,0.13,0.26,Matches
242,Yusuf Erdoğan,tr TUR,MF,Trabzonspor,28,1992,12,1,402,4.5,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
243,Muhammet Ergin,,FW,Sivasspor,20,2001,2,0,2,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
244,Onur Ergün,tr TUR,MF,Hatayspor,28,1992,24,21,1876,20.8,1,0,1,1,0,0,8,0,0.05,0.00,0.05,0.05,0.05,Matches
245,Caner Erkin,tr TUR,DF,Fatih Karagümrük,32,1988,29,27,2334,25.9,1,4,5,1,0,0,4,1,0.04,0.15,0.19,0.04,0.19,Matches
246,Hayrullah Erkip,,FW,Kayserispor,18,2003,3,0,112,1.2,1,0,1,1,0,0,0,0,0.80,0.00,0.80,0.80,0.80,Matches
247,Ertuğrul Ersoy,tr TUR,DF,Gaziantep FK,24,1997,22,20,1788,19.9,0,1,1,0,0,0,4,0,0.00,0.05,0.05,0.00,0.05,Matches
248,Erten Ersu,tr TUR,GK,Konyaspor,27,1994,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
249,Osman Ertuğrul Çetin,tr TUR,GK,Fenerbahçe,18,2003,2,1,96,1.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
250,Mustafa Eskihellaç,tr TUR,MF,Yeni Mal'spor,24,1997,31,30,2627,29.2,2,2,4,2,0,0,4,0,0.07,0.07,0.14,0.07,0.14,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
251,Jean Evrard Kouassi,ci CIV,MF,Trabzonspor,26,1994,11,2,187,2.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
252,Erkan Eyibil,tr TUR,MF,Antalyaspor,20,2001,1,0,4,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
253,Valentin Eysseric,fr FRA,MF,Kasımpaşa,29,1992,29,25,2103,23.4,5,7,12,5,0,0,9,2,0.21,0.30,0.51,0.21,0.51,Matches
254,Ahmet Eyüp Türkaslan,,GK,Yeni Mal'spor,26,1994,2,1,135,1.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
255,Francis Ezeh,ng NGA,MF,Adana Demirspor,23,1997,7,2,212,2.4,0,1,1,0,0,0,1,0,0.00,0.42,0.42,0.00,0.42,Matches
256,Fayçal Fajr,ma MAR,MF,Sivasspor,32,1988,29,27,2319,25.8,5,4,9,3,2,2,4,0,0.19,0.16,0.35,0.12,0.27,Matches
257,Radamel Falcao,co COL,FW,Galatasaray,35,1986,1,0,11,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
258,Simon Falette,gn GUI,DF,Hatayspor,29,1992,11,9,724,8.0,1,0,1,1,0,0,3,0,0.12,0.00,0.12,0.12,0.12,Matches
259,Mamadou Fall,sn SEN,MF,Kasımpaşa,29,1991,17,11,1040,11.6,3,2,5,3,0,0,3,0,0.26,0.17,0.43,0.26,0.43,Matches
260,Eren Fansa,,DF,Hatayspor,18,2003,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
261,Sofiane Feghouli,dz ALG,"MF,FW",Galatasaray,31,1989,21,12,991,11.0,2,4,6,2,0,0,1,0,0.18,0.36,0.54,0.18,0.54,Matches
262,Jorge Félix,es ESP,"MF,FW",Sivasspor,29,1991,12,6,627,7.0,3,0,3,3,0,0,1,0,0.43,0.00,0.43,0.43,0.43,Matches
263,Leroy Fer,nl NED,MF,Alanyaspor,31,1990,20,6,627,7.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
264,Gedson Fernandes,pt POR,MF,Rizespor,22,1999,11,10,889,9.9,3,3,6,3,0,0,4,0,0.30,0.30,0.61,0.30,0.61,Matches
265,Manuel Fernandes,pt POR,MF,Kayserispor,35,1986,5,1,139,1.5,0,1,1,0,0,0,0,0,0.00,0.65,0.65,0.00,0.65,Matches
266,Fernando,br BRA,MF,Antalyaspor,29,1992,17,16,1448,16.1,4,4,8,4,0,0,4,0,0.25,0.25,0.50,0.25,0.50,Matches
267,Diogo Fesnard Sousa,pt POR,GK,Antalyaspor,22,1998,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
268,Mehmet Feyzi Yıldırım,tr TUR,DF,Kasımpaşa,25,1996,11,6,540,6.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
269,João Figueiredo,my MAS,"FW,MF",Gaziantep FK,25,1996,34,28,2346,26.1,8,4,12,8,0,0,7,0,0.31,0.15,0.46,0.31,0.46,Matches
270,Flávio,br BRA,MF,Giresunspor,25,1996,35,35,3030,33.7,0,2,2,0,0,0,4,0,0.00,0.06,0.06,0.00,0.06,Matches
271,Sherel Floranus,cw CUW,"DF,MF",Antalyaspor,22,1998,18,9,923,10.3,1,0,1,1,0,0,2,0,0.10,0.00,0.10,0.10,0.10,Matches
272,Fredy,ao ANG,MF,Antalyaspor,31,1990,37,26,2384,26.5,6,4,10,4,2,3,7,0,0.23,0.15,0.38,0.15,0.30,Matches
273,Kerim Frei,tr TUR,"MF,FW",Fatih Karagümrük,27,1993,10,6,528,5.9,0,1,1,0,0,0,0,0,0.00,0.17,0.17,0.00,0.17,Matches
274,Mario Gavranović,ch SUI,FW,Kayserispor,31,1989,26,21,1710,19.0,10,3,13,10,0,0,2,1,0.53,0.16,0.68,0.53,0.68,Matches
275,Gervinho,ci CIV,"MF,FW",Trabzonspor,34,1987,9,6,377,4.2,2,1,3,2,0,0,0,0,0.48,0.24,0.72,0.48,0.72,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
276,Rachid Ghezzal,dz ALG,"MF,FW",Beşiktaş,29,1992,35,33,2787,31.0,4,7,11,3,1,1,8,0,0.13,0.23,0.36,0.10,0.32,Matches
277,Okechukwu Godson Azubuike,ng NGA,MF,Yeni Mal'spor,24,1997,15,14,1240,13.8,0,1,1,0,0,0,1,0,0.00,0.07,0.07,0.00,0.07,Matches
278,Okechukwu Godson Azubuike,ng NGA,MF,Sivasspor,24,1997,10,4,383,4.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
279,Bafétimbi Gomis,fr FRA,FW,Galatasaray,35,1985,14,9,804,8.9,9,0,9,4,5,6,2,0,1.01,0.00,1.01,0.45,0.45,Matches
280,Cenk Gönen,tr TUR,GK,Kayserispor,33,1988,2,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
281,Gökhan Gönül,tr TUR,DF,Rizespor,36,1985,25,22,1908,21.2,1,1,2,1,0,0,5,1,0.05,0.05,0.09,0.05,0.09,Matches
282,Zafer Görgen,,GK,Rizespor,21,2000,2,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
283,Dimitris Goutas,gr GRE,DF,Sivasspor,27,1994,32,31,2807,31.2,5,1,6,5,0,0,3,0,0.16,0.03,0.19,0.16,0.19,Matches
284,Max Gradel,ci CIV,"FW,MF",Sivasspor,33,1987,31,29,2566,28.5,3,10,13,3,0,1,5,0,0.11,0.35,0.46,0.11,0.46,Matches
285,Ahmet Gülay,tr TUR,DF,Alanyaspor,18,2003,5,3,165,1.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
286,Fredrik Gulbrandsen,no NOR,"FW,MF",Başakşehir,28,1992,30,13,1152,12.8,5,1,6,5,0,0,3,0,0.39,0.08,0.47,0.39,0.47,Matches
287,Arda Güler,tr TUR,MF,Fenerbahçe,16,2005,12,2,292,3.2,3,3,6,2,1,1,0,0,0.92,0.92,1.85,0.62,1.54,Matches
288,Semih Güler,,DF,Adana Demirspor,26,1994,12,4,480,5.3,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
289,Ceyhun Gülselam,tr TUR,MF,Altay,33,1987,22,15,1248,13.9,1,2,3,1,0,0,6,0,0.07,0.14,0.22,0.07,0.22,Matches
290,Sinan Gümüş,de GER,MF,Antalyaspor,27,1994,6,1,109,1.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
291,Muhammed Gümüskaya,tr TUR,MF,Giresunspor,20,2001,14,7,675,7.5,2,1,3,1,1,1,0,0,0.27,0.13,0.40,0.13,0.27,Matches
292,Muhammed Gümüskaya,tr TUR,"MF,FW",Fenerbahçe,20,2001,11,6,516,5.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
293,Baris Gün,,DF,Giresunspor,17,2004,1,1,58,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
294,Tugay Gündem,,DF,Altay,18,2003,1,0,9,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
295,Umut Güneş,tr TUR,MF,Alanyaspor,21,2000,33,24,2289,25.4,2,0,2,2,0,0,2,1,0.08,0.00,0.08,0.08,0.08,Matches
296,Mert Günok,tr TUR,GK,Beşiktaş,32,1989,4,4,359,4.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
297,Berke Gürbüz,,MF,Gaziantep FK,18,2003,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
298,Serdar Gürler,tr TUR,"MF,FW",Konyaspor,29,1991,18,15,1289,14.3,4,6,10,4,0,0,4,0,0.28,0.42,0.70,0.28,0.70,Matches
299,Serdar Gürler,tr TUR,MF,Başakşehir,29,1991,16,8,663,7.4,2,2,4,2,0,0,2,0,0.27,0.27,0.54,0.27,0.54,Matches
300,Luiz Gustavo,br BRA,MF,Fenerbahçe,34,1987,22,17,1519,16.9,1,0,1,1,0,0,3,0,0.06,0.00,0.06,0.06,0.06,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
301,Günay Güvenç,tr TUR,GK,Gaziantep FK,30,1991,35,35,3099,34.4,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
302,Oussama Haddadi,tn TUN,"DF,MF",Yeni Mal'spor,29,1992,26,26,2294,25.5,0,1,1,0,0,0,2,1,0.00,0.04,0.04,0.00,0.04,Matches
303,Florent Hadergjonaj,xk KVX,DF,Kasımpaşa,27,1994,33,33,2954,32.8,2,3,5,0,2,3,8,0,0.06,0.09,0.15,0.00,0.09,Matches
304,Amir Hadžiahmetović,ba BIH,MF,Konyaspor,24,1997,36,36,3236,36.0,2,4,6,2,0,0,5,0,0.06,0.11,0.17,0.06,0.17,Matches
305,Karim Hafez,eg EGY,"DF,MF",Yeni Mal'spor,25,1996,31,24,2303,25.6,0,0,0,0,0,0,10,0,0.00,0.00,0.00,0.00,0.00,Matches
306,Haris Hajradinović,ba BIH,MF,Kasımpaşa,27,1994,36,31,2770,30.8,2,7,9,2,0,0,6,1,0.06,0.23,0.29,0.06,0.29,Matches
307,Marek Hamšík,sk SVK,MF,Trabzonspor,34,1987,26,24,2095,23.3,2,2,4,2,0,0,4,0,0.09,0.09,0.17,0.09,0.17,Matches
308,Dogucan Haspolat,tr TUR,MF,Kasımpaşa,21,2000,31,22,2046,22.7,1,1,2,1,0,0,5,0,0.04,0.04,0.09,0.04,0.09,Matches
309,Pedro Henrique,br BRA,"MF,FW",Sivasspor,31,1990,25,24,1887,21.0,8,2,10,3,5,5,7,1,0.38,0.10,0.48,0.14,0.24,Matches
310,Sebastian Holmén,se SWE,DF,Rizespor,29,1992,33,33,2902,32.2,0,0,0,0,0,0,8,0,0.00,0.00,0.00,0.00,0.00,Matches
311,Majid Hosseini,ir IRN,DF,Kayserispor,25,1996,28,27,2439,27.1,0,1,1,0,0,0,3,0,0.00,0.04,0.04,0.00,0.04,Matches
312,Vitor Hugo,br BRA,DF,Trabzonspor,30,1991,29,29,2463,27.4,1,1,2,1,0,0,2,1,0.04,0.04,0.07,0.04,0.07,Matches
313,Deniz Hummet,tr TUR,"MF,FW",Rizespor,24,1996,29,8,908,10.1,1,0,1,1,0,0,0,0,0.10,0.00,0.10,0.10,0.10,Matches
