rk,player,nation,pos,squad,age,born,mp,starts,min,90s,gls,ast,g_plus_a,g_pk,pk,pkatt,crdy,crdr,gls_per90,ast_per90,g_plus_a_per90,g_pk_per90,g_plus_a_pk_per90,matches
154,Khalid Al Ghannam,sa KSA,MF,Al-Nassr,19,2000,24,16,1305,14.5,4,2,6,4,0,0,0,0,0.28,0.14,0.41,0.28,0.41,Matches
155,Abdulrahman Ghareeb,sa KSA,MF,Al-Ahli,23,1997,26,14,1367,15.2,6,4,10,6,0,0,2,0,0.40,0.26,0.66,0.40,0.66,Matches
156,Fahad Ghazi,sa KSA,DF,Al-Ettifaq,26,1994,17,17,1447,16.1,0,1,1,0,0,0,5,0,0.00,0.06,0.06,0.00,0.06,Matches
157,Sebastian Giovinco,it ITA,"MF,FW",Al-Hilal,33,1987,21,16,1355,15.1,1,4,5,1,0,0,4,0,0.07,0.27,0.33,0.07,0.33,Matches
158,Bafétimbi Gomis,fr FRA,FW,Al-Hilal,34,1985,30,28,2389,26.5,24,4,28,16,8,9,3,0,0.90,0.15,1.05,0.60,0.75,Matches
159,Craig Goodwin,au AUS,MF,Abha,28,1991,16,16,1327,14.7,2,1,3,2,0,0,2,0,0.14,0.07,0.20,0.14,0.20,Matches
160,Marcelo Grohe,br BRA,GK,Al-Ittihad,33,1987,29,29,2610,29.0,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches
161,Cristian Guanca,ar ARG,"MF,FW",Al-Shabab,27,1993,28,25,2063,22.9,17,5,22,17,0,0,4,0,0.74,0.22,0.96,0.74,0.96,Matches
162,Guilherme,br BRA,"MF,FW",Al-Faisaly,25,1995,29,27,2423,26.9,8,4,12,8,0,0,2,0,0.30,0.15,0.45,0.30,0.45,Matches
163,Ahmed Al-Habib,sa KSA,DF,Abha,27,1993,5,4,328,3.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
164,Hassan Al-Habib,sa KSA,"MF,FW",Al-Fateh,25,1994,20,7,711,7.9,0,2,2,0,0,0,0,1,0.00,0.25,0.25,0.00,0.25,Matches
165,Abdullah Hadhariti,sa KSA,FW,Al-Qadsiah,27,1992,4,2,151,1.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
166,Abdullah Al-Hafith,sa KSA,DF,Al-Wehda,27,1992,22,22,1971,21.9,0,1,1,0,0,0,4,0,0.00,0.05,0.05,0.00,0.05,Matches
167,Asiri Haitham,sa KSA,FW,Al-Ahli,19,2001,5,0,56,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
168,Mohammed Al-Haiti,sa KSA,GK,Al-Ettifaq,24,1996,12,12,1080,12.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
169,Othman Al Haj,sa KSA,FW,Al-Ahli,26,1994,1,0,26,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
170,Hussain Halawani,sa KSA,MF,Al-Ettifaq,24,1996,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
171,Hussain Halawani,sa KSA,"MF,DF",Al-Ain,24,1996,10,4,453,5.0,1,0,1,1,0,0,0,0,0.20,0.00,0.20,0.20,0.20,Matches
172,Fahad Al Hamad,sa KSA,DF,Al-Taawoun,22,1998,5,5,450,5.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
173,Abderrazak Hamdallah,ma MAR,FW,Al-Nassr,29,1990,15,13,1214,13.5,11,2,13,4,7,12,3,0,0.82,0.15,0.96,0.30,0.44,Matches
174,Abdullah Al Hamdan,sa KSA,FW,Al-Shabab,20,1999,16,9,836,9.3,2,8,10,2,0,0,4,0,0.22,0.86,1.08,0.22,1.08,Matches
175,Abdullah Al Hamdan,sa KSA,MF,Al-Hilal,20,1999,8,1,187,2.1,1,0,1,1,0,0,1,0,0.48,0.00,0.48,0.48,0.48,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
176,Saeed Al Hamsal,sa KSA,DF,Abha,24,1996,10,6,625,6.9,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
177,Mansor Hamzi,sa KSA,MF,Damac,28,1992,28,17,1595,17.7,4,2,6,4,0,0,2,0,0.23,0.11,0.34,0.23,0.34,Matches
178,Fahad Al Harbi,sa KSA,DF,Al-Fateh,23,1997,8,4,330,3.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
179,Hassan Al Harbi,sa KSA,DF,Al-Ain,25,1994,27,27,2419,26.9,2,0,2,2,0,0,4,0,0.07,0.00,0.07,0.07,0.07,Matches
180,Mansoor Al-Harbi,sa KSA,MF,Al-Raed,32,1987,7,1,259,2.9,1,0,1,1,0,1,0,0,0.35,0.00,0.35,0.35,0.35,Matches
181,Moteb Al-Harbi,sa KSA,"DF,MF",Al-Shabab,20,2000,18,8,943,10.5,1,0,1,1,0,0,0,0,0.10,0.00,0.10,0.10,0.10,Matches
182,Rakan Al Harbi,sa KSA,DF,Al-Wehda,19,2001,3,2,210,2.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
183,Yousef Al Harbi,sa KSA,MF,Al-Ahli,23,1997,1,0,8,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
184,Amer Haroon,sa KSA,DF,Al-Ain,27,1992,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
185,Nawaf Al Harthi,sa KSA,MF,Al-Ain,21,1998,7,5,496,5.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
186,Abbas Al Hassan,sa KSA,MF,Al-Fateh,16,2004,6,4,304,3.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
187,Ali Al Hassan,sa KSA,MF,Al-Nassr,23,1997,26,18,1580,17.6,0,1,1,0,0,0,4,0,0.00,0.06,0.06,0.00,0.06,Matches
188,Abdullah Hassun,sa KSA,DF,Al-Ahli,23,1997,24,23,1949,21.7,1,2,3,1,0,0,10,1,0.05,0.09,0.14,0.05,0.14,Matches
189,Motaz Hawsawi,sa KSA,DF,Al-Ahli,28,1992,23,21,1840,20.4,1,0,1,1,0,0,6,1,0.05,0.00,0.05,0.05,0.05,Matches
190,Omar Hawsawi,sa KSA,DF,Al-Ittihad,34,1985,17,10,889,9.9,0,1,1,0,0,0,2,0,0.00,0.10,0.10,0.00,0.10,Matches
191,Sanousi Al Hawsawi,sa KSA,DF,Al-Ettifaq,21,1998,18,13,1259,14.0,0,2,2,0,0,0,3,0,0.00,0.14,0.14,0.00,0.14,Matches
192,Talal Hawsawi,sa KSA,DF,Al-Qadsiah,21,1998,2,0,26,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
193,Arif Al Haydar,sa KSA,DF,Damac,23,1997,17,9,862,9.6,0,2,2,0,0,0,3,0,0.00,0.21,0.21,0.00,0.21,Matches
194,Hazaa Al-Hazaa,sa KSA,"FW,MF",Al-Ettifaq,28,1991,16,7,550,6.1,3,0,3,3,0,0,0,0,0.49,0.00,0.49,0.49,0.49,Matches
195,Ali Hazazi,sa KSA,MF,Al-Ettifaq,26,1994,26,22,1717,19.1,2,1,3,2,0,0,6,1,0.10,0.05,0.16,0.10,0.16,Matches
196,Naif Hazazi,sa KSA,MF,Al-Qadsiah,27,1992,25,18,1597,17.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
197,Sulaiman Hazazi,sa KSA,DF,Al-Wehda,17,2003,9,9,768,8.5,0,1,1,0,0,0,1,0,0.00,0.12,0.12,0.00,0.12,Matches
198,Waleed Hazem,sa KSA,MF,Damac,25,1994,8,5,417,4.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
199,Abdullah Al Hazzan,sa KSA,DF,Al-Faisaly,21,1999,18,16,1256,14.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
200,Ahmed Hegazi,eg EGY,DF,Al-Ittihad,29,1991,25,25,2196,24.4,2,0,2,2,0,0,5,1,0.08,0.00,0.08,0.08,0.08,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
201,Ayman Al Hejaili,sa KSA,MF,Damac,22,1998,10,3,294,3.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
202,Alaa Al Hejji,sa KSA,MF,Al-Wehda,24,1995,17,13,1127,12.5,0,3,3,0,0,0,4,0,0.00,0.24,0.24,0.00,0.24,Matches
203,Bruno Henrique,br BRA,MF,Al-Ittihad,30,1989,17,14,1310,14.6,1,3,4,1,0,0,0,0,0.07,0.21,0.27,0.07,0.27,Matches
204,Abdulbasit Hindi,sa KSA,DF,Al-Ahli,23,1997,12,8,761,8.5,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
205,Bassam Al Hurayji,sa KSA,MF,Al-Batin,20,2000,6,1,91,1.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
206,Jehad Al-Hussain,sy SYR,MF,Al-Raed,38,1982,2,0,24,0.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
207,Saif Hussain,sa KSA,DF,Al-Ain,27,1993,23,19,1620,18.0,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches
208,Khaleem Hyland,tt TRI,MF,Al-Batin,31,1989,20,18,1519,16.9,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches
209,Jang Hyun-soo,kr KOR,DF,Al-Hilal,28,1991,25,24,2169,24.1,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
210,Ammar Al-Ibrahim,,MF,Al-Ain,23,1997,1,0,15,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
211,Odion Ighalo,ng NGA,FW,Al-Shabab,31,1989,13,10,843,9.4,9,3,12,8,1,1,0,0,0.96,0.32,1.28,0.85,1.17,Matches
212,Abdullah Al Jadani,sa KSA,GK,Al-Hilal,28,1991,3,3,270,3.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
213,Mohammed Jahfali,sa KSA,DF,Al-Hilal,29,1990,15,13,1149,12.8,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
214,Faisel Al-Jamaan,sa KSA,FW,Al-Ain,34,1986,25,6,718,8.0,2,0,2,2,0,0,2,0,0.25,0.00,0.25,0.25,0.25,Matches
215,Leke James,ng NGA,FW,Al-Qadsiah,27,1992,10,10,899,10.0,2,1,3,2,0,0,0,0,0.20,0.10,0.30,0.20,0.30,Matches
216,Youssef El Jebli,nl NED,MF,Al-Batin,27,1992,26,26,2138,23.8,5,11,16,4,1,1,3,1,0.21,0.46,0.67,0.17,0.63,Matches
217,Abdulaziz Al-Jebreen,sa KSA,MF,Al-Ittihad,30,1990,11,3,244,2.7,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
218,Kim Jin-su,kr KOR,DF,Al-Nassr,28,1992,7,7,594,6.6,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
219,Hamad Al-Jizani,sa KSA,DF,Al-Wehda,27,1993,25,22,2018,22.4,0,2,2,0,0,0,4,1,0.00,0.09,0.09,0.00,0.09,Matches
220,Ziyad Al Johani,sa KSA,MF,Al-Ahli,18,2001,1,0,29,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
221,Brad Jones,au AUS,GK,Al-Nassr,38,1982,24,24,2160,24.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
222,Abdullah Al-Jouei,sa KSA,MF,Al-Taawoun,25,1995,27,15,1514,16.8,3,3,6,3,0,0,4,0,0.18,0.18,0.36,0.18,0.36,Matches
223,Haythem Jouini,tn TUN,FW,Al-Ain,27,1993,1,0,10,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
224,Saša Jovanović,rs SRB,FW,Al-Fateh,28,1991,7,3,343,3.8,1,1,2,1,0,0,0,0,0.26,0.26,0.52,0.26,0.52,Matches
225,Juanpi,ve VEN,"MF,FW",Al-Ain,26,1994,18,16,1392,15.5,6,5,11,6,0,0,4,0,0.39,0.32,0.71,0.39,0.71,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
226,Khalid Kaabi,sa KSA,"MF,FW",Al-Faisaly,28,1992,14,8,688,7.6,0,2,2,0,0,0,2,1,0.00,0.26,0.26,0.00,0.26,Matches
227,Yahya Kabi,sa KSA,"DF,MF",Al-Ain,33,1987,23,18,1625,18.1,0,0,0,0,0,0,4,1,0.00,0.00,0.00,0.00,0.00,Matches
228,Hassan Kadesh,sa KSA,DF,Al-Taawoun,27,1992,25,19,1873,20.8,0,1,1,0,0,0,4,0,0.00,0.05,0.05,0.00,0.05,Matches
229,Kaku,py PAR,MF,Al-Taawoun,25,1995,11,11,867,9.6,7,4,11,4,3,3,0,0,0.73,0.42,1.14,0.42,0.83,Matches
230,Majed Kanabah,sa KSA,MF,Al-Fateh,27,1993,10,5,514,5.7,0,1,1,0,0,0,2,0,0.00,0.18,0.18,0.00,0.18,Matches
231,Mohamed Kanno,sa KSA,MF,Al-Hilal,25,1994,22,11,1041,11.6,3,0,3,3,0,0,3,0,0.26,0.00,0.26,0.26,0.26,Matches
232,Ahmed Al-Kassar,sa KSA,GK,Al-Faisaly,29,1991,3,3,270,3.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
233,Mohammed Al-Khabrani,sa KSA,DF,Al-Ahli,26,1993,17,13,1148,12.8,0,1,1,0,0,0,1,0,0.00,0.08,0.08,0.00,0.08,Matches
234,Abdullah Al-Khaibari,sa KSA,MF,Al-Nassr,23,1996,17,11,855,9.5,0,1,1,0,0,0,2,0,0.00,0.11,0.11,0.00,0.11,Matches
235,Ali Al Khaibari,sa KSA,DF,Al-Ain,31,1989,8,7,585,6.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
236,Abdulmalek Al-Khaibri,sa KSA,MF,Al-Shabab,34,1986,1,0,4,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
237,Saad Al Khairi,sa KSA,DF,Al-Batin,25,1995,25,23,2004,22.3,0,3,3,0,0,0,4,1,0.00,0.13,0.13,0.00,0.13,Matches
238,Osama Al-Khalaf,sa KSA,"DF,MF",Al-Nassr,23,1996,14,8,735,8.2,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
239,Ibrahim Khalil Eissa,,FW,Al-Qadsiah,,,1,0,9,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
240,Awadh Khames,sa KSA,MF,Al-Raed,32,1988,4,2,185,2.1,1,1,2,1,0,0,0,0,0.49,0.49,0.97,0.49,0.97,Matches
241,Omar Kharbin,sy SYR,"MF,FW",Al-Hilal,26,1994,9,4,353,3.9,1,0,1,1,0,0,2,0,0.25,0.00,0.25,0.25,0.25,Matches
242,Abdullah Khateeb,sa KSA,DF,Al-Ettifaq,25,1995,10,7,679,7.5,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
243,Khalid Al-Khathlan,sa KSA,"DF,MF",Al-Raed,23,1996,20,17,1451,16.1,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
244,Awadh Khrees,sa KSA,DF,Al-Faisaly,29,1991,1,0,5,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
245,Ayman Al-Khulaif,sa KSA,"FW,MF",Al-Wehda,23,1997,11,5,434,4.8,1,0,1,1,0,0,2,0,0.21,0.00,0.21,0.21,0.21,Matches
246,Naif Kireiri,sa KSA,DF,Al-Wehda,22,1998,13,12,1033,11.5,0,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,Matches
247,Filip Kiss,sk SVK,"DF,MF",Al-Ettifaq,29,1990,28,28,2520,28.0,8,1,9,0,8,8,9,0,0.29,0.04,0.32,0.00,0.04,Matches
248,Maksym Koval,ua UKR,GK,Al-Fateh,27,1992,29,29,2610,29.0,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
249,Amiri Kurdi,sa KSA,"DF,MF",Al-Hilal,28,1991,9,4,433,4.8,0,1,1,0,0,0,1,0,0.00,0.21,0.21,0.00,0.21,Matches
250,Mohammed Al-Kwikbi,sa KSA,MF,Al-Ettifaq,25,1994,25,24,2163,24.0,8,6,14,8,0,0,2,0,0.33,0.25,0.58,0.33,0.58,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
251,Ali Lajami,sa KSA,DF,Al-Nassr,24,1996,11,10,874,9.7,1,1,2,1,0,0,2,0,0.10,0.10,0.21,0.10,0.21,Matches
252,Qassem Lajami,sa KSA,DF,Al-Fateh,24,1996,6,5,410,4.6,1,0,1,1,0,0,1,0,0.22,0.00,0.22,0.22,0.22,Matches
253,Cristian Lema,ar ARG,DF,Damac,30,1990,11,11,920,10.2,0,0,0,0,0,0,4,1,0.00,0.00,0.00,0.00,0.00,Matches
254,Igor Lichnovsky,cl CHI,DF,Al-Shabab,26,1994,26,26,2339,26.0,3,1,4,3,0,0,3,1,0.12,0.04,0.15,0.12,0.15,Matches
255,Lucas Lima,br BRA,DF,Al-Ahli,28,1991,27,26,2318,25.8,0,3,3,0,0,0,5,0,0.00,0.12,0.12,0.00,0.12,Matches
256,Raïs M'Bolhi,dz ALG,GK,Al-Ettifaq,34,1986,18,18,1620,18.0,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
257,Abdullah Madu,sa KSA,DF,Al-Nassr,27,1993,19,17,1507,16.7,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches
258,Ali Maedi,ee EST,DF,Abha,29,1991,4,4,359,4.0,0,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,Matches
259,Abdullah Magrashi,sa KSA,MF,Al-Raed,22,1997,12,4,425,4.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
260,Ibrahim Mahnashi,sa KSA,MF,Al-Ettifaq,20,1999,19,2,358,4.0,1,0,1,1,0,0,3,0,0.25,0.00,0.25,0.25,0.25,Matches
261,Maicon,br BRA,DF,Al-Nassr,31,1988,18,16,1442,16.0,0,1,1,0,0,0,4,0,0.00,0.06,0.06,0.00,0.06,Matches
262,Mohammed Al Majhad,sa KSA,MF,Al-Ahli,22,1998,5,3,281,3.1,1,0,1,1,0,0,0,0,0.32,0.00,0.32,0.32,0.32,Matches
263,Abdulaziz Majrashi,sa KSA,MF,Damac,29,1991,19,9,810,9.0,0,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,Matches
264,Ali Majrashi,sa KSA,DF,Al-Shabab,20,1999,5,0,55,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
265,Ali Majrashi,sa KSA,DF,Al-Faisaly,20,1999,11,7,723,8.0,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
266,Mohammed Majrashi,sa KSA,"MF,FW",Al-Fateh,29,1991,19,4,530,5.9,3,1,4,3,0,0,1,0,0.51,0.17,0.68,0.51,0.68,Matches
267,Mustafa Malayekah,sa KSA,GK,Al-Faisaly,34,1986,27,27,2430,27.0,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches
268,Abdulellah Al-Malki,sa KSA,MF,Al-Ittihad,25,1994,23,21,1889,21.0,1,1,2,1,0,0,7,0,0.05,0.05,0.10,0.05,0.10,Matches
269,Sandro Manoel,br BRA,MF,Al-Taawoun,32,1988,19,15,1297,14.4,1,2,3,1,0,0,2,0,0.07,0.14,0.21,0.07,0.21,Matches
270,Hamad Al Mansour,sa KSA,DF,Al-Ittihad,27,1993,11,3,411,4.6,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
271,Marko Marin,de GER,MF,Al-Raed,31,1989,10,10,808,9.0,0,3,3,0,0,0,1,0,0.00,0.33,0.33,0.00,0.33,Matches
272,Marko Marin,de GER,MF,Al-Ahli,31,1989,9,7,541,6.0,1,1,2,1,0,0,0,0,0.17,0.17,0.33,0.17,0.33,Matches
273,Mohammed Marran,sa KSA,FW,Al-Nassr,19,2001,5,1,92,1.0,0,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,Matches
274,Fábio Martins,pt POR,MF,Al-Shabab,27,1993,26,25,2071,23.0,9,4,13,9,0,0,7,0,0.39,0.17,0.56,0.39,0.56,Matches
275,Naif Al Mas,sa KSA,DF,Al-Batin,20,2000,12,9,869,9.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
276,Faisel Masrahi,sa KSA,GK,Al-Qadsiah,27,1993,28,28,2475,27.5,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
277,Abdullah Al-Mayouf,sa KSA,GK,Al-Hilal,33,1987,19,19,1710,19.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
278,Sultan Mendash,sa KSA,MF,Al-Ahli,25,1994,18,6,560,6.2,2,1,3,2,0,0,1,0,0.32,0.16,0.48,0.32,0.48,Matches
279,Alexander Merkel,kz KAZ,MF,Al-Faisaly,28,1992,27,26,2061,22.9,1,2,3,1,0,0,9,0,0.04,0.09,0.13,0.04,0.13,Matches
280,Karol Mets,ee EST,DF,Al-Ettifaq,27,1993,23,20,1836,20.4,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
281,Abdelali Mhamdi,ma MAR,GK,Abha,28,1991,30,30,2700,30.0,0,1,1,0,0,0,4,0,0.00,0.03,0.03,0.00,0.03,Matches
282,Nemanja Miletić,rs SRB,DF,Al-Raed,29,1991,29,29,2609,29.0,0,1,1,0,0,0,3,1,0.00,0.03,0.03,0.00,0.03,Matches
283,Alexandru Mitriță,ro ROU,"MF,FW",Al-Ahli,25,1995,25,18,1457,16.2,4,5,9,4,0,0,1,0,0.25,0.31,0.56,0.25,0.56,Matches
284,Salman Al-Moasher,sa KSA,"MF,FW",Al-Ahli,31,1988,29,19,1680,18.7,5,1,6,3,2,2,3,0,0.27,0.05,0.32,0.16,0.21,Matches
285,Tariq Mohammed,sa KSA,"DF,MF",Damac,24,1995,23,21,1915,21.3,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches
286,Mohammed Mohsen Harzan,sa KSA,MF,Damac,31,1989,22,13,1169,13.0,0,2,2,0,0,0,3,0,0.00,0.15,0.15,0.00,0.15,Matches
287,Bader Monshi,sa KSA,MF,Damac,21,1999,13,9,756,8.4,0,0,0,0,0,0,6,1,0.00,0.00,0.00,0.00,0.00,Matches
288,Hussain Al Moqahwi,sa KSA,MF,Al-Ahli,32,1988,18,12,1018,11.3,2,1,3,2,0,0,1,0,0.18,0.09,0.27,0.18,0.27,Matches
289,Anselmo de Moraes,br BRA,MF,Al-Wehda,31,1989,26,26,2295,25.5,4,2,6,4,0,0,12,0,0.16,0.08,0.24,0.16,0.24,Matches
290,Danilo Moreno Asprilla,co COL,"FW,MF",Al-Qadsiah,31,1989,17,15,1332,14.8,8,1,9,3,5,5,7,1,0.54,0.07,0.61,0.20,0.27,Matches
291,Yasser Al Mosailem,sa KSA,GK,Al-Ahli,36,1984,4,3,287,3.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
292,Nooh Al-Mousa,sa KSA,MF,Al-Ahli,29,1991,27,18,1731,19.2,0,2,2,0,0,0,2,0,0.00,0.10,0.10,0.00,0.10,Matches
293,Ryan Al-Mousa,sa KSA,MF,Al-Taawoun,26,1994,22,12,997,11.1,0,0,0,0,0,0,6,1,0.00,0.00,0.00,0.00,0.00,Matches
294,Amadou Moutari,ne NIG,"MF,FW",Al-Ain,26,1994,28,25,2129,23.7,7,2,9,7,0,0,5,0,0.30,0.08,0.38,0.30,0.38,Matches
295,Hassan Muath Fallatah,sa KSA,"DF,MF",Al-Ain,34,1986,13,10,838,9.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
296,Muteb Al Mufarrij,sa KSA,DF,Al-Hilal,23,1996,8,5,499,5.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
297,Abdullah Al Mugren,sa KSA,"MF,FW",Al-Raed,23,1996,30,22,1820,20.2,5,5,10,5,0,0,3,0,0.25,0.25,0.49,0.25,0.49,Matches
298,Ahmed Musa,ng NGA,FW,Al-Nassr,27,1992,2,1,111,1.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
299,Adel Al Muwallad,sa KSA,DF,Al-Qadsiah,23,1997,3,2,164,1.8,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
300,Fahad Al Muwallad,sa KSA,"MF,FW",Al-Ittihad,25,1994,23,15,1490,16.6,4,3,7,2,2,3,1,0,0.24,0.18,0.42,0.12,0.30,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
301,Mansour Al Muwallad,sa KSA,FW,Damac,23,1997,2,0,4,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
302,Alfred N'Diaye,sn SEN,MF,Al-Shabab,30,1990,26,26,2274,25.3,1,0,1,1,0,0,4,0,0.04,0.00,0.04,0.04,0.04,Matches
303,Sumaihan Al-Nabet,sa KSA,MF,Al-Taawoun,24,1996,26,21,1688,18.8,4,3,7,4,0,1,6,0,0.21,0.16,0.37,0.21,0.37,Matches
304,Mohamed Nahiri,ma MAR,"MF,DF",Al-Ain,28,1991,15,12,1031,11.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
305,Ammar Al-Najar,sa KSA,MF,Al-Shabab,23,1997,4,0,32,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
306,Ammar Al-Najar,sa KSA,MF,Abha,23,1997,8,0,121,1.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
307,Mansour Al Najar,sa KSA,MF,Al-Qadsiah,,,6,2,170,1.9,0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,Matches
308,Muhannad Al Najei,sa KSA,MF,Damac,26,1994,19,11,909,10.1,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches
