rk,player,nation,pos,squad,age,born,90s,gls,sh,sot,sot_standa,sh_90,sot_90,g_sh,g_sot,dist,pk,pkatt,matches
369,Igor Rossi Branco,br BRA,DF,Al-Faisaly,31,1989,24.2,1,11,2,18.2,0.45,0.08,0.09,0.50,,0,0,Matches
370,Masoud Al Rubaie,sa KSA,DF,Al-Batin,24,1995,3.8,0,2,0,0.0,0.53,0.00,0.00,,,0,0,Matches
371,Saeed Al Rubaie,sa KSA,DF,Al-Ettifaq,26,1994,15.4,2,19,3,15.8,1.24,0.20,0.11,0.67,,0,0,Matches
372,Omar Al Ruwaili,sa KSA,FW,Abha,24,1996,0.4,0,1,0,0.0,2.81,0.00,0.00,,,0,0,Matches
373,Marwane Saâdane,ma MAR,"DF,MF",Al-Fateh,28,1992,24.8,0,22,2,9.1,0.89,0.08,0.00,0.00,,0,0,Matches
374,Mohammed Al-Saeed,sa KSA,"MF,FW",Al-Fateh,23,1996,12.0,0,10,6,60.0,0.84,0.50,0.00,0.00,,0,0,Matches
375,Abdulrahman Al Safari,sa KSA,MF,Al-Qadsiah,27,1993,8.4,0,5,0,0.0,0.60,0.00,0.00,,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,PK,PKatt,Matches
376,Mubarak Al Sagoor,sa KSA,DF,Al-Wehda,26,1994,0.6,0,0,0,,0.00,0.00,,,,0,0,Matches
377,Ziyad Al-Sahafi,sa KSA,DF,Al-Ittihad,25,1994,20.0,1,7,3,42.9,0.35,0.15,0.14,0.33,,0,0,Matches
378,Mohammed Al Sahlawi,sa KSA,FW,Al-Taawoun,33,1987,2.3,0,8,4,50.0,3.53,1.76,0.00,0.00,,0,0,Matches
379,Mohammed Al Sahli,sa KSA,"FW,MF",Al-Raed,28,1992,9.3,3,12,4,33.3,1.29,0.43,0.25,0.75,,0,0,Matches
380,Mohammed Al-Saiari,sa KSA,"MF,FW",Al-Faisaly,27,1993,7.5,6,31,14,45.2,4.15,1.87,0.19,0.43,,0,0,Matches
381,Bilel Saidani,tn TUN,MF,Damac,27,1993,12.2,0,16,1,6.3,1.31,0.08,0.00,0.00,,0,0,Matches
382,Abdulla Al Salem,sa KSA,FW,Al-Ettifaq,27,1992,9.5,2,25,12,48.0,2.63,1.26,0.08,0.17,,0,0,Matches
383,Mohammed Salem,sa KSA,DF,Al-Shabab,34,1985,18.9,0,7,2,28.6,0.37,0.11,0.00,0.00,,0,0,Matches
384,Zakaria Sami,sa KSA,MF,Al-Batin,28,1992,24.1,0,20,5,25.0,0.83,0.21,0.00,0.00,,0,0,Matches
385,Abdullah Al-Samtai,sa KSA,MF,Damac,,,0.5,0,0,0,,0.00,0.00,,,,0,0,Matches
386,Abdoulaye Sané,sn SEN,"MF,FW",Al-Taawoun,27,1992,14.9,2,33,10,30.3,2.21,0.67,0.06,0.20,,0,0,Matches
387,Iago Santos,br BRA,DF,Al-Taawoun,28,1992,25.0,4,22,7,31.8,0.88,0.28,0.18,0.57,,0,0,Matches
388,Sultan Al-Sawadi,sa KSA,MF,Al-Wehda,27,1992,0.6,0,3,0,0.0,5.00,0.00,0.00,,,0,0,Matches
389,Abdulmajeed Al-Sawat,sa KSA,MF,Al-Ittihad,25,1995,1.7,0,0,0,,0.00,0.00,,,,0,0,Matches
390,Ramzi Sawlan,sa KSA,DF,Damac,22,1998,0.9,0,1,1,100.0,1.08,1.08,0.00,0.00,,0,0,Matches
391,Hamad Al Sayyaf,sa KSA,DF,Al-Ettifaq,18,2002,1.7,0,0,0,,0.00,0.00,,,,0,0,Matches
392,Xandro Schenk,nl NED,DF,Al-Batin,27,1993,24.0,0,6,3,50.0,0.25,0.12,0.00,0.00,,0,0,Matches
393,Sebá,br BRA,"MF,FW",Al-Shabab,28,1992,14.3,7,29,13,44.8,2.02,0.91,0.24,0.54,,0,0,Matches
394,Saad Al-Selouli,sa KSA,"MF,DF",Al-Ettifaq,22,1998,4.9,0,5,1,20.0,1.03,0.21,0.00,0.00,,0,0,Matches
395,Hussain Shae'an,sa KSA,GK,Al-Taawoun,31,1989,2.0,0,0,0,,0.00,0.00,,,,0,0,Matches
396,Abdulaziz Al Shahrani,sa KSA,MF,Damac,25,1994,1.7,0,3,2,66.7,1.72,1.15,0.00,0.00,,0,0,Matches
397,Yasser Al-Shahrani,sa KSA,DF,Al-Hilal,28,1992,26.1,1,13,4,30.8,0.50,0.15,0.08,0.25,,0,0,Matches
398,Abdullah Al-Shamekh,sa KSA,"MF,DF",Al-Shabab,27,1993,5.4,0,2,0,0.0,0.37,0.00,0.00,,,0,0,Matches
399,Mohammed Al Shammari,sa KSA,GK,Al-Ain,28,1991,7.5,0,0,0,,0.00,0.00,,,,0,0,Matches
400,Yousef Al Shammari,sa KSA,MF,Al-Batin,22,1997,6.0,2,16,5,31.3,2.66,0.83,0.13,0.40,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,PK,PKatt,Matches
401,Abdulmalek Al-Shammeri,sa KSA,"DF,MF",Al-Batin,24,1995,18.5,0,8,2,25.0,0.43,0.11,0.00,0.00,,0,0,Matches
402,Fahad Al Shammeri,sa KSA,FW,Al-Batin,,,3.8,1,5,1,20.0,1.32,0.26,0.20,1.00,,0,0,Matches
403,Sajar Al Shammeri,,FW,Al-Ain,,,0.2,0,0,0,,0.00,0.00,,,,0,0,Matches
404,Hamdan Al-Shamrani,sa KSA,DF,Al-Ittihad,23,1996,12.6,0,9,1,11.1,0.72,0.08,0.00,0.00,,0,0,Matches
405,Ahmed Sharahili,sa KSA,DF,Al-Shabab,26,1994,20.7,2,11,3,27.3,0.53,0.15,0.18,0.67,,0,0,Matches
406,Hassan Sharahili,sa KSA,FW,Al-Batin,27,1993,5.2,2,22,8,36.4,4.21,1.53,0.09,0.25,,0,0,Matches
407,Khalid Sharahili,sa KSA,GK,Damac,33,1987,8.0,0,0,0,,0.00,0.00,,,,0,0,Matches
408,Riyadh Sharahili,sa KSA,MF,Abha,27,1993,24.9,4,23,9,39.1,0.92,0.36,0.17,0.44,,0,0,Matches
409,Nader Al-Sharari,sa KSA,DF,Abha,24,1996,15.4,0,8,0,0.0,0.52,0.00,0.00,,,0,0,Matches
410,Abdulaziz Al-Sharid,sa KSA,MF,Al-Faisaly,26,1994,7.1,0,0,0,,0.00,0.00,,,,0,0,Matches
411,Saleh Al-Shehri,sa KSA,FW,Al-Hilal,26,1993,4.7,6,25,14,56.0,5.27,2.95,0.20,0.36,,1,1,Matches
412,Yahya Al-Shehri,sa KSA,MF,Al-Nassr,30,1990,0.8,0,1,0,0.0,1.25,0.00,0.00,,,0,0,Matches
413,Muhannad Shenqeeti,sa KSA,DF,Al-Ittihad,21,1999,19.2,0,11,3,27.3,0.57,0.16,0.00,0.00,,0,0,Matches
414,Waleed Shenqeeti,sa KSA,FW,Al-Qadsiah,26,1994,2.7,2,9,5,55.6,3.39,1.88,0.22,0.40,,0,0,Matches
415,Ibrahim Al-Shoeil,sa KSA,DF,Al-Qadsiah,25,1994,14.5,0,12,6,50.0,0.83,0.41,0.00,0.00,,0,0,Matches
416,Mohammed Al Shuraymi,sa KSA,"MF,DF",Al-Ain,25,1995,11.7,0,2,1,50.0,0.17,0.09,0.00,0.00,,0,0,Matches
417,Hussein Al Shuwaysh,sa KSA,DF,Al-Raed,31,1988,19.1,1,9,5,55.6,0.47,0.26,0.11,0.20,,0,0,Matches
418,Hani Al Sibyani,sa KSA,DF,Al-Ahli,21,1999,1.4,0,0,0,,0.00,0.00,,,,0,0,Matches
419,Meshal Sibyani,sa KSA,DF,Al-Faisaly,19,2001,0.9,0,0,0,,0.00,0.00,,,,0,0,Matches
420,Luis Gustavo Melere da Silva,br BRA,MF,Al-Wehda,29,1991,13.0,1,22,9,40.9,1.70,0.69,0.05,0.11,,0,1,Matches
421,Hassan Al Slis,sa KSA,FW,Al-Ettifaq,20,2000,0.9,0,4,0,0.0,4.56,0.00,0.00,,,0,0,Matches
422,Naïm Sliti,tn TUN,MF,Al-Ettifaq,28,1992,23.1,9,53,19,35.8,2.29,0.82,0.15,0.42,,1,1,Matches
423,Nawaf Al-Sobhi,sa KSA,DF,Al-Taawoun,30,1990,13.0,0,6,1,16.7,0.46,0.08,0.00,0.00,,0,0,Matches
424,Omar Al-Sohaymi,sa KSA,"MF,FW",Al-Ain,27,1993,11.7,0,4,0,0.0,0.34,0.00,0.00,,,0,0,Matches
425,Omar Al Somah,sy SYR,FW,Al-Ahli,31,1989,23.1,12,105,40,38.1,4.54,1.73,0.09,0.23,,3,5,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,PK,PKatt,Matches
426,Hillel Soudani,dz ALG,"MF,FW",Al-Fateh,32,1987,9.9,2,27,11,40.7,2.73,1.11,0.07,0.18,,0,0,Matches
427,Souza,br BRA,MF,Al-Ettifaq,32,1988,28.2,2,66,19,28.8,2.34,0.67,0.03,0.11,,0,0,Matches
428,Fawaz Al-Sqoor,sa KSA,"DF,MF",Al-Shabab,24,1996,15.2,1,3,1,33.3,0.20,0.07,0.33,1.00,,0,0,Matches
429,Carlos Strandberg,se SWE,FW,Abha,24,1996,27.3,16,68,31,45.6,2.49,1.14,0.24,0.52,,0,1,Matches
430,Mohammed Al Subaie,sa KSA,MF,Al-Raed,24,1995,0.5,0,1,1,100.0,2.00,2.00,0.00,0.00,,0,0,Matches
431,Rabee Sufyani,sa KSA,"MF,FW",Al-Ain,33,1987,3.4,2,8,3,37.5,2.37,0.89,0.25,0.67,,0,0,Matches
432,Abdulmajeed Al-Sulayhem,sa KSA,MF,Al-Nassr,26,1994,14.6,2,18,6,33.3,1.23,0.41,0.11,0.33,,0,0,Matches
433,Khaled Al-Sumairi,sa KSA,MF,Al-Faisaly,23,1997,3.5,0,2,1,50.0,0.57,0.29,0.00,0.00,,0,0,Matches
434,Khaled Al-Sumairi,sa KSA,MF,Al-Ittihad,23,1997,1.1,0,1,0,0.0,0.95,0.00,0.00,,,0,0,Matches
435,Mehdi Tahrat,dz ALG,DF,Abha,30,1990,24.5,1,24,3,12.5,0.98,0.12,0.04,0.33,,0,0,Matches
436,Saphir Taïder,dz ALG,MF,Al-Ain,28,1992,6.1,3,11,5,45.5,1.79,0.81,0.00,0.00,,3,3,Matches
437,Hassan Al Tambakti,sa KSA,DF,Al-Shabab,21,1999,6.8,0,7,3,42.9,1.03,0.44,0.00,0.00,,0,0,Matches
438,Benjamin Tatar,ba BIH,"MF,FW",Abha,26,1994,5.3,1,7,4,57.1,1.32,0.76,0.14,0.25,,0,0,Matches
439,Júlio Tavares,cv CPV,FW,Al-Faisaly,31,1988,29.2,15,65,31,47.7,2.22,1.06,0.14,0.29,,6,7,Matches
440,Léandre Tawamba,cm CMR,FW,Al-Taawoun,30,1989,26.1,13,63,28,44.4,2.41,1.07,0.17,0.39,,2,3,Matches
441,Mitchell te Vrede,sr SUR,FW,Al-Fateh,28,1991,18.8,13,72,32,44.4,3.83,1.70,0.14,0.31,,3,3,Matches
442,Fawaz Al Terais,sa KSA,MF,Al-Hilal,20,2000,0.3,0,0,0,,0.00,0.00,,,,0,0,Matches
443,Jehad Thakri,sa KSA,DF,Al-Qadsiah,19,2001,0.0,0,0,0,,0.00,0.00,,,,0,0,Matches
444,Hamad Al Tuhayfan,sa KSA,DF,Al-Qadsiah,21,1999,28.5,2,13,7,53.8,0.46,0.25,0.15,0.29,,0,0,Matches
445,Bruno Uvini,br BRA,DF,Al-Ittihad,29,1991,1.0,0,0,0,,0.00,0.00,,,,0,0,Matches
446,Luciano Vietto,ar ARG,"MF,FW",Al-Hilal,26,1993,19.7,4,60,22,36.7,3.04,1.11,0.07,0.18,,0,0,Matches
447,Uroš Vitas,rs SRB,DF,Al-Qadsiah,28,1992,22.9,1,14,4,28.6,0.61,0.18,0.07,0.25,,0,0,Matches
448,Sergio Vittor,ar ARG,"DF,MF",Damac,31,1989,25.3,2,22,7,31.8,0.87,0.28,0.09,0.29,,0,0,Matches
449,Saleh Waheeb,sa KSA,MF,Al-Qadsiah,17,2002,0.6,0,2,0,0.0,3.27,0.00,0.00,,,0,0,Matches
450,Mohammed Al-Waked,sa KSA,GK,Al-Qadsiah,28,1992,2.5,0,0,0,,0.00,0.00,,,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,PK,PKatt,Matches
451,Habib Al Watyan,sa KSA,GK,Al-Hilal,23,1996,8.0,0,0,0,,0.00,0.00,,,,0,0,Matches
452,Gustav Wikheim,no NOR,MF,Al-Fateh,27,1993,2.8,1,8,1,12.5,2.87,0.36,0.13,1.00,,0,0,Matches
453,Rhys Williams,au AUS,DF,Al-Qadsiah,32,1988,27.7,1,13,4,30.8,0.47,0.14,0.08,0.25,,0,0,Matches
454,Aiman Yahya,sa KSA,"MF,FW",Al-Nassr,19,2001,8.4,3,28,12,42.9,3.32,1.42,0.11,0.25,,0,0,Matches
455,Abdulrahman Al Yami,sa KSA,FW,Al-Ittihad,23,1997,0.6,0,0,0,,0.00,0.00,,,,0,0,Matches
456,Mohammed Al Yami,sa KSA,GK,Al-Ahli,22,1997,6.8,0,0,0,,0.00,0.00,,,,0,0,Matches
457,Saad Yaslam,sa KSA,DF,Al-Taawoun,20,2000,1.1,0,0,0,,0.00,0.00,,,,0,0,Matches
458,Abdullah Al Yousif,sa KSA,DF,Al-Fateh,22,1997,4.7,0,6,1,16.7,1.29,0.21,0.00,0.00,,0,0,Matches
459,Anas Zabani,sa KSA,DF,Al-Qadsiah,23,1997,2.5,0,0,0,,0.00,0.00,,,,0,0,Matches
460,Motair Al Zahrani,sa KSA,MF,Al-Taawoun,25,1994,3.8,0,5,2,40.0,1.33,0.53,0.00,0.00,,0,0,Matches
461,Saeed Al-Zahrani,sa KSA,MF,Al-Ain,28,1992,1.7,0,3,0,0.0,1.80,0.00,0.00,,,0,0,Matches
462,Ahmed Al-Zain,sa KSA,MF,Al-Raed,29,1991,20.2,2,18,10,55.6,0.89,0.50,0.11,0.20,,0,0,Matches
463,Ali Al Zaqan,sa KSA,"MF,FW",Al-Fateh,29,1991,17.2,5,51,22,43.1,2.97,1.28,0.10,0.23,,0,0,Matches
464,Omar Al Zayni,sa KSA,MF,Al-Qadsiah,24,1996,0.3,0,0,0,,0.00,0.00,,,,0,0,Matches
465,Moustapha Zeghba,dz ALG,GK,Damac,29,1990,22.0,0,0,0,,0.00,0.00,,,,0,0,Matches
466,Emilio Zelaya,ar ARG,FW,Damac,33,1987,27.6,19,68,28,41.2,2.46,1.01,0.13,0.32,,10,11,Matches
467,Abdullah Al-Zori,sa KSA,DF,Al-Shabab,32,1987,16.6,1,6,1,16.7,0.36,0.06,0.17,1.00,,0,0,Matches
468,Ali Al-Zubaidi,sa KSA,DF,Al-Wehda,27,1993,7.3,0,0,0,,0.00,0.00,,,,0,0,Matches
469,Ibrahim Al-Zubaidi,sa KSA,DF,Al-Taawoun,31,1989,9.3,0,3,1,33.3,0.32,0.11,0.00,0.00,,0,0,Matches
470,Mohammed Al-Zubaidi,sa KSA,"DF,MF",Damac,22,1997,9.5,0,0,0,,0.00,0.00,,,,0,0,Matches
