rk,player,nation,pos,squad,age,born,90s,crdy,crdr,2crdy,fls,fld,off,crs,int,tklw,pkwon,pkcon,og,matches
406,Hassan Sharahili,sa KSA,FW,Al-Batin,27,1993,5.2,1,0,0,3,5,2,3,2,0,,,0,Matches
407,Khalid Sharahili,sa KSA,GK,Damac,33,1987,8.0,1,0,0,0,0,0,0,0,0,,,0,Matches
408,Riyadh Sharahili,sa KSA,MF,Abha,27,1993,24.9,3,1,1,19,13,2,4,38,23,,,0,Matches
409,Nader Al-Sharari,sa KSA,DF,Abha,24,1996,15.4,3,0,0,18,17,0,6,56,16,,,0,Matches
410,Abdulaziz Al-Sharid,sa KSA,MF,Al-Faisaly,26,1994,7.1,2,0,0,12,18,0,1,11,10,,,0,Matches
411,Saleh Al-Shehri,sa KSA,FW,Al-Hilal,26,1993,4.7,1,0,0,16,9,1,3,2,6,,,0,Matches
412,Yahya Al-Shehri,sa KSA,MF,Al-Nassr,30,1990,0.8,0,0,0,0,1,0,1,0,0,,,0,Matches
413,Muhannad Shenqeeti,sa KSA,DF,Al-Ittihad,21,1999,19.2,0,0,0,19,25,1,22,34,34,,,0,Matches
414,Waleed Shenqeeti,sa KSA,FW,Al-Qadsiah,26,1994,2.7,1,0,0,7,4,1,2,0,1,,,0,Matches
415,Ibrahim Al-Shoeil,sa KSA,DF,Al-Qadsiah,25,1994,14.5,6,1,1,16,27,0,50,29,25,,,0,Matches
416,Mohammed Al Shuraymi,sa KSA,"MF,DF",Al-Ain,25,1995,11.7,2,0,0,10,5,1,34,17,10,,,0,Matches
417,Hussein Al Shuwaysh,sa KSA,DF,Al-Raed,31,1988,19.1,3,0,0,11,13,0,9,27,11,,,1,Matches
418,Hani Al Sibyani,sa KSA,DF,Al-Ahli,21,1999,1.4,0,0,0,3,1,0,8,2,2,,,0,Matches
419,Meshal Sibyani,sa KSA,DF,Al-Faisaly,19,2001,0.9,1,0,0,4,1,0,0,1,2,,,0,Matches
420,Luis Gustavo Melere da Silva,br BRA,MF,Al-Wehda,29,1991,13.0,3,0,0,27,30,6,79,10,3,,,0,Matches
421,Hassan Al Slis,sa KSA,FW,Al-Ettifaq,20,2000,0.9,1,0,0,5,2,0,1,2,1,,,0,Matches
422,Naïm Sliti,tn TUN,MF,Al-Ettifaq,28,1992,23.1,1,0,0,27,66,2,69,16,22,,,0,Matches
423,Nawaf Al-Sobhi,sa KSA,DF,Al-Taawoun,30,1990,13.0,4,0,0,19,15,3,1,25,7,,,0,Matches
424,Omar Al-Sohaymi,sa KSA,"MF,FW",Al-Ain,27,1993,11.7,3,0,0,14,25,1,17,16,25,,,1,Matches
425,Omar Al Somah,sy SYR,FW,Al-Ahli,31,1989,23.1,2,0,0,19,38,6,10,5,6,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
426,Hillel Soudani,dz ALG,"MF,FW",Al-Fateh,32,1987,9.9,4,0,0,27,20,11,14,7,10,,,0,Matches
427,Souza,br BRA,MF,Al-Ettifaq,32,1988,28.2,6,0,0,36,28,0,67,52,37,,,0,Matches
428,Fawaz Al-Sqoor,sa KSA,"DF,MF",Al-Shabab,24,1996,15.2,2,0,0,15,19,2,42,9,5,,,0,Matches
429,Carlos Strandberg,se SWE,FW,Abha,24,1996,27.3,2,0,0,33,38,17,7,6,3,,,0,Matches
430,Mohammed Al Subaie,sa KSA,MF,Al-Raed,24,1995,0.5,0,0,0,1,1,0,0,0,3,,,0,Matches
431,Rabee Sufyani,sa KSA,"MF,FW",Al-Ain,33,1987,3.4,2,0,0,4,7,0,3,0,1,,,0,Matches
432,Abdulmajeed Al-Sulayhem,sa KSA,MF,Al-Nassr,26,1994,14.6,1,0,0,16,34,1,7,18,19,,,0,Matches
433,Khaled Al-Sumairi,sa KSA,MF,Al-Faisaly,23,1997,3.5,0,0,0,7,10,0,5,3,8,,,0,Matches
434,Khaled Al-Sumairi,sa KSA,MF,Al-Ittihad,23,1997,1.1,0,0,0,5,3,0,3,1,1,,,0,Matches
435,Mehdi Tahrat,dz ALG,DF,Abha,30,1990,24.5,4,0,0,14,17,2,12,57,11,,,0,Matches
436,Saphir Taïder,dz ALG,MF,Al-Ain,28,1992,6.1,0,0,0,7,13,1,41,2,2,,,0,Matches
437,Hassan Al Tambakti,sa KSA,DF,Al-Shabab,21,1999,6.8,2,0,0,10,8,0,1,13,6,,,0,Matches
438,Benjamin Tatar,ba BIH,"MF,FW",Abha,26,1994,5.3,3,0,0,13,3,1,12,2,6,,,0,Matches
439,Júlio Tavares,cv CPV,FW,Al-Faisaly,31,1988,29.2,3,0,0,26,34,13,16,7,5,,,0,Matches
440,Léandre Tawamba,cm CMR,FW,Al-Taawoun,30,1989,26.1,5,0,0,52,47,22,14,10,7,,,0,Matches
441,Mitchell te Vrede,sr SUR,FW,Al-Fateh,28,1991,18.8,2,0,0,41,12,10,7,4,1,,,0,Matches
442,Fawaz Al Terais,sa KSA,MF,Al-Hilal,20,2000,0.3,0,0,0,2,2,0,3,0,0,,,0,Matches
443,Jehad Thakri,sa KSA,DF,Al-Qadsiah,19,2001,0.0,0,0,0,0,0,0,0,0,0,,,0,Matches
444,Hamad Al Tuhayfan,sa KSA,DF,Al-Qadsiah,21,1999,28.5,5,1,1,17,33,0,56,51,32,,,0,Matches
445,Bruno Uvini,br BRA,DF,Al-Ittihad,29,1991,1.0,0,0,0,1,0,0,0,0,0,,,0,Matches
446,Luciano Vietto,ar ARG,"MF,FW",Al-Hilal,26,1993,19.7,5,0,0,36,35,1,91,11,18,,,0,Matches
447,Uroš Vitas,rs SRB,DF,Al-Qadsiah,28,1992,22.9,5,1,1,9,16,1,3,24,15,,,0,Matches
448,Sergio Vittor,ar ARG,"DF,MF",Damac,31,1989,25.3,9,1,1,23,7,0,9,64,25,,,0,Matches
449,Saleh Waheeb,sa KSA,MF,Al-Qadsiah,17,2002,0.6,0,0,0,0,1,0,4,0,2,,,0,Matches
450,Mohammed Al-Waked,sa KSA,GK,Al-Qadsiah,28,1992,2.5,0,0,0,0,0,0,0,0,0,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
451,Habib Al Watyan,sa KSA,GK,Al-Hilal,23,1996,8.0,0,0,0,1,3,0,0,0,0,,,0,Matches
452,Gustav Wikheim,no NOR,MF,Al-Fateh,27,1993,2.8,0,0,0,4,4,1,15,2,0,,,0,Matches
453,Rhys Williams,au AUS,DF,Al-Qadsiah,32,1988,27.7,8,0,0,27,26,2,4,30,17,,,0,Matches
454,Aiman Yahya,sa KSA,"MF,FW",Al-Nassr,19,2001,8.4,3,0,0,22,10,5,22,9,10,,,0,Matches
455,Abdulrahman Al Yami,sa KSA,FW,Al-Ittihad,23,1997,0.6,1,0,0,3,1,0,0,0,0,,,0,Matches
456,Mohammed Al Yami,sa KSA,GK,Al-Ahli,22,1997,6.8,0,0,0,0,2,0,0,0,1,,,0,Matches
457,Saad Yaslam,sa KSA,DF,Al-Taawoun,20,2000,1.1,0,0,0,3,1,0,2,1,5,,,0,Matches
458,Abdullah Al Yousif,sa KSA,DF,Al-Fateh,22,1997,4.7,2,0,0,9,2,0,23,12,9,,,0,Matches
459,Anas Zabani,sa KSA,DF,Al-Qadsiah,23,1997,2.5,0,0,0,3,4,1,12,6,3,,,0,Matches
460,Motair Al Zahrani,sa KSA,MF,Al-Taawoun,25,1994,3.8,0,0,0,6,6,1,1,8,6,,,0,Matches
461,Saeed Al-Zahrani,sa KSA,MF,Al-Ain,28,1992,1.7,0,0,0,2,5,0,2,0,1,,,0,Matches
462,Ahmed Al-Zain,sa KSA,MF,Al-Raed,29,1991,20.2,4,0,0,21,51,4,97,26,26,,,0,Matches
463,Ali Al Zaqan,sa KSA,"MF,FW",Al-Fateh,29,1991,17.2,2,0,0,27,20,9,99,14,12,,,0,Matches
464,Omar Al Zayni,sa KSA,MF,Al-Qadsiah,24,1996,0.3,1,0,0,1,0,0,0,1,0,,,0,Matches
465,Moustapha Zeghba,dz ALG,GK,Damac,29,1990,22.0,2,0,0,1,1,0,0,3,0,,,0,Matches
466,Emilio Zelaya,ar ARG,FW,Damac,33,1987,27.6,5,0,0,37,57,18,11,12,9,,,0,Matches
467,Abdullah Al-Zori,sa KSA,DF,Al-Shabab,32,1987,16.6,2,0,0,20,12,0,33,30,18,,,0,Matches
468,Ali Al-Zubaidi,sa KSA,DF,Al-Wehda,27,1993,7.3,2,0,0,7,0,1,28,12,4,,,0,Matches
469,Ibrahim Al-Zubaidi,sa KSA,DF,Al-Taawoun,31,1989,9.3,5,0,0,26,7,1,25,12,13,,,0,Matches
470,Mohammed Al-Zubaidi,sa KSA,"DF,MF",Damac,22,1997,9.5,3,0,0,15,7,2,52,17,14,,,0,Matches
