rk,player,nation,pos,squad,age,born,90s,crdy,crdr,2crdy,fls,fld,off,crs,int,tklw,pkwon,pkcon,og,recov,won,lost,won_aerial,matches
151,Hicham Faik,nl NED,MF,Heerenveen,27,1992,24.4,3,0,0,25,26,2,80,39,32,0,0,0,223,35,22,61.4,Matches
152,Erik Falkenburg,nl NED,"FW,MF",ADO Den Haag,31,1988,10.5,1,0,0,8,12,0,6,1,4,0,0,0,31,25,30,45.5,Matches
153,Lassana Faye,nl NED,DF,Sparta R'dam,21,1998,22.4,3,0,0,17,9,1,30,13,19,0,0,0,110,17,16,51.5,Matches
154,Leroy Fer,nl NED,MF,Feyenoord,29,1990,21.9,4,0,0,35,23,0,0,25,19,0,0,0,151,67,28,70.5,Matches
155,Leandro Fernandes,nl NED,MF,Fortuna Sittard,19,1999,1.4,0,0,0,5,1,0,0,2,1,0,0,0,10,1,2,33.3,Matches
156,Zian Flemming,nl NED,"MF,FW",Zwolle,20,1998,2.4,1,0,0,7,3,0,0,2,3,0,0,0,4,7,3,70.0,Matches
157,Sherel Floranus,cw CUW,DF,Heerenveen,20,1998,24.8,6,0,0,48,19,1,25,34,36,0,3,0,188,34,37,47.9,Matches
158,Navarone Foor,nl NED,MF,Vitesse,27,1992,10.6,1,0,0,12,11,0,28,20,25,0,1,0,63,5,9,35.7,Matches
159,Jeffry Fortes,cv CPV,"DF,MF",Sparta R'dam,30,1989,5.1,1,0,0,3,4,0,11,4,3,1,0,0,18,8,7,53.3,Matches
160,Lassina Franck Traoré,bf BFA,FW,Ajax,18,2001,3.9,1,0,0,8,4,3,1,0,1,0,0,0,8,12,19,38.7,Matches
161,Kerim Frei,tr TUR,FW,Emmen,25,1993,3.5,0,0,0,2,14,3,6,2,1,0,0,0,23,0,4,0.0,Matches
162,Juriën Gaari,cw CUW,DF,RKC Waalwijk,25,1993,17.5,4,1,0,24,10,1,36,22,15,0,1,0,116,28,17,62.2,Matches
163,Cody Gakpo,nl NED,FW,PSV Eindhoven,20,1999,16.2,5,0,0,12,14,5,75,14,10,1,0,0,73,24,24,50.0,Matches
164,Lutsharel Geertruida,nl NED,DF,Feyenoord,19,2000,11.7,2,0,0,16,16,1,19,12,25,0,0,0,86,9,9,50.0,Matches
165,Roy Gelmi,ch SUI,DF,VVV-Venlo,24,1995,1.4,0,0,0,0,0,0,0,4,3,0,0,0,3,0,0,,Matches
166,Reza Ghoochannejad,ir IRN,FW,Zwolle,31,1987,7.9,0,1,0,14,12,15,3,0,1,0,0,0,9,19,26,42.2,Matches
167,Paul Gladon,nl NED,FW,Willem II,27,1992,2.2,2,0,0,8,5,4,1,0,0,0,0,0,9,24,23,51.1,Matches
168,Hilary Gong,ng NGA,MF,Vitesse,20,1998,0.3,0,0,0,0,1,0,0,1,0,0,0,0,2,0,2,0.0,Matches
169,John Goossens,nl NED,"MF,FW",ADO Den Haag,31,1988,20.3,4,0,0,21,14,0,128,23,8,0,0,1,125,12,12,50.0,Matches
170,Thijmen Goppel,nl NED,FW,ADO Den Haag,22,1997,2.5,0,0,0,0,2,1,20,2,3,0,0,0,13,2,3,40.0,Matches
171,Ferhat Görgülü,nl NED,DF,Emmen,27,1991,2.8,2,0,0,5,3,0,0,2,1,0,0,0,10,4,7,36.4,Matches
172,Kenzo Goudmijn,nl NED,MF,AZ Alkmaar,17,2001,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
173,Ryan Gravenberch,nl NED,MF,Ajax,17,2002,5.3,1,0,0,11,4,0,6,6,3,0,0,0,17,7,10,41.2,Matches
