rk,player,nation,pos,squad,age,born,90s,cmp,att,cmp_total,totdist,prgdist,cmp_short,att_short,cmp_medium,att_medium,cmp_long,att_long,ast,xag,xa,a_xag,kp,1_3,ppa,crspa,prgp,matches
107,Bobby Clark,eng ENG,MF,Liverpool,18,2005,1.0,38,49,77.6,465,64,23,29,11,12,1,2,0,0.0,0.0,0.0,0,3,0,0,3,Matches
108,Jordan Clark,eng ENG,MF,Luton Town,29,1993,14.5,369,513,71.9,6108,1636,180,231,136,173,33,63,1,1.3,1.2,-0.3,12,19,18,4,51,Matches
109,Nathaniel Clyne,eng ENG,DF,Crystal Palace,32,1991,14.9,495,600,82.5,7555,3021,266,288,191,224,28,54,0,0.2,0.2,-0.2,3,33,4,2,33,Matches
110,Séamus Coleman,ie IRL,DF,Everton,34,1988,7.4,207,306,67.6,3381,1481,111,132,76,103,16,51,0,1.0,0.7,-1.0,3,15,4,2,22,Matches
111,Nathan Collins,ie IRL,DF,Brentford,22,2001,29.5,1261,1552,81.3,23470,8772,462,528,660,757,116,214,1,2.2,1.1,-1.2,11,78,6,0,97,Matches
112,Levi Colwill,eng ENG,DF,Chelsea,20,2003,20.0,965,1163,83.0,16310,5939,444,495,456,508,51,117,1,1.2,0.5,-0.2,7,82,6,0,73,Matches
113,Lewis Cook,eng ENG,MF,Bournemouth,26,1997,31.0,1135,1487,76.3,20294,6864,458,539,539,616,112,257,3,4.3,3.0,-1.3,46,138,20,4,142,Matches
114,Jack Cork,eng ENG,MF,Burnley,34,1989,0.3,25,33,75.8,370,77,13,16,10,10,1,3,0,0.0,0.0,0.0,0,5,0,0,4,Matches
115,Maxwel Cornet,ci CIV,"MF,FW",West Ham,26,1996,1.2,36,49,73.5,407,70,27,34,6,8,0,1,0,0.2,0.0,-0.2,4,0,0,0,2,Matches
116,Vladimír Coufal,cz CZE,DF,West Ham,30,1992,34.8,1154,1665,69.3,18778,9229,596,669,448,627,84,254,7,4.0,3.0,+3.0,33,98,38,21,119,Matches
117,Philippe Coutinho,br BRA,"MF,FW",Aston Villa,31,1992,0.3,20,24,83.3,265,63,11,14,8,9,0,0,0,0.0,0.0,0.0,0,4,0,0,5,Matches
118,Aaron Cresswell,eng ENG,"DF,FW",West Ham,33,1989,4.8,254,308,82.5,4176,1722,142,155,80,96,25,48,0,0.4,0.3,-0.4,5,15,4,0,26,Matches
119,Marc Cucurella,es ESP,DF,Chelsea,25,1998,19.8,1036,1196,86.6,15110,4408,595,645,383,430,32,65,2,1.1,1.2,+0.9,19,51,7,4,50,Matches
120,Josh Cullen,ie IRL,MF,Burnley,27,1996,22.9,1173,1373,85.4,18812,4917,617,667,466,521,69,127,3,1.8,2.3,+1.2,26,119,17,3,123,Matches
121,Matheus Cunha,br BRA,"FW,MF",Wolves,24,1999,27.1,658,831,79.2,8887,2308,411,476,182,229,32,57,7,3.2,3.0,+3.8,28,56,31,1,87,Matches
122,Sam Curtis,ie IRL,DF,Sheffield Utd,17,2005,0.3,6,10,60.0,98,37,3,4,3,3,0,2,0,0.0,0.0,0.0,0,0,0,0,1,Matches
123,Mahmoud Dahoud,de GER,MF,Brighton,27,1996,5.0,284,328,86.6,4011,886,169,176,84,99,16,25,1,0.9,0.4,+0.1,10,21,1,1,11,Matches
124,Ameen Al-Dakhil,be BEL,DF,Burnley,21,2002,11.7,537,637,84.3,9642,2939,208,220,280,321,42,77,0,0.1,0.6,-0.1,2,13,2,0,35,Matches
125,Diogo Dalot,pt POR,DF,Manchester Utd,24,1999,35.3,1486,1830,81.2,24927,8066,729,817,574,701,139,213,3,2.9,2.4,+0.1,37,107,31,16,124,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp,Att,Cmp,Att,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
126,Mikkel Damsgaard,dk DEN,MF,Brentford,23,2000,9.4,300,432,69.4,4940,1897,151,194,116,151,26,55,2,1.4,0.9,+0.6,10,50,11,1,61,Matches
127,Danilo,br BRA,MF,Nott'ham Forest,22,2001,19.9,588,757,77.7,10476,3222,255,297,246,285,70,123,2,1.5,0.7,+0.5,20,74,14,0,82,Matches
128,Arnaut Danjuma,nl NED,"MF,FW",Everton,26,1997,6.6,102,152,67.1,1420,357,57,69,37,54,2,7,0,1.1,0.4,-1.1,6,6,2,0,9,Matches
129,Jayden Danns,eng ENG,FW,Liverpool,17,2006,0.1,5,7,71.4,73,16,3,4,2,3,0,0,0,0.0,0.0,0.0,0,0,1,0,1,Matches
130,Josh Dasilva,eng ENG,"DF,FW",Brentford,24,1998,0.3,10,19,52.6,153,59,5,7,5,7,0,2,0,0.2,0.2,-0.2,1,0,0,0,2,Matches
131,David Datro Fofana,ci CIV,FW,Burnley,20,2002,9.8,117,173,67.6,1574,343,67,94,36,49,5,6,1,1.8,0.3,-0.8,8,9,5,1,15,Matches
132,Ben Davies,wls WAL,DF,Tottenham,30,1993,12.1,766,850,90.1,13839,5258,303,324,388,413,60,81,0,0.4,0.6,-0.4,4,80,4,0,71,Matches
133,Tom Davies,eng ENG,MF,Sheffield Utd,25,1998,2.5,68,99,68.7,901,310,41,50,20,27,2,7,0,0.1,0.2,-0.1,1,6,1,0,8,Matches
134,Craig Dawson,eng ENG,DF,Wolves,33,1990,24.5,1104,1277,86.5,23417,8062,296,333,640,679,158,237,1,1.4,0.6,-0.4,9,52,2,0,49,Matches
135,Kevin De Bruyne,be BEL,MF,Manchester City,32,1991,13.6,732,971,75.4,11555,3364,426,481,223,293,66,134,10,11.5,7.1,-1.5,59,67,56,12,111,Matches
136,Bobby De Cordova-Reid,jm JAM,FW,Fulham,30,1993,15.8,364,487,74.7,5129,1431,211,240,112,157,17,37,2,1.8,1.2,+0.2,17,25,17,5,47,Matches
137,Hannes Delcroix,ht HAI,DF,Burnley,24,1999,6.5,300,350,85.7,4932,1666,145,155,135,154,16,31,0,0.2,0.1,-0.2,4,24,3,2,18,Matches
138,Leander Dendoncker,be BEL,MF,Aston Villa,28,1995,1.3,45,56,80.4,744,139,24,28,19,22,2,4,0,0.0,0.0,0.0,0,1,0,0,3,Matches
139,Moussa Diaby,fr FRA,"FW,MF",Aston Villa,24,1999,24.2,485,619,78.4,6960,1348,280,329,170,215,17,32,8,6.6,4.5,+1.4,47,29,40,9,72,Matches
140,Amad Diallo,ci CIV,"FW,MF",Manchester Utd,21,2002,4.3,149,170,87.6,1931,279,105,115,32,37,4,5,1,1.1,0.5,-0.1,10,6,3,0,10,Matches
