rk,player,nation,pos,squad,age,born,mp,starts,min,90s,gls,ast,g_plus_a,g_pk,pk,pkatt,crdy,crdr,gls_per90,ast_per90,g_plus_a_per90,g_pk_per90,g_plus_a_pk_per90,matches
156,Eren Derdiyok,ch SUI,FW,Göztepe,31,1988,5,3,268,3.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
157,Ersin Destanoğlu,tr TUR,GK,Beşiktaş,18,2001,8,8,720,8.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
158,Abdoulay Diaby,ml MLI,MF,Beşiktaş,28,1991,31,22,1857,20.6,5,0,5,5,0,0,1,0,0.24,0.00,0.24,0.24,0.24,Matches
159,Fallou Diagne,sn SEN,DF,Konyaspor,29,1989,4,3,270,3.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
160,Mbaye Diagne,sn SEN,FW,Galatasaray,27,1991,3,3,201,2.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
161,Abdoulaye Diallo,sn SEN,GK,Gençlerbirliği,27,1992,4,4,360,4.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
162,Sadio Diallo,gn GUI,MF,Gençlerbirliği,28,1990,6,1,162,1.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
163,Souleymane Diarra,ml MLI,MF,Gaziantep FK,24,1995,24,12,1214,13.5,2,0,2,2,0,0,10,0,0.15,0.00,0.15,0.15,0.15,Matches
164,Soner Dikmen,tr TUR,MF,Gençlerbirliği,25,1993,8,4,425,4.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
165,Ismaël Diomandé,ci CIV,MF,Rizespor,26,1992,24,20,1760,19.6,0,0,0,0,0,0,11,1,0.00,0.00,0.00,0.00,0.00,Matches
166,Nabil Dirar,ma MAR,DF,Fenerbahçe,33,1986,28,27,2375,26.4,2,0,2,2,0,0,6,0,0.08,0.00,0.08,0.08,0.08,Matches
167,Brice Dja Djédjé,ci CIV,MF,Kayserispor,28,1990,31,29,2585,28.7,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches
168,Papy Djilobodji,sn SEN,"DF,MF",Gaziantep FK,30,1988,33,33,2912,32.4,6,2,8,6,0,0,5,0,0.19,0.06,0.25,0.19,0.25,Matches
169,Mitchell Donald,sr SUR,MF,Yeni Mal'spor,30,1988,32,23,1889,21.0,5,1,6,5,0,0,4,0,0.24,0.05,0.29,0.24,0.29,Matches
170,Ryan Donk,sr SUR,DF,Galatasaray,33,1986,26,23,2132,23.7,3,1,4,3,0,0,6,0,0.13,0.04,0.17,0.13,0.17,Matches
171,Douglas,br BRA,DF,Beşiktaş,28,1990,5,3,274,3.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
172,Jean-Armel Drolé,ci CIV,FW,Antalyaspor,21,1997,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
173,Abdullah Durak,tr TUR,"MF,DF",Rizespor,32,1987,25,18,1572,17.5,0,1,1,0,0,0,2,0,0.00,0.06,0.06,0.00,0.06,Matches
174,Jimmy Durmaz,se SWE,MF,Galatasaray,30,1989,11,1,215,2.4,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
175,Abdurrahim Dursun,tr TUR,DF,Trabzonspor,20,1998,1,0,38,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
176,Salih Dursun,tr TUR,DF,Antalyaspor,28,1991,5,1,76,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
177,Volkan Egri,,DF,Sivasspor,21,1998,1,0,15,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
178,Mehmet Ekici,tr TUR,MF,Fenerbahçe,29,1990,8,5,397,4.4,0,1,1,0,0,0,0,0,0.00,0.23,0.23,0.00,0.23,Matches
179,Caleb Ekuban,gh GHA,MF,Trabzonspor,25,1994,22,15,1388,15.4,5,4,9,4,1,1,3,0,0.32,0.26,0.58,0.26,0.52,Matches
180,Eljero Elia,nl NED,MF,Başakşehir,32,1987,23,17,1316,14.6,3,2,5,3,0,0,3,0,0.21,0.14,0.34,0.21,0.34,Matches
181,Mohamed Elneny,eg EGY,MF,Beşiktaş,27,1992,27,27,2384,26.5,1,3,4,0,1,1,7,1,0.04,0.11,0.15,0.00,0.11,Matches
182,Berkan Emir,tr TUR,DF,Göztepe,31,1988,30,30,2694,29.9,3,2,5,2,1,1,7,0,0.10,0.07,0.17,0.07,0.13,Matches
183,Alexandru Epureanu,md MDA,DF,Başakşehir,32,1986,29,28,2498,27.8,0,1,1,0,0,0,7,1,0.00,0.04,0.04,0.00,0.04,Matches
184,Ziya Erdal,tr TUR,"MF,DF",Sivasspor,31,1988,19,12,1137,12.6,1,2,3,1,0,0,4,0,0.08,0.16,0.24,0.08,0.24,Matches
185,Mehmet Erdem Uğurlu,tr TUR,DF,Gaziantep FK,31,1988,4,2,142,1.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
186,Mevlüt Erdinç,tr TUR,FW,Fenerbahçe,32,1987,12,1,184,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
187,Doğan Erdoğan,tr TUR,MF,Trabzonspor,22,1996,20,3,478,5.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
188,Yusuf Erdoğan,tr TUR,MF,Kasımpaşa,26,1992,21,8,818,9.1,4,3,7,4,0,0,0,0,0.44,0.33,0.77,0.44,0.77,Matches
189,Caner Erkin,tr TUR,"DF,MF",Beşiktaş,30,1988,30,27,2464,27.4,3,10,13,2,1,1,10,1,0.11,0.37,0.47,0.07,0.44,Matches
190,Oscar Estupiñan,co COL,"FW,MF",Denizlispor,22,1996,28,10,1077,12.0,7,0,7,7,0,0,2,0,0.58,0.00,0.58,0.58,0.58,Matches
191,Radamel Falcao,co COL,FW,Galatasaray,33,1986,16,13,1106,12.3,10,1,11,8,2,2,1,0,0.81,0.08,0.90,0.65,0.73,Matches
192,Simon Falette,gn GUI,DF,Fenerbahçe,27,1992,8,8,713,7.9,0,1,1,0,0,0,1,0,0.00,0.13,0.13,0.00,0.13,Matches
193,Fabien Farnolle,bj BEN,GK,Yeni Mal'spor,34,1984,34,34,3060,34.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
194,Ömer Faruk Beyaz,tr TUR,MF,Fenerbahçe,15,2003,4,2,144,1.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
195,Ricardo Faty,sn SEN,MF,Ankaragücü,32,1986,29,23,2058,22.9,0,0,0,0,0,0,10,1,0.00,0.00,0.00,0.00,0.00,Matches
196,Sofiane Feghouli,dz ALG,MF,Galatasaray,29,1989,27,27,2188,24.3,6,3,9,6,0,0,3,1,0.25,0.12,0.37,0.25,0.37,Matches
197,Ivanildo Fernandes,cv CPV,DF,Trabzonspor,23,1996,3,3,223,2.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
198,Ivanildo Fernandes,cv CPV,DF,Rizespor,23,1996,11,11,955,10.6,1,0,1,1,0,0,3,1,0.09,0.00,0.09,0.09,0.09,Matches
199,Jorge Filipe Oliveira Fernandes,pt POR,DF,Kasımpaşa,22,1997,18,12,1222,13.6,0,0,0,0,0,0,8,1,0.00,0.00,0.00,0.00,0.00,Matches
200,Junior Fernándes,cl CHI,MF,Alanyaspor,31,1988,30,22,1862,20.7,9,7,16,9,0,0,4,1,0.44,0.34,0.77,0.44,0.77,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
201,Fernando,br BRA,"MF,FW",Sivasspor,26,1993,27,17,1489,16.5,6,2,8,6,0,0,4,0,0.36,0.12,0.48,0.36,0.48,Matches
202,Volkan Fındıklı,tr TUR,MF,Konyaspor,28,1990,14,7,710,7.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
203,Moryké Fofana,ci CIV,"MF,FW",Yeni Mal'spor,27,1991,29,18,1543,17.1,1,1,2,1,0,0,2,0,0.06,0.06,0.12,0.06,0.12,Matches
204,Fredy,ao ANG,"MF,FW",Antalyaspor,29,1990,24,14,1345,14.9,3,3,6,3,0,0,1,0,0.20,0.20,0.40,0.20,0.40,Matches
205,Kerim Frei,tr TUR,"FW,MF",Başakşehir,25,1993,3,0,107,1.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
206,Lamine Gassama,sn SEN,DF,Göztepe,29,1989,28,26,2275,25.3,0,2,2,0,0,0,5,0,0.00,0.08,0.08,0.00,0.08,Matches
207,Gelson,ao ANG,FW,Antalyaspor,23,1996,6,2,164,1.8,0,1,1,0,0,0,0,0,0.00,0.55,0.55,0.00,0.55,Matches
208,Okechukwu Godson Azubuike,ng NGA,MF,Başakşehir,22,1997,17,9,775,8.6,0,1,1,0,0,0,1,0,0.00,0.12,0.12,0.00,0.12,Matches
209,Gerard Gohou,rw RWA,FW,Kasımpaşa,30,1988,8,2,197,2.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
210,Marcelo Goiano,br BRA,DF,Sivasspor,31,1987,29,29,2568,28.5,0,2,2,0,0,0,9,1,0.00,0.07,0.07,0.00,0.07,Matches
211,Cenk Gönen,tr TUR,GK,Alanyaspor,31,1988,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
212,Gökhan Gönül,tr TUR,DF,Beşiktaş,34,1985,30,29,2554,28.4,4,3,7,4,0,0,6,0,0.14,0.11,0.25,0.14,0.25,Matches
213,Lokman Gör,tr TUR,DF,Alanyaspor,28,1990,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
214,Zafer Görgen,,GK,Rizespor,19,2000,3,2,215,2.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
215,Guilherme,br BRA,MF,Yeni Mal'spor,28,1991,18,16,1315,14.6,5,6,11,5,0,0,3,0,0.34,0.41,0.75,0.34,0.75,Matches
216,Guilherme,br BRA,MF,Trabzonspor,28,1991,14,7,669,7.4,0,1,1,0,0,0,3,1,0.00,0.13,0.13,0.00,0.13,Matches
217,Fredrik Gulbrandsen,no NOR,"MF,FW",Başakşehir,26,1992,20,9,759,8.4,3,0,3,3,0,0,2,0,0.36,0.00,0.36,0.36,0.36,Matches
218,Levent Gülen,ch SUI,DF,Kayserispor,25,1994,2,1,82,0.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
219,Ceyhun Gülselam,tr TUR,MF,Alanyaspor,31,1987,31,25,2127,23.6,3,1,4,3,0,0,11,0,0.13,0.04,0.17,0.13,0.17,Matches
220,Ersan Gülüm,tr TUR,DF,Antalyaspor,32,1987,3,3,236,2.6,1,0,1,1,0,0,1,0,0.38,0.00,0.38,0.38,0.38,Matches
221,Sinan Gümüş,de GER,"MF,FW",Antalyaspor,25,1994,10,9,723,8.0,5,1,6,4,1,1,5,1,0.62,0.12,0.75,0.50,0.62,Matches
222,Muhammed Gümüskaya,tr TUR,MF,Fenerbahçe,18,2001,1,0,14,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
223,Umut Güneş,tr TUR,MF,Alanyaspor,19,2000,3,0,13,0.1,0,1,1,0,0,0,0,0,0.00,6.92,6.92,0.00,6.92,Matches
224,Mert Günok,tr TUR,GK,Başakşehir,30,1989,33,33,2970,33.0,0,1,1,0,0,0,1,0,0.00,0.03,0.03,0.00,0.03,Matches
225,Berke Gürbüz,,MF,Ankaragücü,16,2003,1,0,12,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
226,Serdar Gürler,tr TUR,MF,Göztepe,27,1991,26,26,2144,23.8,7,5,12,7,0,1,3,0,0.29,0.21,0.50,0.29,0.50,Matches
227,Luiz Gustavo,br BRA,"MF,DF",Fenerbahçe,32,1987,28,28,2518,28.0,3,1,4,3,0,0,9,2,0.11,0.04,0.14,0.11,0.14,Matches
228,Yiğithan Güveli,,DF,Yeni Mal'spor,21,1998,2,0,15,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
229,Günay Güvenç,tr TUR,GK,Gaziantep FK,28,1991,31,31,2790,31.0,0,1,1,0,0,0,3,0,0.00,0.03,0.03,0.00,0.03,Matches
230,Oussama Haddadi,tn TUN,DF,Kasımpaşa,27,1992,16,16,1440,16.0,0,5,5,0,0,0,3,0,0.00,0.31,0.31,0.00,0.31,Matches
231,Teenage Hadebe,zw ZIM,DF,Yeni Mal'spor,23,1995,23,23,1912,21.2,0,1,1,0,0,0,6,1,0.00,0.05,0.05,0.00,0.05,Matches
232,Florent Hadergjonaj,xk KVX,DF,Kasımpaşa,25,1994,13,13,1141,12.7,0,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,Matches
233,Amir Hadžiahmetović,ba BIH,MF,Konyaspor,22,1997,23,16,1434,15.9,1,2,3,1,0,0,3,1,0.06,0.13,0.19,0.06,0.19,Matches
234,Karim Hafez,eg EGY,DF,Yeni Mal'spor,23,1996,13,11,984,10.9,0,2,2,0,0,0,2,0,0.00,0.18,0.18,0.00,0.18,Matches
235,Karim Hafez,eg EGY,DF,Kasımpaşa,23,1996,13,13,1039,11.5,0,0,0,0,0,0,5,2,0.00,0.00,0.00,0.00,0.00,Matches
236,Haris Hajradinović,ba BIH,MF,Kasımpaşa,25,1994,30,29,2435,27.1,4,7,11,4,0,0,5,1,0.15,0.26,0.41,0.15,0.41,Matches
237,Ahmet Hakan Demirli,,FW,Kasımpaşa,18,2000,2,0,7,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
238,Mevlüt Han Ekelik,,MF,Antalyaspor,14,2004,1,0,9,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
239,Denys Harmash,ua UKR,"MF,FW",Rizespor,29,1990,14,9,675,7.5,3,0,3,3,0,0,1,0,0.40,0.00,0.40,0.40,0.40,Matches
240,Dogucan Haspolat,tr TUR,DF,Kasımpaşa,19,2000,4,1,103,1.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
241,Tobias Heintz,no NOR,MF,Kasımpaşa,21,1998,8,2,222,2.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
242,Pedro Henrique,br BRA,MF,Kayserispor,29,1990,26,24,2014,22.4,10,1,11,9,1,1,12,2,0.45,0.04,0.49,0.40,0.45,Matches
243,Majid Hosseini,ir IRN,"DF,MF",Trabzonspor,23,1996,16,13,1116,12.4,1,0,1,0,1,2,3,1,0.08,0.00,0.08,0.00,0.00,Matches
244,Paolo Hurtado,pe PER,"MF,FW",Konyaspor,29,1990,12,2,247,2.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
245,Hasan Hüseyin Acar,tr TUR,MF,Kayserispor,24,1994,21,21,1813,20.1,3,2,5,3,0,0,5,0,0.15,0.10,0.25,0.15,0.25,Matches
246,Atiba Hutchinson,ca CAN,MF,Beşiktaş,36,1983,30,29,2582,28.7,6,5,11,5,1,1,5,0,0.21,0.17,0.38,0.17,0.35,Matches
247,Ahmed Ildiz,tr TUR,MF,Yeni Mal'spor,22,1996,14,2,280,3.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
248,Sitki İmdat,,FW,Ankaragücü,17,2001,1,0,5,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
249,Selçuk İnan,tr TUR,MF,Galatasaray,34,1985,8,3,301,3.3,0,0,0,0,0,1,0,0,0.00,0.00,0.00,0.00,0.00,Matches
250,Gökhan Inler,ch SUI,MF,Başakşehir,35,1984,10,2,277,3.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
251,Mauricio Isla,cl CHI,DF,Fenerbahçe,31,1988,19,19,1619,18.0,0,3,3,0,0,0,4,1,0.00,0.17,0.17,0.00,0.17,Matches
252,Adis Jahović,mk MKD,FW,Yeni Mal'spor,32,1987,18,18,1582,17.6,11,1,12,7,4,4,1,1,0.63,0.06,0.68,0.40,0.46,Matches
253,Adis Jahović,mk MKD,FW,Antalyaspor,32,1987,13,13,1094,12.2,6,0,6,4,2,2,4,0,0.49,0.00,0.49,0.33,0.33,Matches
254,Jefferson,br BRA,MF,Gaziantep FK,25,1994,20,14,1272,14.1,1,0,1,1,0,0,7,0,0.07,0.00,0.07,0.07,0.07,Matches
255,Cameron Jerome,eng ENG,FW,Göztepe,32,1986,22,19,1654,18.4,3,0,3,3,0,0,8,0,0.16,0.00,0.16,0.16,0.16,Matches
256,Marko Jevtović,rs SRB,MF,Konyaspor,26,1993,24,20,1646,18.3,3,0,3,1,2,3,3,0,0.16,0.00,0.16,0.05,0.05,Matches
257,Juanfran,es ESP,DF,Alanyaspor,30,1988,13,12,1071,11.9,0,3,3,0,0,0,2,0,0.00,0.25,0.25,0.00,0.25,Matches
258,Jens Jønsson,dk DEN,MF,Konyaspor,26,1993,32,32,2767,30.7,1,1,2,1,0,0,4,0,0.03,0.03,0.07,0.03,0.07,Matches
259,Mathias Jørgensen,dk DEN,DF,Fenerbahçe,29,1990,16,14,1230,13.7,2,0,2,2,0,0,2,0,0.15,0.00,0.15,0.15,0.15,Matches
260,Moestafa El Kabir,ma MAR,FW,Rizespor,30,1988,2,2,102,1.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
261,Deniz Kadah,de GER,"MF,FW",Göztepe,33,1986,16,4,487,5.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
262,Ferdi Kadioglu,tr TUR,MF,Fenerbahçe,19,1999,23,8,915,10.2,4,3,7,4,0,0,2,0,0.39,0.30,0.69,0.39,0.69,Matches
263,Oğuz Kağan Güçtekin,tr TUR,MF,Rizespor,20,1999,14,7,644,7.2,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
264,İrfan Kahveci,tr TUR,MF,Başakşehir,24,1995,29,29,2411,26.8,4,5,9,4,0,0,8,1,0.15,0.19,0.34,0.15,0.34,Matches
265,Jean-Armel Kana-Biyik,cm CMR,DF,Gaziantep FK,30,1989,33,33,2958,32.9,1,0,1,1,0,0,4,0,0.03,0.00,0.03,0.03,0.03,Matches
266,Kaan Kanak,tr TUR,DF,Alanyaspor,28,1990,5,5,450,5.0,0,1,1,0,0,0,2,0,0.00,0.20,0.20,0.00,0.20,Matches
267,Ferhat Kaplan,tr TUR,GK,Antalyaspor,30,1989,11,11,990,11.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
268,Aytaç Kara,tr TUR,MF,Kasımpaşa,26,1993,32,32,2860,31.8,5,2,7,5,0,0,11,0,0.16,0.06,0.22,0.16,0.22,Matches
269,Aydın Karabulut,tr TUR,MF,Ankaragücü,31,1988,18,8,727,8.1,1,1,2,1,0,0,2,0,0.12,0.12,0.25,0.12,0.25,Matches
270,Efecan Karaca,tr TUR,MF,Alanyaspor,29,1989,33,30,2569,28.5,2,6,8,2,0,0,3,0,0.07,0.21,0.28,0.07,0.28,Matches
271,İlker Karakaş,tr TUR,FW,Gençlerbirliği,20,1999,10,1,152,1.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
272,Cebrail Karayel,tr TUR,DF,Ankaragücü,24,1994,17,9,894,9.9,0,1,1,0,0,0,5,1,0.00,0.10,0.10,0.00,0.10,Matches
273,Erce Kardeşler,tr TUR,GK,Trabzonspor,25,1994,3,1,170,1.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
274,Loris Karius,de GER,GK,Beşiktaş,26,1993,25,25,2250,25.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
275,Erkan Kaş,tr TUR,DF,Yeni Mal'spor,27,1991,10,3,354,3.9,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
276,Erdogan Kaya,tr TUR,DF,Beşiktaş,18,2001,1,0,23,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
277,Hasan Kaya,,MF,Ankaragücü,23,1995,11,5,449,5.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
278,Yalçın Kayan,tr TUR,MF,Göztepe,20,1999,12,2,354,3.9,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
279,Olarenwaju Kayode,ng NGA,FW,Gaziantep FK,26,1993,27,27,2246,25.0,10,6,16,7,3,4,2,2,0.40,0.24,0.64,0.28,0.52,Matches
280,Abdul Khalili,se SWE,MF,Kasımpaşa,27,1992,16,12,1023,11.4,2,2,4,2,0,0,4,0,0.18,0.18,0.35,0.18,0.35,Matches
281,Marc Kibong Mbamba,cm CMR,MF,Denizlispor,30,1988,12,4,415,4.6,0,1,1,0,0,0,1,0,0.00,0.22,0.22,0.00,0.22,Matches
282,Emre Kılınç,tr TUR,"MF,FW",Sivasspor,24,1994,28,26,2329,25.9,8,5,13,8,0,1,9,0,0.31,0.19,0.50,0.31,0.50,Matches
283,Koray Kilinc,,FW,Trabzonspor,19,2000,5,0,75,0.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
284,Batuhan Kırdaroğlu,,FW,Göztepe,18,2000,1,0,15,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
285,Serkan Kırıntılı,tr TUR,GK,Konyaspor,34,1985,26,26,2247,25.0,0,0,0,0,0,0,1,2,0.00,0.00,0.00,0.00,0.00,Matches
286,Stelios Kitsiou,gr GRE,"DF,MF",Ankaragücü,25,1993,31,31,2774,30.8,2,3,5,2,0,0,8,1,0.06,0.10,0.16,0.06,0.16,Matches
287,Arda Kızıldağ,tr TUR,DF,Gençlerbirliği,20,1998,3,3,257,2.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
288,Alberk Koç,,MF,Rizespor,22,1997,3,1,108,1.2,0,1,1,0,0,0,0,0,0.00,0.83,0.83,0.00,0.83,Matches
289,Anıl Koç,tr TUR,MF,Kasımpaşa,24,1995,7,0,99,1.1,1,0,1,1,0,0,0,0,0.91,0.00,0.91,0.91,0.91,Matches
290,Okan Kocuk,tr TUR,GK,Galatasaray,24,1995,9,8,787,8.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
291,Bengali-Fodé Koita,gn GUI,"FW,MF",Kasımpaşa,28,1990,24,23,1911,21.2,12,4,16,12,0,0,3,0,0.57,0.19,0.75,0.57,0.75,Matches
292,Emir Köksal,,DF,Fenerbahçe,17,2001,1,0,4,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
293,Arouna Koné,ci CIV,FW,Sivasspor,35,1983,29,8,1054,11.7,7,4,11,5,2,2,1,0,0.60,0.34,0.94,0.43,0.77,Matches
294,Nurettin Korkmaz,tr TUR,MF,Kayserispor,17,2002,4,1,131,1.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
295,Ramazan Köse,tr TUR,GK,Kasımpaşa,31,1988,14,14,1260,14.0,0,1,1,0,0,0,0,0,0.00,0.07,0.07,0.00,0.07,Matches
296,Artem Kravets,ua UKR,"FW,MF",Kayserispor,30,1989,19,15,1344,14.9,8,0,8,7,1,1,2,0,0.54,0.00,0.54,0.47,0.47,Matches
297,Max Kruse,de GER,MF,Fenerbahçe,31,1988,20,20,1688,18.8,7,6,13,4,3,3,0,0,0.37,0.32,0.69,0.21,0.53,Matches
298,Alihan Kubalas,tr TUR,DF,Ankaragücü,27,1991,9,7,668,7.4,1,0,1,1,0,0,4,0,0.13,0.00,0.13,0.13,0.13,Matches
299,Fyodor Kudryashov,ru RUS,DF,Antalyaspor,32,1987,17,17,1530,17.0,0,2,2,0,0,0,1,0,0.00,0.12,0.12,0.00,0.12,Matches
300,Mert Kula,tr TUR,DF,Kayserispor,24,1995,7,5,516,5.7,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
301,Ante Kulušić,hr CRO,DF,Ankaragücü,33,1986,31,31,2745,30.5,0,0,0,0,0,0,11,0,0.00,0.00,0.00,0.00,0.00,Matches
302,Yekta Kurtuluş,tr TUR,MF,Antalyaspor,33,1985,7,4,369,4.1,1,0,1,1,0,0,2,1,0.24,0.00,0.24,0.24,0.24,Matches
303,Zoran Kvržić,ba BIH,DF,Kayserispor,30,1988,10,10,822,9.1,0,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,Matches
304,Joseph Larweh Attamah,gh GHA,MF,Rizespor,25,1994,14,11,1005,11.2,0,1,1,0,0,0,3,0,0.00,0.09,0.09,0.00,0.09,Matches
305,Mario Lemina,ga GAB,"MF,DF",Galatasaray,25,1993,20,19,1532,17.0,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches
306,Jeremain Lens,nl NED,"MF,DF",Beşiktaş,31,1987,23,17,1360,15.1,2,4,6,2,0,0,8,0,0.13,0.26,0.40,0.13,0.40,Matches
307,Martin Linnes,no NOR,DF,Galatasaray,27,1991,12,6,722,8.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
308,Adem Ljajić,rs SRB,MF,Beşiktaş,27,1991,24,17,1593,17.7,5,6,11,5,0,0,5,0,0.28,0.34,0.62,0.28,0.62,Matches
309,Saba Lobzhanidze,ge GEO,"MF,FW",Ankaragücü,24,1994,15,12,1006,11.2,1,0,1,1,0,0,0,0,0.09,0.00,0.09,0.09,0.09,Matches
310,Yuri Lodygin,ru RUS,GK,Gaziantep FK,29,1990,2,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
311,Miguel Lopes,pt POR,DF,Kayserispor,32,1986,26,23,2104,23.4,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches
312,Tiago Jorge Oliveira Lopes,pt POR,DF,Denizlispor,30,1989,23,18,1691,18.8,0,0,0,0,0,0,6,1,0.00,0.00,0.00,0.00,0.00,Matches
