rk,player,nation,pos,squad,age,born,90s,crdy,crdr,2crdy,fls,fld,off,crs,int,tklw,pkwon,pkcon,og,matches
206,Lamine Gassama,sn SEN,DF,Göztepe,29,1989,25.3,5,0,0,23,48,2,62,47,24,,,1,Matches
207,Gelson,ao ANG,FW,Antalyaspor,23,1996,1.8,0,0,0,3,4,0,0,0,0,,,0,Matches
208,Okechukwu Godson Azubuike,ng NGA,MF,Başakşehir,22,1997,8.6,1,0,0,10,4,1,3,7,12,,,0,Matches
209,Gerard Gohou,rw RWA,FW,Kasımpaşa,30,1988,2.2,1,0,0,3,0,4,0,0,1,,,0,Matches
210,Marcelo Goiano,br BRA,DF,Sivasspor,31,1987,28.5,9,1,1,37,29,1,55,43,38,,,0,Matches
211,Cenk Gönen,tr TUR,GK,Alanyaspor,31,1988,1.0,0,0,0,0,0,0,0,0,0,,,0,Matches
212,Gökhan Gönül,tr TUR,DF,Beşiktaş,34,1985,28.4,6,0,0,18,31,4,98,65,33,,,0,Matches
213,Lokman Gör,tr TUR,DF,Alanyaspor,28,1990,1.0,0,0,0,2,0,0,1,0,0,,,0,Matches
214,Zafer Görgen,,GK,Rizespor,19,2000,2.4,1,0,0,0,0,0,0,0,0,,,0,Matches
215,Guilherme,br BRA,MF,Yeni Mal'spor,28,1991,14.6,3,0,0,28,32,6,96,11,15,,,0,Matches
216,Guilherme,br BRA,MF,Trabzonspor,28,1991,7.4,3,1,1,21,12,5,39,5,6,,,0,Matches
217,Fredrik Gulbrandsen,no NOR,"MF,FW",Başakşehir,26,1992,8.4,2,0,0,24,20,1,8,8,5,,,0,Matches
218,Levent Gülen,ch SUI,DF,Kayserispor,25,1994,0.9,0,0,0,1,0,0,0,2,0,,,0,Matches
219,Ceyhun Gülselam,tr TUR,MF,Alanyaspor,31,1987,23.6,11,0,0,51,10,2,14,24,36,,,0,Matches
220,Ersan Gülüm,tr TUR,DF,Antalyaspor,32,1987,2.6,1,0,0,2,6,0,0,0,2,,,0,Matches
221,Sinan Gümüş,de GER,"MF,FW",Antalyaspor,25,1994,8.0,5,1,1,11,13,1,11,9,7,,,0,Matches
222,Muhammed Gümüskaya,tr TUR,MF,Fenerbahçe,18,2001,0.2,0,0,0,1,0,0,0,0,0,,,0,Matches
223,Umut Güneş,tr TUR,MF,Alanyaspor,19,2000,0.1,0,0,0,0,0,0,0,0,0,,,0,Matches
224,Mert Günok,tr TUR,GK,Başakşehir,30,1989,33.0,1,0,0,0,5,0,0,3,0,,,0,Matches
225,Berke Gürbüz,,MF,Ankaragücü,16,2003,0.1,0,0,0,0,0,0,0,0,0,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
226,Serdar Gürler,tr TUR,MF,Göztepe,27,1991,23.8,3,0,0,18,35,16,119,11,23,,,0,Matches
227,Luiz Gustavo,br BRA,"MF,DF",Fenerbahçe,32,1987,28.0,9,2,2,46,47,0,34,42,35,,,0,Matches
228,Yiğithan Güveli,,DF,Yeni Mal'spor,21,1998,0.2,0,0,0,1,0,0,0,0,0,,,0,Matches
229,Günay Güvenç,tr TUR,GK,Gaziantep FK,28,1991,31.0,3,0,0,1,9,0,0,0,1,,,0,Matches
230,Oussama Haddadi,tn TUN,DF,Kasımpaşa,27,1992,16.0,3,0,0,9,9,1,58,20,14,,,0,Matches
231,Teenage Hadebe,zw ZIM,DF,Yeni Mal'spor,23,1995,21.2,6,1,0,30,16,1,5,22,23,,,0,Matches
232,Florent Hadergjonaj,xk KVX,DF,Kasımpaşa,25,1994,12.7,3,1,1,10,6,1,37,16,9,,,0,Matches
233,Amir Hadžiahmetović,ba BIH,MF,Konyaspor,22,1997,15.9,3,1,0,26,27,0,19,20,26,,,0,Matches
234,Karim Hafez,eg EGY,DF,Yeni Mal'spor,23,1996,10.9,2,0,0,14,16,0,50,18,13,,,0,Matches
235,Karim Hafez,eg EGY,DF,Kasımpaşa,23,1996,11.5,5,2,1,10,16,1,43,23,20,,,1,Matches
236,Haris Hajradinović,ba BIH,MF,Kasımpaşa,25,1994,27.1,5,1,0,55,60,1,121,27,31,,,0,Matches
237,Ahmet Hakan Demirli,,FW,Kasımpaşa,18,2000,0.1,0,0,0,1,0,0,0,0,0,,,0,Matches
238,Mevlüt Han Ekelik,,MF,Antalyaspor,14,2004,0.1,0,0,0,0,0,0,0,0,0,,,0,Matches
239,Denys Harmash,ua UKR,"MF,FW",Rizespor,29,1990,7.5,1,0,0,17,16,3,8,10,10,,,0,Matches
240,Dogucan Haspolat,tr TUR,DF,Kasımpaşa,19,2000,1.1,0,0,0,2,0,0,3,0,2,,,0,Matches
241,Tobias Heintz,no NOR,MF,Kasımpaşa,21,1998,2.5,0,0,0,4,6,1,4,1,3,,,0,Matches
242,Pedro Henrique,br BRA,MF,Kayserispor,29,1990,22.4,12,2,2,63,39,26,46,12,21,,,0,Matches
243,Majid Hosseini,ir IRN,"DF,MF",Trabzonspor,23,1996,12.4,3,1,0,18,11,0,0,22,15,,,0,Matches
244,Paolo Hurtado,pe PER,"MF,FW",Konyaspor,29,1990,2.7,1,0,0,6,10,2,8,2,1,,,0,Matches
245,Hasan Hüseyin Acar,tr TUR,MF,Kayserispor,24,1994,20.1,5,0,0,21,21,2,70,12,26,,,0,Matches
246,Atiba Hutchinson,ca CAN,MF,Beşiktaş,36,1983,28.7,5,0,0,30,62,5,7,36,34,,,0,Matches
247,Ahmed Ildiz,tr TUR,MF,Yeni Mal'spor,22,1996,3.1,1,0,0,6,1,1,3,4,3,,,0,Matches
248,Sitki İmdat,,FW,Ankaragücü,17,2001,0.1,0,0,0,0,0,0,0,0,0,,,0,Matches
249,Selçuk İnan,tr TUR,MF,Galatasaray,34,1985,3.3,0,0,0,1,3,0,12,2,1,,,0,Matches
250,Gökhan Inler,ch SUI,MF,Başakşehir,35,1984,3.1,1,0,0,3,2,0,1,4,5,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
251,Mauricio Isla,cl CHI,DF,Fenerbahçe,31,1988,18.0,4,1,0,22,14,6,72,30,25,,,0,Matches
252,Adis Jahović,mk MKD,FW,Yeni Mal'spor,32,1987,17.6,1,1,0,26,20,19,4,3,7,,,0,Matches
253,Adis Jahović,mk MKD,FW,Antalyaspor,32,1987,12.2,4,0,0,29,15,12,2,3,1,,,0,Matches
254,Jefferson,br BRA,MF,Gaziantep FK,25,1994,14.1,7,0,0,26,25,1,14,8,16,,,0,Matches
255,Cameron Jerome,eng ENG,FW,Göztepe,32,1986,18.4,8,0,0,42,27,3,6,3,12,,,0,Matches
256,Marko Jevtović,rs SRB,MF,Konyaspor,26,1993,18.3,3,0,0,21,28,0,8,27,15,,,0,Matches
257,Juanfran,es ESP,DF,Alanyaspor,30,1988,11.9,2,0,0,4,13,1,104,16,1,,,0,Matches
258,Jens Jønsson,dk DEN,MF,Konyaspor,26,1993,30.7,4,0,0,25,41,1,2,61,23,,,0,Matches
259,Mathias Jørgensen,dk DEN,DF,Fenerbahçe,29,1990,13.7,2,0,0,14,3,1,0,14,8,,,0,Matches
260,Moestafa El Kabir,ma MAR,FW,Rizespor,30,1988,1.1,0,0,0,3,5,1,0,0,1,,,0,Matches
261,Deniz Kadah,de GER,"MF,FW",Göztepe,33,1986,5.4,1,0,0,2,11,4,1,2,2,,,0,Matches
262,Ferdi Kadioglu,tr TUR,MF,Fenerbahçe,19,1999,10.2,2,0,0,12,12,1,26,5,11,,,0,Matches
263,Oğuz Kağan Güçtekin,tr TUR,MF,Rizespor,20,1999,7.2,2,0,0,15,8,0,1,13,9,,,0,Matches
264,İrfan Kahveci,tr TUR,MF,Başakşehir,24,1995,26.8,8,1,1,49,39,2,96,22,23,,,0,Matches
265,Jean-Armel Kana-Biyik,cm CMR,DF,Gaziantep FK,30,1989,32.9,4,0,0,20,15,3,6,37,24,,,0,Matches
266,Kaan Kanak,tr TUR,DF,Alanyaspor,28,1990,5.0,2,0,0,7,3,0,16,5,5,,,0,Matches
267,Ferhat Kaplan,tr TUR,GK,Antalyaspor,30,1989,11.0,2,0,0,1,0,0,0,0,0,,,0,Matches
268,Aytaç Kara,tr TUR,MF,Kasımpaşa,26,1993,31.8,11,0,0,51,51,1,60,42,33,,,0,Matches
269,Aydın Karabulut,tr TUR,MF,Ankaragücü,31,1988,8.1,2,0,0,11,16,2,51,3,3,,,0,Matches
270,Efecan Karaca,tr TUR,MF,Alanyaspor,29,1989,28.5,3,0,0,37,60,9,79,12,26,,,0,Matches
271,İlker Karakaş,tr TUR,FW,Gençlerbirliği,20,1999,1.7,0,0,0,0,0,1,0,0,2,,,0,Matches
272,Cebrail Karayel,tr TUR,DF,Ankaragücü,24,1994,9.9,5,1,1,19,20,0,23,12,17,,,0,Matches
273,Erce Kardeşler,tr TUR,GK,Trabzonspor,25,1994,1.9,0,0,0,0,0,0,0,0,0,,,0,Matches
274,Loris Karius,de GER,GK,Beşiktaş,26,1993,25.0,1,0,0,0,6,0,0,0,0,,,0,Matches
275,Erkan Kaş,tr TUR,DF,Yeni Mal'spor,27,1991,3.9,3,0,0,6,3,0,13,5,3,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
276,Erdogan Kaya,tr TUR,DF,Beşiktaş,18,2001,0.3,0,0,0,0,0,0,0,0,0,,,0,Matches
277,Hasan Kaya,,MF,Ankaragücü,23,1995,5.0,2,0,0,6,3,1,23,1,3,,,0,Matches
278,Yalçın Kayan,tr TUR,MF,Göztepe,20,1999,3.9,2,0,0,9,6,0,7,3,5,,,0,Matches
279,Olarenwaju Kayode,ng NGA,FW,Gaziantep FK,26,1993,25.0,2,2,0,51,63,12,11,3,5,,,0,Matches
280,Abdul Khalili,se SWE,MF,Kasımpaşa,27,1992,11.4,4,0,0,22,18,0,30,12,13,,,0,Matches
281,Marc Kibong Mbamba,cm CMR,MF,Denizlispor,30,1988,4.6,1,0,0,9,9,0,0,2,4,,,0,Matches
282,Emre Kılınç,tr TUR,"MF,FW",Sivasspor,24,1994,25.9,9,0,0,47,57,11,122,12,29,,,0,Matches
283,Koray Kilinc,,FW,Trabzonspor,19,2000,0.8,1,0,0,2,1,2,0,0,0,,,0,Matches
284,Batuhan Kırdaroğlu,,FW,Göztepe,18,2000,0.2,0,0,0,1,1,0,0,0,0,,,0,Matches
285,Serkan Kırıntılı,tr TUR,GK,Konyaspor,34,1985,25.0,1,2,0,2,4,0,0,0,0,,,0,Matches
286,Stelios Kitsiou,gr GRE,"DF,MF",Ankaragücü,25,1993,30.8,8,1,1,57,78,0,53,35,82,,,0,Matches
287,Arda Kızıldağ,tr TUR,DF,Gençlerbirliği,20,1998,2.9,0,0,0,2,3,1,0,6,6,,,0,Matches
288,Alberk Koç,,MF,Rizespor,22,1997,1.2,0,0,0,1,3,0,2,0,1,,,0,Matches
289,Anıl Koç,tr TUR,MF,Kasımpaşa,24,1995,1.1,0,0,0,1,2,0,4,0,2,,,0,Matches
290,Okan Kocuk,tr TUR,GK,Galatasaray,24,1995,8.7,1,0,0,1,2,0,0,0,0,,,0,Matches
291,Bengali-Fodé Koita,gn GUI,"FW,MF",Kasımpaşa,28,1990,21.2,3,0,0,33,32,18,4,3,4,,,0,Matches
292,Emir Köksal,,DF,Fenerbahçe,17,2001,0.0,0,0,0,0,0,0,0,0,0,,,0,Matches
293,Arouna Koné,ci CIV,FW,Sivasspor,35,1983,11.7,1,0,0,17,11,7,3,0,3,,,0,Matches
294,Nurettin Korkmaz,tr TUR,MF,Kayserispor,17,2002,1.5,1,0,0,2,2,1,3,0,0,,,0,Matches
295,Ramazan Köse,tr TUR,GK,Kasımpaşa,31,1988,14.0,0,0,0,0,2,0,0,1,0,,,0,Matches
296,Artem Kravets,ua UKR,"FW,MF",Kayserispor,30,1989,14.9,2,0,0,15,18,5,3,2,8,,,0,Matches
297,Max Kruse,de GER,MF,Fenerbahçe,31,1988,18.8,0,0,0,21,13,3,66,5,3,,,0,Matches
298,Alihan Kubalas,tr TUR,DF,Ankaragücü,27,1991,7.4,4,0,0,11,5,1,0,11,5,,,0,Matches
299,Fyodor Kudryashov,ru RUS,DF,Antalyaspor,32,1987,17.0,1,0,0,17,8,1,15,21,11,,,0,Matches
300,Mert Kula,tr TUR,DF,Kayserispor,24,1995,5.7,2,0,0,7,4,0,0,15,5,,,1,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
301,Ante Kulušić,hr CRO,DF,Ankaragücü,33,1986,30.5,11,0,0,38,7,0,1,45,39,,,0,Matches
302,Yekta Kurtuluş,tr TUR,MF,Antalyaspor,33,1985,4.1,2,1,1,5,6,0,14,5,2,,,0,Matches
303,Zoran Kvržić,ba BIH,DF,Kayserispor,30,1988,9.1,2,1,0,14,6,0,23,11,16,,,0,Matches
304,Joseph Larweh Attamah,gh GHA,MF,Rizespor,25,1994,11.2,3,0,0,14,11,0,2,18,13,,,0,Matches
305,Mario Lemina,ga GAB,"MF,DF",Galatasaray,25,1993,17.0,4,0,0,35,15,0,6,26,28,,,0,Matches
306,Jeremain Lens,nl NED,"MF,DF",Beşiktaş,31,1987,15.1,8,0,0,39,32,5,78,11,19,,,0,Matches
307,Martin Linnes,no NOR,DF,Galatasaray,27,1991,8.0,1,0,0,1,4,0,24,6,2,,,0,Matches
308,Adem Ljajić,rs SRB,MF,Beşiktaş,27,1991,17.7,5,0,0,8,15,6,63,4,3,,,0,Matches
309,Saba Lobzhanidze,ge GEO,"MF,FW",Ankaragücü,24,1994,11.2,0,0,0,5,4,0,24,9,4,,,0,Matches
310,Yuri Lodygin,ru RUS,GK,Gaziantep FK,29,1990,2.0,0,0,0,0,0,0,0,0,0,,,0,Matches
311,Miguel Lopes,pt POR,DF,Kayserispor,32,1986,23.4,5,0,0,33,24,1,98,38,54,,,1,Matches
312,Tiago Jorge Oliveira Lopes,pt POR,DF,Denizlispor,30,1989,18.8,6,1,1,31,41,1,65,31,29,,,0,Matches
313,Silviu Lung Jr.,ro ROU,GK,Kayserispor,30,1989,29.0,3,0,0,0,5,0,0,0,0,,,1,Matches
314,Christian Luyindama,cd COD,DF,Galatasaray,25,1994,9.8,1,0,0,10,2,0,2,13,9,,,0,Matches
315,Róbert Mak,sk SVK,MF,Konyaspor,28,1991,2.2,1,0,0,2,4,1,5,0,5,,,0,Matches
316,Marcão,br BRA,DF,Galatasaray,23,1996,27.5,13,1,1,30,63,1,3,49,28,,,0,Matches
317,Mariano,br BRA,DF,Galatasaray,33,1986,25.8,9,0,0,24,25,2,101,40,29,,,0,Matches
318,Alexandru Maxim,ro ROU,"MF,FW",Gaziantep FK,29,1990,14.3,3,0,0,9,20,3,55,4,13,,,0,Matches
319,Gary Medel,cl CHI,MF,Beşiktaş,31,1987,1.4,0,0,0,3,1,0,0,1,1,,,0,Matches
320,Dario Melnjak,hr CRO,DF,Rizespor,26,1992,33.5,3,0,0,18,21,0,77,56,24,,,0,Matches
321,Bernard Mensah,gh GHA,MF,Kayserispor,24,1994,23.6,10,2,1,49,49,4,107,21,21,,,0,Matches
322,Yassine Meriah,tn TUN,DF,Kasımpaşa,26,1993,15.0,3,0,0,10,10,0,0,21,9,,,1,Matches
323,Muris Mešanović,ba BIH,"FW,MF",Kayserispor,29,1990,12.8,1,0,0,24,18,7,8,1,2,,,0,Matches
324,Konrad Michalak,pl POL,"MF,FW",Ankaragücü,21,1997,9.1,2,0,0,4,18,0,22,3,5,,,0,Matches
325,Deni Milošević,ba BIH,MF,Konyaspor,24,1995,29.8,7,0,0,35,30,2,40,19,18,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
326,Arturo Mina,ec ECU,DF,Yeni Mal'spor,28,1990,20.2,6,0,0,21,16,4,1,23,20,,,0,Matches
327,Farouk Miya,ug UGA,"FW,MF",Konyaspor,21,1997,17.3,4,0,0,21,25,8,16,9,21,,,0,Matches
328,Wilfred Moke,cd COD,MF,Ankaragücü,31,1988,12.6,0,0,0,6,4,1,5,14,4,,,0,Matches
329,Emre Mor,tr TUR,MF,Galatasaray,22,1997,4.1,2,1,1,4,12,3,11,3,4,,,0,Matches
330,Júnior Morais,br BRA,"DF,MF",Gaziantep FK,33,1986,29.0,6,0,0,54,37,1,119,78,64,,,0,Matches
331,Mykola Morozyuk,ua UKR,DF,Rizespor,31,1988,22.3,8,1,1,45,22,1,96,35,39,,,0,Matches
332,Victor Moses,ng NGA,"MF,FW",Fenerbahçe,28,1990,5.4,1,0,0,13,11,0,11,4,1,,,0,Matches
333,Mossoró,br BRA,MF,Göztepe,36,1983,15.5,4,0,0,20,28,6,15,15,15,,,0,Matches
334,Mossoró,br BRA,MF,Başakşehir,36,1983,1.0,0,0,0,1,2,0,0,2,0,,,0,Matches
335,Paul Mukairu,ng NGA,"MF,FW",Antalyaspor,19,2000,14.4,4,0,0,36,20,10,10,3,7,,,0,Matches
336,Radosław Murawski,pl POL,MF,Denizlispor,25,1994,31.2,8,0,0,65,56,0,17,58,30,,,0,Matches
337,Vedat Muriqi,xk KVX,FW,Fenerbahçe,25,1994,29.7,5,2,1,62,54,30,17,7,10,,,0,Matches
338,Fernando Muslera,uy URU,GK,Galatasaray,33,1986,25.3,1,0,0,0,5,0,0,2,1,,,0,Matches
339,Delvin N'Dinga,cg CGO,MF,Antalyaspor,31,1988,3.7,0,0,0,5,3,0,0,2,2,,,0,Matches
340,Georges-Kévin N'Koudou,cm CMR,MF,Beşiktaş,24,1995,20.4,4,0,0,23,41,11,61,11,27,,,0,Matches
341,Fabrice N'Sakala,cd COD,DF,Alanyaspor,29,1990,28.6,7,2,1,41,46,2,73,37,49,,,0,Matches
342,Yuto Nagatomo,jp JPN,DF,Galatasaray,32,1986,13.3,0,0,0,17,7,2,35,15,10,,,0,Matches
343,Stefano Napoleoni,it ITA,"MF,FW",Göztepe,33,1986,22.6,1,0,0,15,34,10,14,18,16,,,0,Matches
344,Emre Nasuh,tr TUR,MF,Fenerbahçe,18,2001,0.2,0,0,0,0,0,0,0,1,0,,,0,Matches
345,Umut Nayir,tr TUR,FW,Beşiktaş,26,1993,5.1,3,0,0,9,11,6,2,2,3,,,0,Matches
346,Youssouf Ndayishimiye,bi BDI,"MF,DF",Yeni Mal'spor,20,1998,2.5,2,0,0,6,2,1,14,3,2,,,0,Matches
347,Badou Ndiaye,sn SEN,MF,Trabzonspor,28,1990,13.0,2,0,0,21,23,1,3,8,17,,,0,Matches
348,Dieumerci Ndongala,cd COD,MF,Kasımpaşa,28,1991,8.1,2,0,0,23,12,2,35,5,7,,,0,Matches
349,Recep Niyaz,tr TUR,MF,Denizlispor,23,1995,13.7,1,0,0,15,16,0,6,4,9,,,0,Matches
350,Kristoffer Nordfeldt,se SWE,GK,Gençlerbirliği,30,1989,14.0,2,0,0,0,0,0,0,0,0,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
351,Filip Novák,cz CZE,DF,Trabzonspor,29,1990,29.3,3,0,0,27,32,3,21,56,21,,,0,Matches
352,Paul-Georges Ntep,cm CMR,"MF,FW",Kayserispor,27,1992,1.6,0,0,0,1,0,0,3,0,0,,,0,Matches
353,Atınç Nukan,tr TUR,DF,Göztepe,26,1993,4.0,1,0,0,5,1,0,0,6,2,,,0,Matches
354,Anthony Nwakaeme,ng NGA,MF,Trabzonspor,30,1989,25.0,3,0,0,14,23,5,45,8,17,,,0,Matches
355,Steven Nzonzi,fr FRA,MF,Galatasaray,30,1988,10.0,1,0,0,16,1,0,1,9,5,,,0,Matches
356,John Obi Mikel,ng NGA,MF,Trabzonspor,32,1987,16.5,7,1,1,39,14,0,4,24,21,,,0,Matches
357,Ahmet Oğuz,tr TUR,DF,Gençlerbirliği,26,1993,11.2,4,2,1,16,27,1,38,12,17,,,0,Matches
358,Muhayer Oktay,tr TUR,MF,Beşiktaş,20,1999,0.1,0,0,0,0,0,0,1,1,1,,,0,Matches
359,Paweł Olkowski,pl POL,"DF,MF",Gaziantep FK,29,1990,5.6,1,0,0,2,6,0,7,9,4,,,0,Matches
360,Abdülkadir Ömür,tr TUR,MF,Trabzonspor,20,1999,11.7,2,0,0,9,31,2,15,12,12,,,0,Matches
361,Alper Önal,tr TUR,MF,Ankaragücü,23,1996,1.3,2,0,0,6,3,0,0,0,0,,,0,Matches
362,Ogenyi Onazi,ng NGA,MF,Denizlispor,26,1992,3.6,3,0,0,11,3,0,2,5,5,,,0,Matches
363,Henry Onyekuru,ng NGA,MF,Galatasaray,22,1997,8.2,2,0,0,5,12,5,1,4,2,,,0,Matches
364,Dever Orgill,jm JAM,FW,Ankaragücü,29,1990,27.7,10,1,1,76,35,26,11,7,13,,,0,Matches
365,Viðar Örn Kjartansson,is ISL,FW,Yeni Mal'spor,29,1990,6.5,0,0,0,15,6,5,1,0,2,,,0,Matches
366,Caner Osmanpaşa,tr TUR,DF,Sivasspor,31,1988,31.5,5,0,0,27,16,0,2,58,20,,,1,Matches
367,Orhan Ovacıklı,tr TUR,"DF,MF",Rizespor,30,1988,9.3,3,0,0,13,23,0,35,13,13,,,0,Matches
368,Şener Özbayraklı,tr TUR,DF,Galatasaray,29,1990,3.7,1,0,0,4,7,2,8,5,4,,,0,Matches
369,Ertaç Özbir,tr TUR,GK,Gençlerbirliği,29,1989,15.5,0,0,0,0,1,0,0,0,1,,,0,Matches
370,Berkay Özcan,tr TUR,MF,Başakşehir,21,1998,4.9,0,0,0,6,4,1,5,3,5,,,0,Matches
371,Berat Özdemir,tr TUR,MF,Gençlerbirliği,21,1998,22.3,7,0,0,34,23,2,14,37,30,,,0,Matches
372,Özer Özdemir,,DF,Yeni Mal'spor,21,1998,6.1,1,0,0,8,7,0,12,6,9,,,0,Matches
373,Kenan Özer,tr TUR,FW,Gaziantep FK,31,1987,12.9,6,0,0,29,42,9,22,11,7,,,0,Matches
374,Erdem Özgenç,tr TUR,DF,Gençlerbirliği,34,1984,18.1,4,0,0,12,18,0,115,15,23,,,0,Matches
375,Muhammet Özkal,,DF,Denizlispor,19,1999,0.4,0,0,0,0,0,0,1,0,0,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
376,Serdar Özkan,tr TUR,MF,Antalyaspor,32,1987,8.1,3,0,0,11,25,5,67,4,4,,,0,Matches
377,Ege Özkayimoglu,tr TUR,MF,Göztepe,18,2001,0.2,0,0,0,0,0,0,1,0,0,,,0,Matches
378,Hakan Özmert,tr TUR,MF,Antalyaspor,34,1985,19.9,13,2,2,29,29,3,117,39,31,,,0,Matches
379,Yasin Öztekin,tr TUR,MF,Göztepe,32,1987,1.8,0,0,0,3,7,1,11,3,1,,,0,Matches
380,Yasin Öztekin,tr TUR,"MF,FW",Sivasspor,32,1987,5.6,1,0,0,10,3,3,28,3,7,,,0,Matches
381,Ferhat Öztorun,tr TUR,DF,Konyaspor,32,1987,7.7,3,0,0,12,8,0,44,22,24,,,0,Matches
382,Alpaslan Öztürk,tr TUR,DF,Göztepe,26,1993,20.4,11,1,1,19,28,3,4,30,18,,,0,Matches
383,Bahadır Öztürk,tr TUR,DF,Antalyaspor,23,1995,9.9,2,1,0,12,9,0,1,13,12,,,1,Matches
384,Fatih Öztürk,tr TUR,GK,Kasımpaşa,32,1986,20.0,3,0,0,0,5,0,0,0,0,,,0,Matches
385,Oğuzhan Özyakup,tr TUR,MF,Beşiktaş,26,1992,5.0,1,0,0,6,9,0,13,4,7,,,0,Matches
386,Murat Paluli,tr TUR,DF,Göztepe,24,1994,8.8,1,0,0,6,14,0,29,13,6,,,0,Matches
387,Paul Papp,ro ROU,DF,Sivasspor,29,1989,0.8,0,0,0,3,1,0,3,0,3,,,0,Matches
388,İlhan Parlak,tr TUR,MF,Ankaragücü,32,1987,22.2,6,0,0,25,28,6,20,15,9,,,0,Matches
389,Abdülkadir Parmak,tr TUR,MF,Trabzonspor,24,1994,20.4,2,1,0,16,45,2,34,20,28,,,0,Matches
390,David Pavelka,cz CZE,"MF,DF",Kasımpaşa,28,1991,6.7,2,0,0,13,8,1,2,15,10,,,0,Matches
391,Bartłomiej Pawłowski,pl POL,FW,Gaziantep FK,26,1992,5.3,1,0,0,7,5,4,10,4,0,,,0,Matches
392,Michał Pazdan,pl POL,DF,Ankaragücü,31,1987,29.7,4,0,0,33,11,0,4,45,27,,,0,Matches
393,Halil Pehlivan,tr TUR,DF,Gençlerbirliği,25,1993,19.4,2,0,0,15,14,1,97,9,23,,,0,Matches
394,Yasin Pehlivan,at AUT,MF,Gençlerbirliği,30,1989,11.7,5,1,0,17,12,0,5,13,8,,,0,Matches
395,Mustafa Pektemek,tr TUR,FW,Alanyaspor,30,1988,2.3,0,0,0,6,3,0,2,1,9,,,0,Matches
396,Mustafa Pektemek,tr TUR,"MF,FW",Kasımpaşa,30,1988,10.8,1,0,0,14,12,0,4,5,12,,,0,Matches
397,João Pereira,pt POR,DF,Trabzonspor,35,1984,27.8,4,0,0,23,35,1,85,14,19,,,0,Matches
398,Tiago Pinto,pt POR,"DF,MF",Ankaragücü,31,1988,26.8,8,0,0,37,28,0,76,50,35,,,0,Matches
399,Lukas Podolski,de GER,MF,Antalyaspor,34,1985,6.0,3,0,0,12,5,3,16,0,3,,,0,Matches
400,Furkan Polat,,MF,Kayserispor,21,1998,0.7,0,0,0,0,0,0,1,2,0,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
401,Pierre-Yves Polomat,fr FRA,"DF,MF",Gençlerbirliği,25,1993,16.4,8,1,0,24,19,3,56,32,14,,,0,Matches
402,Carlos Ponck,cv CPV,DF,Başakşehir,24,1995,17.1,1,0,0,19,4,0,0,24,14,,,0,Matches
403,Strahil Popov,bg BUL,DF,Kasımpaşa,28,1990,13.3,1,0,0,12,13,1,62,19,8,,,0,Matches
404,Alper Potuk,tr TUR,FW,Fenerbahçe,28,1991,1.2,1,0,0,2,1,1,1,0,2,,,0,Matches
405,Benoît Poulain,fr FRA,DF,Kayserispor,32,1987,13.3,1,0,0,11,6,0,2,14,10,,,0,Matches
406,Ricardo Quaresma,pt POR,MF,Beşiktaş,35,1983,0.7,0,0,0,1,3,0,2,0,1,,,0,Matches
407,Ricardo Quaresma,pt POR,MF,Kasımpaşa,35,1983,17.1,7,0,0,18,43,6,166,10,11,,,0,Matches
408,Adil Rami,fr FRA,DF,Fenerbahçe,33,1985,0.5,0,0,0,1,0,0,0,1,0,,,0,Matches
409,Flávio Ramos,br BRA,DF,Gençlerbirliği,25,1994,25.1,7,1,1,13,23,0,4,40,18,,,0,Matches
410,Abdou Razack Traoré,bf BFA,MF,Sivasspor,30,1988,3.4,0,0,0,5,4,0,11,2,5,,,0,Matches
411,Pedro Rebocho,pt POR,DF,Beşiktaş,24,1995,6.9,2,0,0,10,2,0,20,13,4,,,0,Matches
412,Wallace Reis,br BRA,DF,Göztepe,31,1987,5.7,0,0,0,1,5,0,0,12,8,,,0,Matches
413,Ricardo,br BRA,GK,Ankaragücü,26,1993,13.0,0,0,0,0,3,0,0,0,0,,,0,Matches
