rk,player,nation,pos,squad,age,born,90s,gls,sh,sot,sot_standa,sh_90,sot_90,g_sh,g_sot,dist,pk,pkatt,matches
375,Muhammet Özkal,,DF,Denizlispor,19,1999,0.4,1,1,1,100.0,2.31,2.31,1.00,1.00,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,PK,PKatt,Matches
376,Serdar Özkan,tr TUR,MF,Antalyaspor,32,1987,8.1,3,13,6,46.2,1.60,0.74,0.00,0.00,,3,3,Matches
377,Ege Özkayimoglu,tr TUR,MF,Göztepe,18,2001,0.2,0,1,0,0.0,5.29,0.00,0.00,,,0,0,Matches
378,Hakan Özmert,tr TUR,MF,Antalyaspor,34,1985,19.9,2,26,9,34.6,1.31,0.45,0.08,0.22,,0,0,Matches
379,Yasin Öztekin,tr TUR,MF,Göztepe,32,1987,1.8,0,3,0,0.0,1.67,0.00,0.00,,,0,0,Matches
380,Yasin Öztekin,tr TUR,"MF,FW",Sivasspor,32,1987,5.6,1,10,2,20.0,1.80,0.36,0.10,0.50,,0,0,Matches
381,Ferhat Öztorun,tr TUR,DF,Konyaspor,32,1987,7.7,0,1,0,0.0,0.13,0.00,0.00,,,0,0,Matches
382,Alpaslan Öztürk,tr TUR,DF,Göztepe,26,1993,20.4,7,21,8,38.1,1.03,0.39,0.14,0.38,,4,4,Matches
383,Bahadır Öztürk,tr TUR,DF,Antalyaspor,23,1995,9.9,0,5,0,0.0,0.51,0.00,0.00,,,0,0,Matches
384,Fatih Öztürk,tr TUR,GK,Kasımpaşa,32,1986,20.0,0,0,0,,0.00,0.00,,,,0,0,Matches
385,Oğuzhan Özyakup,tr TUR,MF,Beşiktaş,26,1992,5.0,1,6,2,33.3,1.19,0.40,0.17,0.50,,0,0,Matches
386,Murat Paluli,tr TUR,DF,Göztepe,24,1994,8.8,0,4,3,75.0,0.46,0.34,0.00,0.00,,0,0,Matches
387,Paul Papp,ro ROU,DF,Sivasspor,29,1989,0.8,0,1,0,0.0,1.18,0.00,0.00,,,0,0,Matches
388,İlhan Parlak,tr TUR,MF,Ankaragücü,32,1987,22.2,7,55,25,45.5,2.48,1.13,0.09,0.20,,2,2,Matches
389,Abdülkadir Parmak,tr TUR,MF,Trabzonspor,24,1994,20.4,1,25,3,12.0,1.23,0.15,0.04,0.33,,0,0,Matches
390,David Pavelka,cz CZE,"MF,DF",Kasımpaşa,28,1991,6.7,0,4,0,0.0,0.60,0.00,0.00,,,0,0,Matches
391,Bartłomiej Pawłowski,pl POL,FW,Gaziantep FK,26,1992,5.3,1,8,2,25.0,1.52,0.38,0.13,0.50,,0,0,Matches
392,Michał Pazdan,pl POL,DF,Ankaragücü,31,1987,29.7,0,6,3,50.0,0.20,0.10,0.00,0.00,,0,0,Matches
393,Halil Pehlivan,tr TUR,DF,Gençlerbirliği,25,1993,19.4,0,4,1,25.0,0.21,0.05,0.00,0.00,,0,0,Matches
394,Yasin Pehlivan,at AUT,MF,Gençlerbirliği,30,1989,11.7,1,9,4,44.4,0.77,0.34,0.11,0.25,,0,0,Matches
395,Mustafa Pektemek,tr TUR,FW,Alanyaspor,30,1988,2.3,1,7,2,28.6,3.00,0.86,0.14,0.50,,0,0,Matches
396,Mustafa Pektemek,tr TUR,"MF,FW",Kasımpaşa,30,1988,10.8,3,21,6,28.6,1.94,0.55,0.14,0.50,,0,0,Matches
397,João Pereira,pt POR,DF,Trabzonspor,35,1984,27.8,1,9,3,33.3,0.32,0.11,0.11,0.33,,0,0,Matches
398,Tiago Pinto,pt POR,"DF,MF",Ankaragücü,31,1988,26.8,0,8,1,12.5,0.30,0.04,0.00,0.00,,0,0,Matches
399,Lukas Podolski,de GER,MF,Antalyaspor,34,1985,6.0,2,16,6,37.5,2.66,1.00,0.13,0.33,,0,0,Matches
400,Furkan Polat,,MF,Kayserispor,21,1998,0.7,0,0,0,,0.00,0.00,,,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,PK,PKatt,Matches
401,Pierre-Yves Polomat,fr FRA,"DF,MF",Gençlerbirliği,25,1993,16.4,0,10,2,20.0,0.61,0.12,0.00,0.00,,0,0,Matches
402,Carlos Ponck,cv CPV,DF,Başakşehir,24,1995,17.1,1,5,1,20.0,0.29,0.06,0.20,1.00,,0,0,Matches
403,Strahil Popov,bg BUL,DF,Kasımpaşa,28,1990,13.3,0,3,0,0.0,0.23,0.00,0.00,,,0,0,Matches
404,Alper Potuk,tr TUR,FW,Fenerbahçe,28,1991,1.2,0,2,1,50.0,1.71,0.86,0.00,0.00,,0,0,Matches
405,Benoît Poulain,fr FRA,DF,Kayserispor,32,1987,13.3,1,5,2,40.0,0.38,0.15,0.20,0.50,,0,0,Matches
406,Ricardo Quaresma,pt POR,MF,Beşiktaş,35,1983,0.7,0,2,1,50.0,2.95,1.48,0.00,0.00,,0,0,Matches
407,Ricardo Quaresma,pt POR,MF,Kasımpaşa,35,1983,17.1,4,38,14,36.8,2.23,0.82,0.03,0.07,,3,4,Matches
408,Adil Rami,fr FRA,DF,Fenerbahçe,33,1985,0.5,0,0,0,,0.00,0.00,,,,0,0,Matches
409,Flávio Ramos,br BRA,DF,Gençlerbirliği,25,1994,25.1,0,19,4,21.1,0.76,0.16,0.00,0.00,,0,0,Matches
410,Abdou Razack Traoré,bf BFA,MF,Sivasspor,30,1988,3.4,0,2,0,0.0,0.59,0.00,0.00,,,0,0,Matches
411,Pedro Rebocho,pt POR,DF,Beşiktaş,24,1995,6.9,0,1,0,0.0,0.14,0.00,0.00,,,0,0,Matches
412,Wallace Reis,br BRA,DF,Göztepe,31,1987,5.7,1,3,2,66.7,0.53,0.35,0.33,0.50,,0,0,Matches
413,Ricardo,br BRA,GK,Ankaragücü,26,1993,13.0,0,0,0,,0.00,0.00,,,,0,0,Matches
414,Ben Rienstra,nl NED,"DF,MF",Kayserispor,29,1990,17.9,0,7,2,28.6,0.39,0.11,0.00,0.00,,0,0,Matches
415,Gelmin Rivas,ve VEN,FW,Ankaragücü,30,1989,1.9,1,9,5,55.6,4.71,2.62,0.11,0.20,,0,0,Matches
416,Robinho,br BRA,MF,Başakşehir,35,1984,4.7,0,10,7,70.0,2.13,1.49,0.00,0.00,,0,0,Matches
417,Enzo Roco,cl CHI,DF,Beşiktaş,26,1992,9.2,0,4,1,25.0,0.43,0.11,0.00,0.00,,0,0,Matches
418,Hugo Rodallega,co COL,"FW,MF",Denizlispor,34,1985,29.7,6,104,31,29.8,3.51,1.04,0.06,0.19,,0,0,Matches
419,Garry Rodrigues,cv CPV,MF,Fenerbahçe,28,1990,19.0,4,45,22,48.9,2.37,1.16,0.09,0.18,,0,0,Matches
420,Gerson Rodrigues,lu LUX,"MF,FW",Ankaragücü,24,1995,10.8,6,37,14,37.8,3.43,1.30,0.05,0.14,,4,4,Matches
421,Víctor Ruiz,es ESP,DF,Beşiktaş,30,1989,22.7,0,9,4,44.4,0.40,0.18,0.00,0.00,,0,0,Matches
422,Serhiy Rybalka,ua UKR,MF,Sivasspor,29,1990,0.8,0,0,0,,0.00,0.00,,,,0,0,Matches
423,Isaac Sackey,gh GHA,MF,Denizlispor,25,1994,15.0,0,9,2,22.2,0.60,0.13,0.00,0.00,,0,0,Matches
424,Hadi Sacko,ml MLI,MF,Denizlispor,25,1994,17.4,2,18,9,50.0,1.03,0.52,0.11,0.22,,0,0,Matches
425,Zaur Sadayev,ru RUS,FW,Ankaragücü,29,1989,0.7,0,1,0,0.0,1.41,0.00,0.00,,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,PK,PKatt,Matches
426,Loret Sadiku,al ALB,"MF,DF",Kasımpaşa,28,1991,7.1,0,3,0,0.0,0.43,0.00,0.00,,,0,0,Matches
427,Murat Saglam,tr TUR,MF,Fenerbahçe,21,1998,0.2,0,0,0,,0.00,0.00,,,,0,0,Matches
428,Olcay Şahan,tr TUR,"MF,DF",Denizlispor,32,1987,16.0,1,13,2,15.4,0.81,0.12,0.08,0.50,,0,0,Matches
429,Cenk Şahin,tr TUR,MF,Kayserispor,24,1994,4.2,0,2,0,0.0,0.48,0.00,0.00,,,0,0,Matches
430,Sedat Şahintürk,tr TUR,MF,Denizlispor,23,1996,3.0,0,6,1,16.7,2.00,0.33,0.00,0.00,,0,0,Matches
431,Mehmet Sak,tr TUR,"DF,MF",Ankaragücü,29,1990,4.7,0,2,1,50.0,0.43,0.21,0.00,0.00,,0,0,Matches
432,Mamadou Samassa,ml MLI,GK,Sivasspor,29,1990,32.5,0,0,0,,0.00,0.00,,,,0,0,Matches
433,Braian Samudio,py PAR,"MF,FW",Rizespor,23,1995,22.7,5,36,13,36.1,1.58,0.57,0.08,0.23,,2,2,Matches
434,Nazim Sangaré,tr TUR,DF,Antalyaspor,25,1994,22.7,1,18,8,44.4,0.79,0.35,0.06,0.13,,0,0,Matches
435,Bubacarr Sanneh,gm GAM,DF,Göztepe,24,1994,2.0,0,1,0,0.0,0.50,0.00,0.00,,,0,0,Matches
436,Cristian Săpunaru,ro ROU,DF,Kayserispor,35,1984,13.0,1,7,3,42.9,0.54,0.23,0.14,0.33,,0,0,Matches
437,Cristian Săpunaru,ro ROU,DF,Denizlispor,35,1984,12.8,0,4,1,25.0,0.31,0.08,0.00,0.00,,0,0,Matches
438,Marcelo Saracchi,uy URU,DF,Galatasaray,21,1998,12.7,2,9,5,55.6,0.71,0.39,0.22,0.40,,0,0,Matches
439,Veysel Sarı,tr TUR,DF,Antalyaspor,31,1988,15.0,1,6,1,16.7,0.40,0.07,0.17,1.00,,0,0,Matches
440,Veysel Sarı,tr TUR,DF,Kasımpaşa,31,1988,10.8,2,10,2,20.0,0.92,0.18,0.20,1.00,,0,0,Matches
441,Yusuf Sari,tr TUR,"MF,FW",Trabzonspor,20,1998,7.7,3,18,11,61.1,2.34,1.43,0.17,0.27,,0,0,Matches
442,Zvonimir Šarlija,hr CRO,DF,Kasımpaşa,22,1996,5.5,1,1,1,100.0,0.18,0.18,1.00,1.00,,0,0,Matches
443,Ali Şaşal Vural,tr TUR,GK,Sivasspor,29,1990,1.0,0,0,0,,0.00,0.00,,,,0,0,Matches
444,Yan Sasse,br BRA,"MF,FW",Rizespor,22,1997,5.6,1,12,3,25.0,2.14,0.54,0.08,0.33,,0,0,Matches
445,Allahyar Sayyadmanesh,ir IRN,FW,Fenerbahçe,18,2001,1.0,0,2,0,0.0,1.94,0.00,0.00,,,0,0,Matches
446,Ezequiel Scarione,ar ARG,"MF,FW",Ankaragücü,34,1985,8.7,4,34,12,35.3,3.91,1.38,0.09,0.25,,1,1,Matches
447,Marko Šćepović,rs SRB,FW,Rizespor,28,1991,4.0,0,9,4,44.4,2.26,1.00,0.00,0.00,,0,0,Matches
448,Léo Schwechlen,fr FRA,DF,Göztepe,30,1989,6.0,0,2,1,50.0,0.33,0.17,0.00,0.00,,0,0,Matches
449,Jesse Sekidika,ng NGA,"FW,MF",Galatasaray,23,1996,1.0,0,1,0,0.0,1.03,0.00,0.00,,,0,0,Matches
450,Tarkan Serbest,tr TUR,MF,Kasımpaşa,25,1994,7.0,0,7,0,0.0,1.00,0.00,0.00,,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,PK,PKatt,Matches
451,Jean Seri,ci CIV,MF,Galatasaray,28,1991,23.1,2,27,4,14.8,1.17,0.17,0.04,0.25,,1,1,Matches
452,Stéphane Sessègnon,bj BEN,MF,Gençlerbirliği,35,1984,27.8,3,46,18,39.1,1.66,0.65,0.02,0.06,,2,2,Matches
453,Mats Seuntjens,nl NED,"MF,FW",Gençlerbirliği,27,1992,6.2,0,10,4,40.0,1.62,0.65,0.00,0.00,,0,0,Matches
454,Selahattin Seyhun,,FW,Kayserispor,20,1999,0.2,0,0,0,,0.00,0.00,,,,0,0,Matches
455,Levan Shengelia,ge GEO,MF,Konyaspor,23,1995,16.0,2,36,14,38.9,2.26,0.88,0.06,0.14,,0,0,Matches
456,Charles Fernando Basílio da Silva,br BRA,MF,Antalyaspor,34,1985,13.8,0,20,0,0.0,1.45,0.00,0.00,,,0,0,Matches
457,Doğukan Sınık,tr TUR,MF,Antalyaspor,20,1999,12.3,0,26,7,26.9,2.11,0.57,0.00,0.00,,0,0,Matches
458,Giovanni Sio,ci CIV,"MF,FW",Gençlerbirliği,30,1989,23.7,11,81,36,44.4,3.41,1.52,0.14,0.31,,0,0,Matches
459,Emmanouil Siopis,gr GRE,MF,Alanyaspor,25,1994,23.7,0,22,0,0.0,0.93,0.00,0.00,,,0,0,Matches
460,Jailson Siqueira,br BRA,"DF,MF",Fenerbahçe,23,1995,19.0,1,8,2,25.0,0.42,0.11,0.13,0.50,,0,0,Matches
461,Mario Šitum,hr CRO,"MF,DF",Kayserispor,27,1992,6.5,0,8,0,0.0,1.23,0.00,0.00,,,0,0,Matches
462,Guilherme Sityá,pt POR,DF,Konyaspor,29,1990,8.5,0,7,1,14.3,0.83,0.12,0.00,0.00,,0,0,Matches
463,Milan Škoda,cz CZE,FW,Rizespor,33,1986,16.9,10,38,21,55.3,2.25,1.24,0.18,0.33,,3,4,Matches
464,Martin Škrtel,sk SVK,DF,Başakşehir,34,1984,17.9,3,11,6,54.5,0.61,0.33,0.27,0.50,,0,0,Matches
465,Nejc Skubic,si SVN,DF,Konyaspor,30,1989,29.4,3,16,4,25.0,0.54,0.14,0.13,0.50,,1,1,Matches
466,Petar Škuletić,rs SRB,FW,Sivasspor,29,1990,1.4,1,11,3,27.3,7.62,2.08,0.09,0.33,,0,0,Matches
467,José Sosa,ar ARG,MF,Trabzonspor,34,1985,28.0,9,40,22,55.0,1.43,0.79,0.10,0.18,,5,5,Matches
468,André Sousa,pt POR,MF,Gaziantep FK,29,1990,10.7,1,10,3,30.0,0.93,0.28,0.10,0.33,,0,0,Matches
469,Claudemir de Souza,br BRA,MF,Sivasspor,31,1988,5.6,0,9,3,33.3,1.60,0.53,0.00,0.00,,0,0,Matches
470,Furkan Soyalp,tr TUR,MF,Gaziantep FK,24,1995,4.8,1,10,2,20.0,2.08,0.42,0.10,0.50,,0,0,Matches
471,Furkan Soyalp,tr TUR,"FW,MF",Başakşehir,24,1995,0.3,0,1,0,0.0,3.60,0.00,0.00,,,0,0,Matches
472,Adam Stachowiak,pl POL,GK,Denizlispor,32,1986,26.0,0,0,0,,0.00,0.00,,,,0,0,Matches
473,Bogdan Stancu,ro ROU,"FW,MF",Gençlerbirliği,32,1987,20.7,14,49,27,55.1,2.36,1.30,0.22,0.41,,3,3,Matches
474,Miloš Stanojević,rs SRB,"MF,DF",Ankaragücü,25,1993,1.4,0,0,0,,0.00,0.00,,,,0,0,Matches
475,Daniel Sturridge,eng ENG,"MF,FW",Trabzonspor,29,1989,5.8,4,18,7,38.9,3.12,1.21,0.11,0.29,,2,2,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,PK,PKatt,Matches
476,Alexander Sørloth,no NOR,FW,Trabzonspor,23,1995,33.1,24,99,43,43.4,2.99,1.30,0.22,0.51,,2,3,Matches
477,Montassar Talbi,tn TUN,DF,Rizespor,21,1998,27.0,0,14,2,14.3,0.52,0.07,0.00,0.00,,0,0,Matches
478,Emre Taşdemir,tr TUR,DF,Kayserispor,23,1995,8.8,0,2,1,50.0,0.23,0.11,0.00,0.00,,0,0,Matches
479,Emre Taşdemir,tr TUR,"MF,DF",Galatasaray,23,1995,2.9,0,1,0,0.0,0.34,0.00,0.00,,,0,0,Matches
480,Ertuğrul Taşkıran,tr TUR,GK,Konyaspor,29,1989,9.0,0,0,0,,0.00,0.00,,,,0,0,Matches
481,Mahmut Tekdemir,tr TUR,MF,Başakşehir,31,1988,20.5,3,25,8,32.0,1.22,0.39,0.12,0.38,,0,0,Matches
482,Harun Tekin,tr TUR,GK,Fenerbahçe,30,1989,2.0,0,0,0,,0.00,0.00,,,,0,0,Matches
483,Thuram,br BRA,FW,Konyaspor,28,1991,6.7,1,17,6,35.3,2.53,0.89,0.06,0.17,,0,0,Matches
484,Mickaël Tirpan,be BEL,"MF,DF",Kasımpaşa,25,1993,12.9,0,3,0,0.0,0.23,0.00,0.00,,,0,0,Matches
485,Titi,br BRA,DF,Göztepe,31,1988,29.1,0,10,2,20.0,0.34,0.07,0.00,0.00,,0,0,Matches
486,Dorukhan Toköz,tr TUR,"MF,DF",Beşiktaş,23,1996,5.4,0,3,2,66.7,0.55,0.37,0.00,0.00,,0,0,Matches
487,Mehmet Topal,tr TUR,"MF,DF",Başakşehir,33,1986,14.1,0,7,1,14.3,0.50,0.07,0.00,0.00,,0,0,Matches
488,Gökhan Töre,tr TUR,"MF,FW",Yeni Mal'spor,27,1992,17.5,1,20,6,30.0,1.14,0.34,0.00,0.00,,1,1,Matches
489,Tunay Torun,tr TUR,MF,Rizespor,29,1990,4.7,1,6,2,33.3,1.27,0.42,0.17,0.50,,0,0,Matches
490,Alin Toșca,ro ROU,DF,Gaziantep FK,27,1992,34.0,0,2,2,100.0,0.06,0.06,0.00,0.00,,0,0,Matches
491,Cafer Tosun,tr TUR,MF,Trabzonspor,19,1999,0.2,0,1,0,0.0,5.00,0.00,0.00,,,0,0,Matches
492,Zargo Touré,sn SEN,DF,Gençlerbirliği,29,1989,31.9,0,12,0,0.0,0.38,0.00,0.00,,,0,0,Matches
493,Eren Tozlu,tr TUR,FW,Yeni Mal'spor,28,1990,1.3,1,4,1,25.0,3.00,0.75,0.25,1.00,,0,0,Matches
494,Zlatko Tripić,no NOR,MF,Göztepe,26,1992,7.2,0,9,1,11.1,1.26,0.14,0.00,0.00,,0,0,Matches
495,Ozan Tufan,tr TUR,"MF,DF",Fenerbahçe,24,1995,31.3,6,56,15,26.8,1.79,0.48,0.11,0.40,,0,0,Matches
496,Fatih Tultak,,DF,Ankaragücü,18,2001,0.8,0,0,0,,0.00,0.00,,,,0,0,Matches
497,Ali Turan,tr TUR,DF,Konyaspor,35,1983,13.9,0,0,0,,0.00,0.00,,,,0,0,Matches
498,Arda Turan,tr TUR,MF,Başakşehir,32,1987,2.1,0,3,0,0.0,1.46,0.00,0.00,,,0,0,Matches
499,Atila Turan,tr TUR,"DF,MF",Kayserispor,27,1992,3.9,0,5,0,0.0,1.28,0.00,0.00,,,0,0,Matches
500,Atila Turan,tr TUR,DF,Ankaragücü,27,1992,6.7,0,10,2,20.0,1.48,0.30,0.00,0.00,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,PK,PKatt,Matches
501,Hüseyin Türkmen,tr TUR,DF,Trabzonspor,21,1998,23.6,0,6,0,0.0,0.25,0.00,0.00,,,0,0,Matches
502,Deniz Turuc,tr TUR,MF,Fenerbahçe,26,1993,17.2,3,40,13,32.5,2.32,0.75,0.08,0.23,,0,0,Matches
503,Patrick Twumasi,gh GHA,"MF,FW",Gaziantep FK,25,1994,17.3,6,56,14,25.0,3.23,0.81,0.07,0.29,,2,2,Matches
504,Georgios Tzavellas,gr GRE,DF,Alanyaspor,31,1987,16.6,1,9,2,22.2,0.54,0.12,0.11,0.50,,0,0,Matches
505,Salih Uçan,tr TUR,MF,Alanyaspor,25,1994,14.4,1,13,3,23.1,0.90,0.21,0.08,0.33,,0,0,Matches
506,Alper Uludağ,tr TUR,DF,Konyaspor,28,1990,16.4,1,14,7,50.0,0.85,0.43,0.07,0.14,,0,0,Matches
507,Aminu Umar,ng NGA,MF,Rizespor,24,1995,14.9,3,24,8,33.3,1.61,0.54,0.13,0.38,,0,0,Matches
508,Necip Uysal,tr TUR,"MF,DF",Beşiktaş,28,1991,7.3,0,3,2,66.7,0.41,0.27,0.00,0.00,,0,0,Matches
509,Anthony Uzodimma,ng NGA,MF,Kayserispor,20,1999,0.6,0,1,0,0.0,1.61,0.00,0.00,,,0,0,Matches
510,Fıratcan Üzüm,,MF,Trabzonspor,20,1999,0.3,0,0,0,,0.00,0.00,,,,0,0,Matches
511,Ömer Uzun,tr TUR,MF,Kayserispor,19,2000,1.1,1,3,2,66.7,2.76,1.84,0.33,0.50,,0,0,Matches
512,Olivier Veigneau,fr FRA,DF,Kasımpaşa,34,1985,3.7,0,3,0,0.0,0.81,0.00,0.00,,,0,0,Matches
513,Amedej Vetrih,si SVN,MF,Rizespor,28,1990,20.1,0,17,5,29.4,0.85,0.25,0.00,0.00,,0,0,Matches
514,Domagoj Vida,hr CRO,DF,Beşiktaş,30,1989,29.8,5,16,6,37.5,0.54,0.20,0.31,0.83,,0,0,Matches
515,Miguel Vieira,pt POR,DF,Başakşehir,28,1990,1.0,0,0,0,,0.00,0.00,,,,0,0,Matches
516,Edin Višća,ba BIH,MF,Başakşehir,29,1990,32.6,13,115,51,44.3,3.53,1.57,0.07,0.16,,5,6,Matches
517,Güray Vural,tr TUR,MF,Gaziantep FK,31,1988,22.1,5,36,13,36.1,1.63,0.59,0.14,0.38,,0,0,Matches
518,Rémi Walter,fr FRA,MF,Yeni Mal'spor,24,1995,4.3,0,4,2,50.0,0.93,0.47,0.00,0.00,,0,0,Matches
519,Welinton,br BRA,DF,Alanyaspor,30,1989,22.6,2,25,6,24.0,1.11,0.27,0.08,0.33,,0,0,Matches
520,Kamil Wilczek,pl POL,FW,Göztepe,31,1988,8.3,1,20,10,50.0,2.42,1.21,0.00,0.00,,1,1,Matches
521,Güven Yalçın,tr TUR,"FW,MF",Beşiktaş,20,1999,8.8,3,27,7,25.9,3.08,0.80,0.11,0.43,,0,0,Matches
522,Robin Yalçın,de GER,"MF,DF",Yeni Mal'spor,25,1994,28.8,3,26,10,38.5,0.90,0.35,0.12,0.30,,0,0,Matches
523,Mert Yandaş,tr TUR,MF,Sivasspor,24,1994,29.9,6,90,40,44.4,3.01,1.34,0.06,0.13,,1,3,Matches
524,Barış Yardımcı,tr TUR,DF,Sivasspor,26,1992,1.9,0,0,0,,0.00,0.00,,,,0,0,Matches
525,Ali Yasar,be BEL,DF,Konyaspor,24,1995,0.2,0,2,0,0.0,9.00,0.00,0.00,,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,PK,PKatt,Matches
526,Karahan Yasir Subaşı,tr TUR,DF,Kayserispor,23,1996,18.4,0,9,3,33.3,0.49,0.16,0.00,0.00,,0,0,Matches
527,Mustapha Yatabaré,ml MLI,FW,Sivasspor,33,1986,29.5,13,75,32,42.7,2.55,1.09,0.17,0.41,,0,0,Matches
528,Zeki Yavru,tr TUR,"DF,MF",Denizlispor,27,1991,25.1,0,12,4,33.3,0.48,0.16,0.00,0.00,,0,0,Matches
529,Uğurcan Yazgılı,tr TUR,DF,Kasımpaşa,20,1999,0.0,0,0,0,,0.00,0.00,,,,0,0,Matches
530,Erdoğan Yeşilyurt,,"MF,FW",Sivasspor,25,1993,14.3,4,35,14,40.0,2.44,0.98,0.11,0.29,,0,0,Matches
531,Muammer Yıldırım,tr TUR,GK,Sivasspor,28,1990,0.5,0,0,0,,0.00,0.00,,,,0,0,Matches
532,Murat Yıldırım,tr TUR,MF,Yeni Mal'spor,32,1987,18.2,1,10,4,40.0,0.55,0.22,0.10,0.25,,0,0,Matches
533,Burak Yılmaz,tr TUR,FW,Beşiktaş,34,1985,22.8,13,78,43,55.1,3.42,1.88,0.09,0.16,,6,6,Matches
534,Ahmet Yılmaz Çalık,tr TUR,DF,Galatasaray,25,1994,5.4,0,3,1,33.3,0.56,0.19,0.00,0.00,,0,0,Matches
535,Haydar Yılmaz,tr TUR,GK,Gaziantep FK,35,1984,1.0,0,0,0,,0.00,0.00,,,,0,0,Matches
536,Kartal Yılmaz,tr TUR,MF,Beşiktaş,18,2000,0.4,0,0,0,,0.00,0.00,,,,0,0,Matches
537,Oğuz Yılmaz,tr TUR,DF,Denizlispor,26,1993,26.3,0,16,3,18.8,0.61,0.11,0.00,0.00,,0,0,Matches
538,Rıdvan Yılmaz,tr TUR,DF,Beşiktaş,18,2001,5.5,0,5,0,0.0,0.90,0.00,0.00,,,0,0,Matches
539,Sefa Yılmaz,tr TUR,"MF,FW",Gençlerbirliği,29,1990,9.1,0,15,5,33.3,1.64,0.55,0.00,0.00,,0,0,Matches
540,Mustafa Yumlu,tr TUR,DF,Denizlispor,31,1987,24.7,3,21,9,42.9,0.85,0.36,0.14,0.33,,0,0,Matches
541,Utku Yuvakuran,tr TUR,GK,Beşiktaş,21,1997,1.0,0,0,0,,0.00,0.00,,,,0,0,Matches
542,Miha Zajc,si SVN,MF,Fenerbahçe,25,1994,4.0,1,17,3,17.6,4.21,0.74,0.06,0.33,,0,0,Matches
543,Ümran Zambak,nl NED,MF,Kayserispor,18,2000,0.1,0,0,0,,0.00,0.00,,,,0,0,Matches
544,Armin Đerlek,rs SRB,FW,Sivasspor,19,2000,1.2,0,3,1,33.3,2.48,0.83,0.00,0.00,,0,0,Matches
545,Daniel Łukasik,pl POL,MF,Ankaragücü,28,1991,13.3,0,8,2,25.0,0.60,0.15,0.00,0.00,,0,0,Matches
