rk,player,nation,pos,squad,age,born,90s,gls,sh,sot,sot_standa,sh_90,sot_90,g_sh,g_sot,dist,pk,pkatt,matches
187,Alaa Al Hejji,sa KSA,MF,Al-Wehda,26,1995,17.3,2,10,4,40.0,0.58,0.23,0.20,0.50,,0,0,Matches
188,Bruno Henrique,br BRA,MF,Al-Ittihad,32,1989,24.3,2,22,3,13.6,0.91,0.12,0.09,0.67,,0,0,Matches
189,Zakaria Al Hosawi,sa KSA,DF,Al-Ittihad,21,2001,8.5,0,3,1,33.3,0.35,0.12,0.00,0.00,,0,0,Matches
190,Abdurahman Al-Huraib,sa KSA,MF,Al-Adalah,30,1992,11.7,0,7,0,0.0,0.60,0.00,0.00,,,0,0,Matches
191,Bassam Al Hurayji,sa KSA,"DF,MF",Al-Batin,22,2000,26.4,0,6,2,33.3,0.23,0.08,0.00,0.00,,0,0,Matches
192,Meshaal Huriss,sa KSA,GK,Al-Batin,,,7.7,0,0,0,,0.00,0.00,,,,0,0,Matches
193,Jang Hyun-soo,kr KOR,DF,Al-Hilal,30,1991,16.9,2,13,6,46.2,0.77,0.36,0.15,0.33,,0,0,Matches
194,Riyadh Al-Ibrahim,sa KSA,FW,Al-Khaleej,28,1993,1.0,0,0,0,,0.00,0.00,,,,0,0,Matches
195,Odion Ighalo,ng NGA,FW,Al-Hilal,33,1989,24.2,19,68,40,58.8,2.81,1.66,0.24,0.40,,3,5,Matches
196,Abdulwahab Jaafer,sa KSA,MF,Al-Ta'ee,28,1993,0.6,0,3,0,0.0,5.19,0.00,0.00,,,0,0,Matches
197,Abdullah Al Jadani,sa KSA,GK,Al-Ittihad,30,1991,0.4,0,0,0,,0.00,0.00,,,,0,0,Matches
198,Mohammed Jahfali,sa KSA,DF,Al-Hilal,31,1990,13.3,0,11,1,9.1,0.83,0.08,0.00,0.00,,0,0,Matches
199,Abdulaziz Al-Jamaan,sa KSA,"DF,MF",Al-Adalah,26,1996,18.6,0,6,0,0.0,0.32,0.00,0.00,,,0,0,Matches
200,Ibrahim Jamal,SUD,DF,Al-Batin,19,2002,2.2,0,0,0,,0.00,0.00,,,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,PK,PKatt,Matches
201,Ziyad Al Jari,sa KSA,DF,Al-Fateh,20,2001,10.3,0,3,0,0.0,0.29,0.00,0.00,,,0,0,Matches
202,Ali Al Jassem,sa KSA,MF,Al-Fateh,21,2001,1.2,0,1,0,0.0,0.83,0.00,0.00,,,0,0,Matches
203,Fahad Al Jayzani,sa KSA,DF,Al-Wehda,18,2003,3.3,0,1,0,0.0,0.30,0.00,0.00,,,0,0,Matches
204,Abdulaziz Al-Jebreen,sa KSA,MF,Al-Raed,32,1990,3.8,0,1,0,0.0,0.26,0.00,0.00,,,0,0,Matches
205,Hamad Al-Jizani,sa KSA,DF,Al-Wehda,29,1993,11.5,0,4,1,25.0,0.35,0.09,0.00,0.00,,0,0,Matches
206,Fahad Al-Johani,sa KSA,FW,Al-Ta'ee,30,1991,3.3,1,9,4,44.4,2.74,1.22,0.11,0.25,,0,0,Matches
207,Abdullah Al-Jouei,sa KSA,MF,Al-Ta'ee,27,1995,2.6,0,3,1,33.3,1.17,0.39,0.00,0.00,,0,0,Matches
208,Hassan Al Jubairi,sa KSA,DF,Al-Ta'ee,31,1991,14.3,0,0,0,,0.00,0.00,,,,0,0,Matches
209,Ahmed Al Jubaya,sa KSA,GK,Al-Hilal,20,2001,0.5,0,0,0,,0.00,0.00,,,,0,0,Matches
210,Ahmed Al Julaydan,sa KSA,DF,Al-Fateh,18,2004,1.5,0,0,0,,0.00,0.00,,,,0,0,Matches
211,Musab Al Juwayr,sa KSA,MF,Al-Hilal,19,2003,6.6,2,10,4,40.0,1.51,0.61,0.20,0.50,,0,0,Matches
212,Khalid Kaabi,sa KSA,MF,Al-Fayha,30,1992,0.2,0,0,0,,0.00,0.00,,,,0,0,Matches
213,Hassan Kadesh,sa KSA,DF,Al-Taawoun,29,1992,29.0,5,22,11,50.0,0.76,0.38,0.23,0.45,,0,0,Matches
214,Kaku,py PAR,"MF,FW",Al-Taawoun,27,1995,21.0,6,31,13,41.9,1.48,0.62,0.13,0.31,,2,2,Matches
215,Majed Kanabah,sa KSA,MF,Al-Fateh,29,1993,7.3,3,9,3,33.3,1.23,0.41,0.33,1.00,,0,0,Matches
216,Majed Kanabah,sa KSA,MF,Al-Shabab,29,1993,0.5,0,1,0,0.0,2.00,0.00,0.00,,,0,0,Matches
217,Mohamed Kanno,sa KSA,MF,Al-Hilal,27,1994,12.8,1,27,6,22.2,2.10,0.47,0.04,0.17,,0,0,Matches
218,Mohammed Al-Khabrani,sa KSA,DF,Al-Khaleej,28,1993,21.7,0,6,1,16.7,0.28,0.05,0.00,0.00,,0,0,Matches
219,Abdullah Al-Khaibari,sa KSA,MF,Al-Nassr,25,1996,19.4,0,9,1,11.1,0.46,0.05,0.00,0.00,,0,0,Matches
220,Sami Al-Khaibari,sa KSA,DF,Al-Fayha,32,1989,29.3,0,5,0,0.0,0.17,0.00,0.00,,,0,0,Matches
221,Osama Al-Khalaf,sa KSA,"MF,DF",Al-Fayha,25,1996,8.4,1,11,4,36.4,1.31,0.48,0.09,0.25,,0,0,Matches
222,Awadh Khames,sa KSA,"DF,MF",Al-Raed,34,1988,25.8,0,6,2,33.3,0.23,0.08,0.00,0.00,,0,0,Matches
223,Abdullah Khateeb,sa KSA,DF,Al-Ettifaq,27,1995,17.2,0,5,1,20.0,0.29,0.06,0.00,0.00,,0,0,Matches
224,Khalid Al-Khathlan,sa KSA,DF,Al-Raed,25,1996,6.3,0,0,0,,0.00,0.00,,,,0,0,Matches
225,Ayman Al-Khulaif,sa KSA,"MF,FW",Al-Fateh,25,1997,9.9,2,13,5,38.5,1.31,0.51,0.15,0.40,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,PK,PKatt,Matches
226,Ghislain Konan,ci CIV,DF,Al-Nassr,26,1995,26.7,0,7,1,14.3,0.26,0.04,0.00,0.00,,0,0,Matches
227,Grzegorz Krychowiak,pl POL,MF,Al-Shabab,32,1990,29.4,3,32,6,18.8,1.09,0.20,0.09,0.50,,0,0,Matches
228,Mohammed Al Kunaydiri,sa KSA,"DF,MF",Abha,21,2000,11.2,0,0,0,,0.00,0.00,,,,0,0,Matches
229,Amiri Kurdi,sa KSA,DF,Al-Wehda,30,1991,11.9,0,1,0,0.0,0.08,0.00,0.00,,,0,0,Matches
230,Mohammed Al-Kwikbi,sa KSA,"MF,FW",Al-Ettifaq,27,1994,20.2,2,30,8,26.7,1.48,0.40,0.07,0.25,,0,0,Matches
231,Ali Lajami,sa KSA,DF,Al-Nassr,26,1996,12.6,0,3,0,0.0,0.24,0.00,0.00,,,0,0,Matches
232,Qassem Lajami,sa KSA,DF,Al-Fateh,26,1996,4.7,0,2,0,0.0,0.43,0.00,0.00,,,0,0,Matches
233,Reinaldo Lenis,co COL,"FW,MF",Al-Adalah,30,1992,22.4,3,21,11,52.4,0.94,0.49,0.14,0.27,,0,0,Matches
234,Renzo López,uy URU,FW,Al-Batin,28,1994,18.0,8,68,26,38.2,3.78,1.45,0.09,0.23,,2,2,Matches
235,Silviu Lung Jr.,ro ROU,GK,Al-Raed,33,1989,27.0,0,0,0,,0.00,0.00,,,,0,0,Matches
236,Abdullah Madu,sa KSA,DF,Al-Nassr,29,1993,11.5,1,4,3,75.0,0.35,0.26,0.25,0.33,,0,0,Matches
237,Abdulkareem Maghrabi,sa KSA,MF,Al-Ittihad,,,0.0,0,1,0,0.0,45.00,0.00,0.00,,,0,0,Matches
238,Abdullah Magrashi,sa KSA,MF,Al-Raed,24,1997,0.9,0,0,0,,0.00,0.00,,,,0,0,Matches
239,Mohammed Al-Mahasneh,sa KSA,GK,Damac,,,1.0,0,0,0,,0.00,0.00,,,,0,0,Matches
240,Aschraf El Mahdioui,nl NED,MF,Al-Taawoun,26,1996,29.0,1,19,4,21.1,0.66,0.14,0.00,0.00,,1,1,Matches
241,Adam Maher,nl NED,MF,Damac,29,1993,27.8,0,16,4,25.0,0.57,0.14,0.00,0.00,,0,0,Matches
242,Ibrahim Mahnashi,sa KSA,MF,Al-Ettifaq,22,1999,15.1,0,2,0,0.0,0.13,0.00,0.00,,,0,0,Matches
243,Mailson,br BRA,GK,Al-Taawoun,25,1996,27.4,0,0,0,,0.00,0.00,,,,0,0,Matches
244,Abdulaziz Majrashi,sa KSA,DF,Al-Ta'ee,31,1991,5.0,0,0,0,,0.00,0.00,,,,0,0,Matches
245,Abdulaziz Majrashi,sa KSA,MF,Damac,31,1991,4.3,0,7,2,28.6,1.62,0.46,0.00,0.00,,0,0,Matches
246,Mohammed Majrashi,sa KSA,MF,Al-Fayha,31,1991,3.1,0,4,0,0.0,1.28,0.00,0.00,,,0,0,Matches
247,Ali Makki,sa KSA,DF,Al-Wehda,23,1999,9.9,0,1,0,0.0,0.10,0.00,0.00,,,0,0,Matches
248,Mustafa Malayekah,sa KSA,GK,Al-Fateh,36,1986,3.5,0,0,0,,0.00,0.00,,,,0,0,Matches
249,Abdulellah Al-Malki,sa KSA,MF,Al-Hilal,27,1994,1.1,0,0,0,,0.00,0.00,,,,0,0,Matches
250,Saqr Mamdouh,sa KSA,"DF,MF",Al-Batin,23,1998,7.2,0,0,0,,0.00,0.00,,,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,PK,PKatt,Matches
251,Suwailem Al Manhali,sa KSA,DF,Al-Ittihad,18,2004,0.9,0,0,0,,0.00,0.00,,,,0,0,Matches
252,Moussa Marega,ml MLI,"FW,MF",Al-Hilal,31,1991,16.2,5,30,12,40.0,1.85,0.74,0.17,0.42,,0,0,Matches
253,Mohammed Marran,sa KSA,FW,Al-Nassr,21,2001,2.8,3,12,4,33.3,4.30,1.43,0.25,0.75,,0,0,Matches
254,Adrián Martínez,ve VEN,DF,Al-Ta'ee,29,1993,7.4,0,2,1,50.0,0.27,0.14,0.00,0.00,,0,0,Matches
255,Fábio Martins,pt POR,"MF,FW",Al-Khaleej,29,1993,16.7,7,40,12,30.0,2.40,0.72,0.18,0.58,,0,0,Matches
256,Jaloliddin Masharipov,uz UZB,MF,Al-Nassr,28,1993,5.5,0,7,0,0.0,1.27,0.00,0.00,,,0,0,Matches
257,Ali Al Masoud,sa KSA,FW,Al-Fateh,18,2004,0.1,0,0,0,,0.00,0.00,,,,0,0,Matches
258,Uroš Matić,mk MKD,MF,Abha,32,1990,24.9,0,24,9,37.5,0.97,0.36,0.00,0.00,,0,1,Matches
259,Abdullah Al-Mayouf,sa KSA,GK,Al-Hilal,35,1987,23.0,0,0,0,,0.00,0.00,,,,0,0,Matches
260,Guy Mbenza,cg CGO,FW,Al-Ta'ee,22,2000,26.8,10,73,33,45.2,2.73,1.23,0.14,0.30,,0,0,Matches
261,Prestige Mboungou,cg CGO,MF,Abha,22,2000,1.0,0,0,0,,0.00,0.00,,,,0,0,Matches
262,Álvaro Medrán,es ESP,MF,Al-Taawoun,28,1994,25.6,6,55,21,38.2,2.15,0.82,0.11,0.29,,0,1,Matches
263,Basil Al Mehawes,sa KSA,FW,Al-Taawoun,19,2003,0.0,0,0,0,,0.00,0.00,,,,0,0,Matches
264,Sultan Mendash,sa KSA,"MF,FW",Al-Fayha,27,1994,21.1,4,29,10,34.5,1.37,0.47,0.14,0.40,,0,0,Matches
265,Jacob Mendy,sa KSA,MF,Al-Ettifaq,25,1996,0.0,0,0,0,,0.00,0.00,,,,0,0,Matches
266,Tayeb Meziani,dz ALG,MF,Abha,26,1996,3.7,0,0,0,,0.00,0.00,,,,0,0,Matches
267,Michael,br BRA,"FW,MF",Al-Hilal,26,1996,17.8,6,41,15,36.6,2.31,0.84,0.15,0.40,,0,0,Matches
268,Milan Mijatović,me MNE,GK,Al-Adalah,35,1987,30.0,0,0,0,,0.00,0.00,,,,0,0,Matches
269,Santi Mina,es ESP,FW,Al-Shabab,26,1995,23.2,6,61,20,32.8,2.62,0.86,0.10,0.30,,0,0,Matches
270,Luís Miquissone,mz MOZ,"MF,FW",Abha,27,1995,1.9,0,1,0,0.0,0.53,0.00,0.00,,,0,0,Matches
271,Alexandru Mitriță,ro ROU,"MF,FW",Al-Raed,27,1995,24.5,6,46,19,41.3,1.88,0.78,0.13,0.32,,0,0,Matches
272,Majed Mohammed,sa KSA,DF,Al-Nassr,20,2001,0.6,0,0,0,,0.00,0.00,,,,0,0,Matches
273,Tariq Mohammed,sa KSA,"MF,DF",Al-Taawoun,26,1995,8.8,0,3,1,33.3,0.34,0.11,0.00,0.00,,0,0,Matches
274,Mohammed Mohsen Harzan,sa KSA,MF,Al-Ta'ee,33,1989,13.7,3,10,4,40.0,0.73,0.29,0.30,0.75,,0,0,Matches
275,Hassan Al Mojhed,sa KSA,MF,Al-Khaleej,30,1992,4.6,0,2,0,0.0,0.44,0.00,0.00,,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,PK,PKatt,Matches
276,Bader Monshi,sa KSA,MF,Damac,23,1999,3.8,0,2,0,0.0,0.52,0.00,0.00,,,0,0,Matches
277,Hussain Al Moqahwi,sa KSA,MF,Al-Fateh,34,1988,3.6,0,8,2,25.0,2.24,0.56,0.00,0.00,,0,0,Matches
278,Anselmo de Moraes,br BRA,"MF,FW",Al-Wehda,33,1989,26.7,3,43,11,25.6,1.61,0.41,0.07,0.27,,0,0,Matches
279,Morato,br BRA,"MF,FW",Al-Khaleej,29,1992,17.5,4,32,10,31.3,1.83,0.57,0.13,0.40,,0,0,Matches
280,Saad Al Mosa,sa KSA,DF,Al-Ettifaq,19,2002,17.2,0,7,2,28.6,0.41,0.12,0.00,0.00,,0,0,Matches
281,Nooh Al-Mousa,sa KSA,MF,Al-Fateh,31,1991,3.5,0,0,0,,0.00,0.00,,,,0,0,Matches
282,Ryan Al-Mousa,sa KSA,MF,Damac,28,1994,1.9,0,1,0,0.0,0.52,0.00,0.00,,,0,0,Matches
283,Saeed Al Mowalad,sa KSA,DF,Al-Ettifaq,31,1991,25.7,0,8,1,12.5,0.31,0.04,0.00,0.00,,0,0,Matches
284,Salifu Mudasiru,gh GHA,"MF,DF",Al-Batin,25,1997,11.0,0,3,0,0.0,0.27,0.00,0.00,,,0,0,Matches
285,Abdulrahman Al Mughais,sa KSA,MF,Al-Taawoun,19,2002,0.0,0,0,0,,0.00,0.00,,,,0,0,Matches
286,Munir,ma MAR,GK,Al-Wehda,33,1989,22.0,0,0,0,,0.00,0.00,,,,0,0,Matches
287,Jathob Muslet,,MF,Al-Batin,,,0.0,0,0,0,,0.00,0.00,,,,0,0,Matches
288,Knowledge Musona,zw ZIM,"MF,FW",Al-Ta'ee,32,1990,28.6,8,69,26,37.7,2.41,0.91,0.09,0.23,,2,2,Matches
289,Tariq Al Mutairi,sa KSA,"MF,FW",Al-Batin,21,2001,7.6,1,6,2,33.3,0.79,0.26,0.17,0.50,,0,0,Matches
290,Turki Al Mutairi,sa KSA,MF,Al-Taawoun,21,2001,4.0,1,5,3,60.0,1.24,0.75,0.20,0.33,,0,0,Matches
291,Fahad Al Muwallad,sa KSA,MF,Al-Shabab,27,1994,1.9,0,4,3,75.0,2.16,1.62,0.00,0.00,,0,0,Matches
292,Sumaihan Al-Nabet,sa KSA,"MF,FW",Al-Taawoun,26,1996,16.0,3,31,6,19.4,1.94,0.38,0.10,0.50,,0,0,Matches
293,Ammar Al-Najar,sa KSA,"MF,FW",Damac,25,1997,3.2,0,10,5,50.0,3.08,1.54,0.00,0.00,,0,0,Matches
294,Salem Al Najdi,sa KSA,DF,Al-Fateh,19,2003,6.5,0,3,0,0.0,0.46,0.00,0.00,,,0,0,Matches
295,Muhannad Al Najei,sa KSA,DF,Damac,28,1994,0.5,0,0,0,,0.00,0.00,,,,0,0,Matches
296,Sami Al-Najei,sa KSA,"MF,FW",Al-Nassr,25,1997,15.7,2,11,3,27.3,0.70,0.19,0.18,0.67,,0,0,Matches
297,Mohammed Naji,sa KSA,DF,Al-Batin,28,1993,23.6,0,5,0,0.0,0.21,0.00,0.00,,,0,0,Matches
298,Yahya Naji,sa KSA,"FW,MF",Al-Wehda,23,1999,6.1,0,9,4,44.4,1.48,0.66,0.00,0.00,,0,0,Matches
299,Raghid Najjar,sa KSA,GK,Al-Taawoun,25,1996,2.6,0,0,0,,0.00,0.00,,,,0,0,Matches
300,Ibrahim Al Nakhli,sa KSA,DF,Damac,25,1997,12.6,0,6,2,33.3,0.48,0.16,0.00,0.00,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,PK,PKatt,Matches
301,Naldo,br BRA,DF,Al-Taawoun,33,1988,25.7,1,10,3,30.0,0.39,0.12,0.10,0.33,,0,0,Matches
302,Awad Al Nashri,sa KSA,"MF,FW",Al-Ittihad,20,2002,7.3,0,1,0,0.0,0.14,0.00,0.00,,,0,0,Matches
303,Bander Nasser,sa KSA,"DF,MF",Al-Fayha,32,1990,24.3,0,3,1,33.3,0.12,0.04,0.00,0.00,,0,0,Matches
304,Saad Al Nasser,sa KSA,"MF,FW",Al-Taawoun,21,2001,11.4,3,15,7,46.7,1.32,0.61,0.20,0.43,,0,0,Matches
305,Saad Natiq,iq IRQ,DF,Abha,28,1994,18.7,1,4,1,25.0,0.21,0.05,0.25,1.00,,0,0,Matches
306,Hussain Al Nattar,sa KSA,MF,Al-Adalah,22,2000,1.8,0,1,0,0.0,0.56,0.00,0.00,,,0,0,Matches
307,Ali Al Nemer,sa KSA,MF,Al-Fayha,30,1991,1.1,0,0,0,,0.00,0.00,,,,0,0,Matches
308,Youssouf Niakaté,ml MLI,FW,Al-Ettifaq,29,1992,14.9,8,38,17,44.7,2.54,1.14,0.18,0.41,,1,1,Matches
309,Gonzalo Nicolás Martínez,ar ARG,"MF,FW",Al-Nassr,29,1993,4.4,0,13,5,38.5,2.98,1.15,0.00,0.00,,0,0,Matches
310,Meshari Al Nimr,sa KSA,FW,Al-Nassr,,,0.0,0,1,0,0.0,90.00,0.00,0.00,,,0,0,Matches
311,Nono,es ESP,MF,Damac,29,1993,18.8,2,30,8,26.7,1.59,0.42,0.07,0.25,,0,0,Matches
312,Abdulaziz Noor,sa KSA,"MF,FW",Al-Wehda,23,1999,6.0,1,14,9,64.3,2.33,1.50,0.07,0.11,,0,0,Matches
313,Hussain Al Nuweqi,sa KSA,"DF,MF",Al-Khaleej,26,1995,16.7,0,4,1,25.0,0.24,0.06,0.00,0.00,,0,0,Matches
314,Anthony Nwakaeme,ng NGA,"FW,MF",Al-Fayha,33,1989,23.2,9,78,29,37.2,3.36,1.25,0.09,0.24,,2,2,Matches
315,Abdurahman Al-Obaid,sa KSA,DF,Al-Ettifaq,29,1993,5.0,0,0,0,,0.00,0.00,,,,0,0,Matches
316,Madallah Al-Olayan,sa KSA,"DF,MF",Al-Ittihad,27,1994,18.9,0,15,2,13.3,0.79,0.11,0.00,0.00,,0,0,Matches
317,Nasser Al Omran,sa KSA,MF,Al-Shabab,25,1997,0.2,0,0,0,,0.00,0.00,,,,0,0,Matches
318,Nasser Al Omran,sa KSA,MF,Abha,25,1997,0.5,0,0,0,,0.00,0.00,,,,0,0,Matches
319,David Ospina,co COL,GK,Al-Nassr,33,1988,13.0,0,0,0,,0.00,0.00,,,,0,0,Matches
320,Wadhah Al Otaibi,sa KSA,MF,Al-Wehda,19,2003,0.5,0,0,0,,0.00,0.00,,,,0,0,Matches
321,Abdullah Otayf,sa KSA,MF,Al-Hilal,29,1992,4.0,1,2,1,50.0,0.50,0.25,0.00,0.00,,1,1,Matches
322,Faisal Othman,so SOM,MF,Al-Batin,25,1997,0.0,0,0,0,,0.00,0.00,,,,0,0,Matches
323,Othman Al Othman,sa KSA,MF,Al-Fateh,19,2003,2.2,0,4,1,25.0,1.83,0.46,0.00,0.00,,0,0,Matches
324,Omar Al Oudah,sa KSA,DF,Al-Khaleej,23,1998,17.5,0,0,0,,0.00,0.00,,,,0,0,Matches
325,Mohammed Al Oufi,sa KSA,"DF,MF",Al-Adalah,19,2002,18.8,1,10,2,20.0,0.53,0.11,0.10,0.50,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,PK,PKatt,Matches
326,Mohammed Al-Owais,sa KSA,GK,Al-Hilal,30,1991,4.5,0,0,0,,0.00,0.00,,,,0,0,Matches
327,Berat Özdemir,tr TUR,MF,Al-Ettifaq,24,1998,22.5,1,13,2,15.4,0.58,0.09,0.08,0.50,,0,0,Matches
328,Lautaro Palacios,ar ARG,FW,Al-Adalah,27,1995,9.9,1,7,2,28.6,0.71,0.20,0.14,0.50,,0,0,Matches
329,Paulinho,br BRA,"MF,FW",Al-Fayha,25,1997,27.1,5,32,10,31.3,1.18,0.37,0.16,0.50,,0,0,Matches
330,Milan Pavkov,rs SRB,FW,Al-Fayha,28,1994,10.5,1,24,5,20.8,2.29,0.48,0.04,0.20,,0,0,Matches
331,Juan Pedroza,co COL,MF,Al-Batin,23,1999,16.4,0,18,3,16.7,1.10,0.18,0.00,0.00,,0,0,Matches
332,Matheus Pereira,br BRA,MF,Al-Hilal,26,1996,4.5,0,5,1,20.0,1.12,0.22,0.00,0.00,,0,0,Matches
333,Petros,br BRA,MF,Al-Fateh,33,1989,26.9,1,14,1,7.1,0.52,0.04,0.07,1.00,,0,0,Matches
334,Thibault Peyre,fr FRA,DF,Al-Batin,29,1992,5.7,0,1,0,0.0,0.18,0.00,0.00,,,0,0,Matches
335,Anderson Plata,co COL,FW,Al-Adalah,31,1990,5.8,2,6,3,50.0,1.03,0.52,0.33,0.67,,0,0,Matches
336,Abdulkareem Al-Qahtani,sa KSA,MF,Al-Wehda,29,1993,0.8,0,1,0,0.0,1.27,0.00,0.00,,,0,0,Matches
337,Abdulmohsen Al-Qahtani,sa KSA,MF,Al-Raed,23,1999,0.9,0,1,0,0.0,1.15,0.00,0.00,,,0,0,Matches
338,Husain Al Qahtani,sa KSA,MF,Al-Shabab,27,1994,21.5,2,23,6,26.1,1.07,0.28,0.09,0.33,,0,0,Matches
339,Mohammed Al Qahtani,sa KSA,"MF,FW",Al-Hilal,20,2002,2.3,3,12,10,83.3,5.12,4.27,0.25,0.30,,0,0,Matches
340,Rayan Al Qahtani,sa KSA,MF,Damac,20,2001,0.2,0,0,0,,0.00,0.00,,,,0,0,Matches
341,Muhannad Al Qaidhi,sa KSA,DF,Al-Fayha,24,1998,6.5,0,1,0,0.0,0.15,0.00,0.00,,,0,0,Matches
342,Nawaf Al Qamiri,sa KSA,"DF,MF",Al-Ta'ee,21,2001,13.6,0,3,1,33.3,0.22,0.07,0.00,0.00,,0,0,Matches
343,Mohammed Al-Qarni,sa KSA,MF,Al-Wehda,32,1989,1.4,0,0,0,,0.00,0.00,,,,0,0,Matches
344,Yahya Al Qarni,sa KSA,MF,Al-Batin,24,1998,7.8,0,2,0,0.0,0.26,0.00,0.00,,,0,0,Matches
345,Hussain Qassem,sa KSA,DF,Al-Ta'ee,24,1997,21.1,0,3,0,0.0,0.14,0.00,0.00,,,0,0,Matches
346,Hassan Al-Qeed,sa KSA,MF,Abha,24,1998,1.7,0,0,0,,0.00,0.00,,,,0,0,Matches
347,Robin Quaison,se SWE,"FW,MF",Al-Ettifaq,28,1993,19.2,6,29,11,37.9,1.51,0.57,0.14,0.36,,2,3,Matches
348,Mohammed Al Qunayan,sa KSA,MF,Al-Ta'ee,23,1999,1.3,1,1,1,100.0,0.79,0.79,1.00,1.00,,0,0,Matches
349,Abdullah Radif,sa KSA,FW,Al-Taawoun,19,2003,3.5,2,14,5,35.7,3.97,1.42,0.14,0.40,,0,0,Matches
350,Mobarak Al Rajeh,sa KSA,DF,Al-Raed,18,2003,9.9,0,1,0,0.0,0.10,0.00,0.00,,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,PK,PKatt,Matches
351,Fahad Al Rashidi,sa KSA,"FW,MF",Al-Taawoun,25,1997,21.7,7,46,20,43.5,2.12,0.92,0.15,0.35,,0,0,Matches
352,Noor Al Rashidi,sa KSA,DF,Al-Wehda,27,1995,3.2,0,1,0,0.0,0.32,0.00,0.00,,,0,0,Matches
353,Ahmed Al-Rehaili,sa KSA,GK,Al-Raed,27,1994,3.0,0,0,0,,0.00,0.00,,,,0,0,Matches
354,Nawaf Al Reshoodi,sa KSA,FW,Al-Taawoun,21,2000,0.0,0,0,0,,0.00,0.00,,,,0,0,Matches
355,Brayan Riascos,co COL,"MF,FW",Al-Khaleej,27,1994,4.1,0,5,2,40.0,1.23,0.49,0.00,0.00,,0,0,Matches
356,Ricardo,br BRA,MF,Al-Fayha,28,1994,22.8,1,24,9,37.5,1.05,0.39,0.04,0.11,,0,0,Matches
357,Jacob Rinne,se SWE,GK,Al-Fateh,29,1993,26.5,0,0,0,,0.00,0.00,,,,0,0,Matches
358,Andrés Roa,co COL,"MF,FW",Al-Batin,29,1993,10.6,3,17,6,35.3,1.60,0.56,0.18,0.50,,0,0,Matches
359,Gerson Rodrigues,lu LUX,"FW,MF",Al-Wehda,27,1995,13.3,2,38,15,39.5,2.86,1.13,0.05,0.13,,0,0,Matches
360,Romarinho,br BRA,"MF,FW",Al-Ittihad,31,1990,24.9,13,61,34,55.7,2.45,1.36,0.18,0.32,,2,2,Matches
361,Cristiano Ronaldo,pt POR,FW,Al-Nassr,37,1985,15.9,14,80,33,41.3,5.02,2.07,0.11,0.27,,5,5,Matches
362,Agustín Rossi,ar ARG,GK,Al-Nassr,26,1995,6.0,0,0,0,,0.00,0.00,,,,0,0,Matches
363,Saeed Al Rubaie,sa KSA,DF,Al-Shabab,28,1994,3.0,0,2,0,0.0,0.67,0.00,0.00,,,0,0,Matches
364,Víctor Ruiz,es ESP,"MF,FW",Al-Fayha,28,1993,19.5,3,18,7,38.9,0.92,0.36,0.06,0.14,,2,2,Matches
365,Marwane Saâdane,ma MAR,DF,Al-Fateh,30,1992,23.5,5,17,3,17.6,0.72,0.13,0.12,0.67,,3,3,Matches
366,Nawaf Al Saadi,sa KSA,MF,Abha,20,2001,17.3,5,35,17,48.6,2.02,0.98,0.14,0.29,,0,0,Matches
367,Dries Saddiki,ma MAR,MF,Abha,25,1996,11.1,0,7,3,42.9,0.63,0.27,0.00,0.00,,0,0,Matches
368,Mohammed Al-Saeed,sa KSA,DF,Al-Fateh,25,1996,3.4,0,3,1,33.3,0.87,0.29,0.00,0.00,,0,0,Matches
369,Abdulrahman Al Safari,sa KSA,"MF,DF",Al-Fayha,29,1993,10.0,0,6,0,0.0,0.60,0.00,0.00,,,0,0,Matches
370,Marwan Al Sahafi,sa KSA,MF,Al-Ittihad,18,2004,1.8,0,1,1,100.0,0.54,0.54,0.00,0.00,,0,0,Matches
371,Ziyad Al-Sahafi,sa KSA,DF,Al-Taawoun,27,1994,3.4,0,2,0,0.0,0.58,0.00,0.00,,,0,0,Matches
372,Mohammed Al Sahli,sa KSA,"MF,FW",Al-Khaleej,30,1992,3.5,0,2,0,0.0,0.57,0.00,0.00,,,0,0,Matches
373,Mohammed Al-Saiari,sa KSA,FW,Al-Ittihad,29,1993,0.4,1,3,1,33.3,6.92,2.31,0.00,0.00,,1,1,Matches
