rk,player,nation,pos,squad,age,born,mp,starts,min,90s,ga,ga90,sota,saves,save,w,d,l,cs,cs_perf,pkatt,pka,pksv,pkm,save_penalt,matches
30,Mohammed Al-Owais,sa KSA,GK,Al-Hilal,29,1991,1,1,90,1.0,0,0.00,1,1,100.0,1,0,0,1,100.0,0,0,0,0,,Matches
31,Abdullah Al-Owaishir,sa KSA,GK,Al-Ettifaq,30,1991,3,3,270,3.0,4,1.33,11,7,63.6,0,2,1,1,33.3,0,0,0,0,,Matches
32,Fawaz Al-Qarni,sa KSA,GK,Al-Shabab,29,1992,27,27,2385,26.5,34,1.28,111,84,74.8,14,9,4,9,33.3,7,6,1,0,14.3,Matches
33,Ahmed Al-Rehaili,sa KSA,GK,Al-Raed,26,1994,17,17,1530,17.0,21,1.24,55,37,67.3,7,3,7,6,35.3,4,3,0,1,0.0,Matches
34,Dawod Al Saeed,sa KSA,GK,Al-Hazem,30,1991,8,8,720,8.0,15,1.87,29,15,51.7,1,2,5,1,12.5,2,1,0,1,0.0,Matches
35,Hussain Shae'an,sa KSA,GK,Al-Shabab,32,1989,2,1,135,1.5,0,0.00,4,4,100.0,1,0,0,1,100.0,0,0,0,0,,Matches
36,Abdullah Al-Shammeri,sa KSA,GK,Abha,29,1991,7,6,532,5.9,10,1.69,24,15,62.5,2,0,4,1,16.7,1,1,0,0,0.0,Matches
37,Vladimir Stojković,rs SRB,GK,Al-Fayha,38,1983,29,29,2610,29.0,21,0.72,112,94,83.0,8,11,10,13,44.8,4,2,2,0,50.0,Matches
38,Mohammed Al Yami,sa KSA,GK,Al-Ahli,23,1997,18,18,1575,17.5,23,1.31,69,50,72.5,5,8,5,4,22.2,4,4,0,0,0.0,Matches
39,Ibrahim Zaied,sa KSA,GK,Al-Hazem,31,1990,14,14,1260,14.0,29,2.07,60,35,53.3,2,0,12,1,7.1,4,1,3,0,75.0,Matches
40,Moustapha Zeghba,dz ALG,GK,Damac,30,1990,25,25,2250,25.0,38,1.52,132,102,74.2,10,7,8,8,32.0,8,4,4,0,50.0,Matches
