rk,player,nation,pos,squad,age,born,90s,gls,sh,sot,sot_standa,sh_90,sot_90,g_sh,g_sot,dist,pk,pkatt,matches
186,Mansor Hamzi,sa KSA,MF,Damac,29,1992,24.0,4,18,9,50.0,0.75,0.38,0.22,0.44,,0,0,Matches
187,Abdulaziz Al Harabi,sa KSA,MF,Al-Ta'ee,24,1997,10.9,2,8,2,25.0,0.73,0.18,0.25,1.00,,0,0,Matches
188,Abdulhadi Al-Harajin,sa KSA,MF,Al-Hazem,26,1994,4.1,1,8,2,25.0,1.96,0.49,0.13,0.50,,0,0,Matches
189,Fahad Al Harbi,sa KSA,DF,Al-Fateh,24,1997,0.3,0,0,0,,0.00,0.00,,,,0,0,Matches
190,Ibrahim Al Harbi,sa KSA,MF,Al-Fayha,26,1995,0.4,0,1,0,0.0,2.31,0.00,0.00,,,0,0,Matches
191,Mansoor Al-Harbi,sa KSA,"DF,MF",Al-Raed,33,1987,11.8,0,4,0,0.0,0.34,0.00,0.00,,,0,0,Matches
192,Moteb Al-Harbi,sa KSA,DF,Al-Shabab,21,2000,28.6,1,15,6,40.0,0.53,0.21,0.07,0.17,,0,0,Matches
193,Yousef Al Harbi,sa KSA,MF,Al-Fayha,24,1997,3.5,0,0,0,,0.00,0.00,,,,0,0,Matches
194,Abdulrahman Al Harthi,sa KSA,"MF,FW",Al-Hazem,22,1998,2.0,0,1,0,0.0,0.49,0.00,0.00,,,0,0,Matches
195,Saleh Al Harthi,sa KSA,MF,Al-Hazem,25,1995,0.3,0,1,0,0.0,3.10,0.00,0.00,,,0,0,Matches
196,Abbas Al Hassan,sa KSA,MF,Al-Fateh,17,2004,2.8,0,2,1,50.0,0.73,0.36,0.00,0.00,,0,0,Matches
197,Ali Al Hassan,sa KSA,MF,Al-Nassr,24,1997,12.1,0,9,1,11.1,0.74,0.08,0.00,0.00,,0,0,Matches
198,Abdullah Hassun,sa KSA,DF,Al-Ta'ee,24,1997,3.1,0,0,0,,0.00,0.00,,,,0,0,Matches
199,Abdullah Hassun,sa KSA,DF,Al-Ahli,24,1997,1.8,0,1,0,0.0,0.57,0.00,0.00,,,0,0,Matches
200,Abdullah Hawsawi,sa KSA,DF,Damac,25,1996,11.2,0,3,0,0.0,0.27,0.00,0.00,,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,PK,PKatt,Matches
201,Motaz Hawsawi,sa KSA,DF,Al-Taawoun,29,1992,4.0,0,1,0,0.0,0.25,0.00,0.00,,,0,0,Matches
202,Motaz Hawsawi,sa KSA,DF,Al-Ahli,29,1992,1.3,0,0,0,,0.00,0.00,,,,0,0,Matches
203,Omar Hawsawi,sa KSA,DF,Al-Ittihad,35,1985,12.5,1,5,2,40.0,0.40,0.16,0.20,0.50,,0,0,Matches
204,Sanousi Al Hawsawi,sa KSA,DF,Al-Ettifaq,22,1998,16.1,1,12,4,33.3,0.75,0.25,0.08,0.25,,0,0,Matches
205,Arif Al Haydar,sa KSA,"MF,DF",Damac,24,1997,1.4,0,2,0,0.0,1.46,0.00,0.00,,,0,0,Matches
206,Hazaa Al-Hazaa,sa KSA,"FW,MF",Al-Ettifaq,29,1991,5.4,1,12,2,16.7,2.22,0.37,0.08,0.50,,0,0,Matches
207,Hazaa Al-Hazaa,sa KSA,FW,Al-Taawoun,29,1991,0.6,0,4,0,0.0,7.20,0.00,0.00,,,0,0,Matches
208,Ali Hazazi,sa KSA,MF,Al-Ettifaq,27,1994,22.8,0,10,2,20.0,0.44,0.09,0.00,0.00,,0,0,Matches
209,Naif Hazazi,sa KSA,MF,Al-Raed,28,1992,0.4,0,0,0,,0.00,0.00,,,,0,0,Matches
210,Sulaiman Hazazi,sa KSA,DF,Al-Taawoun,18,2003,6.3,0,1,0,0.0,0.16,0.00,0.00,,,0,0,Matches
211,Waleed Hazem,sa KSA,MF,Damac,26,1994,11.9,0,6,0,0.0,0.51,0.00,0.00,,,0,0,Matches
212,Abdullah Al Hazzan,sa KSA,DF,Al-Faisaly,22,1999,0.1,0,0,0,,0.00,0.00,,,,0,0,Matches
213,Ahmed Hegazi,eg EGY,DF,Al-Ittihad,30,1991,18.0,3,23,7,30.4,1.28,0.39,0.13,0.43,,0,0,Matches
214,Bruno Henrique,br BRA,MF,Al-Ittihad,31,1989,20.5,1,24,8,33.3,1.17,0.39,0.04,0.13,,0,0,Matches
215,Eduardo Henrique,br BRA,MF,Al-Raed,26,1995,27.8,0,28,8,28.6,1.01,0.29,0.00,0.00,,0,0,Matches
216,Ezekiel Henty,ng NGA,"FW,MF",Al-Hazem,28,1993,5.2,0,19,3,15.8,3.64,0.57,0.00,0.00,,0,0,Matches
217,Iago Herrerín,es ESP,GK,Al-Raed,33,1988,13.0,0,0,0,,0.00,0.00,,,,0,0,Matches
218,Abdulbasit Hindi,sa KSA,DF,Al-Ahli,24,1997,24.0,1,18,3,16.7,0.75,0.12,0.06,0.33,,0,0,Matches
219,Bassam Al Hurayji,sa KSA,MF,Al-Batin,21,2000,3.2,0,1,0,0.0,0.31,0.00,0.00,,,0,0,Matches
220,Jang Hyun-soo,kr KOR,DF,Al-Hilal,29,1991,24.7,2,10,2,20.0,0.40,0.08,0.20,1.00,,0,0,Matches
221,Bilel Ifa,tn TUN,DF,Abha,31,1990,10.2,1,4,1,25.0,0.39,0.10,0.25,1.00,,0,0,Matches
222,Odion Ighalo,ng NGA,FW,Al-Shabab,32,1989,18.0,12,61,28,45.9,3.39,1.56,0.20,0.43,,0,0,Matches
223,Odion Ighalo,ng NGA,FW,Al-Hilal,32,1989,12.4,12,47,24,51.1,3.79,1.93,0.23,0.46,,1,1,Matches
224,Abdulwahab Jaafer,sa KSA,MF,Al-Ta'ee,27,1993,0.6,0,1,0,0.0,1.61,0.00,0.00,,,0,0,Matches
225,Mohammed Jahfali,sa KSA,"DF,MF",Al-Hilal,30,1990,7.7,0,3,0,0.0,0.39,0.00,0.00,,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,PK,PKatt,Matches
226,Ziyad Al Jari,sa KSA,DF,Al-Fateh,19,2001,2.3,0,2,0,0.0,0.86,0.00,0.00,,,0,0,Matches
227,Ali Al Jassem,sa KSA,MF,Al-Fateh,20,2001,0.5,0,0,0,,0.00,0.00,,,,0,0,Matches
228,Ahmed Al Jaweed,sa KSA,MF,Al-Hazem,26,1995,8.8,0,5,2,40.0,0.57,0.23,0.00,0.00,,0,0,Matches
229,Youssef El Jebli,nl NED,"MF,FW",Al-Batin,28,1992,20.4,4,27,10,37.0,1.32,0.49,0.15,0.40,,0,0,Matches
230,Abdulaziz Al-Jebreen,sa KSA,MF,Al-Ittihad,31,1990,0.3,0,3,2,66.7,9.31,6.21,0.00,0.00,,0,0,Matches
231,Fahad Al-Johani,sa KSA,"FW,MF",Al-Ta'ee,29,1991,6.3,0,16,3,18.8,2.54,0.48,0.00,0.00,,0,0,Matches
232,Ziyad Al Johani,sa KSA,MF,Al-Ahli,19,2001,3.0,0,2,0,0.0,0.66,0.00,0.00,,,0,0,Matches
233,Mansor Joher,sa KSA,GK,Abha,26,1995,0.5,0,0,0,,0.00,0.00,,,,0,0,Matches
234,Ola John,nl NED,"MF,FW",Al-Hazem,29,1992,21.6,8,45,18,40.0,2.08,0.83,0.13,0.33,,2,2,Matches
235,Abdullah Al-Jouei,sa KSA,"MF,FW",Al-Shabab,26,1995,4.9,0,6,3,50.0,1.22,0.61,0.00,0.00,,0,0,Matches
236,Hassan Al Jubairi,sa KSA,DF,Al-Ta'ee,30,1991,24.0,3,11,4,36.4,0.46,0.17,0.27,0.75,,0,0,Matches
237,Musab Al Juwayr,sa KSA,MF,Al-Hilal,18,2003,3.8,2,8,4,50.0,2.12,1.06,0.25,0.50,,0,0,Matches
238,Khalid Kaabi,sa KSA,MF,Al-Faisaly,29,1992,10.2,1,17,5,29.4,1.67,0.49,0.06,0.20,,0,0,Matches
239,Hassan Kadesh,sa KSA,DF,Al-Taawoun,28,1992,5.5,0,2,2,100.0,0.37,0.37,0.00,0.00,,0,0,Matches
240,Kaku,py PAR,MF,Al-Taawoun,26,1995,12.3,3,28,11,39.3,2.28,0.90,0.07,0.18,,1,1,Matches
241,Majed Kanabah,sa KSA,MF,Al-Fateh,28,1993,9.9,0,6,1,16.7,0.60,0.10,0.00,0.00,,0,0,Matches
242,Mohamed Kanno,sa KSA,MF,Al-Hilal,26,1994,9.9,1,8,4,50.0,0.80,0.40,0.13,0.25,,0,0,Matches
243,Ahmed Al-Kassar,sa KSA,GK,Al-Faisaly,30,1991,15.5,0,0,0,,0.00,0.00,,,,0,0,Matches
244,Mohammed Al-Khabrani,sa KSA,DF,Al-Ahli,27,1993,18.1,0,9,3,33.3,0.50,0.17,0.00,0.00,,0,0,Matches
245,Abdullah Al-Khaibari,sa KSA,MF,Al-Nassr,24,1996,17.6,0,5,0,0.0,0.28,0.00,0.00,,,0,0,Matches
246,Sami Al-Khaibari,sa KSA,DF,Al-Fayha,31,1989,29.0,2,10,2,20.0,0.34,0.07,0.20,1.00,,0,0,Matches
247,Saad Al Khairi,sa KSA,FW,Al-Ettifaq,26,1995,1.1,0,3,0,0.0,2.73,0.00,0.00,,,0,0,Matches
248,Osama Al-Khalaf,sa KSA,"MF,DF",Al-Ta'ee,24,1996,7.6,0,8,2,25.0,1.06,0.26,0.00,0.00,,0,0,Matches
249,Osama Al-Khalaf,sa KSA,"DF,MF",Al-Hazem,24,1996,8.9,1,11,2,18.2,1.23,0.22,0.09,0.50,,0,0,Matches
250,Awadh Khames,sa KSA,"DF,MF",Al-Raed,33,1988,4.2,0,1,1,100.0,0.24,0.24,0.00,0.00,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,PK,PKatt,Matches
251,Abdullah Khateeb,sa KSA,DF,Al-Ettifaq,26,1995,18.3,0,5,0,0.0,0.27,0.00,0.00,,,0,0,Matches
252,Khalid Al-Khathlan,sa KSA,"MF,DF",Al-Raed,24,1996,9.7,0,3,1,33.3,0.31,0.10,0.00,0.00,,0,0,Matches
253,Abdullah Khattab,sa KSA,FW,Damac,26,1994,0.2,0,1,0,0.0,4.50,0.00,0.00,,,0,0,Matches
254,Ayman Al-Khulaif,sa KSA,MF,Al-Fateh,24,1997,4.3,2,11,5,45.5,2.56,1.17,0.18,0.40,,0,0,Matches
255,Filip Kiss,sk SVK,"MF,DF",Al-Ettifaq,30,1990,27.1,5,27,12,44.4,1.00,0.44,0.11,0.25,,2,3,Matches
256,Franck Kom,cm CMR,MF,Al-Ahli,29,1991,11.2,1,13,2,15.4,1.16,0.18,0.08,0.50,,0,0,Matches
257,Maksym Koval,ua UKR,GK,Al-Fateh,28,1992,27.9,0,1,0,0.0,0.04,0.00,0.00,,,0,0,Matches
258,Mohammed Al Kunaydiri,sa KSA,"DF,MF",Abha,20,2000,11.3,0,2,1,50.0,0.18,0.09,0.00,0.00,,0,0,Matches
259,Mohammed Al-Kwikbi,sa KSA,MF,Al-Ettifaq,26,1994,14.7,3,27,9,33.3,1.83,0.61,0.07,0.22,,1,1,Matches
260,Ali Lajami,sa KSA,DF,Al-Nassr,25,1996,18.0,1,6,2,33.3,0.33,0.11,0.17,0.50,,0,0,Matches
261,Qassem Lajami,sa KSA,DF,Al-Fateh,25,1996,19.3,0,1,0,0.0,0.05,0.00,0.00,,,0,0,Matches
262,Igor Lichnovsky,cl CHI,DF,Al-Shabab,27,1994,15.0,0,2,1,50.0,0.13,0.07,0.00,0.00,,0,0,Matches
263,Ramon Lopes,br BRA,FW,Al-Fayha,31,1989,20.8,6,69,28,40.6,3.31,1.34,0.07,0.18,,1,1,Matches
264,Lucão,br BRA,DF,Al-Ta'ee,29,1992,18.0,1,9,2,22.2,0.50,0.11,0.11,0.50,,0,0,Matches
265,Zé Luís,cv CPV,"MF,FW",Al-Taawoun,30,1991,2.2,0,7,2,28.6,3.17,0.90,0.00,0.00,,0,0,Matches
266,Martin Lukov,bg BUL,GK,Al-Ta'ee,28,1993,17.6,0,0,0,,0.00,0.00,,,,0,0,Matches
267,Henrique Luvannor,md MDA,MF,Al-Taawoun,31,1990,8.8,6,37,15,40.5,4.22,1.71,0.11,0.27,,2,2,Matches
268,Christian Luyindama,cd COD,DF,Al-Taawoun,27,1994,10.7,0,6,0,0.0,0.56,0.00,0.00,,,0,0,Matches
269,Raïs M'Bolhi,dz ALG,GK,Al-Ettifaq,35,1986,27.0,0,0,0,,0.00,0.00,,,,0,0,Matches
270,Abdullah Madu,sa KSA,DF,Al-Nassr,28,1993,4.6,0,1,0,0.0,0.22,0.00,0.00,,,0,0,Matches
271,Abdullah Magrashi,sa KSA,"MF,FW",Al-Raed,23,1997,3.8,0,0,0,,0.00,0.00,,,,0,0,Matches
272,Mohammed Al-Mahasneh,sa KSA,GK,Damac,,,5.0,0,0,0,,0.00,0.00,,,,0,0,Matches
273,Aschraf El Mahdioui,nl NED,MF,Al-Taawoun,25,1996,11.7,1,9,3,33.3,0.77,0.26,0.11,0.33,,0,0,Matches
274,Ibrahim Mahnashi,sa KSA,MF,Al-Ettifaq,21,1999,14.4,1,12,1,8.3,0.83,0.07,0.08,1.00,,0,0,Matches
275,Mohammed Al Majhad,sa KSA,"MF,DF",Al-Ahli,23,1998,17.7,2,17,5,29.4,0.96,0.28,0.12,0.40,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,PK,PKatt,Matches
276,Abdulaziz Majrashi,sa KSA,DF,Al-Ta'ee,30,1991,16.1,0,4,1,25.0,0.25,0.06,0.00,0.00,,0,0,Matches
277,Abdulaziz Majrashi,sa KSA,"MF,DF",Damac,30,1991,21.4,0,14,3,21.4,0.65,0.14,0.00,0.00,,0,0,Matches
278,Ali Majrashi,sa KSA,"MF,FW",Al-Shabab,21,1999,4.6,0,7,0,0.0,1.53,0.00,0.00,,,0,0,Matches
279,Ali Majrashi,sa KSA,DF,Al-Ahli,21,1999,10.4,0,7,3,42.9,0.67,0.29,0.00,0.00,,0,0,Matches
280,Mohammed Majrashi,sa KSA,FW,Al-Ahli,30,1991,4.0,0,10,3,30.0,2.49,0.75,0.00,0.00,,0,0,Matches
281,Mustafa Malayekah,sa KSA,GK,Al-Faisaly,35,1986,14.4,0,0,0,,0.00,0.00,,,,0,0,Matches
282,Cephas Malele,ch SUI,"FW,MF",Al-Ta'ee,27,1994,17.5,4,37,9,24.3,2.11,0.51,0.11,0.44,,0,0,Matches
283,Abdulellah Al-Malki,sa KSA,MF,Al-Ittihad,26,1994,10.2,0,5,2,40.0,0.49,0.20,0.00,0.00,,0,1,Matches
284,Saqr Mamdouh,sa KSA,DF,Al-Batin,22,1998,4.4,0,0,0,,0.00,0.00,,,,0,0,Matches
285,Sandro Manoel,br BRA,MF,Al-Taawoun,33,1988,11.0,0,9,1,11.1,0.82,0.09,0.00,0.00,,0,0,Matches
286,Hamad Al Mansour,sa KSA,DF,Al-Nassr,28,1993,5.3,0,5,1,20.0,0.94,0.19,0.00,0.00,,0,0,Matches
287,Moussa Marega,ml MLI,"FW,MF",Al-Hilal,30,1991,22.7,13,66,28,42.4,2.91,1.24,0.20,0.46,,0,0,Matches
288,Mohammed Marran,sa KSA,FW,Al-Ta'ee,20,2001,3.9,0,14,7,50.0,3.59,1.79,0.00,0.00,,0,0,Matches
289,John Mary,cm CMR,FW,Al-Shabab,28,1993,2.5,1,7,2,28.6,2.76,0.79,0.14,0.50,,0,0,Matches
290,Jaloliddin Masharipov,uz UZB,MF,Al-Nassr,27,1993,17.5,2,27,6,22.2,1.54,0.34,0.04,0.17,,1,1,Matches
291,Ali Al Masoud,sa KSA,FW,Al-Fateh,17,2004,0.0,0,0,0,,0.00,0.00,,,,0,0,Matches
292,Uroš Matić,mk MKD,MF,Abha,31,1990,27.8,3,31,10,32.3,1.12,0.36,0.10,0.30,,0,0,Matches
293,Abdullah Matuq,sa KSA,FW,Al-Shabab,18,2003,0.2,0,1,0,0.0,4.29,0.00,0.00,,,0,0,Matches
294,Abdullah Al-Mayouf,sa KSA,GK,Al-Hilal,34,1987,29.0,0,0,0,,0.00,0.00,,,,0,0,Matches
295,Prestige Mboungou,cg CGO,"MF,DF",Abha,21,2000,12.9,0,11,3,27.3,0.85,0.23,0.00,0.00,,0,0,Matches
296,Álvaro Medrán,es ESP,MF,Al-Taawoun,27,1994,13.7,0,18,3,16.7,1.32,0.22,0.00,0.00,,0,1,Matches
297,Sultan Mendash,sa KSA,MF,Al-Fayha,26,1994,18.0,2,16,5,31.3,0.89,0.28,0.13,0.40,,0,0,Matches
298,Tayeb Meziani,dz ALG,FW,Abha,25,1996,3.7,0,6,1,16.7,1.64,0.27,0.00,0.00,,0,0,Matches
299,Abdelali Mhamdi,ma MAR,GK,Abha,29,1991,23.6,0,1,0,0.0,0.04,0.00,0.00,,,0,0,Matches
300,Michael,br BRA,"MF,FW",Al-Hilal,25,1996,8.1,2,32,12,37.5,3.96,1.49,0.06,0.17,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,PK,PKatt,Matches
301,Salman Al-Moasher,sa KSA,MF,Al-Ahli,32,1988,5.2,0,7,1,14.3,1.34,0.19,0.00,0.00,,0,0,Matches
302,Faisal Mohamed,sa KSA,FW,Al-Taawoun,21,2000,0.1,0,0,0,,0.00,0.00,,,,0,0,Matches
303,Tariq Mohammed,sa KSA,DF,Al-Taawoun,25,1995,20.0,0,0,0,,0.00,0.00,,,,0,0,Matches
304,Hassan Al Mohammedsaleh,sa KSA,MF,Al-Fateh,22,1998,2.0,0,2,1,50.0,1.02,0.51,0.00,0.00,,0,0,Matches
305,Mohammed Mohsen Harzan,sa KSA,MF,Al-Ta'ee,32,1989,8.2,0,5,3,60.0,0.61,0.37,0.00,0.00,,0,0,Matches
306,Bader Monshi,sa KSA,MF,Damac,22,1999,12.2,0,5,0,0.0,0.41,0.00,0.00,,,0,0,Matches
307,Hussain Al Moqahwi,sa KSA,"MF,FW",Al-Ahli,33,1988,5.7,0,8,1,12.5,1.40,0.17,0.00,0.00,,0,0,Matches
308,Anselmo de Moraes,br BRA,MF,Al-Nassr,32,1989,14.8,0,17,6,35.3,1.15,0.40,0.00,0.00,,0,0,Matches
309,Yasser Al Mosailem,sa KSA,GK,Al-Ahli,37,1984,3.5,0,0,0,,0.00,0.00,,,,0,0,Matches
310,Nooh Al-Mousa,sa KSA,MF,Al-Ahli,30,1991,7.8,0,0,0,,0.00,0.00,,,,0,0,Matches
311,Ryan Al-Mousa,sa KSA,MF,Al-Taawoun,27,1994,9.4,0,2,1,50.0,0.21,0.11,0.00,0.00,,0,0,Matches
312,Amadou Moutari,ne NIG,"MF,FW",Al-Fayha,27,1994,16.3,2,24,8,33.3,1.47,0.49,0.08,0.25,,0,0,Matches
313,Saeed Al Mowalad,sa KSA,DF,Al-Ettifaq,30,1991,27.1,0,11,0,0.0,0.41,0.00,0.00,,,0,0,Matches
314,Muteb Al Mufarrij,sa KSA,DF,Al-Hilal,24,1996,8.5,0,1,0,0.0,0.12,0.00,0.00,,,0,0,Matches
315,Abdullah Al Mugren,sa KSA,"FW,MF",Al-Raed,24,1996,3.4,1,4,1,25.0,1.19,0.30,0.25,1.00,,0,0,Matches
316,Abdullah Al Mugren,sa KSA,FW,Al-Ahli,24,1996,3.5,1,8,2,25.0,2.26,0.56,0.13,0.50,,0,0,Matches
317,Khalid Al Muntashiri,sa KSA,FW,Al-Taawoun,19,2002,0.1,0,0,0,,0.00,0.00,,,,0,0,Matches
318,Lafi Al Murkaa,sa KSA,DF,Al-Fateh,19,2002,0.5,0,0,0,,0.00,0.00,,,,0,0,Matches
319,Knowledge Musona,zw ZIM,"MF,FW",Al-Ta'ee,31,1990,23.4,6,62,22,35.5,2.65,0.94,0.08,0.23,,1,2,Matches
320,Muteb Al-Mutlaq,sa KSA,DF,Al-Raed,23,1997,0.0,0,0,0,,0.00,0.00,,,,0,0,Matches
321,Fahad Al Muwallad,sa KSA,MF,Al-Ittihad,26,1994,14.2,3,26,11,42.3,1.84,0.78,0.08,0.18,,1,2,Matches
322,Saad Al Muwallad,sa KSA,FW,Al-Shabab,19,2002,0.3,0,0,0,,0.00,0.00,,,,0,0,Matches
323,Alfred N'Diaye,sn SEN,MF,Al-Shabab,31,1990,10.9,0,7,1,14.3,0.64,0.09,0.00,0.00,,0,0,Matches
324,Sumaihan Al-Nabet,sa KSA,MF,Al-Taawoun,25,1996,19.0,2,29,9,31.0,1.53,0.47,0.07,0.22,,0,0,Matches
325,Hamdi Nagguez,tn TUN,DF,Al-Ahli,28,1992,4.4,0,1,0,0.0,0.23,0.00,0.00,,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,PK,PKatt,Matches
326,Ahmed Al Najai,sa KSA,MF,Al-Hazem,26,1995,13.6,0,6,2,33.3,0.44,0.15,0.00,0.00,,0,0,Matches
327,Ammar Al-Najar,sa KSA,"MF,DF",Damac,24,1997,3.5,0,8,2,25.0,2.30,0.58,0.00,0.00,,0,0,Matches
328,Salem Al Najdi,sa KSA,DF,Al-Fateh,18,2003,0.3,0,1,0,0.0,3.33,0.00,0.00,,,0,0,Matches
329,Muhannad Al Najei,sa KSA,DF,Damac,27,1994,0.5,0,0,0,,0.00,0.00,,,,0,0,Matches
330,Sami Al-Najei,sa KSA,MF,Al-Nassr,24,1997,10.5,2,15,5,33.3,1.42,0.47,0.13,0.40,,0,0,Matches
331,Mohammed Naji,sa KSA,DF,Al-Batin,27,1993,19.6,0,4,0,0.0,0.20,0.00,0.00,,,0,0,Matches
332,Rakan Najjar,sa KSA,GK,Al-Ittihad,26,1995,2.5,0,0,0,,0.00,0.00,,,,0,0,Matches
333,Majed Al-Najrani,sa KSA,MF,Al-Ettifaq,28,1993,0.6,0,0,0,,0.00,0.00,,,,0,0,Matches
334,Ibrahim Al Nakhli,sa KSA,DF,Damac,24,1997,15.1,1,4,1,25.0,0.26,0.07,0.25,1.00,,0,0,Matches
335,Munther Nakhli,sa KSA,MF,Al-Fateh,,,1.2,0,2,2,100.0,1.73,1.73,0.00,0.00,,0,0,Matches
336,Saleh Al Nashmi,sa KSA,DF,Al-Fateh,25,1995,0.2,0,0,0,,0.00,0.00,,,,0,0,Matches
337,Awad Al Nashri,sa KSA,MF,Al-Ittihad,19,2002,3.6,0,1,0,0.0,0.28,0.00,0.00,,,0,0,Matches
338,Bander Nasser,sa KSA,DF,Al-Fayha,31,1990,8.4,0,0,0,,0.00,0.00,,,,0,0,Matches
339,Bader Nawaf,sa KSA,GK,Al-Ta'ee,22,1999,5.4,0,0,0,,0.00,0.00,,,,0,0,Matches
340,Alassane Ndao,sn SEN,MF,Al-Ahli,24,1996,10.6,1,17,8,47.1,1.60,0.75,0.06,0.13,,0,0,Matches
341,Ali Al Nemer,sa KSA,MF,Al-Fayha,29,1991,1.9,0,4,1,25.0,2.13,0.53,0.00,0.00,,0,0,Matches
342,Neris,br BRA,DF,Al-Hazem,29,1992,25.1,0,8,4,50.0,0.32,0.16,0.00,0.00,,0,0,Matches
343,Youssouf Niakaté,ml MLI,FW,Al-Ettifaq,28,1992,4.1,1,7,3,42.9,1.72,0.74,0.14,0.33,,0,0,Matches
344,Youssouf Niakaté,ml MLI,FW,Al-Ittihad,28,1992,1.7,0,6,2,33.3,3.55,1.18,0.00,0.00,,0,0,Matches
345,Gonzalo Nicolás Martínez,ar ARG,MF,Al-Nassr,28,1993,10.8,8,28,13,46.4,2.58,1.20,0.21,0.46,,2,2,Matches
346,Meshari Al Nimr,sa KSA,FW,Al-Nassr,,,0.0,0,0,0,,0.00,0.00,,,,0,0,Matches
347,Nono,es ESP,MF,Damac,28,1993,9.2,1,8,3,37.5,0.87,0.33,0.13,0.33,,0,0,Matches
348,Abdulmajeed Obaid,sa KSA,"MF,DF",Al-Batin,25,1995,2.9,0,2,0,0.0,0.69,0.00,0.00,,,0,0,Matches
349,Abdurahman Al-Obaid,sa KSA,DF,Al-Nassr,28,1993,1.0,0,0,0,,0.00,0.00,,,,0,0,Matches
350,Abdurahman Al-Obaid,sa KSA,DF,Al-Hilal,28,1993,0.2,0,0,0,,0.00,0.00,,,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,PK,PKatt,Matches
351,Fahad Al Obaid,,"DF,MF",Al-Hazem,,,18.4,0,13,1,7.7,0.71,0.05,0.00,0.00,,0,0,Matches
352,Madallah Al-Olayan,sa KSA,DF,Al-Hilal,26,1994,5.6,1,3,2,66.7,0.53,0.36,0.33,0.50,,0,0,Matches
353,Madallah Al-Olayan,sa KSA,DF,Al-Ittihad,26,1994,2.3,0,2,0,0.0,0.87,0.00,0.00,,,0,0,Matches
354,Ismail Omar,sa KSA,MF,Al-Faisaly,29,1992,2.5,0,0,0,,0.00,0.00,,,,0,0,Matches
355,Youssouf Omar,ne NIG,FW,Al-Hazem,27,1994,4.2,0,9,4,44.4,2.15,0.96,0.00,0.00,,0,0,Matches
356,Nasser Al Omran,sa KSA,MF,Al-Shabab,24,1997,0.5,0,0,0,,0.00,0.00,,,,0,0,Matches
357,Thaar Al Otaibi,sa KSA,"MF,FW",Al-Hazem,21,1999,9.8,1,19,8,42.1,1.95,0.82,0.05,0.13,,0,0,Matches
358,Saqer Otaif,sa KSA,FW,Al-Fayha,30,1990,0.1,0,0,0,,0.00,0.00,,,,0,0,Matches
359,Abdullah Otayf,sa KSA,MF,Al-Hilal,28,1992,3.2,0,0,0,,0.00,0.00,,,,0,0,Matches
360,Othman Al Othman,sa KSA,MF,Al-Fateh,18,2003,1.9,0,3,1,33.3,1.57,0.52,0.00,0.00,,0,0,Matches
361,Omar Al Oudah,sa KSA,MF,Al-Batin,22,1998,0.8,0,1,0,0.0,1.23,0.00,0.00,,,0,0,Matches
362,Fares Owais,sa KSA,FW,Al-Shabab,19,2001,0.0,0,0,0,,0.00,0.00,,,,0,0,Matches
363,Mohammed Al-Owais,sa KSA,GK,Al-Hilal,29,1991,1.0,0,0,0,,0.00,0.00,,,,0,0,Matches
364,Mohammed Al-Owais,sa KSA,GK,Al-Ahli,29,1991,9.0,0,0,0,,0.00,0.00,,,,0,0,Matches
365,Abdullah Al-Owaishir,sa KSA,GK,Al-Ettifaq,30,1991,3.0,0,0,0,,0.00,0.00,,,,0,0,Matches
366,Samuel Owusu,gh GHA,MF,Al-Fayha,25,1996,15.7,0,38,13,34.2,2.43,0.83,0.00,0.00,,0,0,Matches
367,Kyriakos Papadopoulos,gr GRE,"DF,MF",Al-Fayha,29,1992,0.2,0,0,0,,0.00,0.00,,,,0,0,Matches
368,Paulinho,br BRA,MF,Al-Shabab,24,1997,18.3,1,26,8,30.8,1.42,0.44,0.04,0.13,,0,0,Matches
369,Paulinho,br BRA,MF,Al-Ahli,33,1988,3.5,2,10,3,30.0,2.86,0.86,0.20,0.67,,0,0,Matches
370,Matheus Pereira,br BRA,MF,Al-Hilal,25,1996,15.2,2,43,11,25.6,2.82,0.72,0.05,0.18,,0,0,Matches
371,Petros,br BRA,MF,Al-Nassr,32,1989,3.0,0,0,0,,0.00,0.00,,,,0,0,Matches
