rk,player,nation,pos,squad,age,born,90s,crdy,crdr,2crdy,fls,fld,off,crs,int,tklw,pkwon,pkcon,og,matches
203,Omar Hawsawi,sa KSA,DF,Al-Ittihad,35,1985,12.5,3,0,0,9,10,0,0,10,2,,,0,Matches
204,Sanousi Al Hawsawi,sa KSA,DF,Al-Ettifaq,22,1998,16.1,0,1,0,24,14,4,19,31,19,,,0,Matches
205,Arif Al Haydar,sa KSA,"MF,DF",Damac,24,1997,1.4,1,0,0,4,3,0,10,4,2,,,0,Matches
206,Hazaa Al-Hazaa,sa KSA,"FW,MF",Al-Ettifaq,29,1991,5.4,1,0,0,11,13,3,5,4,9,,,0,Matches
207,Hazaa Al-Hazaa,sa KSA,FW,Al-Taawoun,29,1991,0.6,0,0,0,2,3,0,0,0,0,,,0,Matches
208,Ali Hazazi,sa KSA,MF,Al-Ettifaq,27,1994,22.8,2,0,0,42,18,0,9,36,30,,,0,Matches
209,Naif Hazazi,sa KSA,MF,Al-Raed,28,1992,0.4,0,0,0,0,0,0,1,0,0,,,0,Matches
210,Sulaiman Hazazi,sa KSA,DF,Al-Taawoun,18,2003,6.3,1,1,0,3,9,2,20,9,9,,,0,Matches
211,Waleed Hazem,sa KSA,MF,Damac,26,1994,11.9,2,0,0,13,18,0,6,17,18,,,0,Matches
212,Abdullah Al Hazzan,sa KSA,DF,Al-Faisaly,22,1999,0.1,0,0,0,0,0,0,0,0,1,,,0,Matches
213,Ahmed Hegazi,eg EGY,DF,Al-Ittihad,30,1991,18.0,1,0,0,3,12,3,14,5,7,,,0,Matches
214,Bruno Henrique,br BRA,MF,Al-Ittihad,31,1989,20.5,3,0,0,38,16,1,115,18,30,,,0,Matches
215,Eduardo Henrique,br BRA,MF,Al-Raed,26,1995,27.8,3,0,0,32,63,1,8,23,16,,,0,Matches
216,Ezekiel Henty,ng NGA,"FW,MF",Al-Hazem,28,1993,5.2,1,0,0,11,2,2,6,0,0,,,0,Matches
217,Iago Herrerín,es ESP,GK,Al-Raed,33,1988,13.0,0,0,0,1,0,0,0,1,0,,,0,Matches
218,Abdulbasit Hindi,sa KSA,DF,Al-Ahli,24,1997,24.0,5,0,0,22,10,1,1,42,30,,,0,Matches
219,Bassam Al Hurayji,sa KSA,MF,Al-Batin,21,2000,3.2,4,1,1,6,6,0,3,3,4,,,0,Matches
220,Jang Hyun-soo,kr KOR,DF,Al-Hilal,29,1991,24.7,4,0,0,17,10,0,1,21,13,,,0,Matches
221,Bilel Ifa,tn TUN,DF,Abha,31,1990,10.2,2,1,0,10,2,1,10,17,11,,,0,Matches
222,Odion Ighalo,ng NGA,FW,Al-Shabab,32,1989,18.0,2,0,0,18,34,22,1,1,3,,,0,Matches
223,Odion Ighalo,ng NGA,FW,Al-Hilal,32,1989,12.4,1,0,0,16,19,12,0,1,1,,,0,Matches
224,Abdulwahab Jaafer,sa KSA,MF,Al-Ta'ee,27,1993,0.6,0,0,0,2,2,0,1,0,1,,,0,Matches
225,Mohammed Jahfali,sa KSA,"DF,MF",Al-Hilal,30,1990,7.7,2,0,0,8,4,0,1,17,4,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
226,Ziyad Al Jari,sa KSA,DF,Al-Fateh,19,2001,2.3,2,0,0,4,0,0,0,0,6,,,0,Matches
227,Ali Al Jassem,sa KSA,MF,Al-Fateh,20,2001,0.5,0,0,0,1,0,0,1,0,1,,,0,Matches
228,Ahmed Al Jaweed,sa KSA,MF,Al-Hazem,26,1995,8.8,3,0,0,15,8,0,2,10,12,,,0,Matches
229,Youssef El Jebli,nl NED,"MF,FW",Al-Batin,28,1992,20.4,1,0,0,37,24,2,127,12,16,,,0,Matches
230,Abdulaziz Al-Jebreen,sa KSA,MF,Al-Ittihad,31,1990,0.3,0,0,0,1,1,0,0,1,0,,,0,Matches
231,Fahad Al-Johani,sa KSA,"FW,MF",Al-Ta'ee,29,1991,6.3,3,0,0,11,7,3,14,2,11,,,0,Matches
232,Ziyad Al Johani,sa KSA,MF,Al-Ahli,19,2001,3.0,2,0,0,9,8,0,2,3,3,,,0,Matches
233,Mansor Joher,sa KSA,GK,Abha,26,1995,0.5,0,0,0,0,0,0,0,0,0,,,0,Matches
234,Ola John,nl NED,"MF,FW",Al-Hazem,29,1992,21.6,1,0,0,16,28,5,112,10,5,,,0,Matches
235,Abdullah Al-Jouei,sa KSA,"MF,FW",Al-Shabab,26,1995,4.9,0,0,0,11,13,1,4,5,8,,,0,Matches
236,Hassan Al Jubairi,sa KSA,DF,Al-Ta'ee,30,1991,24.0,6,0,0,26,21,0,21,40,35,,,0,Matches
237,Musab Al Juwayr,sa KSA,MF,Al-Hilal,18,2003,3.8,0,1,0,5,5,0,8,4,9,,,0,Matches
238,Khalid Kaabi,sa KSA,MF,Al-Faisaly,29,1992,10.2,2,0,0,17,19,1,24,7,11,,,0,Matches
239,Hassan Kadesh,sa KSA,DF,Al-Taawoun,28,1992,5.5,1,0,0,5,2,0,10,10,5,,,0,Matches
240,Kaku,py PAR,MF,Al-Taawoun,26,1995,12.3,2,0,0,9,16,3,47,6,12,,,0,Matches
241,Majed Kanabah,sa KSA,MF,Al-Fateh,28,1993,9.9,1,0,0,18,11,1,11,8,9,,,0,Matches
242,Mohamed Kanno,sa KSA,MF,Al-Hilal,26,1994,9.9,6,0,0,15,7,0,3,19,12,,,0,Matches
243,Ahmed Al-Kassar,sa KSA,GK,Al-Faisaly,30,1991,15.5,2,0,0,1,6,0,0,0,1,,,0,Matches
244,Mohammed Al-Khabrani,sa KSA,DF,Al-Ahli,27,1993,18.1,8,2,2,35,9,0,4,32,12,,,0,Matches
245,Abdullah Al-Khaibari,sa KSA,MF,Al-Nassr,24,1996,17.6,4,0,0,20,21,0,2,14,24,,,0,Matches
246,Sami Al-Khaibari,sa KSA,DF,Al-Fayha,31,1989,29.0,2,0,0,10,28,0,3,34,24,,,0,Matches
247,Saad Al Khairi,sa KSA,FW,Al-Ettifaq,26,1995,1.1,1,0,0,4,3,0,2,0,1,,,0,Matches
248,Osama Al-Khalaf,sa KSA,"MF,DF",Al-Ta'ee,24,1996,7.6,2,0,0,16,26,0,48,8,4,,,0,Matches
249,Osama Al-Khalaf,sa KSA,"DF,MF",Al-Hazem,24,1996,8.9,3,0,0,17,29,1,39,25,16,,,0,Matches
250,Awadh Khames,sa KSA,"DF,MF",Al-Raed,33,1988,4.2,1,0,0,4,5,0,1,7,2,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
251,Abdullah Khateeb,sa KSA,DF,Al-Ettifaq,26,1995,18.3,2,0,0,13,7,0,1,14,14,,,1,Matches
252,Khalid Al-Khathlan,sa KSA,"MF,DF",Al-Raed,24,1996,9.7,2,0,0,17,5,0,15,16,19,,,0,Matches
253,Abdullah Khattab,sa KSA,FW,Damac,26,1994,0.2,0,0,0,2,0,0,1,0,0,,,0,Matches
254,Ayman Al-Khulaif,sa KSA,MF,Al-Fateh,24,1997,4.3,2,0,0,11,11,1,16,3,5,,,0,Matches
255,Filip Kiss,sk SVK,"MF,DF",Al-Ettifaq,30,1990,27.1,3,1,0,48,15,1,3,33,28,,,0,Matches
256,Franck Kom,cm CMR,MF,Al-Ahli,29,1991,11.2,5,0,0,24,26,1,1,15,5,,,0,Matches
257,Maksym Koval,ua UKR,GK,Al-Fateh,28,1992,27.9,2,0,0,1,3,0,0,0,0,,,0,Matches
258,Mohammed Al Kunaydiri,sa KSA,"DF,MF",Abha,20,2000,11.3,1,0,0,8,12,0,46,23,16,,,0,Matches
259,Mohammed Al-Kwikbi,sa KSA,MF,Al-Ettifaq,26,1994,14.7,3,1,0,11,24,0,52,16,16,,,0,Matches
260,Ali Lajami,sa KSA,DF,Al-Nassr,25,1996,18.0,3,0,0,17,23,0,1,35,12,,,0,Matches
261,Qassem Lajami,sa KSA,DF,Al-Fateh,25,1996,19.3,3,0,0,11,9,0,2,32,16,,,0,Matches
262,Igor Lichnovsky,cl CHI,DF,Al-Shabab,27,1994,15.0,4,1,0,20,19,0,1,27,6,,,0,Matches
263,Ramon Lopes,br BRA,FW,Al-Fayha,31,1989,20.8,2,0,0,12,31,20,15,2,10,,,0,Matches
264,Lucão,br BRA,DF,Al-Ta'ee,29,1992,18.0,0,0,0,9,4,0,0,17,5,,,0,Matches
265,Zé Luís,cv CPV,"MF,FW",Al-Taawoun,30,1991,2.2,0,1,0,1,2,0,0,1,2,,,0,Matches
266,Martin Lukov,bg BUL,GK,Al-Ta'ee,28,1993,17.6,0,0,0,0,5,0,0,0,0,,,0,Matches
267,Henrique Luvannor,md MDA,MF,Al-Taawoun,31,1990,8.8,4,0,0,18,13,0,12,7,6,,,0,Matches
268,Christian Luyindama,cd COD,DF,Al-Taawoun,27,1994,10.7,1,0,0,7,4,0,1,11,4,,,0,Matches
269,Raïs M'Bolhi,dz ALG,GK,Al-Ettifaq,35,1986,27.0,3,0,0,0,3,0,0,0,1,,,0,Matches
270,Abdullah Madu,sa KSA,DF,Al-Nassr,28,1993,4.6,1,0,0,3,2,0,0,4,3,,,0,Matches
271,Abdullah Magrashi,sa KSA,"MF,FW",Al-Raed,23,1997,3.8,1,0,0,11,4,2,1,3,5,,,0,Matches
272,Mohammed Al-Mahasneh,sa KSA,GK,Damac,,,5.0,0,0,0,0,0,0,0,0,0,,,0,Matches
273,Aschraf El Mahdioui,nl NED,MF,Al-Taawoun,25,1996,11.7,3,0,0,27,4,1,4,10,11,,,0,Matches
274,Ibrahim Mahnashi,sa KSA,MF,Al-Ettifaq,21,1999,14.4,5,0,0,27,25,0,8,22,18,,,0,Matches
275,Mohammed Al Majhad,sa KSA,"MF,DF",Al-Ahli,23,1998,17.7,3,0,0,38,15,2,35,20,24,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
276,Abdulaziz Majrashi,sa KSA,DF,Al-Ta'ee,30,1991,16.1,5,0,0,29,16,1,28,48,15,,,0,Matches
277,Abdulaziz Majrashi,sa KSA,"MF,DF",Damac,30,1991,21.4,3,1,0,18,20,0,50,19,16,,,0,Matches
278,Ali Majrashi,sa KSA,"MF,FW",Al-Shabab,21,1999,4.6,3,1,1,10,15,0,11,6,7,,,0,Matches
279,Ali Majrashi,sa KSA,DF,Al-Ahli,21,1999,10.4,2,0,0,18,34,2,31,23,18,,,0,Matches
280,Mohammed Majrashi,sa KSA,FW,Al-Ahli,30,1991,4.0,0,0,0,10,3,2,1,0,0,,,1,Matches
281,Mustafa Malayekah,sa KSA,GK,Al-Faisaly,35,1986,14.4,1,1,0,1,7,0,0,0,0,,,0,Matches
282,Cephas Malele,ch SUI,"FW,MF",Al-Ta'ee,27,1994,17.5,3,0,0,42,32,15,31,3,10,,,0,Matches
283,Abdulellah Al-Malki,sa KSA,MF,Al-Ittihad,26,1994,10.2,4,0,0,21,17,1,6,10,11,,,0,Matches
284,Saqr Mamdouh,sa KSA,DF,Al-Batin,22,1998,4.4,1,0,0,10,10,0,7,8,6,,,0,Matches
285,Sandro Manoel,br BRA,MF,Al-Taawoun,33,1988,11.0,3,1,0,18,11,0,34,11,18,,,0,Matches
286,Hamad Al Mansour,sa KSA,DF,Al-Nassr,28,1993,5.3,0,0,0,5,3,0,15,10,2,,,0,Matches
287,Moussa Marega,ml MLI,"FW,MF",Al-Hilal,30,1991,22.7,1,0,0,37,22,8,60,11,10,,,0,Matches
288,Mohammed Marran,sa KSA,FW,Al-Ta'ee,20,2001,3.9,0,0,0,3,12,1,4,2,6,,,0,Matches
289,John Mary,cm CMR,FW,Al-Shabab,28,1993,2.5,0,0,0,5,1,3,2,1,0,,,0,Matches
290,Jaloliddin Masharipov,uz UZB,MF,Al-Nassr,27,1993,17.5,3,0,0,22,25,3,128,11,28,,,0,Matches
291,Ali Al Masoud,sa KSA,FW,Al-Fateh,17,2004,0.0,0,0,0,0,0,0,0,0,0,,,0,Matches
292,Uroš Matić,mk MKD,MF,Abha,31,1990,27.8,3,0,0,19,30,1,24,17,25,,,0,Matches
293,Abdullah Matuq,sa KSA,FW,Al-Shabab,18,2003,0.2,0,0,0,0,0,0,0,0,0,,,0,Matches
294,Abdullah Al-Mayouf,sa KSA,GK,Al-Hilal,34,1987,29.0,1,0,0,1,5,0,0,2,0,,,0,Matches
295,Prestige Mboungou,cg CGO,"MF,DF",Abha,21,2000,12.9,1,0,0,21,28,0,33,11,8,,,0,Matches
296,Álvaro Medrán,es ESP,MF,Al-Taawoun,27,1994,13.7,6,0,0,14,23,0,71,11,7,,,0,Matches
297,Sultan Mendash,sa KSA,MF,Al-Fayha,26,1994,18.0,3,0,0,43,36,6,70,8,22,,,0,Matches
298,Tayeb Meziani,dz ALG,FW,Abha,25,1996,3.7,1,0,0,6,5,2,9,1,2,,,0,Matches
299,Abdelali Mhamdi,ma MAR,GK,Abha,29,1991,23.6,2,0,0,2,2,0,0,0,1,,,0,Matches
300,Michael,br BRA,"MF,FW",Al-Hilal,25,1996,8.1,2,0,0,6,8,4,33,5,8,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
301,Salman Al-Moasher,sa KSA,MF,Al-Ahli,32,1988,5.2,4,0,0,9,15,0,33,5,3,,,0,Matches
302,Faisal Mohamed,sa KSA,FW,Al-Taawoun,21,2000,0.1,0,0,0,0,0,0,1,0,0,,,0,Matches
303,Tariq Mohammed,sa KSA,DF,Al-Taawoun,25,1995,20.0,3,0,0,12,26,1,42,31,18,,,0,Matches
304,Hassan Al Mohammedsaleh,sa KSA,MF,Al-Fateh,22,1998,2.0,0,0,0,3,4,1,0,2,3,,,0,Matches
305,Mohammed Mohsen Harzan,sa KSA,MF,Al-Ta'ee,32,1989,8.2,0,0,0,6,31,0,9,2,2,,,0,Matches
306,Bader Monshi,sa KSA,MF,Damac,22,1999,12.2,5,0,0,38,14,0,3,25,24,,,0,Matches
307,Hussain Al Moqahwi,sa KSA,"MF,FW",Al-Ahli,33,1988,5.7,3,0,0,10,28,1,30,2,3,,,0,Matches
308,Anselmo de Moraes,br BRA,MF,Al-Nassr,32,1989,14.8,5,0,0,37,25,0,2,23,42,,,0,Matches
309,Yasser Al Mosailem,sa KSA,GK,Al-Ahli,37,1984,3.5,0,0,0,0,1,0,0,0,0,,,0,Matches
310,Nooh Al-Mousa,sa KSA,MF,Al-Ahli,30,1991,7.8,1,0,0,10,6,0,1,12,12,,,0,Matches
311,Ryan Al-Mousa,sa KSA,MF,Al-Taawoun,27,1994,9.4,1,0,0,20,10,0,2,12,17,,,1,Matches
312,Amadou Moutari,ne NIG,"MF,FW",Al-Fayha,27,1994,16.3,3,0,0,30,31,10,22,8,19,,,0,Matches
313,Saeed Al Mowalad,sa KSA,DF,Al-Ettifaq,30,1991,27.1,5,0,0,23,19,2,134,47,18,,,0,Matches
314,Muteb Al Mufarrij,sa KSA,DF,Al-Hilal,24,1996,8.5,0,0,0,6,11,0,0,7,13,,,0,Matches
315,Abdullah Al Mugren,sa KSA,"FW,MF",Al-Raed,24,1996,3.4,0,0,0,8,2,1,6,0,5,,,0,Matches
316,Abdullah Al Mugren,sa KSA,FW,Al-Ahli,24,1996,3.5,2,0,0,11,10,0,8,3,3,,,0,Matches
317,Khalid Al Muntashiri,sa KSA,FW,Al-Taawoun,19,2002,0.1,0,0,0,0,0,0,0,0,0,,,0,Matches
318,Lafi Al Murkaa,sa KSA,DF,Al-Fateh,19,2002,0.5,0,0,0,0,0,0,0,0,0,,,0,Matches
319,Knowledge Musona,zw ZIM,"MF,FW",Al-Ta'ee,31,1990,23.4,3,0,0,28,26,10,120,15,21,,,0,Matches
320,Muteb Al-Mutlaq,sa KSA,DF,Al-Raed,23,1997,0.0,0,0,0,0,0,0,1,0,0,,,0,Matches
321,Fahad Al Muwallad,sa KSA,MF,Al-Ittihad,26,1994,14.2,4,0,0,23,45,9,19,8,16,,,0,Matches
322,Saad Al Muwallad,sa KSA,FW,Al-Shabab,19,2002,0.3,0,0,0,0,0,0,0,0,0,,,0,Matches
323,Alfred N'Diaye,sn SEN,MF,Al-Shabab,31,1990,10.9,5,1,1,13,10,0,0,8,16,,,0,Matches
324,Sumaihan Al-Nabet,sa KSA,MF,Al-Taawoun,25,1996,19.0,9,1,1,46,64,0,33,19,21,,,0,Matches
325,Hamdi Nagguez,tn TUN,DF,Al-Ahli,28,1992,4.4,0,0,0,4,3,0,9,7,4,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
326,Ahmed Al Najai,sa KSA,MF,Al-Hazem,26,1995,13.6,2,0,0,24,21,0,2,11,10,,,0,Matches
327,Ammar Al-Najar,sa KSA,"MF,DF",Damac,24,1997,3.5,3,0,0,9,2,2,19,2,6,,,0,Matches
328,Salem Al Najdi,sa KSA,DF,Al-Fateh,18,2003,0.3,0,0,0,0,0,0,0,0,0,,,0,Matches
329,Muhannad Al Najei,sa KSA,DF,Damac,27,1994,0.5,1,0,0,1,0,0,1,0,0,,,1,Matches
330,Sami Al-Najei,sa KSA,MF,Al-Nassr,24,1997,10.5,2,0,0,11,20,2,24,4,9,,,0,Matches
331,Mohammed Naji,sa KSA,DF,Al-Batin,27,1993,19.6,3,0,0,22,24,0,19,42,23,,,1,Matches
332,Rakan Najjar,sa KSA,GK,Al-Ittihad,26,1995,2.5,0,0,0,0,0,0,0,0,1,,,0,Matches
333,Majed Al-Najrani,sa KSA,MF,Al-Ettifaq,28,1993,0.6,0,0,0,1,1,0,1,0,1,,,0,Matches
334,Ibrahim Al Nakhli,sa KSA,DF,Damac,24,1997,15.1,3,0,0,17,18,1,10,23,20,,,0,Matches
335,Munther Nakhli,sa KSA,MF,Al-Fateh,,,1.2,0,0,0,0,1,0,3,0,0,,,0,Matches
336,Saleh Al Nashmi,sa KSA,DF,Al-Fateh,25,1995,0.2,0,0,0,2,0,0,1,0,0,,,0,Matches
337,Awad Al Nashri,sa KSA,MF,Al-Ittihad,19,2002,3.6,2,0,0,7,3,0,0,6,10,,,0,Matches
338,Bander Nasser,sa KSA,DF,Al-Fayha,31,1990,8.4,1,0,0,6,7,0,11,8,9,,,0,Matches
339,Bader Nawaf,sa KSA,GK,Al-Ta'ee,22,1999,5.4,0,0,0,0,1,0,0,0,1,,,0,Matches
340,Alassane Ndao,sn SEN,MF,Al-Ahli,24,1996,10.6,1,0,0,7,12,2,29,5,2,,,0,Matches
341,Ali Al Nemer,sa KSA,MF,Al-Fayha,29,1991,1.9,0,0,0,1,6,0,0,3,1,,,0,Matches
342,Neris,br BRA,DF,Al-Hazem,29,1992,25.1,6,0,0,32,15,2,0,37,15,,,0,Matches
343,Youssouf Niakaté,ml MLI,FW,Al-Ettifaq,28,1992,4.1,0,0,0,7,3,3,2,0,0,,,0,Matches
344,Youssouf Niakaté,ml MLI,FW,Al-Ittihad,28,1992,1.7,1,0,0,3,2,1,1,0,3,,,0,Matches
345,Gonzalo Nicolás Martínez,ar ARG,MF,Al-Nassr,28,1993,10.8,3,0,0,14,34,0,50,1,9,,,0,Matches
346,Meshari Al Nimr,sa KSA,FW,Al-Nassr,,,0.0,0,0,0,0,0,0,0,0,0,,,0,Matches
347,Nono,es ESP,MF,Damac,28,1993,9.2,4,0,0,20,34,1,22,9,10,,,0,Matches
348,Abdulmajeed Obaid,sa KSA,"MF,DF",Al-Batin,25,1995,2.9,1,0,0,3,7,1,10,2,3,,,0,Matches
349,Abdurahman Al-Obaid,sa KSA,DF,Al-Nassr,28,1993,1.0,0,0,0,3,2,0,4,1,2,,,0,Matches
350,Abdurahman Al-Obaid,sa KSA,DF,Al-Hilal,28,1993,0.2,0,0,0,0,0,0,0,0,1,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
351,Fahad Al Obaid,,"DF,MF",Al-Hazem,,,18.4,6,0,0,34,16,3,48,29,32,,,0,Matches
352,Madallah Al-Olayan,sa KSA,DF,Al-Hilal,26,1994,5.6,0,0,0,6,10,1,16,13,6,,,0,Matches
353,Madallah Al-Olayan,sa KSA,DF,Al-Ittihad,26,1994,2.3,0,0,0,1,3,0,8,2,4,,,0,Matches
354,Ismail Omar,sa KSA,MF,Al-Faisaly,29,1992,2.5,0,0,0,5,8,1,3,1,3,,,0,Matches
355,Youssouf Omar,ne NIG,FW,Al-Hazem,27,1994,4.2,0,0,0,6,3,1,2,1,2,,,0,Matches
356,Nasser Al Omran,sa KSA,MF,Al-Shabab,24,1997,0.5,1,0,0,4,1,0,0,0,1,,,0,Matches
357,Thaar Al Otaibi,sa KSA,"MF,FW",Al-Hazem,21,1999,9.8,0,0,0,10,35,0,13,9,9,,,0,Matches
358,Saqer Otaif,sa KSA,FW,Al-Fayha,30,1990,0.1,0,0,0,0,0,0,0,0,0,,,0,Matches
359,Abdullah Otayf,sa KSA,MF,Al-Hilal,28,1992,3.2,0,0,0,3,5,0,1,4,3,,,0,Matches
360,Othman Al Othman,sa KSA,MF,Al-Fateh,18,2003,1.9,0,0,0,8,3,1,10,1,3,,,0,Matches
361,Omar Al Oudah,sa KSA,MF,Al-Batin,22,1998,0.8,0,0,0,1,0,0,1,1,0,,,0,Matches
362,Fares Owais,sa KSA,FW,Al-Shabab,19,2001,0.0,0,0,0,0,1,0,0,0,0,,,0,Matches
363,Mohammed Al-Owais,sa KSA,GK,Al-Hilal,29,1991,1.0,0,0,0,0,0,0,0,0,0,,,0,Matches
364,Mohammed Al-Owais,sa KSA,GK,Al-Ahli,29,1991,9.0,0,0,0,0,3,0,0,0,0,,,0,Matches
365,Abdullah Al-Owaishir,sa KSA,GK,Al-Ettifaq,30,1991,3.0,0,0,0,0,0,0,0,0,0,,,0,Matches
366,Samuel Owusu,gh GHA,MF,Al-Fayha,25,1996,15.7,1,0,0,18,21,13,44,5,6,,,0,Matches
367,Kyriakos Papadopoulos,gr GRE,"DF,MF",Al-Fayha,29,1992,0.2,0,0,0,0,0,0,0,1,0,,,0,Matches
368,Paulinho,br BRA,MF,Al-Shabab,24,1997,18.3,7,1,0,47,29,0,9,17,34,,,0,Matches
369,Paulinho,br BRA,MF,Al-Ahli,33,1988,3.5,0,0,0,6,3,2,0,1,1,,,0,Matches
370,Matheus Pereira,br BRA,MF,Al-Hilal,25,1996,15.2,8,0,0,31,47,3,89,5,10,,,0,Matches
371,Petros,br BRA,MF,Al-Nassr,32,1989,3.0,1,0,0,5,7,0,0,1,3,,,0,Matches
372,Petros,br BRA,MF,Al-Fateh,32,1989,14.4,3,0,0,13,41,0,4,9,15,,,0,Matches
373,Abdulkareem Al-Qahtani,sa KSA,MF,Al-Ta'ee,28,1993,4.1,3,0,0,8,9,0,14,1,8,,,0,Matches
374,Abdullah Al Qahtani,sa KSA,MF,Abha,22,1999,1.7,0,0,0,2,2,1,2,3,3,,,0,Matches
375,Abdulmohsen Al-Qahtani,sa KSA,MF,Al-Raed,22,1999,5.3,2,0,0,11,1,0,5,3,3,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
376,Husain Al Qahtani,sa KSA,MF,Al-Shabab,26,1994,25.2,4,0,0,44,18,1,14,25,39,,,0,Matches
377,Mohammed Al Qahtani,sa KSA,FW,Al-Hilal,19,2002,0.2,0,0,0,1,0,0,1,0,0,,,0,Matches
378,Rayan Al Qahtani,sa KSA,FW,Damac,19,2001,1.0,0,0,0,1,1,0,1,0,1,,,0,Matches
379,Muhannad Al Qaidhi,sa KSA,DF,Abha,23,1998,14.1,4,0,0,19,14,0,0,35,13,,,0,Matches
380,Dhaifallah Al-Qarni,sa KSA,MF,Al-Batin,32,1988,3.5,2,0,0,10,2,0,3,10,4,,,0,Matches
381,Fawaz Al-Qarni,sa KSA,GK,Al-Shabab,29,1992,26.5,2,0,0,1,5,0,0,2,1,,,0,Matches
382,Mohammed Al-Qarni,sa KSA,"MF,DF",Al-Batin,31,1989,22.9,9,0,0,42,19,0,7,41,30,,,0,Matches
383,Hussain Qassem,sa KSA,DF,Al-Faisaly,23,1997,20.5,8,1,0,50,26,0,36,37,34,,,0,Matches
384,Mohammed Qassem,sa KSA,DF,Al-Nassr,26,1995,6.8,2,0,0,9,4,0,30,5,9,,,0,Matches
385,Hassan Al-Qeed,sa KSA,"FW,MF",Abha,23,1998,3.5,0,0,0,9,7,3,8,4,3,,,0,Matches
386,Robin Quaison,se SWE,"FW,MF",Al-Ettifaq,27,1993,16.5,4,1,1,22,29,7,5,3,9,,,0,Matches
387,Saleh Al-Qumaizi,sa KSA,DF,Al-Faisaly,29,1991,19.5,8,0,0,31,11,0,55,28,12,,,0,Matches
388,Abdullah Radif,sa KSA,FW,Al-Hilal,18,2003,0.2,0,0,0,0,1,0,1,0,0,,,0,Matches
389,Raphael,br BRA,DF,Al-Faisaly,29,1992,12.2,3,0,0,18,7,0,2,20,11,,,0,Matches
390,Fahad Al Rashidi,sa KSA,"MF,FW",Al-Taawoun,24,1997,11.9,3,0,0,16,29,8,16,5,15,,,0,Matches
391,Mohamed Rayhi,nl NED,MF,Al-Batin,27,1994,28.6,4,0,0,48,49,4,136,25,55,,,0,Matches
392,Ahmed Al-Rehaili,sa KSA,GK,Al-Raed,26,1994,17.0,3,0,0,1,2,0,0,1,0,,,0,Matches
393,Nawaf Al Reshoodi,sa KSA,FW,Al-Taawoun,20,2000,0.0,0,0,0,0,1,0,0,0,0,,,0,Matches
394,Moha Rharsalla,ma MAR,"MF,FW",Al-Hazem,27,1993,9.6,2,0,0,16,10,0,14,5,3,,,0,Matches
395,Ricardo,br BRA,MF,Al-Fayha,27,1994,26.6,4,0,0,33,22,2,28,36,32,,,0,Matches
396,Abdulrahman Al-Rio,sa KSA,DF,Al-Hazem,27,1994,0.5,0,0,0,0,0,1,2,1,0,,,0,Matches
397,Abdulrahman Al-Rio,sa KSA,DF,Damac,27,1994,2.6,1,0,0,3,1,0,4,10,7,,,0,Matches
398,Garry Rodrigues,cv CPV,MF,Al-Ittihad,30,1990,1.9,0,0,0,0,1,2,4,1,2,,,0,Matches
399,Tiago Rodrigues,pt POR,MF,Al-Hazem,29,1992,15.4,4,0,0,24,5,0,26,9,10,,,0,Matches
400,Jonathan Rodríguez,uy URU,"MF,FW",Al-Nassr,28,1993,4.5,0,0,0,1,3,3,3,0,1,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
401,Romarinho,br BRA,"FW,MF",Al-Ittihad,30,1990,27.8,3,0,0,17,52,11,10,5,16,,,0,Matches
402,Rossi,br BRA,MF,Al-Faisaly,28,1993,12.2,2,0,0,21,40,2,68,10,14,,,0,Matches
403,Igor Rossi Branco,br BRA,DF,Al-Faisaly,32,1989,23.8,5,0,0,28,18,1,1,21,9,,,0,Matches
404,Masoud Al Rubaie,sa KSA,DF,Al-Batin,25,1995,5.1,3,0,0,7,4,0,5,6,6,,,0,Matches
405,Saeed Al Rubaie,sa KSA,DF,Al-Ettifaq,27,1994,23.6,10,0,0,42,6,2,0,27,16,,,0,Matches
