rk,player,nation,pos,squad,age,born,mp,starts,min,90s,ga,ga90,sota,saves,save,w,d,l,cs,cs_perf,pkatt,pka,pksv,pkm,save_penalt,matches
29,Matías Mansilla,ar ARG,GK,Cen. Córdoba–SdE,26,1996,9,9,810,9.0,9,1.00,37,28,75.7,2,3,4,4,44.4,0,0,0,0,,Matches
30,Tomás Marchiori,ar ARG,GK,Atlé Tucumán,27,1995,27,27,2430,27.0,27,1.00,110,83,78.2,9,10,8,11,40.7,4,3,1,0,25.0,Matches
31,Gonzalo Marinelli,ar ARG,GK,Tigre,33,1989,25,25,2250,25.0,28,1.12,104,76,74.0,7,7,11,6,24.0,1,1,0,0,0.0,Matches
32,Alexis Martin Arias,ar ARG,GK,Arg Juniors,30,1992,13,13,1170,13.0,7,0.54,37,29,89.2,6,4,3,7,53.8,4,3,1,0,25.0,Matches
33,Diego Matías Rodríguez,ar ARG,GK,Godoy Cruz,33,1989,26,26,2340,26.0,30,1.15,95,66,75.8,10,8,8,8,30.8,7,7,0,0,0.0,Matches
34,Alejandro Medina,ar ARG,GK,Arsenal,36,1986,27,27,2430,27.0,34,1.26,128,95,77.3,6,4,17,5,18.5,5,5,0,0,0.0,Matches
35,Santiago Mele,uy URU,GK,Unión,25,1997,16,16,1440,16.0,15,0.94,59,43,78.0,4,7,5,7,43.8,3,2,1,0,33.3,Matches
36,Sebastián Meza,ar ARG,GK,Sarmiento,22,2000,21,21,1890,21.0,18,0.86,98,79,85.7,7,7,7,10,47.6,5,4,1,0,20.0,Matches
37,Lautaro Morales,ar ARG,GK,Lanús,23,1999,9,9,802,8.9,9,1.01,19,11,52.6,5,2,2,2,22.2,0,0,0,0,,Matches
38,Sebastián Moyano,ar ARG,GK,Unión,32,1990,11,11,990,11.0,10,0.91,31,21,71.0,2,5,4,6,54.5,1,1,0,0,0.0,Matches
39,Rodrigo Rey,ar ARG,GK,Independiente,31,1991,27,27,2430,27.0,32,1.19,99,67,72.7,6,10,11,8,29.6,6,5,1,0,16.7,Matches
40,Manuel Roffo,ar ARG,GK,Instituto,22,2000,11,10,905,10.1,15,1.49,59,45,76.3,3,3,4,4,40.0,1,1,0,0,0.0,Matches
41,Santiago Rojas,py PAR,GK,Tigre,26,1996,2,2,180,2.0,1,0.50,8,7,87.5,2,0,0,1,50.0,0,0,0,0,,Matches
42,Sergio Romero,ar ARG,GK,Boca Juniors,35,1987,23,23,2070,23.0,20,0.87,83,62,79.5,11,4,8,10,43.5,6,3,3,0,50.0,Matches
43,Daniel Sappa,ar ARG,GK,Estudiantes–LP,27,1995,2,2,180,2.0,5,2.50,13,8,69.2,0,0,2,0,0.0,1,1,0,0,0.0,Matches
44,Rodrigo Saracho,ar ARG,GK,Godoy Cruz,29,1994,1,1,90,1.0,2,2.00,3,1,33.3,1,0,0,0,0.0,0,0,0,0,,Matches
45,Gaspar Servio,ar ARG,GK,Rosario Central,30,1992,4,4,360,4.0,6,1.50,27,21,77.8,2,1,1,1,25.0,1,0,0,1,,Matches
46,Matías Tagliamonte,ar ARG,GK,Racing Club,24,1998,4,3,296,3.3,5,1.52,15,10,66.7,1,1,1,0,0.0,0,0,0,0,,Matches
47,Ezequiel Unsain,ar ARG,GK,Defensa y Just,27,1995,21,21,1890,21.0,16,0.76,89,73,82.0,9,6,6,12,57.1,0,0,0,0,,Matches
48,Manuel Vicentini,ar ARG,GK,Belgrano,32,1990,2,1,136,1.5,2,1.32,8,6,75.0,1,0,0,1,100.0,0,0,0,0,,Matches
49,Guido Villar,ar ARG,GK,Barracas Central,24,1998,3,3,270,3.0,6,2.00,16,10,62.5,1,1,1,1,33.3,0,0,0,0,,Matches
